thisN,thisTrialN,thisRepN,cue_resp_lp.keys,cue_resp_lp.rt,cue_resp_lp.duration,cue_resp_rp.keys,cue_resp_rp.rt,cue_resp_rp.duration,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,prac_left.started,left_box_lp.started,right_box_lp.started,cue_resp_lp.started,prac_left_text.started,prac_left.stopped,practice_loop.cue_resp_lp.keys,practice_loop.cue_resp_lp.rt,practice_loop.cue_resp_lp.duration,prac_left_response.started,left_box_lr.started,right_box_lr.started,prac_left_response.stopped,prac_right.started,left_box_rp.started,right_box_rp.started,cue_resp_rp.started,prac_right_text.started,prac_right.stopped,practice_loop.cue_resp_rp.keys,practice_loop.cue_resp_rp.rt,practice_loop.cue_resp_rp.duration,prac_right_response.started,left_box_rr.started,right_box_rr.started,prac_right_response.stopped,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,trials.all_keys.rt,trials.all_keys.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
5,0,5,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,25.663873999961652,j,None,26.12979869998526,26.13023869995959,29.64226339990273,29.642318599973805,30.657150899991393,30.65719729999546,32.67268459999468,0.4475345000391826,None,,,,,,,2,0,2,0,5,0,5,0,877.0931697000633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.663873999961652,877.0792019999935,877.0931697000633,877.0931697000633,877.0931697000633,877.0931697000633,877.5449515999644,j,right,1,8,2,4,59,2,None,26.12979869998526,26.13023869995959,877.5455524999998,877.559038700012,877.559038700012,881.0797916000593,881.0797916000593,881.0574664000305,29.64226339990273,29.642318599973805,881.0725330999703,881.0797916000593,881.0797916000593,882.0723816999816,stimuli/box_empty_transparent.png,30.657150899991393,30.65719729999546,882.0725069000036,882.0886740000569,884.1039867000072,884.0879215000314,32.67268459999468,0.4475345000391826,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
6,0,6,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,32.675141599960625,k,None,33.007380999973975,33.00779920001514,34.00596470001619,34.00602249999065,35.02021009998862,35.020257199998014,36.019555200007744,0.3040685999440029,None,,,,,,,2,0,2,0,6,0,6,0,884.1039867000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.675141599960625,884.0904660999659,884.1039867000072,884.1039867000072,884.1039867000072,884.1039867000072,884.4225278000231,k,right,0,8,2,4,60,2,None,33.007380999973975,33.00779920001514,884.4231186999823,884.4371071999776,884.4371071999776,885.4416410000413,885.4416410000413,885.4211577000679,34.00596470001619,34.00602249999065,885.4349700000021,885.4416410000413,885.4416410000413,886.4354404999758,stimuli/box_empty_transparent.png,35.02021009998862,35.020257199998014,886.4355666000047,886.4515513000661,887.4510677999933,887.4347947000642,36.019555200007744,0.3040685999440029,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
7,0,7,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,36.02205699996557,j,None,36.85404120001476,36.85451340000145,38.868131099967286,38.86818729992956,39.88303039991297,39.8830773999216,41.89819599990733,0.8140048999339342,None,,,,,,,2,0,2,0,7,0,7,0,887.4510677999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.02205699996557,887.4373841999914,887.4510677999933,887.4510677999933,887.4510677999933,887.4510677999933,888.269196600013,j,right,0,8,2,4,60,2,None,36.85404120001476,36.85451340000145,888.2698315999587,888.2839825000265,888.2839825000265,890.3038018000661,890.3038018000661,890.2833334999741,38.868131099967286,38.86818729992956,890.2971437000087,890.3038018000661,890.3038018000661,891.2982614000211,stimuli/box_empty_transparent.png,39.88303039991297,39.8830773999216,891.2983864000416,891.3143517999561,893.3299319999642,893.3134426000179,41.89819599990733,0.8140048999339342,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
8,0,8,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,41.89971359993797,k,None,42.31532689998858,42.315617399988696,45.3289211000083,45.32895639992785,46.34433789993636,46.344369099941105,47.84404769993853,0.3938943000975996,None,,,,,,,2,0,2,0,8,0,8,0,893.3299319999642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.89971359993797,893.3150243999553,893.3299319999642,893.3299319999642,893.3299319999642,893.3299319999642,893.7305252999649,k,right,1,8,3,4,61,3,None,42.31532689998858,42.315617399988696,893.7309142000158,893.7460552000557,893.7460552000557,896.7614192000474,896.7614192000474,896.7441540000145,45.3289211000083,45.32895639992785,896.7544092999888,896.7614192000474,896.7614192000474,897.7595817000256,stimuli/box_coin_transparent.png,46.34433789993636,46.344369099941105,897.7596623000572,897.7760489000357,899.2754513000255,899.259282999963,47.84404769993853,0.3938943000975996,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
9,0,9,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,47.846579500008374,j,None,48.22876979992725,48.2292138999328,49.74227719998453,49.742313999915496,50.74201940000057,50.74206779990345,52.75594780000392,0.35976010002195835,None,,,,,,,2,0,2,0,9,0,9,0,899.2754513000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.846579500008374,899.2619113999535,899.2754513000255,899.2754513000255,899.2754513000255,899.2754513000255,899.6439166999771,j,right,1,8,3,4,61,3,None,48.22876979992725,48.2292138999328,899.644529799989,899.6584130999981,899.6584130999981,901.1738524999819,901.1738524999819,901.1575029000524,49.74227719998453,49.742313999915496,901.1667848000652,901.1738524999819,901.1738524999819,902.1572490999824,stimuli/box_empty_transparent.png,50.74201940000057,50.74206779990345,902.1573805000517,902.1724863000563,904.1877685000072,904.1711942999973,52.75594780000392,0.35976010002195835,None,,,902.1724863000563,902.1724863000563,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
10,0,10,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,52.75753760000225,k,None,53.1239360999316,53.12419969995972,54.638184399926104,54.63822019996587,55.653690699953586,55.65372269996442,56.65333609993104,0.3441202000249177,None,,,,,,,2,0,2,0,10,0,10,0,904.1877685000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.75753760000225,904.1728535000584,904.1877685000072,904.1877685000072,904.1877685000072,904.1877685000072,904.5390825999784,k,right,0,8,3,4,62,3,None,53.1239360999316,53.12419969995972,904.539495999983,904.5542564000352,904.5542564000352,906.0700910000014,906.0700910000014,906.0534047999536,54.638184399926104,54.63822019996587,906.0620328999939,906.0700910000014,906.0700910000014,907.0689349000459,stimuli/box_empty_transparent.png,55.653690699953586,55.65372269996442,907.069016399968,907.0850139000104,908.0848314000177,908.0685825000401,56.65333609993104,0.3441202000249177,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
11,0,11,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,56.65491809998639,j,None,57.004180699936114,57.00447489996441,59.01835669996217,59.018410999909975,60.033601099974476,60.033649099990726,61.53297689999454,0.3294326000614092,None,,,,,,,2,0,2,0,11,0,11,0,908.0848314000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.65491809998639,908.0702318000258,908.0848314000177,908.0848314000177,908.0848314000177,908.0848314000177,908.4193765000091,j,right,0,8,3,4,62,3,None,57.004180699936114,57.00447489996441,908.4197745000129,908.4346341000055,908.4346341000055,910.4556411000085,910.4556411000085,910.433566200023,59.01835669996217,59.018410999909975,910.4490403000382,910.4556411000085,910.4556411000085,911.4488328999723,stimuli/box_empty_transparent.png,60.033601099974476,60.033649099990726,911.4489577999921,911.4649409000413,912.9642667000298,912.9482117000152,61.53297689999454,0.3294326000614092,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
12,0,12,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,61.53550100000575,k,None,61.93472249992192,61.935135899926536,62.93241949996445,62.93247889995109,63.9471651999047,63.94721169990953,66.96158090000972,0.3782695000991225,None,,,,,,,2,0,2,0,12,0,12,0,912.9642667000298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.53550100000575,912.9508334999555,912.9642667000298,912.9642667000298,912.9642667000298,912.9642667000298,913.3498744000099,k,right,1,8,4,4,63,4,None,61.93472249992192,61.935135899926536,913.3504511999781,913.3641709000221,913.3641709000221,914.3721749999677,914.3721749999677,914.3476188000641,62.93241949996445,62.93247889995109,914.3652639999636,914.3721749999677,914.3721749999677,915.3623963000136,stimuli/box_coin_transparent.png,63.9471651999047,63.94721169990953,915.3625189000159,915.3784857000574,918.393468800059,918.3768195000594,66.96158090000972,0.3782695000991225,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
13,0,13,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,66.96406659996137,j,None,67.2967895999318,67.297276499914,67.7948519999627,67.79490649991203,68.8100663999794,68.81011419999413,70.82583829993382,0.3053032000316307,None,,,,,,,2,0,2,0,13,0,13,0,918.393468800059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.96406659996137,918.3793978000176,918.393468800059,918.393468800059,918.393468800059,918.393468800059,918.711943500035,j,right,1,8,4,4,63,4,None,67.2967895999318,67.297276499914,918.7126024000463,918.7263131000218,918.7263131000218,919.2309066999587,919.2309066999587,919.2100515000639,67.7948519999627,67.79490649991203,919.2241995999939,919.2309066999587,919.2309066999587,920.2252972999704,stimuli/box_empty_transparent.png,68.8100663999794,68.81011419999413,920.2254231999977,920.2412341000163,922.2569941999973,922.2410432999604,70.82583829993382,0.3053032000316307,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
14,0,14,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,70.82841730001383,j,None,71.42597250000108,71.42642689996865,72.94112440000754,72.94118119997438,73.95612479990814,73.95617519994266,74.95560210000258,0.5687452999409288,None,,,,,,,2,0,2,0,14,0,14,0,922.2569941999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.82841730001383,922.2437529999879,922.2569941999973,922.2569941999973,922.2569941999973,922.2569941999973,922.8411304000183,j,right,1,8,4,4,63,4,None,71.42597250000108,71.42642689996865,922.841742700024,922.8563493000693,922.8563493000693,924.3769295999664,924.3769295999664,924.356326100009,72.94112440000754,72.94118119997438,924.3700329999556,924.3769295999664,924.3769295999664,925.371355500014,stimuli/box_empty_transparent.png,73.95612479990814,73.95617519994266,925.3714903999935,925.3874598000548,926.3869673000299,926.3708329999936,74.95560210000258,0.5687452999409288,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
15,0,15,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,74.95811889995821,k,None,75.39012039999943,75.39055109990295,76.40434090001509,76.40437689993996,77.41962339996826,77.41967289999593,79.43500139995012,0.40071269997861236,None,,,,,,,2,0,2,0,15,0,15,0,926.3869673000299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.95811889995821,926.3734493000084,926.3869673000299,926.3869673000299,926.3869673000299,926.3869673000299,926.8052724999725,k,right,1,8,5,4,64,5,None,75.39012039999943,75.39055109990295,926.805868699972,926.8198711999576,926.8198711999576,927.8358838999993,927.8358838999993,927.8195674999733,76.40434090001509,76.40437689993996,927.8298856999609,927.8358838999993,927.8358838999993,928.8348537999555,stimuli/box_coin_transparent.png,77.41962339996826,77.41967289999593,928.8349848000216,928.8508580000489,930.8664866999607,930.8502409000066,79.43500139995012,0.40071269997861236,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
16,0,16,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,79.43753569992259,j,None,79.87019779998809,79.87064669991378,81.88348969991785,81.88354529999197,82.8987670999486,82.89881279994734,83.89798509993125,0.4162726999493316,None,,,,,,,2,0,2,0,16,0,16,0,930.8664866999607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.43753569992259,930.8528661999735,930.8664866999607,930.8664866999607,930.8664866999607,930.8664866999607,931.2853494999581,j,right,1,8,5,4,64,5,None,79.87019779998809,79.87064669991378,931.2859624999692,931.2999152000411,931.2999152000411,933.3192057000124,933.3192057000124,933.2986901000259,81.88348969991785,81.88354529999197,933.3127053999924,933.3192057000124,933.3192057000124,934.3139993000659,stimuli/box_empty_transparent.png,82.8987670999486,82.89881279994734,934.3141228999593,934.330064000038,935.3295810999698,935.3132330000517,83.89798509993125,0.4162726999493316,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
17,0,17,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,83.89945569995325,k,None,84.36513199994806,84.36538279999513,85.36367379990406,85.36370989994612,86.36304019996896,86.36307029996533,87.36206199997105,0.4369199000066146,None,,,,,,,2,0,2,0,17,0,17,0,935.3295810999698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.89945569995325,935.3147647999576,935.3295810999698,935.3295810999698,935.3295810999698,935.3295810999698,935.7803247999982,k,right,1,8,6,4,65,6,None,84.36513199994806,84.36538279999513,935.7806780000101,935.7957077000174,935.7957077000174,936.7952611999935,936.7952611999935,936.7789056000183,85.36367379990406,85.36370989994612,936.7895702999667,936.7952611999935,936.7952611999935,937.7782848000643,stimuli/box_coin_transparent.png,86.36304019996896,86.36307029996533,937.778363099962,937.7940762000508,938.7935195000027,938.7772991000093,87.36206199997105,0.4369199000066146,None,,,937.7940762000508,937.7940762000508,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
18,0,18,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,87.36457779991906,j,None,87.98005050001666,87.98052889993414,91.4924148999853,91.49246929993387,92.50818779994734,92.50823579996359,94.52296719991136,0.5838910000165924,None,,,,,,,2,0,2,0,18,0,18,0,938.7935195000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.36457779991906,938.779908699973,938.7935195000027,938.7935195000027,938.7935195000027,938.7935195000027,939.3951955000521,j,right,1,8,6,4,65,6,None,87.98005050001666,87.98052889993414,939.3958463000017,939.410342600022,939.410342600022,942.9294631999801,942.9294631999801,942.9076239000424,91.4924148999853,91.49246929993387,942.9226973000332,942.9294631999801,942.9294631999801,943.923419000057,stimuli/box_empty_transparent.png,92.50818779994734,92.50823579996359,943.9235449999687,943.9393666000688,945.9546904999879,945.938206199964,94.52296719991136,0.5838910000165924,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
19,0,19,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,94.52548579999711,k,None,94.97476799995638,94.97520320001058,95.98945549991913,95.98951159999706,97.00475339998957,97.0048012000043,98.51986329990905,0.4190459999954328,None,,,,,,,2,0,2,0,19,0,19,0,945.9546904999879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.52548579999711,945.9408175000572,945.9546904999879,945.9546904999879,945.9546904999879,945.9546904999879,946.3899201000459,k,right,1,8,7,4,66,7,None,94.97476799995638,94.97520320001058,946.3905202999595,946.404492700065,946.404492700065,947.428967600048,947.428967600048,947.404656800034,95.98945549991913,95.98951159999706,947.4221629000385,947.428967600048,947.428967600048,948.4199850999867,stimuli/box_coin_transparent.png,97.00475339998957,97.0048012000043,948.4201391999959,948.435830100032,949.9515161000309,949.9351002000622,98.51986329990905,0.4190459999954328,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
20,0,20,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,98.52236449997872,j,None,98.92106349999085,98.9215389000019,100.93516979995184,100.9352267999202,101.95025180000812,101.95030239992775,103.96545319992583,0.37116590002551675,None,,,,,,,2,0,2,0,20,0,20,0,949.9515161000309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.52236449997872,949.9376938000205,949.9515161000309,949.9515161000309,949.9515161000309,949.9515161000309,950.3362196999951,j,right,1,8,7,4,66,7,None,98.92106349999085,98.9215389000019,950.3368634000071,950.3510434000636,950.3510434000636,952.3711687999894,952.3711687999894,952.3503715999541,100.93516979995184,100.9352267999202,952.364583800023,952.3711687999894,952.3711687999894,953.3654815999907,stimuli/box_empty_transparent.png,101.95025180000812,101.95030239992775,953.3656117000501,953.3815004999633,955.3969855000614,955.3806922999793,103.96545319992583,0.37116590002551675,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
21,0,21,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,103.96797130000778,k,None,104.26719579997007,104.26759930001572,107.28006589994766,107.28012099990156,108.29564869997557,108.29569569998421,109.81093579996377,0.2782502999762073,None,,,,,,,2,0,2,0,21,0,21,0,955.3969855000614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.96797130000778,955.3833014000556,955.3969855000614,955.3969855000614,955.3969855000614,955.3969855000614,955.6823474000557,k,right,1,8,8,4,67,8,None,104.26719579997007,104.26759930001572,955.682914300065,955.6968665000168,955.6968665000168,958.7202530999784,958.7202530999784,958.6952717999811,107.28006589994766,107.28012099990156,958.7135378000676,958.7202530999784,958.7202530999784,959.7108797999681,stimuli/box_coin_transparent.png,108.29564869997557,108.29569569998421,959.711004199984,959.726855499961,961.2425663000322,961.2261691999738,109.81093579996377,0.2782502999762073,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
22,0,22,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,109.81342029990628,j,None,110.26168439991307,110.26215119997505,111.77641639998183,111.77647289994638,112.79160759993829,112.79164129996207,114.806832299917,0.41715300001669675,None,,,,,,,2,0,2,0,22,0,22,0,961.2425663000322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.81342029990628,961.2287836999749,961.2425663000322,961.2425663000322,961.2425663000322,961.2425663000322,961.6768390000216,j,left,1,7,1,5,68,9,None,110.26168439991307,110.26215119997505,961.6774698000518,961.6920097000548,961.6920097000548,963.2162767999689,963.2162767999689,963.191626600048,111.77641639998183,111.77647289994638,963.2090995000326,963.2162767999689,963.2162767999689,964.2068506000214,stimuli/box_coin_transparent.png,112.79160759993829,112.79164129996207,964.2069363999763,964.2231023000204,966.2383519999566,966.2220718999743,114.806832299917,0.41715300001669675,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
23,0,23,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,114.80932150001172,k,None,115.27493509999476,115.27533169998787,116.77281529991888,116.77287190000061,117.78795129992068,117.78799789992627,119.30319989996497,0.44205229997169226,None,,,,,,,2,0,2,0,23,0,23,0,966.2383519999566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.80932150001172,966.2246511000558,966.2383519999566,966.2383519999566,966.2383519999566,966.2383519999566,966.6900882999762,k,left,1,7,1,5,68,9,None,115.27493509999476,115.27533169998787,966.6906461000326,966.7047088000108,966.7047088000108,968.2085277999868,968.2085277999868,968.188011899998,116.77281529991888,116.77287190000061,968.2017072999734,968.2085277999868,968.2085277999868,969.2031837000395,stimuli/box_empty_transparent.png,117.78795129992068,117.78799789992627,969.2033069000463,969.2191564000095,970.7347245000419,970.7184325999697,119.30319989996497,0.44205229997169226,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
24,0,24,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,119.30516989994794,j,None,119.63694779993966,119.63722599996254,121.652671799995,121.65272709995043,122.66705739998724,122.66710369999055,124.1827683999436,0.3107536000898108,None,,,,,,,2,0,2,0,24,0,24,0,970.7347245000419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.30516989994794,970.7204762000474,970.7347245000419,970.7347245000419,970.7347245000419,970.7347245000419,971.0521471000393,j,left,0,7,1,5,69,9,None,119.63694779993966,119.63722599996254,971.0525225999882,971.0675346999778,971.0675346999778,973.0891269000131,973.0891269000131,973.0678722999874,121.652671799995,121.65272709995043,973.0821266000276,973.0891269000131,973.0891269000131,974.0822888999828,stimuli/box_empty_transparent.png,122.66705739998724,122.66710369999055,974.0824125999934,974.098286100023,975.6142080999562,975.5980034999666,124.1827683999436,0.3107536000898108,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
25,0,25,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,124.18529689998832,k,None,124.61748179991264,124.61774359992705,125.61573879991192,125.61579519999214,126.63066909997724,126.63074139994569,130.14477449993137,0.40705590008292347,None,,,,,,,2,0,2,0,25,0,25,0,975.6142080999562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.18529689998832,975.6006276000408,975.6142080999562,975.6142080999562,975.6142080999562,975.6142080999562,976.0326699000434,k,left,0,7,1,5,69,9,None,124.61748179991264,124.61774359992705,976.033039800066,976.0475132000283,976.0475132000283,977.051588399976,977.051588399976,977.0309347999864,125.61573879991192,125.61579519999214,977.0447464000317,977.051588399976,977.051588399976,978.0458987999591,stimuli/box_empty_transparent.png,126.63066909997724,126.63074139994569,978.0460528999683,978.0621829999727,981.5757995000458,981.5600065000472,130.14477449993137,0.40705590008292347,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
26,0,26,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,130.14729899994563,j,None,130.47991210001055,130.48035819991492,130.977310199989,130.97734519990627,131.99306649994105,131.99311329994816,135.5069780999329,0.31077270000241697,None,,,,,,,2,0,2,0,26,0,26,0,981.5757995000458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.14729899994563,981.5626386000658,981.5757995000458,981.5757995000458,981.5757995000458,981.5757995000458,981.8950599000673,j,left,1,7,2,5,70,10,None,130.47991210001055,130.48035819991492,981.8956750999787,981.9094629999599,981.9094629999599,982.4092146000476,982.4092146000476,982.392537100066,130.977310199989,130.97734519990627,982.4026305999723,982.4092146000476,982.4092146000476,983.4082970000454,stimuli/box_coin_transparent.png,131.99306649994105,131.99311329994816,983.4084217000636,983.4242601000587,986.938593400002,986.9222177999909,135.5069780999329,0.31077270000241697,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
