thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,coins_won_text.stopped,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
32,0,32,space,4.223659799899906,None,5,4.011576100252569,None,158.91293729981408,j,0.37673839973285794,None,None,159.31275749998167,159.31300160009414,160.31185030005872,160.3118809997104,161.31191019993275,161.31193239986897,162.31177979987115,,,,,,,0,0,0,0,32,0,32,0,211.84310670010746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.91293729981408,211.8279054001905,211.84310670010746,211.84310670010746,211.84310670010746,211.84310670010746,212.2276567001827,j,0.37673839973285794,None,left,1,12,2,1,20,15,None,159.31275749998167,159.31300160009414,212.22797040035948,212.24307740014046,212.24307740014046,213.24322650022805,213.24322650022805,213.226769100409,160.31185030005872,160.3118809997104,213.23335110023618,213.24322650022805,213.24322650022805,214.2268441002816,stimuli/box_coin_transparent.png,161.31191019993275,161.31193239986897,214.22689570020884,214.24262300040573,215.24344660015777,215.22671170020476,162.31177979987115,214.24262300040573,214.24262300040573,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
33,0,33,space,4.223659799899906,None,5,4.011576100252569,None,162.31299819983542,k,0.679857200011611,None,None,163.01553779980168,163.0157979996875,165.0122352000326,165.01226829970255,166.01336189964786,166.01338970009238,167.51123029971495,,,,,,,0,0,0,0,33,0,33,0,215.24344660015777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.31299819983542,215.2279680003412,215.24344660015777,215.24344660015777,215.24344660015777,215.24344660015777,215.93043360020965,k,0.679857200011611,None,left,1,12,2,1,20,15,None,163.01553779980168,163.0157979996875,215.93076990032569,215.9436425003223,215.9436425003223,217.94341040030122,217.94341040030122,217.92715200036764,165.0122352000326,165.01226829970255,217.93309639999643,217.94341040030122,217.94341040030122,218.92829020041972,stimuli/box_empty_transparent.png,166.01336189964786,166.01338970009238,218.92835730034858,218.9428078001365,220.4427938000299,220.4261650000699,167.51123029971495,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
34,0,34,space,4.223659799899906,None,5,4.011576100252569,None,167.5123426998034,j,0.318484999705106,None,None,167.86192889977247,167.86216469993815,170.86155609972775,170.86158959986642,171.86185289965943,171.8618787000887,174.36086130002514,,,,,,,0,0,0,0,34,0,34,0,220.4427938000299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.5123426998034,220.42731290031224,220.4427938000299,220.4427938000299,220.4427938000299,220.4427938000299,220.77681180043146,j,0.318484999705106,None,left,1,12,3,1,21,16,None,167.86192889977247,167.86216469993815,220.777139400132,220.7931864000857,220.7931864000857,223.7935473001562,223.7935473001562,223.77646840037778,170.86155609972775,170.86158959986642,223.78292280016467,223.7935473001562,223.7935473001562,224.77678410010412,stimuli/box_coin_transparent.png,171.86185289965943,171.8618787000887,224.7768458002247,224.7923137000762,227.2927161003463,227.2757930001244,174.36086130002514,224.7923137000762,224.7923137000762,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
35,0,35,space,4.223659799899906,None,5,4.011576100252569,None,174.36199859995395,j,0.4004607000388205,None,None,174.79593379981816,174.79614729993045,176.29598920000717,176.2960200998932,177.29625830007717,177.29628389980644,178.29404619988054,,,,,,,0,0,0,0,35,0,35,0,227.2927161003463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.36199859995395,227.27696400042623,227.2927161003463,227.2927161003463,227.2927161003463,227.2927161003463,227.71083350013942,j,0.4004607000388205,None,left,1,12,4,1,22,17,None,174.79593379981816,174.79614729993045,227.7111159004271,227.7267879000865,227.7267879000865,229.22665090020746,229.22665090020746,229.21090300008655,176.29598920000717,176.2960200998932,229.2173850000836,229.22665090020746,229.22665090020746,230.21118870005012,stimuli/box_coin_transparent.png,177.29625830007717,177.29628389980644,230.2112494003959,230.22562640020624,231.2266824003309,231.2089749001898,178.29404619988054,230.22562640020624,230.22562640020624,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
36,0,36,space,4.223659799899906,None,5,4.011576100252569,None,178.2952254996635,j,0.4208742999471724,None,None,178.74911959981546,178.74936329992488,180.26177489990368,180.26180709991604,181.26109369983897,181.2611222998239,184.7610673001036,,,,,,,0,0,0,0,36,0,36,0,231.2266824003309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.2952254996635,231.21019500028342,231.2266824003309,231.2266824003309,231.2266824003309,231.2266824003309,231.6640201001428,j,0.4208742999471724,None,left,1,12,5,1,23,18,None,178.74911959981546,178.74936329992488,231.6643345002085,231.6798697002232,231.6798697002232,233.19314510002732,233.19314510002732,233.17667830036953,180.26177489990368,180.26180709991604,233.18308650003746,233.19314510002732,233.19314510002732,234.17602280015126,stimuli/box_coin_transparent.png,181.26109369983897,181.2611222998239,234.1760928002186,234.1920953001827,237.69235670007765,237.676000200212,184.7610673001036,234.1920953001827,234.1920953001827,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
37,0,37,space,4.223659799899906,None,5,4.011576100252569,None,184.76226139999926,j,0.4078301996923983,None,None,185.19566799979657,185.1959382998757,187.19439599988982,187.19442569976673,188.1948624998331,188.1948870997876,189.19485879968852,,,,,,,0,0,0,0,37,0,37,0,237.69235670007765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.76226139999926,237.67722900025547,237.69235670007765,237.69235670007765,237.69235670007765,237.69235670007765,238.11056890012696,j,0.4078301996923983,None,left,0,12,5,1,24,18,None,185.19566799979657,185.1959382998757,238.11090630013496,238.12597510032356,238.12597510032356,240.12620350020006,240.12620350020006,240.109314000234,187.19439599988982,187.19442569976673,240.11531640030444,240.12620350020006,240.12620350020006,241.1097924001515,stimuli/box_empty_transparent.png,188.1948624998331,188.1948870997876,241.10985270002857,241.12565090041608,242.1267674001865,242.10979340039194,189.19485879968852,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
38,0,38,space,4.223659799899906,None,5,4.011576100252569,None,189.19592140009627,k,0.34814330004155636,None,None,189.56218539969996,189.56238229991868,190.56099179992452,190.56102149980143,191.56102269981056,191.56104549998417,193.06124839978293,,,,,,,0,0,0,0,38,0,38,0,242.1267674001865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.19592140009627,242.1108896001242,242.1267674001865,242.1267674001865,242.1267674001865,242.1267674001865,242.4770865002647,k,0.34814330004155636,None,left,0,12,5,1,24,18,None,189.56218539969996,189.56238229991868,242.47734640026465,242.49254190037027,242.49254190037027,243.4932958004065,243.4932958004065,243.47591110039502,190.56099179992452,190.56102149980143,243.48211890039966,243.4932958004065,243.4932958004065,244.4759559002705,stimuli/box_empty_transparent.png,191.56102269981056,191.56104549998417,244.4760100003332,244.4924000003375,245.992885700427,245.9761822000146,193.06124839978293,244.4924000003375,244.4924000003375,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
39,0,39,space,4.223659799899906,None,5,4.011576100252569,None,193.06242189975455,j,0.25331889977678657,None,None,193.3455169000663,193.34577769972384,194.34503909992054,194.34506909968331,195.36054319981486,195.36057960009202,196.36059190006927,,,,,,,0,0,0,0,39,0,39,0,245.992885700427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.06242189975455,245.97739120014012,245.992885700427,245.992885700427,245.992885700427,245.992885700427,246.26041260035709,j,0.25331889977678657,None,left,1,12,6,1,25,19,None,193.3455169000663,193.34577769972384,246.26074330043048,246.27583470009267,246.27583470009267,247.2766292002052,247.2766292002052,247.25996040040627,194.34503909992054,194.34506909968331,247.2671153000556,247.2766292002052,247.2766292002052,248.2754673003219,stimuli/box_coin_transparent.png,195.36054319981486,195.36057960009202,248.27557310042903,248.29147040005773,249.2924700002186,249.27552210027352,196.36059190006927,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
40,0,40,space,4.223659799899906,None,5,4.011576100252569,None,196.36168359965086,j,0.3114021997898817,None,None,196.69441449968144,196.69465469988063,198.19540699990466,198.19543690001592,199.19525279989466,199.19527689972892,200.19400059990585,,,,,,,0,0,0,0,40,0,40,0,249.2924700002186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.36168359965086,249.2766515002586,249.2924700002186,249.2924700002186,249.2924700002186,249.2924700002186,249.60931740002707,j,0.3114021997898817,None,left,1,12,7,1,26,20,None,196.69441449968144,196.69465469988063,249.60962040023878,249.6262277001515,249.6262277001515,251.12623150041327,251.12623150041327,251.11032500024885,198.19540699990466,198.19543690001592,251.11762240016833,251.12623150041327,251.12623150041327,252.11018500011414,stimuli/box_coin_transparent.png,199.19525279989466,199.19527689972892,252.1102429004386,252.12503830017522,253.12574900034815,253.10893470002338,200.19400059990585,252.12503830017522,252.12503830017522,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
41,0,41,space,4.223659799899906,None,5,4.011576100252569,None,200.1955535998568,j,0.45476160012185574,None,None,200.67863249965012,200.67887259973213,201.67735469993204,201.6773883998394,202.67780849989504,202.6778509998694,205.67786969989538,,,,,,,0,0,0,0,41,0,41,0,253.12574900034815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.1955535998568,253.1105226003565,253.12574900034815,253.12574900034815,253.12574900034815,253.12574900034815,253.59353390010074,j,0.45476160012185574,None,left,1,12,8,1,27,21,None,200.67863249965012,200.67887259973213,253.5938375000842,253.6084786001593,253.6084786001593,254.60859770001844,254.60859770001844,254.59227060014382,201.67735469993204,201.6773883998394,254.59982720017433,254.60859770001844,254.60859770001844,255.59273730032146,stimuli/box_coin_transparent.png,202.67780849989504,202.6778509998694,255.59281840035692,255.60851590009406,258.60870410036296,258.5928032002412,205.67786969989538,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
42,0,42,space,4.223659799899906,None,5,4.011576100252569,None,205.67909769993275,j,0.35120190028101206,None,None,206.06106649991125,206.06130329985172,208.06052359985188,208.06055409973487,209.06115909991786,209.06119100004435,212.55954159982502,,,,,,,0,0,0,0,42,0,42,0,258.60870410036296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.67909769993275,258.59406480006874,258.60870410036296,258.60870410036296,258.60870410036296,258.60870410036296,258.97596890013665,j,0.35120190028101206,None,left,1,12,9,1,28,22,None,206.06106649991125,206.06130329985172,258.97626840043813,258.9920265004039,258.9920265004039,260.9929071003571,260.9929071003571,260.9754435000941,208.06052359985188,208.06055409973487,260.98303690040484,260.9929071003571,260.9929071003571,261.97608530009165,stimuli/box_coin_transparent.png,209.06115909991786,209.06119100004435,261.9761612000875,261.9918114002794,265.4923136001453,265.47447400027886,212.55954159982502,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
43,0,43,space,4.223659799899906,None,5,4.011576100252569,None,212.5607332997024,j,0.5137350000441074,None,None,213.09454520000145,213.09481949964538,214.11034769983962,214.11037709983066,215.11014609970152,215.11017100000754,217.1098925997503,,,,,,,0,0,0,0,43,0,43,0,265.4923136001453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.5607332997024,265.4757029004395,265.4923136001453,265.4923136001453,265.4923136001453,265.4923136001453,266.00943490024656,j,0.5137350000441074,None,left,0,12,9,1,29,22,None,213.09454520000145,213.09481949964538,266.00978860026225,266.025911600329,266.025911600329,267.04181940015405,267.04181940015405,267.025265800301,214.11034769983962,214.11037709983066,267.03129489999264,267.04181940015405,267.04181940015405,268.02507830038667,stimuli/box_empty_transparent.png,215.11014609970152,215.11017100000754,268.0251377001405,268.04080280009657,270.0415574000217,270.0248269001022,217.1098925997503,268.04080280009657,268.04080280009657,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
44,0,44,space,4.223659799899906,None,5,4.011576100252569,None,217.11098439991474,j,0.6168828001245856,None,None,217.76130639994517,217.76157569978386,220.26033829990774,220.26036719977856,221.25997869996354,221.2600026000291,223.25990909989923,,,,,,,0,0,0,0,44,0,44,0,270.0415574000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.11098439991474,270.0259523000568,270.0415574000217,270.0415574000217,270.0415574000217,270.0415574000217,270.67620090022683,j,0.6168828001245856,None,left,1,12,10,1,30,23,None,217.76130639994517,217.76157569978386,270.67654480040073,270.6919320002198,270.6919320002198,273.1916987001896,273.1916987001896,273.17526010004804,220.26033829990774,220.26036719977856,273.18234270019457,273.1916987001896,273.1916987001896,274.1749126003124,stimuli/box_coin_transparent.png,221.25997869996354,221.2600026000291,274.1749661001377,274.1907667000778,276.1919970000163,276.174842200242,223.25990909989923,274.1907667000778,274.1907667000778,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
45,0,45,space,4.223659799899906,None,5,4.011576100252569,None,223.26117559988052,j,0.36174939991906285,None,None,223.64356989972293,223.64384089969099,224.64327039988711,224.6433023000136,225.66003029979765,225.66005520010367,226.66048249974847,,,,,,,0,0,0,0,45,0,45,0,276.1919970000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.26117559988052,276.1761454003863,276.1919970000163,276.1919970000163,276.1919970000163,276.1919970000163,276.55846680002287,j,0.36174939991906285,None,left,1,12,11,1,31,24,None,223.64356989972293,223.64384089969099,276.5588132003322,276.5750435004011,276.5750435004011,277.5757856001146,277.5757856001146,277.55818650033325,224.64327039988711,224.6433023000136,277.5654339999892,277.5757856001146,277.5757856001146,278.5749605000019,stimuli/box_coin_transparent.png,225.66003029979765,225.66005520010367,278.57501940010116,278.5909931003116,279.5913214003667,279.57541690021753,226.66048249974847,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
46,0,46,space,4.223659799899906,None,5,4.011576100252569,None,226.6615542997606,j,0.515716599766165,None,None,227.1938992999494,227.19418099988252,229.1935012000613,229.1935338997282,230.19331829994917,230.1933426000178,231.19264720007777,,,,,,,0,0,0,0,46,0,46,0,279.5913214003667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.6615542997606,279.5765210003592,279.5913214003667,279.5913214003667,279.5913214003667,279.5913214003667,280.10880080005154,j,0.515716599766165,None,left,1,12,12,1,32,25,None,227.1938992999494,227.19418099988252,280.10915140016004,280.1252639000304,280.1252639000304,282.12533300044015,282.12533300044015,282.108419300057,229.1935012000613,229.1935338997282,282.1156368004158,282.12533300044015,282.12533300044015,283.1082515004091,stimuli/box_coin_transparent.png,230.19331829994917,230.1933426000178,283.1083060000092,283.1249146000482,284.12455310020596,284.1075819004327,231.19264720007777,283.1249146000482,283.1249146000482,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
47,0,47,space,4.223659799899906,None,5,4.011576100252569,None,231.1938104997389,j,0.6718844999559224,None,None,231.89403179986402,231.8942848998122,234.89327690005302,234.89330870006233,235.8932659998536,235.89329219982028,237.3924193996936,,,,,,,0,0,0,0,47,0,47,0,284.12455310020596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.1938104997389,284.1087809000164,284.12455310020596,284.12455310020596,284.12455310020596,284.12455310020596,284.80893460009247,j,0.6718844999559224,None,right,1,9,0,2,32,25,None,231.89403179986402,231.8942848998122,284.80925420019776,284.8250395003706,284.8250395003706,287.82517890026793,287.82517890026793,287.8081964002922,234.89327690005302,234.89330870006233,287.8143763002008,287.82517890026793,287.82517890026793,288.8081987001933,stimuli/box_empty_transparent.png,235.8932659998536,235.89329219982028,288.80825840029866,288.8237741002813,290.32474340032786,290.30734330043197,237.3924193996936,288.8237741002813,288.8237741002813,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
48,0,48,space,4.223659799899906,None,5,4.011576100252569,None,237.39367710007355,j,0.4358359999023378,None,None,237.8599489000626,237.860204000026,239.35966389998794,239.35970159992576,240.36017780005932,240.36021759966388,243.85933859972283,,,,,,,0,0,0,0,48,0,48,0,290.32474340032786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.39367710007355,290.30864700023085,290.32474340032786,290.32474340032786,290.32474340032786,290.32474340032786,290.77484420035034,j,0.4358359999023378,None,right,1,9,0,2,32,25,None,237.8599489000626,237.860204000026,290.7751724002883,290.7911860002205,290.7911860002205,292.29188930010423,292.29188930010423,292.2745732003823,239.35966389998794,239.35970159992576,292.28024340001866,292.29188930010423,292.29188930010423,293.2751069003716,stimuli/box_empty_transparent.png,240.36017780005932,240.36021759966388,293.27518540015444,293.29034840036184,296.79178660036996,296.77427400043234,243.85933859972283,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
49,0,49,space,4.223659799899906,None,5,4.011576100252569,None,243.86054900009185,k,0.7924617999233305,None,None,244.67640319978818,244.67659389972687,246.17590569984168,246.1759381997399,247.19231619965285,247.19234849978238,247.1926529998891,,,,,,,0,0,0,0,49,0,49,0,296.79178660036996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.86054900009185,296.77551820036024,296.79178660036996,296.79178660036996,296.79178660036996,296.79178660036996,297.5913070002571,k,0.7924617999233305,None,right,1,9,1,2,33,26,None,244.67640319978818,244.67659389972687,297.5915610003285,297.6072926004417,297.6072926004417,299.10873310035095,299.10873310035095,299.0908234003,246.17590569984168,246.1759381997399,299.09806600026786,299.10873310035095,299.10873310035095,300.10724580008537,stimuli/box_coin_transparent.png,247.19231619965285,247.19234849978238,300.107327000238,300.1231039999984,300.1231039999984,300.1075896001421,247.1926529998891,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
0,0,0,space,4.223659799899906,None,5,4.011576100252569,None,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.1188147002831,300.1231039999984,304.12401780020446,304.10735320020467,304.1095282002352,304.12401780020446,356.5050320001319,356.48864290025085,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
0,0,0,space,4.017373600043356,None,5,3.3375472999177873,None,0.0018591000698506832,j,1.2133340002037585,None,None,1.2337843999266624,1.2340474999509752,2.233403400052339,2.2334345998242497,3.2500598998740315,3.250094700139016,5.250208599958569,,,,,,,1,0,1,0,0,0,0,0,363.9054467002861,,,,,,,,,,,,,,,,356.48878290038556,356.5050320001319,356.5050320001319,360.52316400036216,space,4.017373600043356,None,360.523234100081,360.5389201003127,360.5389201003127,363.88908110000193,5,3.3375472999177873,None,0.0018591000698506832,363.89099910017103,363.9054467002861,363.9054467002861,363.9054467002861,363.9054467002861,365.12285360042006,j,1.2133340002037585,None,right,1,11,0,3,33,0,None,1.2337843999266624,1.2340474999509752,365.1231908001937,365.1386185004376,365.1386185004376,366.1403247001581,366.1403247001581,366.1224925001152,2.233403400052339,2.2334345998242497,366.1286879000254,366.1403247001581,366.1403247001581,367.13915210030973,stimuli/box_empty_transparent.png,3.2500598998740315,3.250094700139016,367.13924080040306,367.15465080039576,369.1558188004419,369.1393138002604,5.250208599958569,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
1,0,1,space,4.017373600043356,None,5,3.3375472999177873,None,5.251370799727738,k,0.3149135997518897,None,None,5.583849699702114,5.584038299974054,7.08367870002985,7.0837109996937215,8.083581400103867,8.083605799824,9.583628899883479,,,,,,,1,0,1,0,1,0,1,0,369.1558188004419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.251370799727738,369.1405114000663,369.1558188004419,369.1558188004419,369.1558188004419,369.1558188004419,369.4729243000038,k,0.3149135997518897,None,right,1,11,1,3,34,1,None,5.583849699702114,5.584038299974054,369.4731768001802,369.48892180016264,369.48892180016264,370.98960070032626,370.98960070032626,370.9727656003088,7.08367870002985,7.0837109996937215,370.9800248001702,370.98960070032626,370.98960070032626,371.9726848001592,stimuli/box_coin_transparent.png,8.083581400103867,8.083605799824,371.9727411000058,371.9886173000559,373.489358200226,373.4727358003147,9.583628899883479,371.9886173000559,371.9886173000559,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
2,0,2,space,4.017373600043356,None,5,3.3375472999177873,None,9.584736600052565,k,0.3473201999440789,None,None,9.950716899707913,9.950962199829519,10.950274599716067,10.95030270004645,11.95016560005024,11.950190899893641,14.949107999913394,,,,,,,1,0,1,0,2,0,2,0,373.489358200226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.584736600052565,373.4738754001446,373.489358200226,373.489358200226,373.489358200226,373.489358200226,373.839792100247,k,0.3473201999440789,None,right,0,11,1,3,35,1,None,9.950716899707913,9.950962199829519,373.8401023000479,373.8554830001667,373.8554830001667,374.8563273004256,374.8563273004256,374.83936480013654,10.950274599716067,10.95030270004645,374.84563340013847,374.8563273004256,374.8563273004256,375.8392588002607,stimuli/box_empty_transparent.png,11.95016560005024,11.950190899893641,375.8393302001059,375.8548983000219,378.8557597002946,378.8382129003294,14.949107999913394,375.8548983000219,375.8548983000219,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
3,0,3,space,4.017373600043356,None,5,3.3375472999177873,None,14.950421799905598,k,0.31493410002440214,None,None,15.28348909970373,15.283680600114167,17.28325209999457,17.283284700009972,18.282713499851525,18.28274070005864,19.28228659974411,,,,,,,1,0,1,0,3,0,3,0,378.8557597002946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.950421799905598,378.83956140000373,378.8557597002946,378.8557597002946,378.8557597002946,378.8557597002946,379.17256190022454,k,0.31493410002440214,None,right,0,11,1,3,36,1,None,15.28348909970373,15.283680600114167,379.17281980020925,379.18875690037385,379.18875690037385,381.1884896000847,381.1884896000847,381.17234070040286,17.28325209999457,17.283284700009972,381.1777701000683,381.1884896000847,381.1884896000847,382.17181620001793,stimuli/box_empty_transparent.png,18.282713499851525,18.28274070005864,382.1718787001446,382.18756200000644,383.1884844000451,383.1713920002803,19.28228659974411,382.18756200000644,382.18756200000644,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
4,0,4,space,4.017373600043356,None,5,3.3375472999177873,None,19.2835033996962,j,0.31640860019251704,None,None,19.63347869971767,19.63370499992743,20.633266999851912,20.633304600138217,21.63305850001052,21.63308609975502,24.131988300010562,,,,,,,1,0,1,0,4,0,4,0,383.1884844000451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2835033996962,383.1726440000348,383.1884844000451,383.1884844000451,383.1884844000451,383.1884844000451,383.5225538001396,j,0.31640860019251704,None,right,0,11,1,3,36,1,None,19.63347869971767,19.63370499992743,383.52284470014274,383.5380599000491,383.5380599000491,384.53879660042,384.53879660042,384.52235810039565,20.633266999851912,20.633304600138217,384.5283480002545,384.53879660042,384.53879660042,385.522159000393,stimuli/box_empty_transparent.png,21.63305850001052,21.63308609975502,385.5222252001986,385.53770300000906,388.0384544003755,388.02109390031546,24.131988300010562,385.53770300000906,385.53770300000906,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
