thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,run_feedback.started,coins_won_text.started,coins_won_text.stopped,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
32,0,32,space,2.305732499808073,None,5,1.5967888003215194,None,159.1294716000557,j,0.2941053002141416,None,None,159.44501930009574,159.44530260004103,160.4449468003586,160.44497750001028,161.44492360018194,161.44494660012424,162.44490040000528,,,,,0,0,0,0,32,0,32,0,173.99791309982538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.1294716000557,173.98229889990762,173.99791309982538,173.99791309982538,173.99791309982538,173.99791309982538,174.2977728000842,j,0.2941053002141416,None,left,1,14,6,1,28,21,None,159.44501930009574,159.44530260004103,174.29813480004668,174.31451709987596,174.31451709987596,175.31431249994785,175.31431249994785,175.2977240998298,160.4449468003586,160.44497750001028,175.30527909984812,175.31431249994785,175.31431249994785,176.3131893002428,176.3131893002428,176.29771619988605,stimuli/box_coin_transparent.png,161.44492360018194,161.44494660012424,176.29777000006288,176.3131893002428,177.31373579986393,177.29769269982353,162.44490040000528,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
33,0,33,space,2.305732499808073,None,5,1.5967888003215194,None,162.4461146001704,j,0.38098410004749894,None,None,162.84562540007755,162.8458698000759,164.8455752003938,164.84560660040006,165.84520220011473,165.84522710042074,167.34455090016127,,,,,0,0,0,0,33,0,33,0,177.31373579986393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.4461146001704,177.2989457999356,177.31373579986393,177.31373579986393,177.31373579986393,177.31373579986393,177.69838519999757,j,0.38098410004749894,None,left,1,14,7,1,29,22,None,162.84562540007755,162.8458698000759,177.6987343998626,177.7137468000874,177.7137468000874,179.7147078998387,179.7147078998387,179.6983539001085,164.8455752003938,164.84560660040006,179.70578880002722,179.7147078998387,179.7147078998387,180.71370729990304,180.71370729990304,180.69799260003492,stimuli/box_coin_transparent.png,165.84520220011473,165.84522710042074,180.69805360026658,180.71370729990304,182.2139944001101,182.19734490010887,167.34455090016127,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
34,0,34,space,2.305732499808073,None,5,1.5967888003215194,None,167.34560230001807,j,0.42374160001054406,None,None,167.79519500024617,167.7954596001655,170.79458060022444,170.79460930032656,171.79481920041144,171.7948427000083,174.29472070001066,,,,,0,0,0,0,34,0,34,0,182.2139944001101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.34560230001807,182.1984315002337,182.2139944001101,182.2139944001101,182.2139944001101,182.2139944001101,182.6479525002651,j,0.42374160001054406,None,left,1,14,8,1,30,23,None,167.79519500024617,167.7954596001655,182.64828930003569,182.6636176002212,182.6636176002212,185.66468570008874,185.66468570008874,185.64736140007153,170.79458060022444,170.79460930032656,185.6549161998555,185.66468570008874,185.66468570008874,,,186.64760959986597,stimuli/box_coin_transparent.png,171.79481920041144,171.7948427000083,186.64766689995304,186.662853800226,189.16439720010385,189.14751309994608,174.29472070001066,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
35,0,35,space,2.305732499808073,None,5,1.5967888003215194,None,174.29593580029905,j,0.4879367998801172,None,None,174.81118340045214,174.81143780006096,176.311561900191,176.31159030040726,177.31183170014992,177.3118556002155,178.31054220022634,,,,,0,0,0,0,35,0,35,0,189.16439720010385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.29593580029905,189.14876569993794,189.16439720010385,189.16439720010385,189.16439720010385,189.16439720010385,189.66393980011344,j,0.4879367998801172,None,left,0,14,8,1,31,23,None,174.81118340045214,174.81143780006096,189.66426600003615,189.6805334999226,189.6805334999226,191.18071480002254,191.18071480002254,191.16434449981898,176.311561900191,176.31159030040726,191.17030660016462,191.18071480002254,191.18071480002254,192.17978810006753,192.17978810006753,192.16462500020862,stimuli/box_empty_transparent.png,177.31183170014992,177.3118556002155,192.16467940015718,192.17978810006753,193.18033860018477,193.16333470027894,178.31054220022634,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
36,0,36,space,2.305732499808073,None,5,1.5967888003215194,None,178.3115374003537,j,0.7537141996435821,None,None,179.09448490012437,179.09472220018506,180.594411900267,180.5944411000237,181.59460660023615,181.59463260043412,185.09358210023493,,,,,0,0,0,0,36,0,36,0,193.18033860018477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.3115374003537,193.16436310019344,193.18033860018477,193.18033860018477,193.18033860018477,193.18033860018477,193.94724840018898,j,0.7537141996435821,None,left,1,14,9,1,32,24,None,179.09448490012437,179.09472220018506,193.9475479000248,193.96382289985195,193.96382289985195,195.46387890027836,195.46387890027836,195.44719329988584,180.594411900267,180.5944411000237,195.4546648999676,195.46387890027836,195.46387890027836,196.4634317001328,196.4634317001328,196.44739830028266,stimuli/box_coin_transparent.png,181.59460660023615,181.59463260043412,196.44745910027996,196.4634317001328,199.9632107000798,199.94637450017035,185.09358210023493,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
37,0,37,space,2.305732499808073,None,5,1.5967888003215194,None,185.09475650032982,j,0.40281210001558065,None,None,185.52782850014046,185.52804850041866,187.52788940025494,187.5279171001166,188.52752740029246,188.52755340002477,189.5274662002921,,,,,0,0,0,0,37,0,37,0,199.9632107000798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.09475650032982,199.94758450007066,199.9632107000798,199.9632107000798,199.9632107000798,199.9632107000798,200.38059270009398,j,0.40281210001558065,None,left,0,14,9,1,33,24,None,185.52782850014046,185.52804850041866,200.38087370013818,200.39677970018238,200.39677970018238,202.39683380024508,202.39683380024508,202.38067159987986,187.52788940025494,187.5279171001166,202.386707900092,202.39683380024508,202.39683380024508,203.39599120011553,203.39599120011553,203.38031860021874,stimuli/box_empty_transparent.png,188.52752740029246,188.52755340002477,203.38038010010496,203.39599120011553,204.39673310006037,204.38025940023363,189.5274662002921,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
38,0,38,space,2.305732499808073,None,5,1.5967888003215194,None,189.52858890034258,j,0.3739049001596868,None,None,189.9284297004342,189.92865540040657,190.92707780003548,190.9271057001315,191.92781430017203,191.92783700022846,193.426445200108,,,,,0,0,0,0,38,0,38,0,204.39673310006037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.52858890034258,204.38141610007733,204.39673310006037,204.39673310006037,204.39673310006037,204.39673310006037,204.78119540028274,j,0.3739049001596868,None,left,1,14,10,1,34,25,None,189.9284297004342,189.92865540040657,204.78148100012913,204.79604930011556,204.79604930011556,205.79672380024567,205.79672380024567,205.77985850023106,190.92707780003548,190.9271057001315,205.78714849986136,205.79672380024567,205.79672380024567,,,206.7806063001044,stimuli/box_coin_transparent.png,191.92781430017203,191.92783700022846,206.78066129982471,206.79578249994665,208.29615020006895,208.27923789992929,193.426445200108,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
39,0,39,space,2.305732499808073,None,5,1.5967888003215194,None,193.4275305001065,j,0.3599299001507461,None,None,193.81050050025806,193.81072170007974,194.81079000001773,194.81081720022485,195.81136790011078,195.81140280002728,196.81044410029426,,,,,0,0,0,0,39,0,39,0,208.29615020006895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.4275305001065,208.28035760018975,208.29615020006895,208.29615020006895,208.29615020006895,208.29615020006895,208.66326510021463,j,0.3599299001507461,None,left,1,14,11,1,35,26,None,193.81050050025806,193.81072170007974,208.66354619991034,208.67991770012304,208.67991770012304,209.68063620012254,209.68063620012254,209.66356950020418,194.81079000001773,194.81081720022485,209.6708133998327,209.68063620012254,209.68063620012254,,,210.66416000016034,stimuli/box_coin_transparent.png,195.81136790011078,195.81140280002728,210.6642264998518,210.68022600002587,211.6804483998567,211.66323819989339,196.81044410029426,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
40,0,40,space,2.305732499808073,None,5,1.5967888003215194,None,196.81160650029778,j,0.6127320001833141,None,None,197.4440265004523,197.44427990028635,198.9438984002918,198.9439297001809,199.94361870037392,199.94364600023255,200.94312150031328,,,,,0,0,0,0,40,0,40,0,211.6804483998567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.81160650029778,211.6644339999184,211.6804483998567,211.6804483998567,211.6804483998567,211.6804483998567,212.29678269987926,j,0.6127320001833141,None,left,1,14,12,1,36,27,None,197.4440265004523,197.44427990028635,212.2971121999435,212.31281100027263,212.31281100027263,213.8130041002296,213.8130041002296,213.79667659988627,198.9438984002918,198.9439297001809,213.80397520028055,213.8130041002296,213.8130041002296,214.81196189997718,214.81196189997718,214.79640820017084,stimuli/box_coin_transparent.png,199.94361870037392,199.94364600023255,214.79647519998252,214.81196189997718,215.81251309998333,215.79591399990022,200.94312150031328,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
41,0,41,space,2.305732499808073,None,5,1.5967888003215194,None,200.94431870011613,j,0.5472475001588464,None,None,201.510382800363,201.5106201004237,202.51118490006775,202.5112141002901,203.51059740036726,203.5106208003126,206.51043100003153,,,,,0,0,0,0,41,0,41,0,215.81251309998333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.94431870011613,215.79714509984478,215.81251309998333,215.81251309998333,215.81251309998333,215.81251309998333,216.36314509995282,j,0.5472475001588464,None,left,1,14,13,1,37,28,None,201.510382800363,201.5106201004237,216.36344899982214,216.37989170011133,216.37989170011133,217.3800750002265,217.3800750002265,217.36396420001984,202.51118490006775,202.5112141002901,217.37111329985783,217.3800750002265,217.3800750002265,218.37863160017878,218.37863160017878,218.36339090019464,stimuli/box_coin_transparent.png,203.51059740036726,203.5106208003126,218.3634446999058,218.37863160017878,221.3796629998833,221.36322419997305,206.51043100003153,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
42,0,42,space,2.305732499808073,None,5,1.5967888003215194,None,206.5115173002705,j,0.5692372000776231,None,None,207.11045980034396,207.11069520004094,209.1101875002496,209.11021549999714,210.1102720000781,210.110298700165,213.61005800031126,,,,,0,0,0,0,42,0,42,0,221.3796629998833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.5115173002705,221.3643449000083,221.3796629998833,221.3796629998833,221.3796629998833,221.3796629998833,221.9632247001864,j,0.5692372000776231,None,left,1,14,14,1,38,29,None,207.11045980034396,207.11069520004094,221.96352040022612,221.97985959984362,221.97985959984362,223.98009230010211,223.98009230010211,223.96296720020473,209.1101875002496,209.11021549999714,223.9701632000506,223.98009230010211,223.98009230010211,224.97881360026076,224.97881360026076,224.96306269988418,stimuli/box_coin_transparent.png,210.1102720000781,210.110298700165,224.96312600001693,224.97881360026076,228.4796980000101,228.46285100001842,213.61005800031126,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
43,0,43,space,2.305732499808073,None,5,1.5967888003215194,None,213.61121120024472,j,0.5977813000790775,None,None,214.2272646999918,214.22749900026247,215.22716970043257,215.2271983004175,216.2263362002559,216.2263598004356,218.22718400042504,,,,,0,0,0,0,43,0,43,0,228.4796980000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.61121120024472,228.46403900021687,228.4796980000101,228.4796980000101,228.4796980000101,228.4796980000101,229.0800275001675,j,0.5977813000790775,None,right,1,9,0,2,38,29,None,214.2272646999918,214.22749900026247,229.08032790012658,229.09581329999492,229.09581329999492,230.09637709986418,230.09637709986418,230.07994910003617,215.22716970043257,215.2271983004175,230.08588470006362,230.09637709986418,230.09637709986418,231.0950771998614,231.0950771998614,231.07912949984893,stimuli/box_empty_transparent.png,216.2263362002559,216.2263598004356,231.07918330002576,231.0950771998614,233.09681060025468,233.07997590024024,218.22718400042504,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
44,0,44,space,2.305732499808073,None,5,1.5967888003215194,None,218.22836350044236,j,0.4626448000781238,None,None,218.71048080036417,218.71074180025607,221.21041130041704,221.21044070040807,222.2101464001462,222.21016950020567,224.20934930024669,,,,,0,0,0,0,44,0,44,0,233.09681060025468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.22836350044236,233.08119140006602,233.09681060025468,233.09681060025468,233.09681060025468,233.09681060025468,233.56323860026896,j,0.4626448000781238,None,right,1,9,0,2,38,29,None,218.71048080036417,218.71074180025607,233.56356790009886,233.57959649991244,233.57959649991244,236.0789866000414,236.0789866000414,236.06318600010127,221.21041130041704,221.21044070040807,236.06873740023002,236.0789866000414,236.0789866000414,237.0790073000826,237.0790073000826,237.0629396000877,stimuli/box_empty_transparent.png,222.2101464001462,222.21016950020567,237.06299349991605,237.0790073000826,239.07939750002697,239.06214139983058,224.20934930024669,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
45,0,45,space,2.305732499808073,None,5,1.5967888003215194,None,224.21078360034153,k,0.3133501000702381,None,None,224.54376570042223,224.5439727003686,225.54330940032378,225.54335770010948,226.55902290018275,226.55904910014942,227.55897330027074,,,,,0,0,0,0,45,0,45,0,239.07939750002697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.21078360034153,239.0636121002026,239.07939750002697,239.07939750002697,239.07939750002697,239.07939750002697,239.39652250008658,k,0.3133501000702381,None,right,1,9,1,2,39,30,None,224.54376570042223,224.5439727003686,239.39679830009118,239.41303820023313,239.41303820023313,240.41311000008136,240.41311000008136,240.39608510024846,225.54330940032378,225.54335770010948,240.4032450998202,240.41311000008136,240.41311000008136,,,241.41181380022317,stimuli/box_coin_transparent.png,226.55902290018275,226.55904910014942,241.41188619984314,241.4280977002345,242.42829360021278,242.41176570020616,227.55897330027074,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
46,0,46,space,2.305732499808073,None,5,1.5967888003215194,None,227.56014020042494,k,0.44061069982126355,None,None,228.0267071002163,228.0269094002433,230.02632200019434,230.02635060017928,231.02657110011205,231.02660250011832,232.02542580012232,,,,,0,0,0,0,46,0,46,0,242.42829360021278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.56014020042494,242.41296630026773,242.42829360021278,242.42829360021278,242.42829360021278,242.42829360021278,242.87946319999173,k,0.44061069982126355,None,right,0,9,1,2,40,30,None,228.0267071002163,228.0269094002433,242.87973670009524,242.89503390016034,242.89503390016034,244.89657399989665,244.89657399989665,244.8791038999334,230.02632200019434,230.02635060017928,244.88516330020502,244.89657399989665,244.89657399989665,,,245.87935690023005,stimuli/box_empty_transparent.png,231.02657110011205,231.02660250011832,245.87943339999765,245.8949386002496,246.89613280026242,246.8782192999497,232.02542580012232,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
47,0,47,space,2.305732499808073,None,5,1.5967888003215194,None,232.02666360000148,k,0.28353810030966997,None,None,232.34282940020785,232.34301360044628,235.34364080009982,235.34367380011827,236.3425530004315,236.34257720038295,237.8420075001195,,,,,0,0,0,0,47,0,47,0,246.89613280026242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.02666360000148,246.87949139997363,246.89613280026242,246.89613280026242,246.89613280026242,246.89613280026242,247.19559310004115,k,0.28353810030966997,None,right,1,9,2,2,41,31,None,232.34282940020785,232.34301360044628,247.19583830004558,247.21158780017868,247.21158780017868,250.21229480020702,250.21229480020702,250.1964157000184,235.34364080009982,235.34367380011827,250.20386740006506,250.21229480020702,250.21229480020702,251.21107089985162,251.21107089985162,251.19534750003368,stimuli/box_coin_transparent.png,236.3425530004315,236.34257720038295,251.1953993998468,251.21107089985162,252.71175799984485,252.69480200018734,237.8420075001195,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
48,0,48,space,2.305732499808073,None,5,1.5967888003215194,None,237.843179800082,k,0.3234522002749145,None,None,238.19347689999267,238.19367040041834,239.69276440003887,239.69279320025817,240.69290130026639,240.69292570045218,244.19269440043718,,,,,0,0,0,0,48,0,48,0,252.71175799984485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.843179800082,252.6960093001835,252.71175799984485,252.71175799984485,252.71175799984485,252.71175799984485,253.04623530013487,k,0.3234522002749145,None,right,1,9,3,2,42,32,None,238.19347689999267,238.19367040041834,253.04649510001764,253.06216249987483,253.06216249987483,254.5625415001996,254.5625415001996,254.54554650001228,239.69276440003887,239.69279320025817,254.55286619998515,254.5625415001996,254.5625415001996,255.56119990022853,255.56119990022853,255.54569419985637,stimuli/box_coin_transparent.png,240.69290130026639,240.69292570045218,255.5457494999282,255.56119990022853,259.0621327999979,259.04548740014434,244.19269440043718,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
49,0,49,space,2.305732499808073,None,5,1.5967888003215194,None,244.1938723004423,k,0.4262666995637119,None,None,244.64287180034444,244.64305580034852,246.14270930038765,246.14273680001497,247.14213950000703,247.14216230018064,247.14245740044862,,,,,0,0,0,0,49,0,49,0,259.0621327999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.1938723004423,259.0467014000751,259.0621327999979,259.0621327999979,259.0621327999979,259.0621327999979,259.49563479982316,k,0.4262666995637119,None,right,1,9,4,2,43,33,None,244.64287180034444,244.64305580034852,259.4958803001791,259.5117040001787,259.5117040001787,261.01175050018355,261.01175050018355,260.9954885998741,246.14270930038765,246.14273680001497,261.00298250000924,261.01175050018355,261.01175050018355,262.010522400029,262.010522400029,261.9949317998253,stimuli/box_coin_transparent.png,247.14213950000703,247.14216230018064,261.9949850002304,262.010522400029,262.010522400029,261.99524339986965,247.14245740044862,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
0,0,0,space,2.305732499808073,None,5,1.5967888003215194,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.005793500226,262.010522400029,266.01110340002924,265.99529730016366,265.9973212000914,266.01110340002924,318.17620440013707,318.15997530007735,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
0,0,0,space,3.228879999835044,None,5,2.282000800129026,None,0.0012869997881352901,k,0.43377699982374907,None,None,0.4683686997741461,0.4685627999715507,1.4671946996822953,1.4672237997874618,2.467635899782181,2.467659399844706,4.466647999826819,,,,,1,0,1,0,0,0,0,0,323.72609640005976,,,,,,,,,,,,,,,,318.16011760011315,318.17620440013707,318.17620440013707,321.40967940026894,space,3.228879999835044,None,321.4097493002191,321.42633449984714,321.42633449984714,323.7095412001945,5,2.282000800129026,None,0.0012869997881352901,323.7108847000636,323.72609640005976,323.72609640005976,323.72609640005976,323.72609640005976,324.1779012000188,k,0.43377699982374907,None,right,1,10,1,3,44,1,None,0.4683686997741461,0.4685627999715507,324.1781593998894,324.1934552001767,324.1934552001767,325.19346449989825,325.19346449989825,325.1767469998449,1.4671946996822953,1.4672237997874618,325.18394730007276,325.19346449989825,325.19346449989825,,,326.17719609988853,stimuli/box_coin_transparent.png,2.467635899782181,2.467659399844706,326.17725169984624,326.1925915000029,328.1933074002154,328.17621270008385,4.466647999826819,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
1,0,1,space,3.228879999835044,None,5,2.282000800129026,None,4.46778369974345,k,0.3469564002007246,None,None,4.8335133995860815,4.83373189996928,6.33358129998669,6.333608699962497,7.333378199953586,7.333404599688947,8.832952899858356,,,,,1,0,1,0,1,0,1,0,328.1933074002154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46778369974345,328.17738209990785,328.1933074002154,328.1933074002154,328.1933074002154,328.1933074002154,328.5430417000316,k,0.3469564002007246,None,right,0,10,1,3,45,1,None,4.8335133995860815,4.83373189996928,328.54333140002564,328.5591851999052,328.5591851999052,330.059778700117,330.059778700117,330.04313250025734,6.33358129998669,6.333608699962497,330.04845019988716,330.059778700117,330.059778700117,331.05865090014413,331.05865090014413,331.04293890018016,stimuli/box_empty_transparent.png,7.333378199953586,7.333404599688947,331.0430018999614,331.05865090014413,332.55958889983594,332.5425160001032,8.832952899858356,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
2,0,2,space,3.228879999835044,None,5,2.282000800129026,None,8.834180699661374,k,0.31126780016347766,None,None,9.166789999697357,9.166999599896371,10.167057299986482,10.167088799644262,11.166348199825734,11.16637389967218,14.166674999985844,,,,,1,0,1,0,2,0,2,0,332.55958889983594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.834180699661374,332.5437789000571,332.55958889983594,332.55958889983594,332.55958889983594,332.55958889983594,332.8763092998415,k,0.31126780016347766,None,right,1,10,2,3,46,2,None,9.166789999697357,9.166999599896371,332.87661280017346,332.8924317001365,332.8924317001365,333.8930982002057,333.8930982002057,333.87660469999537,10.167057299986482,10.167088799644262,333.8842680999078,333.8930982002057,333.8930982002057,334.89178110007197,334.89178110007197,334.8759103999473,stimuli/box_coin_transparent.png,11.166348199825734,11.16637389967218,334.8759713000618,334.89178110007197,337.8922709999606,337.8762374999933,14.166674999985844,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
3,0,3,space,3.228879999835044,None,5,2.282000800129026,None,14.167930899653584,k,0.31996560003608465,None,None,14.516734799835831,14.516946999821812,16.517229299992323,16.517259299755096,17.516968799754977,17.516996699851006,18.51573139987886,,,,,1,0,1,0,3,0,3,0,337.8922709999606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.167930899653584,337.87753160018474,337.8922709999606,337.8922709999606,337.8922709999606,337.8922709999606,338.22625220008194,k,0.31996560003608465,None,right,1,10,3,3,47,3,None,14.516734799835831,14.516946999821812,338.22656350024045,338.2420564000495,338.2420564000495,340.2436879002489,340.2436879002489,340.22678019991145,16.517229299992323,16.517259299755096,340.23406459996477,340.2436879002489,340.2436879002489,341.2421836000867,341.2421836000867,341.2265285998583,stimuli/box_coin_transparent.png,17.516968799754977,17.516996699851006,341.2265957999043,341.2421836000867,342.24213230004534,342.2252961001359,18.51573139987886,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
4,0,4,space,3.228879999835044,None,5,2.282000800129026,None,18.516923899762332,k,0.4003592999652028,None,None,18.934054299723357,18.934243199881166,19.932792800012976,19.93282669968903,20.933492799755186,20.933531999588013,23.432678299956024,,,,,1,0,1,0,4,0,4,0,342.24213230004534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.516923899762332,342.2265240000561,342.24213230004534,342.24213230004534,342.24213230004534,342.24213230004534,342.6435869000852,k,0.4003592999652028,None,right,0,10,3,3,48,3,None,18.934054299723357,18.934243199881166,342.64384240005165,342.65935199987143,342.65935199987143,343.65895139984787,343.65895139984787,343.642339900136,19.932792800012976,19.93282669968903,343.6483142999932,343.65895139984787,343.65895139984787,,,344.64304220024496,stimuli/box_empty_transparent.png,20.933492799755186,20.933531999588013,344.64314550021663,344.65856500016525,347.1590362000279,347.1422407999635,23.432678299956024,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
