thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017753374995663762,0.021699792006984353,0.021699792006984353,2.3170294580049813,j,2.2617250829935074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.317552583059296,2.3278476670384407,2.3278476670384407,4.942472042050213,j,2.6064744170289487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
0,0,0,space,0.9080768340500072,None,space,1.9251783749787137,None,0.00294991594273597,j,0.7710533749777824,None,None,0.7847035409649834,0.7850069579435512,1.7765887910500169,1.7766194159630686,2.7843372500501573,2.784367582993582,4.784960750024766,,,,,,,0,0,0,0,0,0,0,0,7.812705042073503,,,,,,,,,,,,,,,,4.943202208029106,4.951352917007171,4.951352917007171,5.867897708085366,space,0.9080768340500072,None,5.867980750044808,5.875516333035193,5.875516333035193,7.801951458095573,space,1.9251783749787137,None,0.00294991594273597,7.804968500044197,7.812705042073503,7.812705042073503,7.812705042073503,7.812705042073503,8.58662733307574,j,0.7710533749777824,None,right,1,14,0,0,0,0,None,0.7847035409649834,0.7850069579435512,8.587024083011784,8.59488125005737,8.59488125005737,9.599653250072151,9.599653250072151,9.578552542021498,1.7765887910500169,1.7766194159630686,9.594873708090745,9.599653250072151,9.599653250072151,10.586296583060175,stimuli/box_empty_transparent.png,2.7843372500501573,2.784367582993582,10.586380292079411,10.600748750031926,12.59886033309158,12.586940083070658,4.784960750024766,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
1,0,1,space,0.9080768340500072,None,space,1.9251783749787137,None,4.78591424995102,k,0.23930920904967934,None,None,5.050887749996036,5.051212624995969,6.548740708036348,6.5487787909805775,7.54926333297044,7.549318499979563,9.050639541004784,,,,,,,0,0,0,0,1,0,1,0,12.59886033309158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78591424995102,12.58792220801115,12.59886033309158,12.59886033309158,12.59886033309158,12.59886033309158,12.85279687505681,k,0.23930920904967934,None,right,1,14,1,0,1,1,None,5.050887749996036,5.051212624995969,12.853229292086326,12.860742625081912,12.860742625081912,14.372713292017579,14.372713292017579,14.350701333023608,6.548740708036348,6.5487787909805775,14.368353542056866,14.372713292017579,14.372713292017579,15.351230458007194,stimuli/box_coin_transparent.png,7.54926333297044,7.549318499979563,15.351343958056532,15.357245333027095,16.858453167020343,16.852621417026967,9.050639541004784,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
2,0,2,space,0.9080768340500072,None,space,1.9251783749787137,None,9.052232624962926,k,0.23977670806925744,None,None,9.299217290943488,9.299436416011304,10.290895125013776,10.290930332965218,11.291500707971863,11.291528375004418,14.287788290996104,,,,,,,0,0,0,0,2,0,2,0,16.858453167020343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.052232624962926,16.854253333061934,16.858453167020343,16.858453167020343,16.858453167020343,16.858453167020343,17.101154875010252,k,0.23977670806925744,None,right,0,14,1,0,2,1,None,9.299217290943488,9.299436416011304,17.10145250009373,17.10896587499883,17.10896587499883,18.111934125074185,18.111934125074185,18.092850833083503,10.290895125013776,10.290930332965218,18.10761408309918,18.111934125074185,18.111934125074185,19.093479750095867,stimuli/box_empty_transparent.png,11.291500707971863,11.291528375004418,19.09354312508367,19.09752216702327,22.09527370799333,22.08971570804715,14.287788290996104,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
3,0,3,space,0.9080768340500072,None,space,1.9251783749787137,None,14.289668999961577,k,0.2561205830425024,None,None,14.565623790957034,14.56620845803991,16.55729245801922,16.557329750037752,17.559158415999264,17.559226665995084,18.556677374988794,,,,,,,0,0,0,0,3,0,3,0,22.09527370799333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.289668999961577,22.091695000068285,22.09527370799333,22.09527370799333,22.09527370799333,22.09527370799333,22.36750579206273,k,0.2561205830425024,None,right,1,14,2,0,3,2,None,14.565623790957034,14.56620845803991,22.368267375044525,22.376234958064742,22.376234958064742,24.3808552500559,24.3808552500559,24.35925316705834,16.55729245801922,16.557329750037752,24.376409125048667,24.3808552500559,24.3808552500559,25.361106000025757,stimuli/box_coin_transparent.png,17.559158415999264,17.559226665995084,25.361300499993376,25.367545542074367,26.36458183301147,26.35865916707553,18.556677374988794,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
4,0,4,space,0.9080768340500072,None,space,1.9251783749787137,None,18.558184416033328,k,0.5520921250572428,None,None,19.122899165959097,19.1231475409586,20.115389541024342,20.1154322080547,21.12127708294429,21.1213085410418,23.607321750023402,,,,,,,0,0,0,0,4,0,4,0,26.36458183301147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.558184416033328,26.360203833086416,26.36458183301147,26.36458183301147,26.36458183301147,26.36458183301147,26.92482783307787,k,0.5520921250572428,None,right,1,14,3,0,4,3,None,19.122899165959097,19.1231475409586,26.92516266705934,26.932238417095505,26.932238417095505,27.936582916998304,27.936582916998304,27.917349958093837,20.115389541024342,20.1154322080547,27.932434375048615,27.936582916998304,27.936582916998304,28.923251750064082,stimuli/box_coin_transparent.png,21.12127708294429,21.1213085410418,28.923323124996386,28.92648495803587,31.424290583003312,31.409303458058275,23.607321750023402,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
5,0,5,space,0.9080768340500072,None,space,1.9251783749787137,None,23.608779832953587,k,0.2938719999510795,None,None,23.92370858299546,23.92393762501888,27.415428415988572,27.415477165952325,28.41647837497294,28.416507416055538,30.416452541016042,,,,,,,0,0,0,0,5,0,5,0,31.424290583003312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.608779832953587,31.4108005000744,31.424290583003312,31.424290583003312,31.424290583003312,31.424290583003312,31.725633833091706,k,0.2938719999510795,None,right,1,14,4,0,5,4,None,23.92370858299546,23.92393762501888,31.725953417015262,31.73333562503103,31.73333562503103,35.2402878330322,35.2402878330322,35.21737095806748,27.415428415988572,27.415477165952325,35.235291499993764,35.2402878330322,35.2402878330322,36.218450292013586,stimuli/box_coin_transparent.png,28.41647837497294,28.416507416055538,36.218521833070554,36.23338354204316,38.229779083048925,38.21843162504956,30.416452541016042,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
6,0,6,space,0.9080768340500072,None,space,1.9251783749787137,None,30.417811958002858,k,0.3001293750712648,None,None,30.730446915957145,30.73074920801446,31.729282333049923,31.729331415961497,32.74037920800038,32.74042079097126,33.738932125037536,,,,,,,0,0,0,0,6,0,6,0,38.229779083048925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.417811958002858,38.219829875044525,38.229779083048925,38.229779083048925,38.229779083048925,38.229779083048925,38.53236387507059,k,0.3001293750712648,None,right,0,14,4,0,6,4,None,30.730446915957145,30.73074920801446,38.532765667070635,38.54027545801364,38.54027545801364,39.55073945806362,39.55073945806362,39.53123587509617,31.729282333049923,31.729331415961497,39.54619545803871,39.55073945806362,39.55073945806362,40.54233937500976,stimuli/box_empty_transparent.png,32.74037920800038,32.74042079097126,40.54246716701891,40.54624200006947,41.54754433303606,41.54090358305257,33.738932125037536,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
7,0,7,space,0.9080768340500072,None,space,1.9251783749787137,None,33.74062387505546,j,0.33225770795252174,None,None,34.08134762500413,34.08171387494076,36.07399349997286,36.07403179095127,37.080280625028536,37.08033845794853,39.07880345801823,,,,,,,0,0,0,0,7,0,7,0,41.54754433303606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.74062387505546,41.54264620807953,41.54754433303606,41.54754433303606,41.54754433303606,41.54754433303606,41.88326108304318,j,0.33225770795252174,None,right,0,14,4,0,6,4,None,34.08134762500413,34.08171387494076,41.883733625058085,41.89210283302236,41.89210283302236,43.8943440830335,43.8943440830335,43.875955625087954,36.07399349997286,36.07403179095127,43.890058333054185,43.8943440830335,43.8943440830335,44.88222200004384,stimuli/box_empty_transparent.png,37.080280625028536,37.08033845794853,44.88239975005854,44.88678225001786,46.88693120807875,46.880782457999885,39.07880345801823,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
8,0,8,space,0.9080768340500072,None,space,1.9251783749787137,None,39.080435208044946,k,0.2508582080481574,None,None,39.34243279101793,39.342674499959685,42.3364289579913,42.336503249942325,43.33660354104359,43.33664854103699,44.82487366604619,,,,,,,0,0,0,0,8,0,8,0,46.88693120807875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.080435208044946,46.882455624989234,46.88693120807875,46.88693120807875,46.88693120807875,46.88693120807875,47.14435683307238,k,0.2508582080481574,None,right,1,14,5,0,7,5,None,39.34243279101793,39.342674499959685,47.144688000087626,47.152330375043675,47.152330375043675,50.16236525005661,50.16236525005661,50.13833720807452,42.3364289579913,42.336503249942325,50.15721429209225,50.16236525005661,50.16236525005661,51.13856916700024,stimuli/box_coin_transparent.png,43.33660354104359,43.33664854103699,51.13866937509738,51.14382154203486,52.63203816709574,52.62686008308083,44.82487366604619,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
9,0,9,space,0.9080768340500072,None,space,1.9251783749787137,None,44.825839290977456,k,0.5794113329611719,None,None,45.41381358297076,45.41408345801756,46.90922229096759,46.909314707969315,47.91098216595128,47.911019333056174,49.90432583296206,,,,,,,0,0,0,0,9,0,9,0,52.63203816709574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.825839290977456,52.62784787500277,52.63203816709574,52.63203816709574,52.63203816709574,52.63203816709574,53.2157383330632,k,0.5794113329611719,None,right,1,14,6,0,8,6,None,45.41381358297076,45.41408345801756,53.216100500081666,53.22344991704449,53.22344991704449,54.73596887500025,54.73596887500025,54.71113158308435,46.90922229096759,46.909314707969315,54.7305255420506,54.73596887500025,54.73596887500025,55.71294845803641,stimuli/box_coin_transparent.png,47.91098216595128,47.911019333056174,55.713058292050846,55.71704145800322,57.71262975002173,57.70630395808257,49.90432583296206,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
10,0,10,space,0.9080768340500072,None,space,1.9251783749787137,None,49.906022000010125,k,0.30910604097880423,None,None,50.22417558298912,50.224631499964744,51.72252529102843,51.722595750004984,52.725590290967375,52.72561683296226,53.71856549999211,,,,,,,0,0,0,0,10,0,10,0,57.71262975002173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.906022000010125,57.70804258307908,57.71262975002173,57.71262975002173,57.71262975002173,57.71262975002173,58.026050042011775,k,0.30910604097880423,None,right,1,14,7,0,9,7,None,50.22417558298912,50.224631499964744,58.02665362507105,58.03511537506711,58.03511537506711,59.54746629204601,59.54746629204601,59.524449167074636,51.72252529102843,51.722595750004984,59.541987167089246,59.54746629204601,59.54746629204601,60.52756541699637,stimuli/box_coin_transparent.png,52.725590290967375,52.72561683296226,60.527624333044514,60.5308325830847,61.52683937503025,61.520545582985505,53.71856549999211,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
11,0,11,space,0.9080768340500072,None,space,1.9251783749787137,None,53.72010112495627,k,0.2911257909145206,None,None,54.01800575002562,54.01834833296016,56.021123916027136,56.021167333004996,57.02699491602834,57.0270574579481,58.51830004097428,,,,,,,0,0,0,0,11,0,11,0,61.52683937503025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.72010112495627,61.52211754198652,61.52683937503025,61.52683937503025,61.52683937503025,61.52683937503025,61.81989975005854,k,0.2911257909145206,None,right,1,14,8,0,10,8,None,54.01800575002562,54.01834833296016,61.82036666700151,61.82760025002062,61.82760025002062,63.84323950007092,63.84323950007092,63.823081667069346,56.021123916027136,56.021167333004996,63.8390708330553,63.84323950007092,63.84323950007092,64.82895012502559,stimuli/box_coin_transparent.png,57.02699491602834,57.0270574579481,64.82910291699227,64.8345594170969,66.32687616709154,66.3202777080005,58.51830004097428,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
12,0,12,space,0.9080768340500072,None,space,1.9251783749787137,None,58.51993212499656,k,0.2622421670239419,None,None,58.79841037502047,58.79871154099237,59.79605812497903,59.796106833033264,60.805198375019245,60.80523920804262,63.806007166043855,,,,,,,0,0,0,0,12,0,12,0,66.32687616709154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.51993212499656,66.32195329200476,66.32687616709154,66.32687616709154,66.32687616709154,66.32687616709154,66.60032058309298,k,0.2622421670239419,None,right,0,14,8,0,11,8,None,58.79841037502047,58.79871154099237,66.60072945803404,66.60874958301429,66.60874958301429,67.61870979203377,67.61870979203377,67.59801362501457,59.79605812497903,59.796106833033264,67.61451433307957,67.61870979203377,67.61870979203377,68.60716925002635,stimuli/box_empty_transparent.png,60.805198375019245,60.80523920804262,68.60725512506906,68.61057241703384,71.61405354202725,71.60798475006595,63.806007166043855,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
13,0,13,space,0.9080768340500072,None,space,1.9251783749787137,None,63.807548957993276,k,0.411784749943763,None,None,64.22894133301452,64.22920120798517,64.73132595804054,64.73139450000599,65.7415652499767,65.74159791599959,67.72853937500622,,,,,,,0,0,0,0,13,0,13,0,71.61405354202725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.807548957993276,71.60956904198974,71.61405354202725,71.61405354202725,71.61405354202725,71.61405354202725,72.03087220806628,k,0.411784749943763,None,right,1,14,9,0,12,9,None,64.22894133301452,64.22920120798517,72.03121883305721,72.03817100008018,72.03817100008018,72.55579091701657,72.55579091701657,72.53325375006534,64.73132595804054,64.73139450000599,72.5507937920047,72.55579091701657,72.55579091701657,73.5435414169915,stimuli/box_coin_transparent.png,65.7415652499767,65.74159791599959,73.54361291707028,73.54631770809647,75.53745008306578,75.53051870805211,67.72853937500622,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
14,0,14,space,0.9080768340500072,None,space,1.9251783749787137,None,67.73001475003548,k,0.2847799580777064,None,None,68.02464479103219,68.0249459160259,69.51590983301867,69.51594508299604,70.52246783301234,70.52253249997739,71.5197987499414,,,,,,,0,0,0,0,14,0,14,0,75.53745008306578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.73001475003548,75.53203775000293,75.53745008306578,75.53745008306578,75.53745008306578,75.53745008306578,75.82655329199042,k,0.2847799580777064,None,right,0,14,9,0,13,9,None,68.02464479103219,68.0249459160259,75.82696687499993,75.8340895830188,75.8340895830188,77.33729600009974,77.33729600009974,77.31787262507714,69.51590983301867,69.51594508299604,77.33283533307258,77.33729600009974,77.33729600009974,78.32441916700918,stimuli/box_empty_transparent.png,70.52246783301234,70.52253249997739,78.32456195808481,78.33012566703837,79.32638062501792,79.32178054202814,71.5197987499414,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
15,0,15,space,0.9080768340500072,None,space,1.9251783749787137,None,71.52128616604023,k,0.2771833341103047,None,None,71.8052029160317,71.80545512505341,72.7980423750123,72.7980760410428,73.79873545805458,73.79877491598018,75.7912823749939,,,,,,,0,0,0,0,15,0,15,0,79.32638062501792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.52128616604023,79.3233036249876,79.32638062501792,79.32638062501792,79.32638062501792,79.32638062501792,79.60712804202922,k,0.2771833341103047,None,right,1,14,10,0,14,10,None,71.8052029160317,71.80545512505341,79.60747170809191,79.6147134579951,79.6147134579951,80.62103791709524,80.62103791709524,80.6000074170297,72.7980423750123,72.7980760410428,80.61676658305805,80.62103791709524,80.62103791709524,81.60070566704962,stimuli/box_coin_transparent.png,73.79873545805458,73.79877491598018,81.60079070809297,81.60481541708577,83.59896483307239,83.59326687501743,75.7912823749939,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
16,0,16,space,0.9080768340500072,None,space,1.9251783749787137,None,75.79264545801561,k,0.2931520000565797,None,None,76.09686512500048,76.09712287504226,78.0959454580443,78.09603729099035,79.09830820804927,79.09833449998405,80.09617383300792,,,,,,,0,0,0,0,16,0,16,0,83.59896483307239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.79264545801561,83.59466520801652,83.59896483307239,83.59896483307239,83.59896483307239,83.59896483307239,83.89879479201045,k,0.2931520000565797,None,right,1,14,11,0,15,11,None,76.09686512500048,76.09712287504226,83.8991398330545,83.90631937503349,83.90631937503349,85.91903275006916,85.91903275006916,85.89787804207299,78.0959454580443,78.09603729099035,85.91472208302002,85.91903275006916,85.91903275006916,86.90028670802712,stimuli/box_coin_transparent.png,79.09830820804927,79.09833449998405,86.90034883306362,86.91419183299877,87.90404666704126,87.89815616700798,80.09617383300792,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
17,0,17,space,0.9080768340500072,None,space,1.9251783749787137,None,80.09768612496555,k,0.2759334589354694,None,None,80.38339195796289,80.38365637499373,81.37670370796695,81.37673604104202,82.3794700410217,82.37949729105458,83.36781316599809,,,,,,,0,0,0,0,17,0,17,0,87.90404666704126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.09768612496555,87.89970658300444,87.90404666704126,87.90404666704126,87.90404666704126,87.90404666704126,88.18531458301004,k,0.2759334589354694,None,right,0,14,11,0,16,11,None,80.38339195796289,80.38365637499373,88.18567216699012,88.19329654204194,88.19329654204194,89.19740312499925,89.19740312499925,89.1786695830524,81.37670370796695,81.37673604104202,89.19295866705943,89.19740312499925,89.19740312499925,90.18144875008147,stimuli/box_empty_transparent.png,82.3794700410217,82.37949729105458,90.18151154206134,90.184352625045,91.17743562499527,91.16978654207196,83.36781316599809,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
18,0,18,space,0.9080768340500072,None,space,1.9251783749787137,None,83.3707012910163,k,0.38146095897536725,None,None,83.76224779104814,83.76247033302207,87.25806570798159,87.25810754101258,88.26232750003692,88.26235570805147,90.25057575001847,,,,,,,0,0,0,0,18,0,18,0,91.17743562499527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3707012910163,91.172730625025,91.17743562499527,91.17743562499527,91.17743562499527,91.17743562499527,91.56418233306613,k,0.38146095897536725,None,right,1,14,12,0,17,12,None,83.76224779104814,83.76247033302207,91.56448329205159,91.57060941704549,91.57060941704549,95.08180666703265,95.08180666703265,95.0600259579951,87.25806570798159,87.25810754101258,95.07696612505242,95.08180666703265,95.08180666703265,96.0643052920932,stimuli/box_coin_transparent.png,88.26232750003692,88.26235570805147,96.06437016709242,96.06732758309226,98.06691058306023,98.05255741707515,90.25057575001847,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
19,0,19,space,0.9080768340500072,None,space,1.9251783749787137,None,90.2520685410127,k,0.32609487511217594,None,None,90.59668233303819,90.59687058301643,91.59744429099374,91.5975085409591,92.59894254105166,92.59902399999555,94.09723624994513,,,,,,,0,0,0,0,19,0,19,0,98.06691058306023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2520685410127,98.05408904200885,98.06691058306023,98.06691058306023,98.06691058306023,98.06691058306023,98.39862645801622,k,0.32609487511217594,None,right,1,14,13,0,18,13,None,90.59668233303819,90.59687058301643,98.39887758309487,98.40579458302818,98.40579458302818,99.42152400000487,99.42152400000487,99.39937712508254,91.59744429099374,91.5975085409591,99.4168173330836,99.42152400000487,99.42152400000487,100.40088720805943,stimuli/box_coin_transparent.png,92.59894254105166,92.59902399999555,100.40105887502432,100.41370154207107,101.90485195803922,101.89921504200902,94.09723624994513,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
20,0,20,space,0.9080768340500072,None,space,1.9251783749787137,None,94.0987302500289,k,0.3283060420071706,None,None,94.44220079097431,94.44243033300154,96.43471004103776,96.43474633304868,97.43816591601353,97.43819437501952,99.42519666603766,,,,,,,0,0,0,0,20,0,20,0,101.90485195803922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0987302500289,101.90074958303012,101.90485195803922,101.90485195803922,101.90485195803922,101.90485195803922,102.24413462507073,k,0.3283060420071706,None,right,1,14,14,0,19,14,None,94.44220079097431,94.44243033300154,102.24444550008047,102.25173795805313,102.25173795805313,104.25709916709457,104.25709916709457,104.23666425002739,96.43471004103776,96.43474633304868,104.25241529208142,104.25709916709457,104.25709916709457,105.24014383309986,stimuli/box_coin_transparent.png,97.43816591601353,97.43819437501952,105.24020920798648,105.2429872500943,107.23435825004708,107.2271572080208,99.42519666603766,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
21,0,21,space,0.9080768340500072,None,space,1.9251783749787137,None,99.42762291594408,k,0.2970747499493882,None,None,99.73212958301883,99.73237083305139,102.73085908300709,102.73092870798428,103.73811333300546,103.73814300005324,105.2377329999581,,,,,,,0,0,0,0,21,0,21,0,107.23435825004708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.42762291594408,107.22967475000769,107.23435825004708,107.23435825004708,107.23435825004708,107.23435825004708,107.53406137507409,k,0.2970747499493882,None,left,1,15,0,1,19,14,None,99.73212958301883,99.73237083305139,107.53438679198734,107.53910912503488,107.53910912503488,110.55337512504775,110.55337512504775,110.53277858300135,102.73085908300709,102.73092870798428,110.54929479199927,110.55337512504775,110.55337512504775,111.54009254206903,stimuli/box_empty_transparent.png,103.73811333300546,103.73814300005324,111.54015766701195,111.54511212499347,113.04572787508368,113.03971379203722,105.2377329999581,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
22,0,22,space,0.9080768340500072,None,space,1.9251783749787137,None,105.23928004095796,k,0.34895458398386836,None,None,105.6080807079561,105.60872016602661,107.11290487495717,107.11294154101051,108.11437395797111,108.11443604098167,110.11539779102895,,,,,,,0,0,0,0,22,0,22,0,113.04572787508368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.23928004095796,113.04130045801867,113.04572787508368,113.04572787508368,113.04572787508368,113.04572787508368,113.40992554207332,k,0.34895458398386836,None,left,1,15,0,1,19,14,None,105.6080807079561,105.60872016602661,113.41077383304946,113.41871400002856,113.41871400002856,114.93291254201904,114.93291254201904,114.9148671249859,107.11290487495717,107.11294154101051,114.92821370798629,114.93291254201904,114.93291254201904,115.91631733300164,stimuli/box_empty_transparent.png,108.11437395797111,108.11443604098167,115.9164659170201,115.92224816698581,117.92366325005423,117.91737262508832,110.11539779102895,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
