thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
32,0,32,space,77.23665510001592,None,5,20.693673999980092,None,164.65362670016475,j,0.298612599959597,None,None,164.96936230012216,164.96984930010512,165.96732689999044,165.96735950000584,166.9822392000351,166.98228230001405,167.9823857001029,,,,,,,0,0,0,0,32,0,32,0,318.68925980012864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.65362670016475,318.6755011000205,318.68925980012864,318.68925980012864,318.68925980012864,318.68925980012864,318.99107670015655,j,0.298612599959597,None,left,1,12,9,1,21,16,None,164.96936230012216,164.96984930010512,318.9917131999973,319.0055921000894,319.0055921000894,320.005172500154,320.005172500154,319.9891017000191,165.96732689999044,165.96735950000584,319.99952000007033,320.005172500154,320.005172500154,321.00402130000293,stimuli/box_coin_transparent.png,166.9822392000351,166.98228230001405,321.0041374999564,321.0200988999568,322.019974200055,322.00416880007833,167.9823857001029,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
33,0,33,space,77.23665510001592,None,5,20.693673999980092,None,167.98479690006934,j,0.6287271999754012,None,None,168.6334534001071,168.63390500005335,170.64674039999954,170.64679210004397,171.66186029999517,171.6619045000989,173.16139469994232,,,,,,,0,0,0,0,33,0,33,0,322.019974200055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.98479690006934,322.00666810013354,322.019974200055,322.019974200055,322.019974200055,322.019974200055,322.65517330006696,j,0.6287271999754012,None,left,1,12,10,1,22,17,None,168.6334534001071,168.63390500005335,322.6557680000551,322.6694627001416,322.6694627001416,324.6923372000456,324.6923372000456,324.6684965000022,170.64674039999954,170.64679210004397,324.68569550011307,324.6923372000456,324.6923372000456,325.68364250008017,stimuli/box_coin_transparent.png,171.66186029999517,171.6619045000989,325.68375950003974,325.6997134000994,327.19927580002695,327.1831803000532,173.16139469994232,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
34,0,34,space,77.23665510001592,None,5,20.693673999980092,None,173.16376639995724,j,0.31009229994378984,None,None,173.49547500000335,173.49590840004385,176.50900890002958,176.50906169996597,177.52419580006972,177.52424050006084,180.03906670003198,,,,,,,0,0,0,0,34,0,34,0,327.19927580002695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.16376639995724,327.1856458999682,327.19927580002695,327.19927580002695,327.19927580002695,327.19927580002695,327.51719460007735,j,0.31009229994378984,None,left,0,12,10,1,23,17,None,173.49547500000335,173.49590840004385,327.5177686000243,327.5321643999778,327.5321643999778,330.55200470006093,330.55200470006093,330.5307585000992,176.50900890002958,176.50906169996597,330.5449578000698,330.55200470006093,330.55200470006093,331.54597810003906,stimuli/box_empty_transparent.png,177.52419580006972,177.52424050006084,331.5460958001204,331.5618903001305,334.07725220010616,334.0608517001383,180.03906670003198,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
35,0,35,space,77.23665510001592,None,5,20.693673999980092,None,180.0414565000683,None,,,['k'],181.55434269993566,181.554478000151,183.07071859994903,183.07077060011216,184.0852979000192,184.08534030010924,185.08495309995487,[0.33309459988959134],[0.09240480000153184],,,,,0,0,0,0,35,0,35,0,334.07725220010616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0414565000683,334.0633302000351,334.07725220010616,334.07725220010616,334.07725220010616,334.07725220010616,335.57597750006244,None,,,left,0,12,10,1,23,17,['k'],181.55434269993566,181.554478000151,335.5763358999975,335.5926662001293,335.5926662001293,337.11343690007925,337.11343690007925,337.0924691001419,183.07071859994903,183.07077060011216,337.1066980001051,337.11343690007925,337.11343690007925,338.10707950009964,no selection made,184.0852979000192,184.08534030010924,338.1071942001581,338.1232060000766,339.1232944999356,339.1067373000551,185.08495309995487,[0.33309459988959134],[0.09240480000153184],,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
36,0,36,space,77.23665510001592,None,5,20.693673999980092,None,185.08733640005812,k,0.27295709983445704,None,None,185.3857540001627,185.3861426000949,186.90066600008868,186.90071700001135,187.91561989998445,187.9156631999649,191.42995240003802,,,,,,,0,0,0,0,36,0,36,0,339.1232944999356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.08733640005812,339.1092074001208,339.1232944999356,339.1232944999356,339.1232944999356,339.1232944999356,339.407477900153,k,0.27295709983445704,None,left,0,12,10,1,23,17,None,185.3857540001627,185.3861426000949,339.40800189995207,339.42311660014093,339.42311660014093,340.94279170013033,340.94279170013033,340.92241659993306,186.90066600008868,186.90071700001135,340.93635470001027,340.94279170013033,340.94279170013033,341.9374019000679,stimuli/box_empty_transparent.png,187.91561989998445,187.9156631999649,341.9375174001325,341.95347129995935,345.4678830001503,345.45173740014434,191.42995240003802,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
37,0,37,space,77.23665510001592,None,5,20.693673999980092,None,191.43277289997786,j,0.28969920007511973,None,None,191.74744220008142,191.7478738001082,193.76196629996412,193.76201740000397,194.77708470006473,194.77713369997218,195.7767086001113,,,,,,,0,0,0,0,37,0,37,0,345.4678830001503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.43277289997786,345.4546489000786,345.4678830001503,345.4678830001503,345.4678830001503,345.4678830001503,345.769163900055,j,0.28969920007511973,None,left,1,12,11,1,24,18,None,191.74744220008142,191.7478738001082,345.769734099973,345.7843772000633,345.7843772000633,347.80761280003935,347.80761280003935,347.7837058000732,193.76196629996412,193.76201740000397,347.80088620004244,347.80761280003935,347.80761280003935,348.7988674000371,stimuli/box_coin_transparent.png,194.77708470006473,194.77713369997218,348.7989890000317,348.81481619994156,349.8145238000434,349.79849319998175,195.7767086001113,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
38,0,38,space,77.23665510001592,None,5,20.693673999980092,None,195.77926810015924,j,0.4426971999928355,None,None,196.24446030007675,196.24490910000168,197.2593416001182,197.2593944000546,198.27408300014213,198.27412640000694,199.77343240007758,,,,,,,0,0,0,0,38,0,38,0,349.8145238000434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.77926810015924,349.8011448001489,349.8145238000434,349.8145238000434,349.8145238000434,349.8145238000434,350.2661794000305,j,0.4426971999928355,None,left,1,12,12,1,25,19,None,196.24446030007675,196.24490910000168,350.26677080010995,350.2811447000131,350.2811447000131,351.305179100018,351.305179100018,351.2810857000295,197.2593416001182,197.2593944000546,351.2982995000202,351.305179100018,351.305179100018,352.2958643999882,stimuli/box_coin_transparent.png,198.27408300014213,198.27412640000694,352.295981900068,352.31183210015297,353.8113621000666,353.79521639994346,199.77343240007758,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
39,0,39,space,77.23665510001592,None,5,20.693673999980092,None,199.77598239993677,j,0.3307515000924468,None,None,200.12487900000997,200.12532799993642,201.1391265001148,201.13917650002986,202.15420900005847,202.1542532001622,203.15366930002347,,,,,,,0,0,0,0,39,0,39,0,353.8113621000666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.77598239993677,353.7978636000771,353.8113621000666,353.8113621000666,353.8113621000666,353.8113621000666,354.1465970999561,j,0.3307515000924468,None,right,1,8,0,2,25,19,None,200.12487900000997,200.12532799993642,354.1471899000462,354.16120170010254,354.16120170010254,355.1818071999587,355.1818071999587,355.16087949997745,201.1391265001148,201.13917650002986,355.1750535001047,355.1818071999587,355.1818071999587,356.17599150002934,stimuli/box_empty_transparent.png,202.15420900005847,202.1542532001622,356.1761274000164,356.1921175001189,357.1919972000178,357.1754548000172,203.15366930002347,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
40,0,40,space,77.23665510001592,None,5,20.693673999980092,None,203.15644549997523,j,0.38188879983499646,None,None,203.55511630000547,203.55554970004596,205.06983950012363,205.06989199994132,206.08438480016775,206.08442980004475,207.0840775000397,,,,,,,0,0,0,0,40,0,40,0,357.1919972000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.15644549997523,357.1783217000775,357.1919972000178,357.1919972000178,357.1919972000178,357.1919972000178,357.57683850009926,j,0.38188879983499646,None,right,1,8,0,2,25,19,None,203.55511630000547,203.55554970004596,357.577410900034,357.5914668000769,357.5914668000769,359.11221900000237,359.11221900000237,359.091588600073,205.06983950012363,205.06989199994132,359.10550950001925,359.11221900000237,359.11221900000237,360.1061605999712,stimuli/box_empty_transparent.png,206.08438480016775,206.08442980004475,360.1062877001241,360.12236430007033,361.12222270015627,361.1058618000243,207.0840775000397,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
41,0,41,space,77.23665510001592,None,5,20.693673999980092,None,207.086497399956,j,0.33781360019929707,None,None,207.45161570003256,207.4520469000563,208.45002480014227,208.45007660007104,209.46514840004966,209.46519350004382,212.47970110015012,,,,,,,0,0,0,0,41,0,41,0,361.12222270015627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.086497399956,361.1083722000476,361.12222270015627,361.12222270015627,361.12222270015627,361.12222270015627,361.4733355001081,j,0.33781360019929707,None,right,1,8,0,2,25,19,None,207.45161570003256,207.4520469000563,361.47390810004435,361.4882976000663,361.4882976000663,362.49255009996705,362.49255009996705,362.47177750011906,208.45002480014227,208.45007660007104,362.4858790000435,362.49255009996705,362.49255009996705,363.48692980012856,stimuli/box_empty_transparent.png,209.46514840004966,209.46519350004382,363.48704960010946,363.50292200013064,366.51801860006526,366.50148400012404,212.47970110015012,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
42,0,42,space,77.23665510001592,None,5,20.693673999980092,None,212.48208710015751,k,0.2435033000074327,None,None,212.74714899994433,212.74754040013067,214.76201920001768,214.76207079994492,215.77681230008602,215.77685949997976,219.2908171999734,,,,,,,0,0,0,0,42,0,42,0,366.51801860006526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.48208710015751,366.5039598001167,366.51801860006526,366.51801860006526,366.51801860006526,366.51801860006526,366.768868900137,k,0.2435033000074327,None,right,1,8,1,2,26,20,None,212.74714899994433,212.74754040013067,366.76939969998784,366.78407880011946,366.78407880011946,368.8083738000132,368.8083738000132,368.78377450001426,214.76201920001768,214.76207079994492,368.80125409993343,368.8083738000132,368.8083738000132,369.7985815999564,stimuli/box_coin_transparent.png,215.77681230008602,215.77685949997976,369.79871849995106,369.81459610001184,373.329074600013,373.31260149995796,219.2908171999734,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
43,0,43,space,77.23665510001592,None,5,20.693673999980092,None,219.2935170000419,k,0.39638249995186925,None,None,219.70848669996485,219.70887690014206,220.7068066999782,220.70685720001347,221.7222154000774,221.72226059995592,223.7374816001393,,,,,,,0,0,0,0,43,0,43,0,373.329074600013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.2935170000419,373.3153983000666,373.329074600013,373.329074600013,373.329074600013,373.329074600013,373.7302083000541,k,0.39638249995186925,None,right,1,8,2,2,27,21,None,219.70848669996485,219.70887690014206,373.7307359999977,373.7452186001465,373.7452186001465,374.75233509996906,374.75233509996906,374.72856470011175,220.7068066999782,220.70685720001347,374.74593039997853,374.75233509996906,374.75233509996906,375.7439968001563,stimuli/box_coin_transparent.png,221.7222154000774,221.72226059995592,375.74411590001546,375.7598149999976,377.77554830000736,377.7592660000082,223.7374816001393,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
44,0,44,space,77.23665510001592,None,5,20.693673999980092,None,223.7399881000165,k,0.4528591998387128,None,None,224.22240800014697,224.22280330001377,226.73577939998358,226.7358130000066,227.75068920012563,227.75073239998892,229.76570870005526,,,,,,,0,0,0,0,44,0,44,0,377.77554830000736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.7399881000165,377.7618645001203,377.77554830000736,377.77554830000736,377.77554830000736,377.77554830000736,378.24412190006115,k,0.4528591998387128,None,right,0,8,2,2,28,21,None,224.22240800014697,224.22280330001377,378.24466420011595,378.2583550999407,378.2583550999407,380.77380640013143,380.77380640013143,380.75754670007154,226.73577939998358,226.7358130000066,380.7660240000114,380.77380640013143,380.77380640013143,381.7724713999778,stimuli/box_empty_transparent.png,227.75068920012563,227.75073239998892,381.77258770004846,381.7888307000976,383.8038053000346,383.787494600052,229.76570870005526,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
45,0,45,space,77.23665510001592,None,5,20.693673999980092,None,229.76812899997458,k,0.30113289994187653,None,None,230.10069410013966,230.10108970012516,231.09884979994968,231.09890200011432,232.11407110001892,232.11411680001765,233.13006380014122,,,,,,,0,0,0,0,45,0,45,0,383.8038053000346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.76812899997458,383.7900024000555,383.8038053000346,383.8038053000346,383.8038053000346,383.8038053000346,384.1224102000706,k,0.30113289994187653,None,right,1,8,3,2,29,22,None,230.10069410013966,230.10108970012516,384.1229501001071,384.13712460012175,384.13712460012175,385.14475259999745,385.14475259999745,385.1205983001273,231.09884979994968,231.09890200011432,385.1376592000015,385.14475259999745,385.14475259999745,386.1358529001009,stimuli/box_coin_transparent.png,232.11407110001892,232.11411680001765,386.13597610010765,386.1519687999971,387.16804140014574,387.1518472000025,233.13006380014122,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
46,0,46,space,77.23665510001592,None,5,20.693673999980092,None,233.13252260000445,j,0.48377930000424385,None,None,233.64775230013765,233.64822490001097,235.66147839999758,235.6615267000161,236.6768607001286,236.6769083000254,237.6761030999478,,,,,,,0,0,0,0,46,0,46,0,387.16804140014574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.13252260000445,387.154408399947,387.16804140014574,387.16804140014574,387.16804140014574,387.16804140014574,387.6694656999316,j,0.48377930000424385,None,right,1,8,3,2,29,22,None,233.64775230013765,233.64822490001097,387.67009050003253,387.684320300119,387.684320300119,389.7038398999721,389.7038398999721,389.68323300010525,235.66147839999758,235.6615267000161,389.6971879999619,389.7038398999721,389.7038398999721,390.6986424999777,stimuli/box_empty_transparent.png,236.6768607001286,236.6769083000254,390.69877060013823,390.71473599993624,391.71431790012866,391.6978913999628,237.6761030999478,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
47,0,47,space,77.23665510001592,None,5,20.693673999980092,None,237.67845130013302,k,0.5849079999607056,None,None,238.29448090004735,238.2948898000177,241.3072031000629,241.3072691000998,242.32250889996067,242.32255439995788,243.83764090016484,,,,,,,0,0,0,0,47,0,47,0,391.71431790012866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.67845130013302,391.700322000077,391.71431790012866,391.71431790012866,391.71431790012866,391.71431790012866,392.31619159993716,k,0.5849079999607056,None,right,1,8,4,2,30,23,None,238.29448090004735,238.2948898000177,392.31675280001946,392.3305299000349,392.3305299000349,395.3538572001271,395.3538572001271,395.32893860014156,241.3072031000629,241.3072691000998,395.34705490013584,395.3538572001271,395.3538572001271,396.3442879000213,stimuli/box_coin_transparent.png,242.32250889996067,242.32255439995788,396.3444123000372,396.36041880003177,397.8758328000549,397.859431900084,243.83764090016484,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
48,0,48,space,77.23665510001592,None,5,20.693673999980092,None,243.83953100000508,k,0.393778899917379,None,None,244.25628980016336,244.25668590003625,245.7703693001531,245.77042319998145,246.78564390004613,246.78568810014986,250.29943290003575,,,,,,,0,0,0,0,48,0,48,0,397.8758328000549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.83953100000508,397.861395600019,397.8758328000549,397.8758328000549,397.8758328000549,397.8758328000549,398.2780055999756,k,0.393778899917379,None,right,1,8,5,2,31,24,None,244.25628980016336,244.25668590003625,398.2785466001369,398.29254970001057,398.29254970001057,399.81665510009043,399.81665510009043,399.79211980011314,245.7703693001531,245.77042319998145,399.8095261999406,399.81665510009043,399.81665510009043,400.807426400017,stimuli/box_coin_transparent.png,246.78564390004613,246.78568810014986,400.8075467001181,400.82339300005697,404.3375031000469,404.32122100004926,250.29943290003575,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
49,0,49,space,77.23665510001592,None,5,20.693673999980092,None,250.30181480012834,k,0.2555105001665652,None,None,250.58515890012495,250.58556429995224,252.09888130007312,252.09893290000036,253.1140709000174,253.11414580000564,253.11502639995888,,,,,,,0,0,0,0,49,0,49,0,404.3375031000469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.30181480012834,404.3236865999643,404.3375031000469,404.3375031000469,404.3375031000469,404.3375031000469,404.6068709001411,k,0.2555105001665652,None,right,1,8,6,2,32,25,None,250.58515890012495,250.58556429995224,404.6074244999327,404.6207507001236,404.6207507001236,406.14473549998365,406.14473549998365,406.1206314000301,252.09888130007312,252.09893290000036,406.1379454000853,406.14473549998365,406.14473549998365,407.13581130001694,stimuli/box_coin_transparent.png,253.1140709000174,253.11414580000564,407.1360130000394,407.1758258000482,407.1758258000482,407.1367661000695,253.11502639995888,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
0,0,0,space,77.23665510001592,None,5,20.693673999980092,None,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.16945350007154,407.1758258000482,411.1485139001161,411.1535161000211,411.16497180005535,459.0436273999512,459.0279366001487,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
0,0,0,space,5.833313799928874,None,5,4.259658700088039,None,0.0018165998626500368,j,0.4791684001684189,None,None,0.4999613999389112,0.500436499947682,1.499670600052923,1.499725499888882,2.5144588998518884,2.5145055998582393,4.529020099900663,,,,,,,1,0,1,0,0,0,0,0,469.1858320001047,,,,,,,,,,,,,,,,459.0282269001473,459.0436273999512,459.0436273999512,464.88954500015825,space,5.833313799928874,None,464.88962520007044,464.9053178001195,464.9053178001195,469.1698074999731,5,4.259658700088039,None,0.0018165998626500368,469.17170440009795,469.1858320001047,469.1858320001047,469.1858320001047,469.1858320001047,469.66970359999686,j,0.4791684001684189,None,right,1,9,0,3,32,0,None,0.4999613999389112,0.500436499947682,469.67033810005523,469.6852228001226,469.6852228001226,470.6910192000214,470.6910192000214,470.66945450007915,1.499670600052923,1.499725499888882,470.6840191001538,470.6910192000214,470.6910192000214,471.6842774001416,stimuli/box_empty_transparent.png,2.5144588998518884,2.5145055998582393,471.68439329997636,471.70032320008613,473.715343600139,473.6988506000489,4.529020099900663,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
1,0,1,space,5.833313799928874,None,5,4.259658700088039,None,4.530646600062028,k,0.2419478998053819,None,None,4.798024999909103,4.798426599940285,6.3122809999622405,6.312335399910808,7.327318999916315,7.3273662000428885,8.842431199969724,,,,,,,1,0,1,0,1,0,1,0,473.715343600139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.530646600062028,473.70054590003565,473.715343600139,473.715343600139,473.715343600139,473.715343600139,473.96777320001274,k,0.2419478998053819,None,right,1,9,1,3,33,1,None,4.798024999909103,4.798426599940285,473.9683242000174,473.98236689995974,473.98236689995974,475.5072566999588,475.5072566999588,475.4820640999824,6.3122809999622405,6.312335399910808,475.5001540000085,475.5072566999588,475.5072566999588,476.4971362000797,stimuli/box_coin_transparent.png,7.327318999916315,7.3273662000428885,476.49725869996473,476.513288800139,478.0286292999517,478.0122627001256,8.842431199969724,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
2,0,2,space,5.833313799928874,None,5,4.259658700088039,None,8.843900199979544,k,0.252686700085178,None,None,9.127581299981102,9.128034899942577,10.142501799855381,10.14255729992874,11.157720800023526,11.157766999909654,14.172116699861363,,,,,,,1,0,1,0,2,0,2,0,478.0286292999517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.843900199979544,478.0137920000125,478.0286292999517,478.0286292999517,478.0286292999517,478.0286292999517,478.2973203000147,k,0.252686700085178,None,right,0,9,1,3,34,1,None,9.127581299981102,9.128034899942577,478.2979363000486,478.3122884000186,478.3122884000186,479.3336040000431,479.3336040000431,479.3122767000459,10.142501799855381,10.14255729992874,479.32656660000794,479.3336040000431,479.3336040000431,480.3275383999571,stimuli/box_empty_transparent.png,11.157720800023526,11.157766999909654,480.32765970006585,480.3434031000361,483.35811070003547,483.34193719993345,14.172116699861363,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
3,0,3,space,5.833313799928874,None,5,4.259658700088039,None,14.174542099935934,k,0.25111489999108016,None,None,14.457077800063416,14.457605599891394,16.47078559990041,16.470840299967676,17.485814299900085,17.485861500026658,18.485213899984956,,,,,,,1,0,1,0,3,0,3,0,483.35811070003547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.174542099935934,483.34444919996895,483.35811070003547,483.35811070003547,483.35811070003547,483.35811070003547,483.62682539992966,k,0.25111489999108016,None,right,0,9,1,3,35,1,None,14.457077800063416,14.457605599891394,483.6275081001222,483.64101190003566,483.64101190003566,485.6620303001255,485.6620303001255,485.6405700999312,16.47078559990041,16.470840299967676,485.6551405999344,485.6620303001255,485.6620303001255,486.65562939993106,stimuli/box_empty_transparent.png,17.485814299900085,17.485861500026658,486.6557549999561,486.67145809996873,487.6711939999368,487.6550320000388,18.485213899984956,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
4,0,4,space,5.833313799928874,None,5,4.259658700088039,None,18.487808499950916,k,0.4012360000051558,None,None,18.92006599996239,18.920467499876395,19.917954300064594,19.918008100008592,20.933082700008526,20.93312989990227,23.447832099860534,,,,,,,1,0,1,0,4,0,4,0,487.6711939999368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.487808499950916,487.6577250000555,487.6711939999368,487.6711939999368,487.6711939999368,487.6711939999368,488.0898188999854,k,0.4012360000051558,None,right,1,9,2,3,36,2,None,18.92006599996239,18.920467499876395,488.0903650999535,488.10424880008213,488.10424880008213,489.112321899971,489.112321899971,489.0877392999828,19.917954300064594,19.918008100008592,489.10523450002074,489.112321899971,489.112321899971,490.10290069994517,stimuli/box_coin_transparent.png,20.933082700008526,20.93312989990227,490.10302309994586,490.1189032001421,492.63407959998585,492.61765619996004,23.447832099860534,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
