thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
29,0,29,space,8.577396600041538,None,5,1.9895828003063798,None,150.61351769976318,k,0.47930390015244484,None,None,151.11329140001908,151.11360249994323,153.1119276001118,153.11196500016376,154.11212369985878,154.11215949989855,155.1117734001018,,,,,,,1,0,1,0,29,0,29,0,472.7285540001467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.61351769976318,472.7138076000847,472.7285540001467,472.7285540001467,472.7285540001467,472.7285540001467,473.21347550023347,k,0.47930390015244484,None,right,1,10,7,2,40,7,None,151.11329140001908,151.11360249994323,473.2138958000578,473.2283381000161,473.2283381000161,475.2279072999954,475.2279072999954,475.21215290017426,153.1119276001118,153.11196500016376,475.22198210004717,475.2279072999954,475.2279072999954,476.2278628000058,476.2278628000058,476.21236130036414,stimuli/box_coin_transparent.png,154.11212369985878,154.11215949989855,476.21244940022007,476.2278628000058,477.227839700412,477.2120190002024,155.1117734001018,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
30,0,30,space,8.577396600041538,None,5,1.9895828003063798,None,155.1132696000859,k,0.5327325002290308,None,None,155.66392119973898,155.66423100000247,156.6619945000857,156.6620331001468,157.66087190015242,157.66091310000047,158.6617152998224,,,,,,,1,0,1,0,30,0,30,0,477.227839700412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.1132696000859,477.21355940029025,477.227839700412,477.227839700412,477.227839700412,477.227839700412,477.7641072003171,k,0.5327325002290308,None,right,1,10,8,2,41,8,None,155.66392119973898,155.66423100000247,477.7645240002312,477.7786867003888,477.7786867003888,478.77802440011874,478.77802440011874,478.7622164003551,156.6619945000857,156.6620331001468,478.7726724999957,478.77802440011874,478.77802440011874,479.7770334002562,479.7770334002562,479.76110550016165,stimuli/box_coin_transparent.png,157.66087190015242,157.66091310000047,479.76121160015464,479.7770334002562,480.7782070999965,480.76195980003104,158.6617152998224,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
31,0,31,space,8.577396600041538,None,5,1.9895828003063798,None,158.66320469975471,k,0.5500325998291373,None,None,159.22973190015182,159.2299922001548,162.22852020012215,162.22855839971453,163.2274448000826,163.2274810001254,165.72763129975647,,,,,,,1,0,1,0,31,0,31,0,480.7782070999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.66320469975471,480.7634948003106,480.7782070999965,480.7782070999965,480.7782070999965,480.7782070999965,481.3299324000254,k,0.5500325998291373,None,right,1,10,9,2,42,9,None,159.22973190015182,159.2299922001548,481.3302796999924,481.3447425002232,481.3447425002232,484.3446031003259,484.3446031003259,484.32874290039763,162.22852020012215,162.22855839971453,484.33932010037825,484.3446031003259,484.3446031003259,485.3434542999603,485.3434542999603,485.3276823000051,stimuli/box_coin_transparent.png,163.2274448000826,163.2274810001254,485.32777150021866,485.3434542999603,487.8448471999727,487.82787339994684,165.72763129975647,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
32,0,32,space,8.577396600041538,None,5,1.9895828003063798,None,165.7297877999954,k,0.27362520014867187,None,None,166.02881600009277,166.0290776998736,167.02832259982824,167.0283607998863,168.02830540016294,168.02833579992875,169.0433517000638,,,,,,,1,0,1,0,32,0,32,0,487.8448471999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.7297877999954,487.8300839001313,487.8448471999727,487.8448471999727,487.8448471999727,487.8448471999727,488.12900419998914,k,0.27362520014867187,None,right,1,10,10,2,43,10,None,166.02881600009277,166.0290776998736,488.1293641002849,488.14424580009654,488.14424580009654,489.1440962003544,489.1440962003544,489.128546200227,167.02832259982824,167.0283607998863,489.1385630001314,489.1440962003544,489.1440962003544,490.1446659001522,490.1446659001522,490.12854660023004,stimuli/box_coin_transparent.png,168.02830540016294,168.02833579992875,490.128621800337,490.1446659001522,491.1604078002274,491.14359310036525,169.0433517000638,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
33,0,33,space,8.577396600041538,None,5,1.9895828003063798,None,169.04512839997187,k,0.9076807000674307,None,None,169.9796825000085,169.97999499971047,171.9783352999948,171.97838039975613,172.97848169971257,172.97851420007646,174.49357789987698,,,,,,,1,0,1,0,33,0,33,0,491.1604078002274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.04512839997187,491.1454281001352,491.1604078002274,491.1604078002274,491.1604078002274,491.1604078002274,492.0798681001179,k,0.9076807000674307,None,left,1,11,0,3,43,10,None,169.9796825000085,169.97999499971047,492.08028870029375,492.0945712001994,492.0945712001994,494.09408080019057,494.09408080019057,494.07855030009523,171.9783352999948,171.97838039975613,494.0871266000904,494.09408080019057,494.09408080019057,495.0945864999667,495.0945864999667,495.07872280012816,stimuli/box_empty_transparent.png,172.97848169971257,172.97851420007646,495.07880020001903,495.0945864999667,496.6101852003485,496.59381540026516,174.49357789987698,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
34,0,34,space,8.577396600041538,None,5,1.9895828003063798,None,174.49578899983317,j,0.6561336000449955,None,None,175.17852830002084,175.17885669972748,178.17863370012492,178.17867669975385,179.17791939992458,179.1779518001713,181.67757340008393,,,,,,,1,0,1,0,34,0,34,0,496.6101852003485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.49578899983317,496.59609250025824,496.6101852003485,496.6101852003485,496.6101852003485,496.6101852003485,497.2787268003449,j,0.6561336000449955,None,left,1,11,1,3,44,11,None,175.17852830002084,175.17885669972748,497.2791461003944,497.2940183002502,497.2940183002502,500.2947983001359,500.2947983001359,500.27885310025886,178.17863370012492,178.17867669975385,500.28960760030895,500.2947983001359,500.2947983001359,501.29402519995347,501.29402519995347,501.27816019998863,stimuli/box_coin_transparent.png,179.17791939992458,179.1779518001713,501.27823760034516,501.29402519995347,503.79418890038505,503.7777964002453,181.67757340008393,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
35,0,35,space,8.577396600041538,None,5,1.9895828003063798,None,181.6793383997865,k,0.3339408999308944,None,None,182.04538520006463,182.04566909978166,183.54498630017042,183.54502320010215,184.5446528000757,184.54468599986285,185.54454959975556,,,,,,,1,0,1,0,35,0,35,0,503.79418890038505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.6793383997865,503.77963400026783,503.79418890038505,503.79418890038505,503.79418890038505,503.79418890038505,504.1455875001848,k,0.3339408999308944,None,left,1,11,1,3,44,11,None,182.04538520006463,182.04566909978166,504.14595689997077,504.16128740040585,504.16128740040585,505.66058310028166,505.66058310028166,505.64521090034395,183.54498630017042,183.54502320010215,505.65328750014305,505.66058310028166,505.66058310028166,506.6594943003729,506.6594943003729,506.64488640008494,stimuli/box_empty_transparent.png,184.5446528000757,184.54468599986285,506.6449722000398,506.6594943003729,507.66042840015143,507.6447940003127,185.54454959975556,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
36,0,36,space,8.577396600041538,None,5,1.9895828003063798,None,185.5460505997762,j,0.2510306998156011,None,None,185.82723039994016,185.8275696998462,187.32764869974926,187.32768659992144,188.32766439998522,188.32769609987736,191.82624409999698,,,,,,,1,0,1,0,36,0,36,0,507.66042840015143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.5460505997762,507.64633959997445,507.66042840015143,507.66042840015143,507.66042840015143,507.66042840015143,507.9274326004088,j,0.2510306998156011,None,left,0,11,1,3,45,11,None,185.82723039994016,185.8275696998462,507.9278598004021,507.94324860023335,507.94324860023335,509.4435262000188,509.4435262000188,509.42787220003083,187.32764869974926,187.32768659992144,509.4361677002162,509.4435262000188,509.4435262000188,510.44310180004686,510.44310180004686,510.4279052000493,stimuli/box_empty_transparent.png,188.32766439998522,188.32769609987736,510.42798100039363,510.44310180004686,513.9431005003862,513.9264877000824,191.82624409999698,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
37,0,37,space,8.577396600041538,None,5,1.9895828003063798,None,191.82767130015418,k,0.4171549999155104,None,None,192.27766809985042,192.27796360012144,194.27767329989,194.27771069994196,195.2773025999777,195.2773381001316,196.27692560013384,,,,,,,1,0,1,0,37,0,37,0,513.9431005003862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.82767130015418,513.9279617001303,513.9431005003862,513.9431005003862,513.9431005003862,513.9431005003862,514.3778713000938,k,0.4171549999155104,None,left,0,11,1,3,45,11,None,192.27766809985042,192.27796360012144,514.3782533002086,514.3931331001222,514.3931331001222,516.3931245002896,516.3931245002896,516.3778954003938,194.27767329989,194.27771069994196,516.3860770002939,516.3931245002896,516.3931245002896,517.3932674000971,517.3932674000971,517.3775402000174,stimuli/box_empty_transparent.png,195.2773025999777,195.2773381001316,517.3776281001046,517.3932674000971,518.393466300331,518.3771693999879,196.27692560013384,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
38,0,38,space,8.577396600041538,None,5,1.9895828003063798,None,196.2783924001269,j,0.4461750998161733,None,None,196.7448144000955,196.74520639982074,197.74298369977623,197.74302739975974,198.74386149970815,198.74389819987118,200.2435857001692,,,,,,,1,0,1,0,38,0,38,0,518.393466300331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.2783924001269,518.378681700211,518.393466300331,518.393466300331,518.393466300331,518.393466300331,518.8450005999766,j,0.4461750998161733,None,left,1,11,2,3,46,12,None,196.7448144000955,196.74520639982074,518.8455007001758,518.8602657001466,518.8602657001466,519.8598650000058,519.8598650000058,519.8432018002495,197.74298369977623,197.74302739975974,519.8535963003524,519.8598650000058,519.8598650000058,,,520.8440988003276,stimuli/box_coin_transparent.png,198.74386149970815,198.74389819987118,520.8441904000938,520.8600023002364,522.3608411001042,522.3438298003748,200.2435857001692,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
39,0,39,space,8.577396600041538,None,5,1.9895828003063798,None,200.24507299996912,j,0.9588096998631954,None,None,201.22810069983825,201.22851060004905,202.2434204998426,202.24345730012283,203.24291440006346,203.24295610003173,204.24327119998634,,,,,,,1,0,1,0,39,0,39,0,522.3608411001042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.24507299996912,522.3453630004078,522.3608411001042,522.3608411001042,522.3608411001042,522.3608411001042,523.3282851004042,j,0.9588096998631954,None,left,1,11,3,3,47,13,None,201.22810069983825,201.22851060004905,523.3288054000586,523.3436249000952,523.3436249000952,524.3595777000301,524.3595777000301,524.3436453002505,202.2434204998426,202.24345730012283,524.3533165003173,524.3595777000301,524.3595777000301,525.3588199000806,525.3588199000806,525.3431478999555,stimuli/box_coin_transparent.png,203.24291440006346,203.24295610003173,525.3432545000687,525.3588199000806,526.3603889001533,526.3435150999576,204.24327119998634,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
40,0,40,space,8.577396600041538,None,5,1.9895828003063798,None,204.24474219977856,k,0.31682350020855665,None,None,204.5949161001481,204.59530009981245,206.09505619993433,206.09509970014915,207.09292729990557,207.0929677998647,208.09351649973541,,,,,,,1,0,1,0,40,0,40,0,526.3603889001533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.24474219977856,526.3450323999859,526.3603889001533,526.3603889001533,526.3603889001533,526.3603889001533,526.695100300014,k,0.31682350020855665,None,left,1,11,3,3,47,13,None,204.5949161001481,204.59530009981245,526.6955952001736,526.7103569000028,526.7103569000028,528.2097507002763,528.2097507002763,528.1952725001611,206.09505619993433,206.09509970014915,528.2038315003738,528.2097507002763,528.2097507002763,529.2090255003422,529.2090255003422,529.1931636002846,stimuli/box_empty_transparent.png,207.09292729990557,207.0929677998647,529.193264900241,529.2090255003422,530.2097311001271,530.1937584001571,208.09351649973541,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
41,0,41,space,8.577396600041538,None,5,1.9895828003063798,None,208.0952677000314,j,0.8829486998729408,None,None,209.0100575000979,209.0104128997773,210.01042139995843,210.0104609997943,211.00999339995906,211.01002479996532,214.01006700005382,,,,,,,1,0,1,0,41,0,41,0,530.2097311001271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0952677000314,530.1955635002814,530.2097311001271,530.2097311001271,530.2097311001271,530.2097311001271,531.1102431002073,j,0.8829486998729408,None,left,1,11,4,3,48,14,None,209.0100575000979,209.0104128997773,531.1107079000212,531.1258182004094,531.1258182004094,532.1263051000424,532.1263051000424,532.1106459000148,210.01042139995843,210.0104609997943,532.120466500055,532.1263051000424,532.1263051000424,533.1259955000132,533.1259955000132,533.1102362000383,stimuli/box_coin_transparent.png,211.00999339995906,211.01002479996532,533.110308600124,533.1259955000132,536.1263362001628,536.1103112003766,214.01006700005382,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
42,0,42,space,8.577396600041538,None,5,1.9895828003063798,None,214.0115219997242,j,0.2707798001356423,None,None,214.30982389999554,214.31015989976004,216.31023690011352,216.3102756999433,217.30988299986348,217.3099147998728,220.8088950999081,,,,,,,1,0,1,0,42,0,42,0,536.1263362001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0115219997242,536.1118121002801,536.1263362001628,536.1263362001628,536.1263362001628,536.1263362001628,536.4100105003454,j,0.2707798001356423,None,left,1,11,5,3,49,15,None,214.30982389999554,214.31015989976004,536.4104544003494,536.4256120002829,536.4256120002829,538.4258738001809,538.4258738001809,538.410461500287,216.31023690011352,216.3102756999433,538.4201784003526,538.4258738001809,538.4258738001809,539.4258759999648,539.4258759999648,539.4101246003993,stimuli/box_coin_transparent.png,217.30988299986348,217.3099147998728,539.4102021004073,539.4258759999648,542.9257551003247,542.9091370003298,220.8088950999081,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
43,0,43,space,8.577396600041538,None,5,1.9895828003063798,None,220.8106435998343,j,0.24428220000118017,None,None,221.0775414998643,221.0779448999092,222.07709919987246,222.0771360998042,223.0774658001028,223.07750209979713,225.0750289997086,,,,,,,1,0,1,0,43,0,43,0,542.9257551003247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.8106435998343,542.9109444003552,542.9257551003247,542.9257551003247,542.9257551003247,542.9257551003247,543.177719600033,j,0.24428220000118017,None,left,0,11,5,3,50,15,None,221.0775414998643,221.0779448999092,543.1782410000451,543.1928941002116,543.1928941002116,544.1934240004048,544.1934240004048,544.1773228002712,222.07709919987246,222.0771360998042,544.1857083002105,544.1934240004048,544.1934240004048,,,545.1776956003159,stimuli/box_empty_transparent.png,223.0774658001028,223.07750209979713,545.177793700248,545.1924314000644,547.192607300356,547.175266600214,225.0750289997086,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
44,0,44,space,8.577396600041538,None,5,1.9895828003063798,None,225.07720059994608,j,0.4541128999553621,None,None,225.56067040003836,225.56103440001607,228.06032679975033,228.0603645001538,229.05973269976676,229.0597663000226,231.05928049981594,,,,,,,1,0,1,0,44,0,44,0,547.192607300356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.07720059994608,547.1775005003437,547.192607300356,547.192607300356,547.192607300356,547.192607300356,547.6608560001478,j,0.4541128999553621,None,left,1,11,6,3,51,16,None,225.56067040003836,225.56103440001607,547.6613338002935,547.6755558000877,547.6755558000877,550.1757462001406,550.1757462001406,550.1605497002602,228.06032679975033,228.0603645001538,550.170548000373,550.1757462001406,550.1757462001406,551.1751982001588,551.1751982001588,551.1599751003087,stimuli/box_coin_transparent.png,229.05973269976676,229.0597663000226,551.1600522999652,551.1751982001588,553.1759623000398,553.1595229003578,231.05928049981594,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
45,0,45,space,8.577396600041538,None,5,1.9895828003063798,None,231.06103459978476,j,0.31851140037178993,None,None,231.4095545001328,231.41000110004097,232.40991159994155,232.40994870010763,233.40994459996,233.4099765000865,234.41067929985002,,,,,,,1,0,1,0,45,0,45,0,553.1759623000398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.06103459978476,553.1613300000317,553.1759623000398,553.1759623000398,553.1759623000398,553.1759623000398,553.5097238002345,j,0.31851140037178993,None,left,1,11,7,3,52,17,None,231.4095545001328,231.41000110004097,553.5103036002256,553.5252619003877,553.5252619003877,554.5256680999883,554.5256680999883,554.510135000106,232.40991159994155,232.40994870010763,554.5202192002907,554.5256680999883,554.5256680999883,555.5248235999607,555.5248235999607,555.5101864002645,stimuli/box_coin_transparent.png,233.40994459996,233.4099765000865,555.5102633000351,555.5248235999607,556.5261031002738,556.5109244002961,234.41067929985002,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
46,0,46,space,8.577396600041538,None,5,1.9895828003063798,None,234.41218410013244,j,0.4394725998863578,None,None,234.8760891999118,234.8764806999825,236.87635480007157,236.87639850005507,237.87566450005397,237.87569529982284,238.8749986998737,,,,,,,1,0,1,0,46,0,46,0,556.5261031002738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.41218410013244,556.5124739003368,556.5261031002738,556.5261031002738,556.5261031002738,556.5261031002738,556.976244200021,j,0.4394725998863578,None,left,1,11,8,3,53,18,None,234.8760891999118,234.8764806999825,556.9767722999677,556.9915905003436,556.9915905003436,558.9929279000498,558.9929279000498,558.9765735999681,236.87635480007157,236.87639850005507,558.9871118003502,558.9929279000498,558.9929279000498,559.991482200101,559.991482200101,559.9759070002474,stimuli/box_coin_transparent.png,237.87566450005397,237.87569529982284,559.9759802999906,559.991482200101,560.9927267003804,560.9752381001599,238.8749986998737,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
47,0,47,space,8.577396600041538,None,5,1.9895828003063798,None,238.88024519989267,j,0.4177182000130415,None,None,239.3262990997173,239.3266348997131,242.3263062997721,242.32634459994733,243.3254447998479,243.32547689974308,244.82595259975642,,,,,,,1,0,1,0,47,0,47,0,560.9927267003804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.88024519989267,560.9805395002477,560.9927267003804,560.9927267003804,560.9927267003804,560.9927267003804,561.4265022003092,j,0.4177182000130415,None,left,1,11,9,3,54,19,None,239.3262990997173,239.3266348997131,561.4269234002568,561.4420621003956,561.4420621003956,564.4421694003977,564.4421694003977,564.4265288002789,242.3263062997721,242.32634459994733,564.4367460003123,564.4421694003977,564.4421694003977,565.4410922001116,565.4410922001116,565.4256862001494,stimuli/box_coin_transparent.png,243.3254447998479,243.32547689974308,565.4257759000175,565.4410922001116,566.9425028003752,566.9261973001994,244.82595259975642,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
48,0,48,space,8.577396600041538,None,5,1.9895828003063798,None,244.82741079991683,j,0.6694398997351527,None,None,245.52655870001763,245.52689509978518,247.02608710015193,247.0261296001263,248.02592770010233,248.02596559980884,251.52547380002216,,,,,,,1,0,1,0,48,0,48,0,566.9425028003752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.82741079991683,566.927700100001,566.9425028003752,566.9425028003752,566.9425028003752,566.9425028003752,567.6267589000054,j,0.6694398997351527,None,left,1,11,10,3,55,20,None,245.52655870001763,245.52689509978518,567.6271826000884,567.6424334002659,567.6424334002659,569.1415345002897,569.1415345002897,569.1263108002022,247.02608710015193,247.0261296001263,569.1366614000872,569.1415345002897,569.1415345002897,570.1416963003576,570.1416963003576,570.1261635003611,stimuli/box_coin_transparent.png,248.02592770010233,248.02596559980884,570.126258100383,570.1416963003576,573.6420281003229,573.6257184999995,251.52547380002216,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
49,0,49,space,8.577396600041538,None,5,1.9895828003063798,None,251.52696429984644,None,,,['j'],253.02606520010158,253.0261423997581,254.5247697001323,254.52481999993324,255.52557389996946,255.52560589974746,255.526254999917,[0.333385800011456],[0.12238069996237755],,,,,1,0,1,0,49,0,49,0,573.6420281003229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.52696429984644,573.6272537000477,573.6420281003229,573.6420281003229,573.6420281003229,573.6420281003229,575.1262361002155,None,,,left,1,11,10,3,55,20,['j'],253.02606520010158,253.0261423997581,575.1264259000309,575.1419093003497,575.1419093003497,576.6417886000127,576.6417886000127,576.6249774000607,254.5247697001323,254.52481999993324,576.6338492999785,576.6417886000127,576.6417886000127,,,577.6258144001476,no selection made,255.52557389996946,255.52560589974746,577.6258900002576,577.6451123002917,577.6451123002917,577.6265035001561,255.526254999917,,,,,,,,575.1419093003497,575.1419093003497,575.1419093003497,575.1419093003497,[0.333385800011456],[0.12238069996237755],,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
1,0,1,space,8.577396600041538,None,5,1.9895828003063798,None,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.6413255999796,577.6451123002917,581.6416620002128,581.641718600411,581.658126400318,625.4399494002573,625.4239749000408,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
0,0,0,space,23.511701200157404,None,5,2.8643253999762237,None,0.0017987997271120548,j,0.9644625997170806,None,None,0.9829305997118354,0.9833429995924234,1.9825909999199212,1.9826265997253358,2.981854199897498,2.981884999666363,4.980762999970466,,,,,,,2,0,2,0,0,0,0,0,651.8560411003418,,,,,,,,,,,,,,,,625.4241945999674,625.4399494002573,625.4399494002573,648.956950600259,space,23.511701200157404,None,648.9570294003934,648.9721554000862,648.9721554000862,651.8413224001415,5,2.8643253999762237,None,0.0017987997271120548,651.8431979999878,651.8560411003418,651.8560411003418,651.8560411003418,651.8560411003418,652.8242188002914,j,0.9644625997170806,None,right,1,8,0,4,55,0,None,0.9829305997118354,0.9833429995924234,652.8247391004115,652.839832500089,652.839832500089,653.8393794000149,653.8393794000149,653.8239211002365,1.9825909999199212,1.9826265997253358,653.8323817001656,653.8393794000149,653.8393794000149,654.8386491001584,654.8386491001584,654.8231999999844,stimuli/box_empty_transparent.png,2.981854199897498,2.981884999666363,654.8232682002708,654.8386491001584,656.8388134003617,656.8221007999964,4.980762999970466,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
1,0,1,space,23.511701200157404,None,5,2.8643253999762237,None,4.982992599718273,k,0.9465124001726508,None,None,5.948717599734664,5.9490106999874115,7.448973899707198,7.449010199867189,8.449156499933451,8.449189599603415,9.948349499609321,,,,,,,2,0,2,0,1,0,1,0,656.8388134003617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.982992599718273,656.8243974000216,656.8388134003617,656.8388134003617,656.8388134003617,656.8388134003617,657.7900195000693,k,0.9465124001726508,None,right,1,8,1,4,56,1,None,5.948717599734664,5.9490106999874115,657.7904020999558,657.8055798001587,657.8055798001587,659.3064712001942,659.3064712001942,659.2903007003479,7.448973899707198,7.449010199867189,659.3014278002083,659.3064712001942,659.3064712001942,660.3057458000258,660.3057458000258,660.2904956000857,stimuli/box_coin_transparent.png,8.449156499933451,8.449189599603415,660.290575100109,660.3057458000258,661.8064045002684,661.7896913001314,9.948349499609321,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
