thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,coins_won_text.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
44,0,44,space,2.55885409982875,None,5,4.078784499783069,None,217.4275996997021,k,0.23973400006070733,None,None,217.69479029998183,217.6950730998069,220.19379439996555,220.19383029965684,221.1974411997944,221.19747789995745,223.19333699997514,,,,,,,0,0,0,0,44,0,44,0,302.5292257000692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.4275996997021,302.5142429000698,302.5292257000692,302.5292257000692,302.5292257000692,302.5292257000692,302.7813308001496,k,0.23973400006070733,None,left,1,11,6,1,28,21,None,217.69479029998183,217.6950730998069,302.7817148999311,302.79637190001085,302.79637190001085,305.29580610012636,305.29580610012636,305.2803738997318,220.19379439996555,220.19383029965684,305.2889195000753,305.29580610012636,305.29580610012636,,,306.2840317999944,stimuli/box_empty_transparent.png,221.1974411997944,221.19747789995745,306.2841245997697,306.2947670998983,308.2960103000514,308.2799332998693,223.19333699997514,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
45,0,45,space,2.55885409982875,None,5,4.078784499783069,None,223.1952052996494,j,0.5442166002467275,None,None,223.76015880005434,223.7605039998889,224.75965469982475,224.7596920998767,225.75995570002124,225.7599864997901,226.75841949973255,,,,,,,0,0,0,0,45,0,45,0,308.2960103000514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.1952052996494,308.2818549000658,308.2960103000514,308.2960103000514,308.2960103000514,308.2960103000514,308.84671590011567,j,0.5442166002467275,None,left,1,11,7,1,29,22,None,223.76015880005434,223.7605039998889,308.84714820003137,308.8624216997996,308.8624216997996,309.86234410014004,309.86234410014004,309.84623260004446,224.75965469982475,224.7596920998767,309.8562789000571,309.86234410014004,309.86234410014004,310.86204459983855,310.86204459983855,310.84655379969627,stimuli/box_coin_transparent.png,225.75995570002124,225.7599864997901,310.8466261997819,310.86204459983855,311.8616987997666,311.8450119998306,226.75841949973255,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
46,0,46,space,2.55885409982875,None,5,4.078784499783069,None,226.76064289966598,j,0.3187806997448206,None,None,227.10951530002058,227.10997659992427,229.10998799977824,229.11002489970997,230.1100141997449,230.11004499997944,231.1264058998786,,,,,,,0,0,0,0,46,0,46,0,311.8616987997666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.76064289966598,311.847300699912,311.8616987997666,311.8616987997666,311.8616987997666,311.8616987997666,312.1960494001396,j,0.3187806997448206,None,left,1,11,8,1,30,23,None,227.10951530002058,227.10997659992427,312.1966367997229,312.21170850005,312.21170850005,314.2120563001372,314.2120563001372,314.1965557998046,229.10998799977824,229.11002489970997,314.20661150012165,314.2120563001372,314.2120563001372,315.21271200012416,315.21271200012416,315.19661259977147,stimuli/box_coin_transparent.png,230.1100141997449,230.11004499997944,315.1966833998449,315.21271200012416,316.2288890001364,316.2130024000071,231.1264058998786,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
47,0,47,space,2.55885409982875,None,5,4.078784499783069,None,231.1278818999417,j,0.28162370016798377,None,None,231.4271295000799,231.4274529996328,234.426600900013,234.42663859995082,235.4264193996787,235.42645619995892,236.92607969976962,,,,,,,0,0,0,0,47,0,47,0,316.2288890001364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.1278818999417,316.2145253000781,316.2288890001364,316.2288890001364,316.2288890001364,316.2288890001364,316.5136882998049,j,0.28162370016798377,None,left,0,11,8,1,31,23,None,231.4271295000799,231.4274529996328,316.51409449987113,316.5290843001567,316.5290843001567,319.52855619974434,319.52855619974434,319.51317649986595,234.426600900013,234.42663859995082,319.5214035999961,319.52855619974434,319.52855619974434,320.52881990000606,320.52881990000606,320.5130130001344,stimuli/box_empty_transparent.png,235.4264193996787,235.42645619995892,320.51310160011053,320.52881990000606,322.0284593999386,322.01267899991944,236.92607969976962,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
48,0,48,space,2.55885409982875,None,5,4.078784499783069,None,236.92753159999847,k,0.38438900001347065,None,None,237.34390929993242,237.34417090006173,238.8424710999243,238.84250629972667,239.84270250005648,239.8427335997112,243.3421745998785,,,,,,,0,0,0,0,48,0,48,0,322.0284593999386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.92753159999847,322.0141741000116,322.0284593999386,322.0284593999386,322.0284593999386,322.0284593999386,322.43046690011397,k,0.38438900001347065,None,left,0,11,8,1,31,23,None,237.34390929993242,237.34417090006173,322.4308122000657,322.445533500053,322.445533500053,323.94505099998787,323.94505099998787,323.92905170004815,238.8424710999243,238.84250629972667,323.9380109999329,323.94505099998787,323.94505099998787,324.94532419973984,324.94532419973984,324.92929930007085,stimuli/box_empty_transparent.png,239.84270250005648,239.8427335997112,324.92937289969996,324.94532419973984,328.44454830000177,328.4287658999674,243.3421745998785,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
49,0,49,space,2.55885409982875,None,5,4.078784499783069,None,243.3439984996803,k,0.45739430002868176,None,None,243.82578149996698,243.8260364998132,245.32604639977217,245.32608339982107,246.3261142000556,246.3261454999447,246.32657349994406,,,,,,,0,0,0,0,49,0,49,0,328.44454830000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.3439984996803,328.430643199943,328.44454830000177,328.44454830000177,328.44454830000177,328.44454830000177,328.91234049992636,k,0.45739430002868176,None,left,0,11,8,1,31,23,None,243.82578149996698,243.8260364998132,328.91267809970304,328.92793519981205,328.92793519981205,330.4292345000431,330.4292345000431,330.4126240997575,245.32604639977217,245.32608339982107,330.4208117998205,330.4292345000431,330.4292345000431,331.4322084998712,331.4322084998712,331.4127110997215,stimuli/box_empty_transparent.png,246.3261142000556,246.3261454999447,331.41278479993343,331.4322084998712,331.4322084998712,331.4131772997789,246.32657349994406,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
0,0,0,space,2.55885409982875,None,5,4.078784499783069,None,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.42776660015807,331.4322084998712,335.4276648000814,335.4307086998597,335.44416050007567,388.50956279970706,388.4936148999259,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
0,0,0,space,17.290848600212485,None,5,1.5765614998526871,None,0.0018210001289844513,k,0.9629103001207113,None,None,0.9835999999195337,0.9839218002744019,1.9825661000795662,1.9826072002761066,2.983093500137329,2.9831272000446916,4.982507900334895,,,,,,,1,0,1,0,0,0,0,0,407.426320400089,,,,,,,,,,,,,,,,388.4937936998904,388.50956279970706,388.50956279970706,405.8103907001205,space,17.290848600212485,None,405.81047170003876,405.82549259997904,405.82549259997904,407.4104293999262,5,1.5765614998526871,None,0.0018210001289844513,407.412319699768,407.426320400089,407.426320400089,407.426320400089,407.426320400089,408.39398639975116,k,0.9629103001207113,None,right,1,14,1,2,32,1,None,0.9835999999195337,0.9839218002744019,408.39442460006103,408.4097368000075,408.4097368000075,409.4096761997789,409.4096761997789,409.3929959000088,1.9825661000795662,1.9826072002761066,409.40398840000853,409.4096761997789,409.4096761997789,,,410.39354169974104,stimuli/box_coin_transparent.png,2.983093500137329,2.9831272000446916,410.39362300001085,410.40944739989936,412.4099940001033,412.39296189974993,4.982507900334895,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
1,0,1,space,17.290848600212485,None,5,1.5765614998526871,None,4.983990200329572,k,0.26382740028202534,None,None,5.266961600165814,5.2672252003103495,6.766488300170749,6.76652460033074,7.765810300130397,7.765850900206715,9.265742199961096,,,,,,,1,0,1,0,1,0,1,0,412.4099940001033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.983990200329572,412.3944886000827,412.4099940001033,412.4099940001033,412.4099940001033,412.4099940001033,412.6773728998378,k,0.26382740028202534,None,right,1,14,2,2,33,2,None,5.266961600165814,5.2672252003103495,412.67772160004824,412.6930327997543,412.6930327997543,414.19226279994473,414.19226279994473,414.17692210013047,6.766488300170749,6.76652460033074,414.18667430011556,414.19226279994473,414.19226279994473,415.1917885998264,415.1917885998264,415.17625529970974,stimuli/box_coin_transparent.png,7.765810300130397,7.765850900206715,415.17635439988226,415.1917885998264,416.69267849996686,416.6761958999559,9.265742199961096,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
2,0,2,space,17.290848600212485,None,5,1.5765614998526871,None,9.26720490027219,k,0.4271705998107791,None,None,9.71659590024501,9.716858000028878,10.716377099975944,10.71641490003094,11.716335200238973,11.716366700362414,14.716122900135815,,,,,,,1,0,1,0,2,0,2,0,416.69267849996686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26720490027219,416.677703499794,416.69267849996686,416.69267849996686,416.69267849996686,416.69267849996686,417.1270062001422,k,0.4271705998107791,None,right,1,14,3,2,34,3,None,9.71659590024501,9.716858000028878,417.1273539001122,417.142574199941,417.142574199941,418.14247810002416,418.14247810002416,418.1268096999265,10.716377099975944,10.71641490003094,418.13658009981737,418.14247810002416,418.14247810002416,419.14230059972033,419.14230059972033,419.12678589997813,stimuli/box_coin_transparent.png,11.716335200238973,11.716366700362414,419.1268609999679,419.14230059972033,422.14256859989837,422.1265561999753,14.716122900135815,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
3,0,3,space,17.290848600212485,None,5,1.5765614998526871,None,14.71789770014584,k,0.29196810023859143,None,None,15.033299500122666,15.03363660024479,17.033112100325525,17.033152600284666,18.04859249992296,18.04862349992618,19.064421799965203,,,,,,,1,0,1,0,3,0,3,0,422.14256859989837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.71789770014584,422.12840229971334,422.14256859989837,422.14256859989837,422.14256859989837,422.14256859989837,422.44369209976867,k,0.29196810023859143,None,right,1,14,4,2,35,4,None,15.033299500122666,15.03363660024479,422.44414060004056,422.4590247999877,422.4590247999877,424.460911499802,424.460911499802,424.4435388999991,17.033112100325525,17.033152600284666,424.45508209988475,424.460911499802,424.460911499802,,,425.4590423000045,stimuli/box_coin_transparent.png,18.04859249992296,18.04862349992618,425.4591188998893,425.4755555000156,426.4917152998969,426.47487259982154,19.064421799965203,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
4,0,4,space,17.290848600212485,None,5,1.5765614998526871,None,19.066165199968964,k,0.24157359963282943,None,None,19.332894100341946,19.333237000275403,20.332994600292295,20.333031400106847,21.33250829996541,21.33253900008276,23.831970800179988,,,,,,,1,0,1,0,4,0,4,0,426.4917152998969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.066165199968964,426.4766708998941,426.4917152998969,426.4917152998969,426.4917152998969,426.4917152998969,426.7432794999331,k,0.24157359963282943,None,right,0,14,4,2,36,4,None,19.332894100341946,19.333237000275403,426.7437438000925,426.75852000014856,426.75852000014856,427.7587023000233,427.7587023000233,427.7434256998822,20.332994600292295,20.333031400106847,427.75175540009513,427.7587023000233,427.7587023000233,428.75855069980025,428.75855069980025,428.74295899970457,stimuli/box_empty_transparent.png,21.33250829996541,21.33253900008276,428.7430333001539,428.75855069980025,431.2589875999838,431.24242459982634,23.831970800179988,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
5,0,5,space,17.290848600212485,None,5,1.5765614998526871,None,23.83349720016122,k,0.48036700021475554,None,None,24.33238669997081,24.33276110002771,27.83170420024544,27.831748500000685,28.832057000137866,28.83208979992196,30.831371299922466,,,,,,,1,0,1,0,5,0,5,0,431.2589875999838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.83349720016122,431.24399540014565,431.2589875999838,431.2589875999838,431.2589875999838,431.2589875999838,431.7427666997537,k,0.48036700021475554,None,right,0,14,4,2,37,4,None,24.33238669997081,24.33276110002771,431.7432723999955,431.75802640011534,431.75802640011534,435.25875909999013,435.25875909999013,435.2421313999221,27.83170420024544,27.831748500000685,435.25121869985014,435.25875909999013,435.25875909999013,,,436.24249339988455,stimuli/box_empty_transparent.png,28.832057000137866,28.83208979992196,436.24258660012856,436.258471199777,438.25809609983116,438.2418265999295,30.831371299922466,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
6,0,6,space,17.290848600212485,None,5,1.5765614998526871,None,30.832916399929672,j,0.3110051001422107,None,None,31.16579220024869,31.166118999943137,32.16597350034863,32.16600980004296,33.16547919996083,33.16551090031862,34.16483040014282,,,,,,,1,0,1,0,6,0,6,0,438.25809609983116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.832916399929672,438.2434144997969,438.25809609983116,438.25809609983116,438.25809609983116,438.25809609983116,438.57620440004393,j,0.3110051001422107,None,right,0,14,4,2,37,4,None,31.16579220024869,31.166118999943137,438.57661589980125,438.59200649987906,438.59200649987906,439.59177209995687,439.59177209995687,439.57640539994463,32.16597350034863,32.16600980004296,439.58461500005797,439.59177209995687,439.59177209995687,440.59182949969545,440.59182949969545,440.57592949969694,stimuli/box_empty_transparent.png,33.16547919996083,33.16551090031862,440.576006999705,440.59182949969545,441.5919979996979,441.5752840000205,34.16483040014282,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
7,0,7,space,17.290848600212485,None,5,1.5765614998526871,None,34.16633199993521,k,0.28724770015105605,None,None,34.482775300275534,34.48316409997642,36.482010200154036,36.482047700323164,37.48189020017162,37.481920999940485,39.48203060030937,,,,,,,1,0,1,0,7,0,7,0,441.5919979996979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.16633199993521,441.57683070003986,441.5919979996979,441.5919979996979,441.5919979996979,441.5919979996979,441.89315669983625,k,0.28724770015105605,None,right,1,14,5,2,38,5,None,34.482775300275534,34.48316409997642,441.8936654999852,441.9083707998507,441.9083707998507,443.9087272998877,443.9087272998877,443.8924309001304,36.482010200154036,36.482047700323164,443.90303910011426,443.9087272998877,443.9087272998877,444.9084852999076,444.9084852999076,444.89234119979665,stimuli/box_coin_transparent.png,37.48189020017162,37.481920999940485,444.89241530001163,444.9084852999076,446.90892919991165,446.8924845000729,39.48203060030937,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
8,0,8,space,17.290848600212485,None,5,1.5765614998526871,None,39.48357539996505,k,0.3613073998130858,None,None,39.865968599915504,39.866236300207675,42.86519390018657,42.8652308001183,43.86502470029518,43.86505680019036,45.36484820023179,,,,,,,1,0,1,0,8,0,8,0,446.90892919991165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.48357539996505,446.8940741000697,446.90892919991165,446.90892919991165,446.90892919991165,446.90892919991165,447.2763662999496,k,0.3613073998130858,None,right,1,14,6,2,39,6,None,39.865968599915504,39.866236300207675,447.2767333998345,447.29206410003826,447.29206410003826,450.29128059977666,450.29128059977666,450.2756260000169,42.86519390018657,42.8652308001183,450.28554029995576,450.29128059977666,450.29128059977666,451.29139090003446,451.29139090003446,451.27547559980303,stimuli/box_coin_transparent.png,43.86502470029518,43.86505680019036,451.27555339969695,451.29139090003446,452.7919117999263,452.77530490001664,45.36484820023179,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
9,0,9,space,17.290848600212485,None,5,1.5765614998526871,None,45.36648970004171,k,0.303972200024873,None,None,45.70003359997645,45.700295000337064,47.19787200028077,47.197922999970615,48.19816459994763,48.198195999953896,50.21355890017003,,,,,,,1,0,1,0,9,0,9,0,452.7919117999263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.36648970004171,452.77698859991506,452.7919117999263,452.7919117999263,452.7919117999263,452.7919117999263,453.1104454998858,k,0.303972200024873,None,right,1,14,7,2,40,7,None,45.70003359997645,45.700295000337064,453.11079109972343,453.12473489996046,453.12473489996046,454.62531989999115,454.62531989999115,454.60828989977017,47.19787200028077,47.197922999970615,454.6191769000143,454.62531989999115,454.62531989999115,,,455.60861389990896,stimuli/box_coin_transparent.png,48.19816459994763,48.198195999953896,455.6086931996979,455.6251253997907,457.64060099981725,457.6240087999031,50.21355890017003,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
10,0,10,space,17.290848600212485,None,5,1.5765614998526871,None,50.2153594000265,k,0.3038678001612425,None,None,50.54874800005928,50.549046400003135,52.04889800027013,52.048941700253636,53.047364100348204,53.04740100027993,54.04796870006248,,,,,,,1,0,1,0,10,0,10,0,457.64060099981725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2153594000265,457.6258688000962,457.64060099981725,457.64060099981725,457.64060099981725,457.64060099981725,457.95915090013295,k,0.3038678001612425,None,right,0,14,7,2,41,7,None,50.54874800005928,50.549046400003135,457.95954830013216,457.9747733999975,457.9747733999975,459.47436890006065,459.47436890006065,459.4593257997185,52.04889800027013,52.048941700253636,459.4679553001188,459.47436890006065,459.47436890006065,460.4735503997654,460.4735503997654,460.45781189994887,stimuli/box_empty_transparent.png,53.047364100348204,53.04740100027993,460.4579020999372,460.4735503997654,461.4746199999936,461.4584217998199,54.04796870006248,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
11,0,11,space,17.290848600212485,None,5,1.5765614998526871,None,54.049419400282204,k,0.2693134001456201,None,None,54.348987200297415,54.34924910031259,56.348401200026274,56.34844440035522,57.34849310014397,57.34852820029482,58.86324610002339,,,,,,,1,0,1,0,11,0,11,0,461.4746199999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.049419400282204,461.4599178000353,461.4746199999936,461.4746199999936,461.4746199999936,461.4746199999936,461.7593976999633,k,0.2693134001456201,None,right,1,14,8,2,42,8,None,54.348987200297415,54.34924910031259,461.7597455000505,461.77490000007674,461.77490000007674,463.7742844996974,463.7742844996974,463.7588268001564,56.348401200026274,56.34844440035522,463.7686383998953,463.7742844996974,463.7742844996974,464.7746847998351,464.7746847998351,464.7589396997355,stimuli/box_coin_transparent.png,57.34849310014397,57.34852820029482,464.75902749970555,464.7746847998351,466.29051919979975,466.27369969990104,58.86324610002339,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
12,0,12,space,17.290848600212485,None,5,1.5765614998526871,None,58.86484940024093,k,0.2917170003056526,None,None,59.18150010006502,59.181842599995434,60.1816596002318,60.18170340033248,61.181600200012326,61.18164029996842,64.196420900058,,,,,,,1,0,1,0,12,0,12,0,466.29051919979975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.86484940024093,466.2753487001173,466.29051919979975,466.29051919979975,466.29051919979975,466.29051919979975,466.5918888999149,k,0.2917170003056526,None,right,1,14,9,2,43,9,None,59.18150010006502,59.181842599995434,466.5923496996984,466.6074103997089,466.6074103997089,467.60762199992314,467.60762199992314,467.59208730002865,60.1816596002318,60.18170340033248,467.60216949973255,467.60762199992314,467.60762199992314,468.6077195000835,468.6077195000835,468.59204579982907,stimuli/box_coin_transparent.png,61.181600200012326,61.18164029996842,468.592147000134,468.6077195000835,471.62376639992,471.60686729988083,64.196420900058,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
13,0,13,space,17.290848600212485,None,5,1.5765614998526871,None,64.19872200023383,k,0.3711314997635782,None,None,64.59769910015166,64.59794440027326,65.09717860026285,65.097213299945,66.09748980030417,66.09754580026492,68.09820810006931,,,,,,,1,0,1,0,13,0,13,0,471.62376639992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.19872200023383,471.6092348000966,471.62376639992,471.62376639992,471.62376639992,471.62376639992,472.0080900997855,k,0.3711314997635782,None,right,0,14,9,2,44,9,None,64.59769910015166,64.59794440027326,472.00844000000507,472.02365229977295,472.02365229977295,472.5248869997449,472.5248869997449,472.5076155997813,65.09717860026285,65.097213299945,472.51575589971617,472.5248869997449,472.5248869997449,,,473.5079267998226,stimuli/box_empty_transparent.png,66.09748980030417,66.09754580026492,473.50805629976094,473.524720299989,475.5250027999282,475.50866039982066,68.09820810006931,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
14,0,14,space,17.290848600212485,None,5,1.5765614998526871,None,68.09986490011215,j,0.6308018998242915,None,None,68.74874950014055,68.7491145003587,70.24685560027137,70.24689140031114,71.2474539000541,71.24748559994623,72.24781090021133,,,,,,,1,0,1,0,14,0,14,0,475.5250027999282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.09986490011215,475.5103636998683,475.5250027999282,475.5250027999282,475.5250027999282,475.5250027999282,476.15916049992666,j,0.6308018998242915,None,right,0,14,9,2,44,9,None,68.74874950014055,68.7491145003587,476.1596141997725,476.17431099992245,476.17431099992245,477.6741077997722,477.6741077997722,477.65729200001806,70.24685560027137,70.24689140031114,477.6656633000821,477.6741077997722,477.6741077997722,,,478.65790360001847,stimuli/box_empty_transparent.png,71.2474539000541,71.24748559994623,478.65798299992457,478.6739630000666,479.6742445998825,479.6582645997405,72.24781090021133,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
15,0,15,space,17.290848600212485,None,5,1.5765614998526871,None,72.24939600005746,k,0.2973187998868525,None,None,72.56493359990418,72.5651950002648,73.56442150007933,73.5644579003565,74.56443880032748,74.56447109999135,76.56395129999146,,,,,,,1,0,1,0,15,0,15,0,479.6742445998825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.24939600005746,479.65989629970863,479.6742445998825,479.6742445998825,479.6742445998825,479.6742445998825,479.97534479992464,k,0.2973187998868525,None,right,1,14,10,2,45,10,None,72.56493359990418,72.5651950002648,479.9756915997714,479.99125439999625,479.99125439999625,480.9905972997658,480.9905972997658,480.974853400141,73.56442150007933,73.5644579003565,480.9845122001134,480.9905972997658,480.9905972997658,481.9902395000681,481.9902395000681,481.9748899000697,stimuli/box_coin_transparent.png,74.56443880032748,74.56447109999135,481.97496599983424,481.9902395000681,483.9904978997074,483.9744047001004,76.56395129999146,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
16,0,16,space,17.290848600212485,None,5,1.5765614998526871,None,76.56542070023715,k,0.4294590000063181,None,None,77.01515210000798,77.01541570015252,79.03037620009854,79.03041259991005,80.04759370023385,80.04762630024925,81.06251700036228,,,,,,,1,0,1,0,16,0,16,0,483.9904978997074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.56542070023715,483.97591929975897,483.9904978997074,483.9904978997074,483.9904978997074,483.9904978997074,484.425562299788,k,0.4294590000063181,None,right,1,14,11,2,46,11,None,77.01515210000798,77.01541570015252,484.4259115997702,484.44302699994296,484.44302699994296,486.458236400038,486.458236400038,486.4408104997128,79.03037620009854,79.03041259991005,486.4526728997007,486.458236400038,486.458236400038,,,487.45804170006886,stimuli/box_coin_transparent.png,80.04759370023385,80.04762630024925,487.4581247000024,487.4737686999142,488.48991309991106,488.47297149989754,81.06251700036228,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
