thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
20,0,20,space,7.151933399960399,None,5,3.562584900064394,None,97.69010010012425,k,0.3465255999471992,None,None,98.05601370008662,98.05643950006925,100.0699754001107,100.07003080006689,101.08498990000226,101.08506599999964,103.09998159995303,,,,,,,1,0,1,0,20,0,20,0,674.6268689001445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69010010012425,674.6131343001034,674.6268689001445,674.6268689001445,674.6268689001445,674.6268689001445,674.9788879000116,k,0.3465255999471992,None,right,1,11,10,3,43,10,None,98.05601370008662,98.05643950006925,674.9794642000925,674.9932687000837,674.9932687000837,677.0174821000546,677.0174821000546,676.9928614001255,100.0699754001107,100.07003080006689,677.0103192001116,677.0174821000546,677.0174821000546,678.0079324999824,stimuli/box_coin_transparent.png,101.08498990000226,101.08506599999964,678.0080836000852,678.0240315000992,680.0391313999426,680.0229317001067,103.09998159995303,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
21,0,21,space,7.151933399960399,None,5,3.562584900064394,None,103.10244549997151,k,0.350722000002861,None,None,103.48502460005693,103.48543110000901,106.49820809997618,106.49826180003583,107.51310280011967,107.51314910012297,109.02909409999847,,,,,,,1,0,1,0,21,0,21,0,680.0391313999426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.10244549997151,680.0254810999613,680.0391313999426,680.0391313999426,680.0391313999426,680.0391313999426,680.4079017001204,k,0.350722000002861,None,right,1,11,11,3,44,11,None,103.48502460005693,103.48543110000901,680.4084582999349,680.4226057000924,680.4226057000924,683.4450783000793,683.4450783000793,683.4211158000398,106.49820809997618,106.49826180003583,683.4382090000436,683.4450783000793,683.4450783000793,684.4360456001014,stimuli/box_coin_transparent.png,107.51310280011967,107.51314910012297,684.436169499997,684.4521206000354,685.9679254000075,685.9520396001171,109.02909409999847,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
22,0,22,space,7.151933399960399,None,5,3.562584900064394,None,109.03161930013448,k,0.9657415000256151,None,None,110.01355869998224,110.01395649998449,111.52748370007612,111.5275405999273,112.54232549993321,112.54237270005979,114.55698710004799,,,,,,,1,0,1,0,22,0,22,0,685.9679254000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.03161930013448,685.9546523001045,685.9679254000075,685.9679254000075,685.9679254000075,685.9679254000075,686.9364362999331,k,0.9657415000256151,None,left,1,7,0,4,44,11,None,110.01355869998224,110.01395649998449,686.9369785999879,686.950847600121,686.950847600121,688.4716318999417,688.4716318999417,688.4503606001381,111.52748370007612,111.5275405999273,688.4647196000442,688.4716318999417,688.4716318999417,689.4652673001401,stimuli/box_empty_transparent.png,112.54232549993321,112.54237270005979,689.4653890000191,689.481313599972,691.4966895999387,691.4799440000206,114.55698710004799,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
23,0,23,space,7.151933399960399,None,5,3.562584900064394,None,114.55845859996043,j,0.23567570000886917,None,None,114.82444430002943,114.8247221999336,116.3393814000301,116.33941689995117,117.33908620011061,117.33911589998752,118.85367029998451,,,,,,,1,0,1,0,23,0,23,0,691.4966895999387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.55845859996043,691.4814687999897,691.4966895999387,691.4966895999387,691.4966895999387,691.4966895999387,691.7473623999394,j,0.23567570000886917,None,left,1,7,1,4,45,12,None,114.82444430002943,114.8247221999336,691.7477255000267,691.7628641999327,691.7628641999327,693.278886300046,693.278886300046,693.2623183000833,116.3393814000301,116.33941689995117,693.2726434001233,693.278886300046,693.278886300046,694.2620417000726,stimuli/box_coin_transparent.png,117.33908620011061,117.33911589998752,694.262115499936,694.2774831000715,695.7931480000261,695.7766281000804,118.85367029998451,,,694.2774831000715,694.2774831000715,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
24,0,24,space,7.151933399960399,None,5,3.562584900064394,None,118.85514670005068,j,0.4273632001131773,None,None,119.30580239999108,119.30626989994198,121.31936990004033,121.31942269997671,122.33457050006837,122.33462830004282,123.85072489990853,,,,,,,1,0,1,0,24,0,24,0,695.7931480000261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.85514670005068,695.7781583999749,695.7931480000261,695.7931480000261,695.7931480000261,695.7931480000261,696.2286811000668,j,0.4273632001131773,None,left,0,7,1,4,46,12,None,119.30580239999108,119.30626989994198,696.2292933999561,696.2433480001055,696.2433480001055,698.2629537000321,698.2629537000321,698.2422841000371,121.31936990004033,121.31942269997671,698.2565033000428,698.2629537000321,698.2629537000321,699.2574877999723,stimuli/box_empty_transparent.png,122.33457050006837,122.33462830004282,699.2576488000341,699.2737632000353,700.789764800109,700.7736690000165,123.85072489990853,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
25,0,25,space,7.151933399960399,None,5,3.562584900064394,None,123.85316290007904,k,0.35120970010757446,None,None,124.23523260001093,124.23567169997841,125.23336319997907,125.23341610003263,126.2484069999773,126.24845830001868,129.76213859999552,,,,,,,1,0,1,0,25,0,25,0,700.789764800109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.85316290007904,700.7761969000567,700.789764800109,700.789764800109,700.789764800109,700.789764800109,701.1581101999618,k,0.35120970010757446,None,left,0,7,1,4,46,12,None,124.23523260001093,124.23567169997841,701.1586943001021,701.1725369000342,701.1725369000342,702.1768615001347,702.1768615001347,702.156274399953,125.23336319997907,125.23341610003263,702.1702277001459,702.1768615001347,702.1768615001347,703.1713491000701,stimuli/box_empty_transparent.png,126.2484069999773,126.24845830001868,703.1714749000967,703.1870828000829,706.7013962999918,706.6850851001218,129.76213859999552,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
26,0,26,space,7.151933399960399,None,5,3.562584900064394,None,129.7646210999228,k,0.5286749999504536,None,None,130.31378530012444,130.31418210011907,130.81232049991377,130.81237310008146,131.82735199993476,131.82740040007047,135.34134970000014,,,,,,,1,0,1,0,26,0,26,0,706.7013962999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.7646210999228,706.6876550000161,706.7013962999918,706.7013962999918,706.7013962999918,706.7013962999918,707.2366629999597,k,0.5286749999504536,None,left,0,7,1,4,46,12,None,130.31378530012444,130.31418210011907,707.2372034001164,707.2513198999222,707.2513198999222,707.755511000054,707.755511000054,707.735229199985,130.81232049991377,130.81237310008146,707.7490060001146,707.755511000054,707.755511000054,708.750294300029,stimuli/box_empty_transparent.png,131.82735199993476,131.82740040007047,708.7504161000252,708.7663153000176,712.2805250999518,712.2642938001081,135.34134970000014,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
27,0,27,space,7.151933399960399,None,5,3.562584900064394,None,135.3437377999071,j,0.31942489999346435,None,None,135.69299080013297,135.69344689999707,137.20661840005778,137.20669510005973,138.22208720003255,138.22213679994456,139.22164590004832,,,,,,,1,0,1,0,27,0,27,0,712.2805250999518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.3437377999071,712.2667729000095,712.2805250999518,712.2805250999518,712.2805250999518,712.2805250999518,712.6158688999712,j,0.31942489999346435,None,left,0,7,1,4,47,12,None,135.69299080013297,135.69344689999707,712.6164696000051,712.6301484000869,712.6301484000869,714.1504957999568,714.1504957999568,714.1295362999663,137.20661840005778,137.20669510005973,714.143774199998,714.1504957999568,714.1504957999568,715.1450296000112,stimuli/box_empty_transparent.png,138.22208720003255,138.22213679994456,715.1451543001458,715.1611403001007,716.1607826999389,716.1445605999324,139.22164590004832,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
28,0,28,space,7.151933399960399,None,5,3.562584900064394,None,139.22418679995462,j,0.35319819999858737,None,None,139.60651860013604,139.60698030004278,140.60408290009946,140.6041379000526,141.61914000008255,141.6191863999702,145.1332555001136,,,,,,,1,0,1,0,28,0,28,0,716.1607826999389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.22418679995462,716.1472229000647,716.1607826999389,716.1607826999389,716.1607826999389,716.1607826999389,716.5293948000763,j,0.35319819999858737,None,left,1,7,2,4,48,13,None,139.60651860013604,139.60698030004278,716.5300052000675,716.543714400148,716.543714400148,717.5518817000557,717.5518817000557,717.526999300113,140.60408290009946,140.6041379000526,717.5445813001134,717.5518817000557,717.5518817000557,718.5420826999471,stimuli/box_coin_transparent.png,141.61914000008255,141.6191863999702,718.5422034999356,718.5583049000707,722.0725924000144,722.056200500112,145.1332555001136,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
29,0,29,space,7.151933399960399,None,5,3.562584900064394,None,145.1358145000413,k,0.28448030003346503,None,None,145.4515520001296,145.4519720999524,147.46509129996412,147.46514789992943,148.48078430001624,148.48083209991455,149.4963465000037,,,,,,,1,0,1,0,29,0,29,0,722.0725924000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.1358145000413,722.0588658999186,722.0725924000144,722.0725924000144,722.0725924000144,722.0725924000144,722.3744310000911,k,0.28448030003346503,None,left,1,7,2,4,48,13,None,145.4515520001296,145.4519720999524,722.37499390007,722.3889794000424,722.3889794000424,724.408847700106,724.408847700106,724.3880064999685,147.46509129996412,147.46514789992943,724.4024426001124,724.408847700106,724.408847700106,725.4037270001136,stimuli/box_empty_transparent.png,148.48078430001624,148.48083209991455,725.4038515000138,725.4197414000519,726.4355480000377,726.4193019999657,149.4963465000037,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
30,0,30,space,7.151933399960399,None,5,3.562584900064394,None,149.4978104000911,j,0.37244679988361895,None,None,149.8980368000921,149.89852360007353,150.89574990002438,150.8958028999623,151.91143510001712,151.91148569993675,152.91007410013117,,,,,,,1,0,1,0,30,0,30,0,726.4355480000377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4978104000911,726.4208230001386,726.4355480000377,726.4355480000377,726.4355480000377,726.4355480000377,726.8209142999258,j,0.37244679988361895,None,left,1,7,3,4,49,14,None,149.8980368000921,149.89852360007353,726.8215497999918,726.8353222000878,726.8353222000878,727.8433618999552,727.8433618999552,727.8186642001383,150.89574990002438,150.8958028999623,727.8364621999208,727.8433618999552,727.8433618999552,728.8343706000596,stimuli/box_coin_transparent.png,151.91143510001712,151.91148569993675,728.8345053000376,728.8498589999508,729.8494587999303,729.833033700008,152.91007410013117,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
31,0,31,space,7.151933399960399,None,5,3.562584900064394,None,152.91153479996137,j,0.4013620999176055,None,None,153.34402410010807,153.34431750001386,156.35780570004135,156.35783959995024,157.35768050001934,157.3577272000257,159.8714366001077,,,,,,,1,0,1,0,31,0,31,0,729.8494587999303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.91153479996137,729.8345465001184,729.8494587999303,729.8494587999303,729.8494587999303,729.8494587999303,730.2669361999724,j,0.4013620999176055,None,left,1,7,4,4,50,15,None,153.34402410010807,153.34431750001386,730.2673233000096,730.2824862000998,730.2824862000998,733.2967878000345,733.2967878000345,733.2807442001067,156.35780570004135,156.35783959995024,733.2909814999439,733.2967878000345,733.2967878000345,734.2806222001091,stimuli/box_coin_transparent.png,157.35768050001934,157.3577272000257,734.2807430999819,734.2957836000714,736.810636700131,736.7943871000316,159.8714366001077,,,734.2957836000714,734.2957836000714,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
32,0,32,space,7.151933399960399,None,5,3.562584900064394,None,159.87392539996654,k,0.708919299999252,None,None,160.60625370009802,160.60665179998614,161.6205991001334,161.62065299996175,162.63575659994967,162.63580620009452,163.63538910006173,,,,,,,1,0,1,0,32,0,32,0,736.810636700131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.87392539996654,736.7969603000674,736.810636700131,736.810636700131,736.810636700131,736.810636700131,737.5291307000443,k,0.708919299999252,None,left,1,7,4,4,50,15,None,160.60625370009802,160.60665179998614,737.5296734001022,737.5436601999681,737.5436601999681,738.5645723999478,738.5645723999478,738.5435149001423,161.6205991001334,161.62065299996175,738.5580319000874,738.5645723999478,738.5645723999478,739.5586989999283,stimuli/box_empty_transparent.png,162.63575659994967,162.63580620009452,739.5588247999549,739.5747853999492,740.5750194001012,740.558332900051,163.63538910006173,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
33,0,33,space,7.151933399960399,None,5,3.562584900064394,None,163.63793330010958,None,,,['j'],165.1505565000698,165.15066640009172,167.16642459994182,167.16647760011256,168.1812716999557,168.18130440008827,169.68065760005265,[0.38249649992212653],[0.18384580011479557],,,,,1,0,1,0,33,0,33,0,740.5750194001012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.63793330010958,740.5609689999837,740.5750194001012,740.5750194001012,740.5750194001012,740.5750194001012,742.0733859001193,None,,,left,1,7,4,4,50,15,['j'],165.1505565000698,165.15066640009172,742.0736821999308,742.0897246000823,742.0897246000823,744.1100457999855,744.1100457999855,744.0893365000375,167.16642459994182,167.16647760011256,744.1035023001023,744.1100457999855,744.1100457999855,745.104224300012,no selection made,168.1812716999557,168.18130440008827,745.1043054999318,745.1203650999814,746.619742800016,746.6036028000526,169.68065760005265,[0.38249649992212653],[0.18384580011479557],,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
34,0,34,space,7.151933399960399,None,5,3.562584900064394,None,169.6832481001038,j,0.471941800089553,None,None,170.1814884999767,170.18196949991398,173.19470280013047,173.19475589995272,174.2099027999211,174.2099510000553,176.724815600086,,,,,,,1,0,1,0,34,0,34,0,746.619742800016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.6832481001038,746.6062849999871,746.619742800016,746.619742800016,746.619742800016,746.619742800016,747.1043599999975,j,0.471941800089553,None,left,1,7,5,4,51,16,None,170.1814884999767,170.18196949991398,747.1049971000757,747.119279100094,747.119279100094,750.1415510999504,750.1415510999504,750.117615000112,173.19470280013047,173.19475589995272,750.1350941001438,750.1415510999504,750.1415510999504,751.1328088000882,stimuli/box_coin_transparent.png,174.2099027999211,174.2099510000553,751.1329707999248,751.1488453999627,753.6640731000807,753.6477578000631,176.724815600086,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
35,0,35,space,7.151933399960399,None,5,3.562584900064394,None,176.72723069996573,j,0.4946432998403907,None,None,177.24298879993148,177.24347610003315,178.75681090005673,178.7568974001333,179.77264539990574,179.77269169990905,180.78839650005102,,,,,,,1,0,1,0,35,0,35,0,753.6640731000807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.72723069996573,753.650264600059,753.6640731000807,753.6640731000807,753.6640731000807,753.6640731000807,754.1658678001259,j,0.4946432998403907,None,left,1,7,6,4,52,17,None,177.24298879993148,177.24347610003315,754.166507899994,754.1802115000319,754.1802115000319,755.7040510000661,755.7040510000661,755.6797281999607,178.75681090005673,178.7568974001333,755.6974001000635,755.7040510000661,755.7040510000661,756.6955881000031,stimuli/box_coin_transparent.png,179.77264539990574,179.77269169990905,756.6957078000996,756.711501599988,757.727414800087,757.7113413999323,180.78839650005102,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
36,0,36,space,7.151933399960399,None,5,3.562584900064394,None,180.79079400002956,None,,,['j'],182.30346879991703,182.303577600047,183.81968279997818,183.81973650003783,184.83492060005665,184.8349695999641,188.3486923999153,[0.5997792000416666],[0.22007030015811324],,,,,1,0,1,0,36,0,36,0,757.727414800087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.79079400002956,757.7138261999935,757.727414800087,757.727414800087,757.727414800087,757.727414800087,759.2263059001416,None,,,left,1,7,6,4,52,17,['j'],182.30346879991703,182.303577600047,759.2265930001158,759.2432438000105,759.2432438000105,760.7633660000283,760.7633660000283,760.7425903999247,183.81968279997818,183.81973650003783,760.756817500107,760.7633660000283,760.7633660000283,761.7578543000855,no selection made,184.83492060005665,184.8349695999641,761.7579880999401,761.7741237001028,765.2880059001036,765.2716427000705,188.3486923999153,[0.5997792000416666],[0.22007030015811324],,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
37,0,37,space,7.151933399960399,None,5,3.562584900064394,None,188.3517245000694,j,0.4240747999865562,None,None,188.8007437000051,188.80120340012945,190.81427400000393,190.81432850006968,191.82912850007415,191.8291758999694,192.82852110010572,,,,,,,1,0,1,0,37,0,37,0,765.2880059001036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.3517245000694,765.2747615999542,765.2880059001036,765.2880059001036,765.2880059001036,765.2880059001036,765.7236174999271,j,0.4240747999865562,None,left,1,7,7,4,53,18,None,188.8007437000051,188.80120340012945,765.724226700142,765.7380685999524,765.7380685999524,767.7610063999891,767.7610063999891,767.7371833999641,190.81427400000393,190.81432850006968,767.7542363000102,767.7610063999891,767.7610063999891,768.7520705999341,stimuli/box_coin_transparent.png,191.82912850007415,191.8291758999694,768.7521923999302,768.7681110000703,769.7677694000304,769.7514669001102,192.82852110010572,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
38,0,38,space,7.151933399960399,None,5,3.562584900064394,None,192.8310028000269,j,0.4096109000965953,None,None,193.26362510002218,193.26408679992892,194.26114870002493,194.26120180008002,195.27631330001168,195.27635890012607,196.7765693999827,,,,,,,1,0,1,0,38,0,38,0,769.7677694000304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.8310028000269,769.7540380000137,769.7677694000304,769.7677694000304,769.7677694000304,769.7677694000304,770.1865018000826,j,0.4096109000965953,None,right,1,14,0,5,53,18,None,193.26362510002218,193.26408679992892,770.1871122000739,770.2007689999882,770.2007689999882,771.2047892999835,771.2047892999835,771.184061100008,194.26114870002493,194.26120180008002,771.1983253001235,771.2047892999835,771.2047892999835,772.1992566001136,stimuli/box_empty_transparent.png,195.27631330001168,195.27635890012607,772.1993746000808,772.2153151000384,773.7148983001243,773.6995115000755,196.7765693999827,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
39,0,39,space,7.151933399960399,None,5,3.562584900064394,None,196.77898880001158,j,0.39892810001038015,None,None,197.193804099923,197.1942873999942,198.20813479996286,198.20818890002556,199.22323299990967,199.22326459991746,200.2232014001347,,,,,,,1,0,1,0,39,0,39,0,773.7148983001243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.77898880001158,773.7020231999923,773.7148983001243,773.7148983001243,773.7148983001243,773.7148983001243,774.1166846000124,j,0.39892810001038015,None,right,1,14,0,5,53,18,None,197.193804099923,197.1942873999942,774.1173119000159,774.1312943000812,774.1312943000812,775.152209599968,775.152209599968,775.1310453000478,198.20813479996286,198.20818890002556,775.1454147000331,775.152209599968,775.152209599968,776.1461881001014,stimuli/box_empty_transparent.png,199.22323299990967,199.22326459991746,776.1462674001232,776.1621688001323,777.16217279993,777.146146700019,200.2232014001347,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
40,0,40,space,7.151933399960399,None,5,3.562584900064394,None,200.22618070011958,k,0.2611756999976933,None,None,200.5079411000479,200.50834099994972,202.02174949995242,202.02180170011707,203.03690050006844,203.0369728000369,204.03654140001163,,,,,,,1,0,1,0,40,0,40,0,777.16217279993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.22618070011958,777.1492193001322,777.16217279993,777.16217279993,777.16217279993,777.16217279993,777.4308162999805,k,0.2611756999976933,None,right,1,14,1,5,54,19,None,200.5079411000479,200.50834099994972,777.4313626999501,777.4449539999478,777.4449539999478,778.968585900031,778.968585900031,778.9446636000648,202.02174949995242,202.02180170011707,778.9620234000031,778.968585900031,778.968585900031,779.9598423999269,stimuli/box_coin_transparent.png,203.03690050006844,203.0369728000369,779.9599894001149,779.9758196999319,780.9757312000729,780.9594866000116,204.03654140001163,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
41,0,41,space,7.151933399960399,None,5,3.562584900064394,None,204.03894850006327,k,0.38006939995102584,None,None,204.43816839996725,204.43858750001527,205.43563419999555,205.43569059995934,206.45075710001402,206.45080449990928,209.46520199999213,,,,,,,1,0,1,0,41,0,41,0,780.9757312000729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.03894850006327,780.9619831000455,780.9757312000729,780.9757312000729,780.9757312000729,780.9757312000729,781.3610447000246,k,0.38006939995102584,None,right,0,14,1,5,55,19,None,204.43816839996725,204.43858750001527,781.3616096000187,781.3753134999424,781.3753134999424,782.3751360999886,782.3751360999886,782.3585407000501,205.43563419999555,205.43569059995934,782.3674363000318,782.3751360999886,782.3751360999886,783.3736972999759,stimuli/box_empty_transparent.png,206.45075710001402,206.45080449990928,783.3738200000953,783.390396800125,786.4046249999665,786.3881532000378,209.46520199999213,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
42,0,42,space,7.151933399960399,None,5,3.562584900064394,None,209.46767290006392,k,0.3800772000104189,None,None,209.86696360004134,209.86740910005756,211.88036380009726,211.88041829993017,212.89594450010918,212.89599160011858,216.40965140005574,,,,,,,1,0,1,0,42,0,42,0,786.4046249999665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.46767290006392,786.390707799932,786.4046249999665,786.4046249999665,786.4046249999665,786.4046249999665,786.7898369000759,k,0.3800772000104189,None,right,1,14,2,5,56,20,None,209.86696360004134,209.86740910005756,786.7904350000899,786.8044829999562,786.8044829999562,788.8272254001349,788.8272254001349,788.8032528001349,211.88036380009726,211.88041829993017,788.8205721001141,788.8272254001349,788.8272254001349,789.8188875999767,stimuli/box_coin_transparent.png,212.89594450010918,212.89599160011858,789.819010999985,789.8349166000262,793.3489850000478,793.3326022999827,216.40965140005574,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
43,0,43,space,7.151933399960399,None,5,3.562584900064394,None,216.41214530006982,k,0.6377918999642134,None,None,217.07775339996442,217.07815190008841,218.09265240002424,218.09270539996214,219.1076188001316,219.10766580002382,221.12277050013654,,,,,,,1,0,1,0,43,0,43,0,793.3489850000478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.41214530006982,793.335179500049,793.3489850000478,793.3489850000478,793.3489850000478,793.3489850000478,794.0006319000386,k,0.6377918999642134,None,right,0,14,2,5,57,20,None,217.07775339996442,217.07815190008841,794.0011736000888,794.0153445999604,794.0153445999604,795.0366237000562,795.0366237000562,795.0155661001336,218.09265240002424,218.09270539996214,795.0298101999797,795.0366237000562,795.0366237000562,796.0305610001087,stimuli/box_empty_transparent.png,219.1076188001316,219.10766580002382,796.0306820999831,796.0465095001273,798.0622574000154,798.045715900138,221.12277050013654,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
