thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
42,0,42,space,35.62098659994081,None,5,2.950730500044301,None,209.15042650001124,k,0.3970147001091391,None,None,209.5667522000149,209.56695979996584,211.58158249990083,211.58164050010964,212.59648520010523,212.59650820004754,216.11086659994908,,,,,,,0,0,0,0,42,0,42,0,377.7843055999838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.15042650001124,377.7689723998774,377.7843055999838,377.7843055999838,377.7843055999838,377.7843055999838,378.1852129998151,k,0.3970147001091391,None,right,0,14,1,2,32,24,None,209.5667522000149,209.56695979996584,378.1855023999233,378.2002975998912,378.2002975998912,380.2164526998531,380.2164526998531,380.20003609987907,211.58158249990083,211.58164050010964,380.20628749998286,380.2164526998531,380.2164526998531,381.2149874998722,stimuli/box_empty_transparent.png,212.59648520010523,212.59650820004754,381.21504519996233,381.23090399987996,384.7452574998606,384.7293730999809,216.11086659994908,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
43,0,43,space,35.62098659994081,None,5,2.950730500044301,None,216.11182400002144,k,0.35328180016949773,None,None,216.49515650002286,216.49541669990867,217.4930056000594,217.49304759991355,218.50822119996883,218.5082447999157,220.52341910009272,,,,,,,0,0,0,0,43,0,43,0,384.7452574998606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.11182400002144,384.7303657999728,384.7452574998606,384.7452574998606,384.7452574998606,384.7452574998606,385.11359729990363,k,0.35328180016949773,None,right,1,14,2,2,33,25,None,216.49515650002286,216.49541669990867,385.11395249981433,385.12842459999956,385.12842459999956,386.12870399979874,386.12870399979874,386.11147439992055,217.4930056000594,217.49304759991355,386.11833299999125,386.12870399979874,386.12870399979874,387.12672419985756,stimuli/box_coin_transparent.png,218.50822119996883,218.5082447999157,387.12678429996595,387.14389519998804,389.1583903999999,389.1419085999951,220.52341910009272,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
44,0,44,space,35.62098659994081,None,5,2.950730500044301,None,220.52482230006717,k,0.38410530006513,None,None,220.9413046000991,220.9415994998999,223.4550999000203,223.4551254999824,224.4708990000654,224.47095580003224,226.48588060005568,,,,,,,0,0,0,0,44,0,44,0,389.1583903999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.52482230006717,389.14336350001395,389.1583903999999,389.1583903999999,389.1583903999999,389.1583903999999,389.559747699881,k,0.38410530006513,None,right,1,14,3,2,34,26,None,220.9413046000991,220.9415994998999,389.56015169993043,389.57473209989257,389.57473209989257,392.08990699984133,392.08990699984133,392.0735914998222,223.4550999000203,223.4551254999824,392.0802770999726,392.08990699984133,392.08990699984133,393.089383599814,stimuli/box_coin_transparent.png,224.4708990000654,224.47095580003224,393.0895375998225,393.10477370000444,395.12052130000666,395.10436669993214,226.48588060005568,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
45,0,45,space,35.62098659994081,None,5,2.950730500044301,None,226.48704909998924,k,0.5121136999223381,None,None,227.01939460006543,227.0195764999371,228.01797719998285,228.01800559996627,229.03332290006801,229.03336589992978,230.03279830003157,,,,,,,0,0,0,0,45,0,45,0,395.12052130000666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.48704909998924,395.1055892999284,395.12052130000666,395.12052130000666,395.12052130000666,395.12052130000666,395.63786739995703,k,0.5121136999223381,None,right,1,14,4,2,35,27,None,227.01939460006543,227.0195764999371,395.638113199966,395.6530536999926,395.6530536999926,396.653361100005,396.653361100005,396.6364624998532,228.01797719998285,228.01800559996627,396.643915399909,396.653361100005,396.653361100005,397.6518101999536,stimuli/box_coin_transparent.png,229.03332290006801,229.03336589992978,397.6519239000045,397.66767290001735,398.6677127999719,398.6513044999447,230.03279830003157,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
46,0,46,space,35.62098659994081,None,5,2.950730500044301,None,230.03383200010285,k,0.4624929998535663,None,None,230.51704950002022,230.5172361000441,232.53126380010508,232.53131769993342,233.54663280001841,233.5466789000202,234.54560349998064,,,,,,,0,0,0,0,46,0,46,0,398.6677127999719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.03383200010285,398.6523726999294,398.6677127999719,398.6677127999719,398.6677127999719,398.6677127999719,399.1355168998707,k,0.4624929998535663,None,right,0,14,4,2,36,27,None,230.51704950002022,230.5172361000441,399.13577269995585,399.15062929992564,399.15062929992564,401.166878500022,401.166878500022,401.149716099957,232.53126380010508,232.53131769993342,401.15589219983667,401.166878500022,401.166878500022,402.16511800000444,stimuli/box_empty_transparent.png,233.54663280001841,233.5466789000202,402.16523949988186,402.1808940998744,403.18068709992804,403.16411049989983,234.54560349998064,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
47,0,47,space,35.62098659994081,None,5,2.950730500044301,None,234.54656119993888,k,0.8768079001456499,None,None,235.44674569997005,235.44704840006307,238.4597340999171,238.45979150012136,239.47504259995185,239.47508580004796,240.99009949993342,,,,,,,0,0,0,0,47,0,47,0,403.18068709992804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.54656119993888,403.16510239988565,403.18068709992804,403.18068709992804,403.18068709992804,403.18068709992804,404.06519009987824,k,0.8768079001456499,None,right,0,14,4,2,37,27,None,235.44674569997005,235.44704840006307,404.0655997998547,404.0797038997989,404.0797038997989,407.09538059984334,407.09538059984334,407.07818169984967,238.4597340999171,238.45979150012136,407.083964999998,407.09538059984334,407.09538059984334,408.09352759993635,stimuli/box_empty_transparent.png,239.47504259995185,239.47508580004796,408.0936433998868,408.10958469985053,409.62530149985105,409.60860719997436,240.99009949993342,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
48,0,48,space,35.62098659994081,None,5,2.950730500044301,None,240.99158750008792,j,0.4934555001091212,None,None,241.50782379996963,241.5081050998997,243.02271470008418,243.02276990003884,244.0380226999987,244.0380794000812,247.55197390005924,,,,,,,0,0,0,0,48,0,48,0,409.62530149985105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.99158750008792,409.6101285999175,409.62530149985105,409.62530149985105,409.62530149985105,409.62530149985105,410.12630050000735,j,0.4934555001091212,None,right,0,14,4,2,37,27,None,241.50782379996963,241.5081050998997,410.1266701000277,410.14183209999464,410.14183209999464,411.65799369988963,411.65799369988963,411.64116429979913,243.02271470008418,243.02276990003884,411.6470581998583,411.65799369988963,411.65799369988963,412.65650279982947,stimuli/box_empty_transparent.png,244.0380226999987,244.0380794000812,412.65665419981815,412.67313819983974,416.18733039987274,416.1704690998886,247.55197390005924,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
49,0,49,space,35.62098659994081,None,5,2.950730500044301,None,247.55329119996168,j,0.3724133998621255,None,None,247.95278670010157,247.95299419993535,249.4675155999139,249.46754160011187,250.48282329994254,250.48286730004475,250.48353269998915,,,,,,,0,0,0,0,49,0,49,0,416.18733039987274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.55329119996168,416.171831500018,416.18733039987274,416.18733039987274,416.18733039987274,416.18733039987274,416.5712619998958,j,0.3724133998621255,None,right,0,14,4,2,37,27,None,247.95278670010157,247.95299419993535,416.5715308999643,416.58655210002325,416.58655210002325,418.1024739998393,418.1024739998393,418.0860065999441,249.4675155999139,249.46754160011187,418.09166189981624,418.1024739998393,418.1024739998393,419.1013103998266,stimuli/box_empty_transparent.png,250.48282329994254,250.48286730004475,419.101428899914,419.11664789984934,419.11664789984934,419.1020433998201,250.48353269998915,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
0,0,0,space,35.62098659994081,None,5,2.950730500044301,None,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.11267599998973,419.11664789984934,423.11466660001315,423.1171684998553,423.13135729986243,473.6736388998106,473.657403399935,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
0,0,0,space,4.462130600120872,None,5,5.810529800131917,None,0.0013180000241845846,j,1.1447036999743432,None,None,1.166202099993825,1.1664148999843746,2.1651399000547826,2.1651664001401514,3.1805969001725316,3.180644900072366,5.195904900087044,,,,,,,1,0,1,0,0,0,0,0,483.9824989999179,,,,,,,,,,,,,,,,473.65768679999746,473.6736388998106,473.6736388998106,478.13788959989324,space,4.462130600120872,None,478.13796620001085,478.1533429999836,478.1533429999836,483.96621620003134,5,5.810529800131917,None,0.0013180000241845846,483.96759129990824,483.9824989999179,483.9824989999179,483.9824989999179,483.9824989999179,485.1324095998425,j,1.1447036999743432,None,right,0,15,0,3,37,0,None,1.166202099993825,1.1664148999843746,485.13268479984254,485.1482205998618,485.1482205998618,486.14801310002804,486.14801310002804,486.1313638999127,2.1651399000547826,2.1651664001401514,486.1369588000234,486.14801310002804,486.14801310002804,487.14681770000607,stimuli/box_empty_transparent.png,3.1805969001725316,3.180644900072366,487.14693779987283,487.1628523999825,489.17824539984576,489.1621454998385,5.195904900087044,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
1,0,1,space,4.462130600120872,None,5,5.810529800131917,None,5.1969437000807375,j,0.36101510003209114,None,None,5.579833700088784,5.580041900044307,7.094032100168988,7.094059800030664,8.109907699981704,8.109933800064027,9.625498299952596,,,,,,,1,0,1,0,1,0,1,0,489.17824539984576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1969437000807375,489.16321969986893,489.17824539984576,489.17824539984576,489.17824539984576,489.17824539984576,489.5460412998218,j,0.36101510003209114,None,right,0,15,0,3,37,0,None,5.579833700088784,5.580041900044307,489.5463131000288,489.56127579999156,489.56127579999156,491.07789379986934,491.07789379986934,491.06025490001775,7.094032100168988,7.094059800030664,491.06647329987027,491.07789379986934,491.07789379986934,492.0761430999264,stimuli/box_empty_transparent.png,8.109907699981704,8.109933800064027,492.07620819984004,492.0921687998343,493.60815389989875,493.5917387998197,9.625498299952596,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
2,0,2,space,4.462130600120872,None,5,5.810529800131917,None,9.626513099996373,k,0.3347247999627143,None,None,9.992871799971908,9.993055599974468,10.991897700121626,10.991952599957585,12.006779100047424,12.006802800111473,15.021342700114474,,,,,,,1,0,1,0,2,0,2,0,493.60815389989875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.626513099996373,493.5927881000098,493.60815389989875,493.60815389989875,493.60815389989875,493.60815389989875,493.9590755000245,k,0.3347247999627143,None,right,1,15,1,3,38,1,None,9.992871799971908,9.993055599974468,493.95932649984024,493.9742580000311,493.9742580000311,494.9743054998107,494.9743054998107,494.9580852999352,10.991897700121626,10.991952599957585,494.9652159998659,494.9743054998107,494.9743054998107,495.9730152999982,stimuli/box_coin_transparent.png,12.006779100047424,12.006802800111473,495.9730740999803,495.9889980999287,499.00369779998437,498.9875829999801,15.021342700114474,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
3,0,3,space,4.462130600120872,None,5,5.810529800131917,None,15.02239209995605,k,0.40561489993706346,None,None,15.455521800089628,15.455722799990326,17.469779500039294,17.46980810002424,18.484953799983487,18.484999800100923,19.50093620014377,,,,,,,1,0,1,0,3,0,3,0,499.00369779998437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.02239209995605,498.9886663998477,499.00369779998437,499.00369779998437,499.00369779998437,499.00369779998437,499.42172189988196,k,0.40561489993706346,None,right,1,15,2,3,39,2,None,15.455521800089628,15.455722799990326,499.4219946998637,499.4366468000226,499.4366468000226,501.45217740000226,501.45217740000226,501.43600039999,17.469779500039294,17.46980810002424,501.4426873999182,501.45217740000226,501.45217740000226,502.45117319980636,stimuli/box_coin_transparent.png,18.484953799983487,18.484999800100923,502.451292200014,502.4676696998067,503.4833941999823,503.4671767000109,19.50093620014377,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
4,0,4,space,4.462130600120872,None,5,5.810529800131917,None,19.501908200094476,k,0.36808950011618435,None,None,19.90210700011812,19.90229370002635,20.900523600168526,20.90054970001802,21.91602460015565,21.916070900158957,24.430297800106928,,,,,,,1,0,1,0,4,0,4,0,503.4833941999823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.501908200094476,503.4681836999953,503.4833941999823,503.4833941999823,503.4833941999823,503.4833941999823,503.8683098999318,k,0.36808950011618435,None,right,1,15,3,3,40,3,None,19.90210700011812,19.90229370002635,503.86856510001235,503.88316480000503,503.88316480000503,504.88290929980576,504.88290929980576,504.866749699926,20.900523600168526,20.90054970001802,504.8733569998294,504.88290929980576,504.88290929980576,505.88224499998614,stimuli/box_coin_transparent.png,21.91602460015565,21.916070900158957,505.8823611999396,505.89819550001994,508.4128637998365,508.3965370999649,24.430297800106928,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
5,0,5,space,4.462130600120872,None,5,5.810529800131917,None,24.43182300007902,k,0.43409059988334775,None,None,24.89787090010941,24.898058500140905,28.410800199955702,28.410831100074574,29.426398700103164,29.426443699980155,31.44167790003121,,,,,,,1,0,1,0,5,0,5,0,508.4128637998365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.43182300007902,508.3981269998476,508.4128637998365,508.4128637998365,508.4128637998365,508.4128637998365,508.86407509981655,k,0.43409059988334775,None,right,0,15,3,3,41,3,None,24.89787090010941,24.898058500140905,508.86432900000364,508.8793090998661,508.8793090998661,512.3938906998374,512.3938906998374,512.3770188998897,28.410800199955702,28.410831100074574,512.3828042999376,512.3938906998374,512.3938906998374,513.3926183998119,stimuli/box_empty_transparent.png,29.426398700103164,29.426443699980155,513.3927350998856,513.4087302999105,515.4240749999881,515.4079088999424,31.44167790003121,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
6,0,6,space,4.462130600120872,None,5,5.810529800131917,None,31.442933700047433,j,0.395295700058341,None,None,31.858908800175413,31.859118200140074,32.85755000007339,32.85758109996095,33.87272410001606,33.872771500144154,34.888600500067696,,,,,,,1,0,1,0,6,0,6,0,515.4240749999881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.442933700047433,515.409211399965,515.4240749999881,515.4240749999881,515.4240749999881,515.4240749999881,515.8251190998126,j,0.395295700058341,None,right,0,15,3,3,41,3,None,31.858908800175413,31.859118200140074,515.8253879998811,515.8403703998774,515.8403703998774,516.8399531999603,516.8399531999603,516.8237270999234,32.85755000007339,32.85758109996095,516.829726099968,516.8399531999603,516.8399531999603,517.8389430998359,stimuli/box_empty_transparent.png,33.87272410001606,33.872771500144154,517.8390678998549,517.8554102999624,518.8712332998402,518.8548392998055,34.888600500067696,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
7,0,7,space,4.462130600120872,None,5,5.810529800131917,None,34.88965600007214,j,0.35815429990179837,None,None,35.27294090017676,35.27315100003034,37.28727059997618,37.28729830007069,38.302899500122294,38.30294630001299,40.31756899994798,,,,,,,1,0,1,0,7,0,7,0,518.8712332998402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.88965600007214,518.8559310999699,518.8712332998402,518.8712332998402,518.8712332998402,518.8712332998402,519.2391460998915,j,0.35815429990179837,None,right,0,15,3,3,41,3,None,35.27294090017676,35.27315100003034,519.2394226000179,519.2540961999912,519.2540961999912,521.270027599996,521.270027599996,521.2534948999528,37.28727059997618,37.28729830007069,521.2591643999331,521.270027599996,521.270027599996,522.269119199831,stimuli/box_empty_transparent.png,38.302899500122294,38.30294630001299,522.269238299923,522.2848523999564,524.3001680998132,524.2837920000311,40.31756899994798,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
8,0,8,space,4.462130600120872,None,5,5.810529800131917,None,40.318771600024775,k,0.353964600013569,None,None,40.701544099953026,40.70174459996633,43.71578620001674,43.715813799994066,44.71506040007807,44.71508810017258,46.22938430006616,,,,,,,1,0,1,0,8,0,8,0,524.3001680998132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.318771600024775,524.2850456000306,524.3001680998132,524.3001680998132,524.3001680998132,524.3001680998132,524.6677454998717,k,0.353964600013569,None,right,1,15,4,3,42,4,None,40.701544099953026,40.70174459996633,524.6680377998855,524.6838655997999,524.6838655997999,527.6979431000073,527.6979431000073,527.6820095998701,43.71578620001674,43.715813799994066,527.6886344999075,527.6979431000073,527.6979431000073,528.681295099901,stimuli/box_coin_transparent.png,44.71506040007807,44.71508810017258,528.6813654999714,528.6966440998949,530.2122157998383,530.1956250998192,46.22938430006616,528.6966440998949,528.6966440998949,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
9,0,9,space,4.462130600120872,None,5,5.810529800131917,None,46.230413200100884,k,0.35401619994081557,None,None,46.61390949995257,46.614089200040326,48.12837280007079,48.12839930015616,49.14401219994761,49.14405700005591,51.159258200088516,,,,,,,1,0,1,0,9,0,9,0,530.2122157998383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.230413200100884,530.1966893998906,530.2122157998383,530.2122157998383,530.2122157998383,530.2122157998383,530.5801142000128,k,0.35401619994081557,None,right,0,15,4,3,43,4,None,46.61390949995257,46.614089200040326,530.580359699903,530.5955518998671,530.5955518998671,532.1113646999002,532.1113646999002,532.0945989999454,48.12837280007079,48.12839930015616,532.1002044000197,532.1113646999002,532.1113646999002,533.1102318998892,stimuli/box_empty_transparent.png,49.14401219994761,49.14405700005591,533.1103482998442,533.1261669998057,535.1419206999708,535.1254986999556,51.159258200088516,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
10,0,10,space,4.462130600120872,None,5,5.810529800131917,None,51.16032740008086,j,0.5010876001324505,None,None,51.69277960015461,51.69299480016343,53.2077711999882,53.207829900085926,54.20717810001224,54.207201400073245,55.20559230004437,,,,,,,1,0,1,0,10,0,10,0,535.1419206999708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.16032740008086,535.1266041998751,535.1419206999708,535.1419206999708,535.1419206999708,535.1419206999708,535.6589821998496,j,0.5010876001324505,None,right,0,15,4,3,43,4,None,51.69277960015461,51.69299480016343,535.6592676998116,535.6750222998671,535.6750222998671,537.1902554000262,537.1902554000262,537.173901299946,53.2077711999882,53.207829900085926,537.1796679999679,537.1902554000262,537.1902554000262,538.1734159998596,stimuli/box_empty_transparent.png,54.20717810001224,54.207201400073245,538.1734725998249,538.1887227999978,539.1888625998981,539.1718148000073,55.20559230004437,538.1887227999978,538.1887227999978,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
11,0,11,space,4.462130600120872,None,5,5.810529800131917,None,55.206951500149444,j,0.5038437999319285,None,None,55.73969570011832,55.73990950011648,57.75446099997498,57.7545086001046,58.769499000161886,58.76954480004497,60.28517509996891,,,,,,,1,0,1,0,11,0,11,0,539.1888625998981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.206951500149444,539.1732289998326,539.1888625998981,539.1888625998981,539.1888625998981,539.1888625998981,539.7058994998224,j,0.5038437999319285,None,right,0,15,4,3,43,4,None,55.73969570011832,55.73990950011648,539.7061812998727,539.7218183998484,539.7218183998484,541.7369018997997,541.7369018997997,541.7206541998312,57.75446099997498,57.7545086001046,541.726360599976,541.7369018997997,541.7369018997997,542.7357194998767,stimuli/box_empty_transparent.png,58.769499000161886,58.76954480004497,542.7358389999717,542.751976300031,544.2675866999198,544.2514148999471,60.28517509996891,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
12,0,12,space,4.462130600120872,None,5,5.810529800131917,None,60.286162100033835,j,0.34081800002604723,None,None,60.652251000050455,60.65246989997104,61.651480100117624,61.65152429998852,62.65048180008307,62.65050400001928,65.66433020005934,,,,,,,1,0,1,0,12,0,12,0,544.2675866999198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.286162100033835,544.2524370998144,544.2675866999198,544.2675866999198,544.2675866999198,544.2675866999198,544.6184512998443,j,0.34081800002604723,None,right,0,15,4,3,43,4,None,60.652251000050455,60.65246989997104,544.6187429998536,544.634303699946,544.634303699946,545.6336099000182,545.6336099000182,545.6176376999356,61.651480100117624,61.65152429998852,545.6235375998076,545.6336099000182,545.6336099000182,546.616720699938,stimuli/box_empty_transparent.png,62.65048180008307,62.65050400001928,546.6167717999779,546.6322103999555,549.6469891997986,549.6305698999204,65.66433020005934,546.6322103999555,546.6322103999555,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
13,0,13,space,4.462130600120872,None,5,5.810529800131917,None,65.66531449998729,k,0.3669196998234838,None,None,66.06485830014572,66.0650420000311,66.56413980014622,66.5641670001205,67.56343930005096,67.56346129998565,69.5777994999662,,,,,,,1,0,1,0,13,0,13,0,549.6469891997986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.66531449998729,549.6315915999003,549.6469891997986,549.6469891997986,549.6469891997986,549.6469891997986,550.0310650998726,k,0.3669196998234838,None,right,1,15,5,3,44,5,None,66.06485830014572,66.0650420000311,550.0313120998908,550.0467013998423,550.0467013998423,550.5464094998315,550.5464094998315,550.5303433998488,66.56413980014622,66.5641670001205,550.5375258999411,550.5464094998315,550.5464094998315,551.5296777000185,stimuli/box_coin_transparent.png,67.56343930005096,67.56346129998565,551.5297310999595,551.5449784998782,553.5600723000243,553.544021599926,69.5777994999662,551.5449784998782,551.5449784998782,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
14,0,14,space,4.462130600120872,None,5,5.810529800131917,None,69.57916500000283,j,0.7730932999402285,None,None,70.3782081999816,70.37841580016539,71.89312110003084,71.8931758000981,72.90823639999144,72.90828189998865,73.90754940011539,,,,,,,1,0,1,0,14,0,14,0,553.5600723000243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.57916500000283,553.5454402000178,553.5600723000243,553.5600723000243,553.5600723000243,553.5600723000243,554.3444181999657,j,0.7730932999402285,None,right,1,15,5,3,44,5,None,70.3782081999816,70.37841580016539,554.3446857000235,554.3597689999733,554.3597689999733,555.8761386999395,555.8761386999395,555.8593089999631,71.89312110003084,71.8931758000981,555.865066499915,555.8761386999395,555.8761386999395,556.8744566999376,stimuli/box_empty_transparent.png,72.90823639999144,72.90828189998865,556.8745758999139,556.8906670999713,557.8900025999174,557.8737899998669,73.90754940011539,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
15,0,15,space,4.462130600120872,None,5,5.810529800131917,None,73.90890459995717,k,0.437754699960351,None,None,74.37499419995584,74.3751827001106,75.37339830002747,75.3734244001098,76.38881759997457,76.3888696001377,78.40406880015507,,,,,,,1,0,1,0,15,0,15,0,557.8900025999174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.90890459995717,557.8751982999966,557.8900025999174,557.8900025999174,557.8900025999174,557.8900025999174,558.3411977000069,k,0.437754699960351,None,right,1,15,6,3,45,6,None,74.37499419995584,74.3751827001106,558.3414533999749,558.3564849998802,558.3564849998802,559.3562131000217,559.3562131000217,559.3396246999037,75.37339830002747,75.3734244001098,559.3462769999169,559.3562131000217,559.3562131000217,560.3550346998964,stimuli/box_coin_transparent.png,76.38881759997457,76.3888696001377,560.355165099958,560.3719397999812,562.3865932999179,562.3702994999476,78.40406880015507,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
