thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
31,0,31,space,3.623589500784874,None,5,3.0632549999281764,None,153.86439839936793,k,0.28424600046128035,None,None,154.18136369995773,154.18163259979337,157.17881029937416,157.17885489948094,158.17930370010436,158.17934000026435,160.6791313001886,,,,,,,0,0,0,0,31,0,31,0,224.79077710025012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.86439839936793,224.77579820062965,224.79077710025012,224.79077710025012,224.79077710025012,224.79077710025012,225.0926455007866,k,0.28424600046128035,None,left,1,13,0,1,20,15,None,154.18136369995773,154.18163259979337,225.09302990045398,225.10712860058993,225.10712860058993,228.10675980057567,228.10675980057567,228.09013970009983,157.17881029937416,157.17885489948094,228.09958000015467,228.10675980057567,228.10675980057567,,,229.09064930025488,stimuli/box_empty_transparent.png,158.17930370010436,158.17934000026435,229.09074290003628,229.10629500076175,231.60774430073798,231.59048540052027,160.6791313001886,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
32,0,32,space,3.623589500784874,None,5,3.0632549999281764,None,160.68065429944545,k,0.36159549932926893,None,None,161.06352499965578,161.06380159966648,162.06328330002725,162.06332179997116,163.06186470016837,163.0619049994275,164.0627528000623,,,,,,,0,0,0,0,32,0,32,0,231.60774430073798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.68065429944545,231.592055500485,231.60774430073798,231.60774430073798,231.60774430073798,231.60774430073798,231.97483770083636,k,0.36159549932926893,None,left,1,13,0,1,20,15,None,161.06352499965578,161.06380159966648,231.97519880067557,231.99047990050167,231.99047990050167,232.990048000589,232.990048000589,232.9746161000803,162.06328330002725,162.06332179997116,232.98279890045524,232.990048000589,232.990048000589,233.98895490076393,233.98895490076393,233.97320910077542,stimuli/box_empty_transparent.png,163.06186470016837,163.0619049994275,233.97331440076232,233.98895490076393,234.99033720046282,234.97410760074854,164.0627528000623,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
33,0,33,space,3.623589500784874,None,5,3.0632549999281764,None,164.0642521996051,k,0.34051029942929745,None,None,164.43021370004863,164.4304748000577,166.42839729972184,166.42843249998987,167.42890379950404,167.42893529962748,168.92801509983838,,,,,,,0,0,0,0,33,0,33,0,234.99033720046282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0642521996051,234.97565180063248,234.99033720046282,234.99033720046282,234.99033720046282,234.99033720046282,235.34152920078486,k,0.34051029942929745,None,left,1,13,0,1,20,15,None,164.43021370004863,164.4304748000577,235.34187200013548,235.35683750081807,235.35683750081807,237.35658380016685,237.35658380016685,237.33973350003362,166.42839729972184,166.42843249998987,237.34905660059303,237.35658380016685,237.35658380016685,,,238.34025350026786,stimuli/box_empty_transparent.png,167.42890379950404,167.42893529962748,238.3403338007629,238.3561549000442,239.85596880037338,239.83936390001327,168.92801509983838,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
34,0,34,space,3.623589500784874,None,5,3.0632549999281764,None,168.93026219960302,j,0.3983942996710539,None,None,169.3457654993981,169.34611839987338,172.3460344998166,172.34607340022922,173.34581569954753,173.3458468001336,175.84495539963245,,,,,,,0,0,0,0,34,0,34,0,239.85596880037338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.93026219960302,239.8416760005057,239.85596880037338,239.85596880037338,239.85596880037338,239.85596880037338,240.25706050079316,j,0.3983942996710539,None,left,1,13,1,1,21,16,None,169.3457654993981,169.34611839987338,240.25752300024033,240.2726159002632,240.2726159002632,243.272998300381,243.272998300381,243.2573682004586,172.3460344998166,172.34607340022922,243.26711520086974,243.272998300381,243.272998300381,244.27269800007343,244.27269800007343,244.25716760009527,stimuli/box_coin_transparent.png,173.34581569954753,173.3458468001336,244.2572420006618,244.27269800007343,246.77264710050076,246.75630630087107,175.84495539963245,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
35,0,35,space,3.623589500784874,None,5,3.0632549999281764,None,175.84688309952617,j,0.35742759983986616,None,None,176.2308260994032,176.23122289963067,177.7295148000121,177.72955220006406,178.7298691002652,178.72989869955927,179.7286681002006,,,,,,,0,0,0,0,35,0,35,0,246.77264710050076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.84688309952617,246.7582917008549,246.77264710050076,246.77264710050076,246.77264710050076,246.77264710050076,247.14212500024587,j,0.35742759983986616,None,left,0,13,1,1,22,16,None,176.2308260994032,176.23122289963067,247.14262730069458,247.15690820012242,247.15690820012242,248.6563979005441,248.6563979005441,248.64084869995713,177.7295148000121,177.72955220006406,248.6492080008611,248.6563979005441,248.6563979005441,249.65623930003494,249.65623930003494,249.64122110046446,stimuli/box_empty_transparent.png,178.7298691002652,178.72989869955927,249.64129610080272,249.65623930003494,250.6564267007634,250.64001870062202,179.7286681002006,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
36,0,36,space,3.623589500784874,None,5,3.0632549999281764,None,179.7304441994056,k,0.3327239006757736,None,None,180.0800551995635,180.08031480014324,181.59538489952683,181.59542339947075,182.59455669950694,182.59458529949188,186.0939961001277,,,,,,,0,0,0,0,36,0,36,0,250.6564267007634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.7304441994056,250.64184940047562,250.6564267007634,250.6564267007634,250.6564267007634,250.6564267007634,250.9913684008643,k,0.3327239006757736,None,left,0,13,1,1,22,16,None,180.0800551995635,180.08031480014324,250.991712000221,251.00900160055608,251.00900160055608,252.52282080054283,252.52282080054283,252.50671780016273,181.59538489952683,181.59542339947075,252.5149505008012,252.52282080054283,252.52282080054283,253.52172060031444,253.52172060031444,253.505909900181,stimuli/box_empty_transparent.png,182.59455669950694,182.59458529949188,253.50598020013422,253.52172060031444,257.0221333000809,257.0053487000987,186.0939961001277,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
37,0,37,space,3.623589500784874,None,5,3.0632549999281764,None,186.09571549948305,j,0.32688730023801327,None,None,186.44542809948325,186.44585009943694,188.4458194002509,188.44586239941418,189.44587189983577,189.44590760022402,190.44491409976035,,,,,,,0,0,0,0,37,0,37,0,257.0221333000809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.09571549948305,257.0071221999824,257.0221333000809,257.0221333000809,257.0221333000809,257.0221333000809,257.35670210048556,j,0.32688730023801327,None,left,1,13,2,1,23,17,None,186.44542809948325,186.44585009943694,257.35726190079004,257.3721183007583,257.3721183007583,259.3724939003587,259.3724939003587,259.3571448000148,188.4458194002509,188.44586239941418,259.3669903008267,259.3724939003587,259.3724939003587,260.3724536001682,260.3724536001682,260.3572212001309,stimuli/box_coin_transparent.png,189.44587189983577,189.44590760022402,260.35730880033225,260.3724536001682,261.372316500172,261.356259400025,190.44491409976035,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
38,0,38,space,3.623589500784874,None,5,3.0632549999281764,None,190.4467487996444,j,0.7349038003012538,None,None,191.21290259994566,191.21322319936007,192.22746489942074,192.2275102995336,193.22837790008634,193.22841180022806,194.72820159979165,,,,,,,0,0,0,0,38,0,38,0,261.372316500172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.4467487996444,261.35815000068396,261.372316500172,261.372316500172,261.372316500172,261.372316500172,262.1242190003395,j,0.7349038003012538,None,left,1,13,3,1,24,18,None,191.21290259994566,191.21322319936007,262.1246206006035,262.13987380079925,262.13987380079925,263.1557209007442,263.1557209007442,263.1387900002301,192.22746489942074,192.2275102995336,263.1492051007226,263.1557209007442,263.1557209007442,,,264.13972500059754,stimuli/box_coin_transparent.png,193.22837790008634,193.22841180022806,264.1398146003485,264.1556908003986,265.6569934003055,265.6395573001355,194.72820159979165,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
39,0,39,space,3.623589500784874,None,5,3.0632549999281764,None,194.72970419935882,j,0.6294809998944402,None,None,195.37882709968835,195.37918670009822,196.37869929987937,196.3787415996194,197.3789016995579,197.37894529942423,198.3768900996074,,,,,,,0,0,0,0,39,0,39,0,265.6569934003055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.72970419935882,265.6411039000377,265.6569934003055,265.6569934003055,265.6569934003055,265.6569934003055,266.29014080017805,j,0.6294809998944402,None,left,0,13,3,1,25,18,None,195.37882709968835,195.37918670009822,266.29058670066297,266.30567220039666,266.30567220039666,267.3057225001976,267.3057225001976,267.29002510011196,196.37869929987937,196.3787415996194,267.2984862001613,267.3057225001976,267.3057225001976,268.3054543007165,268.3054543007165,268.2902447003871,stimuli/box_empty_transparent.png,197.3789016995579,197.37894529942423,268.290359900333,268.3054543007165,269.3051299005747,269.288242100738,198.3768900996074,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
40,0,40,space,3.623589500784874,None,5,3.0632549999281764,None,198.37858559936285,j,0.2771279998123646,None,None,198.67831909935921,198.6787356995046,200.1782721001655,200.17831620015204,201.17861340008676,201.1786495996639,202.1778392996639,,,,,,,0,0,0,0,40,0,40,0,269.3051299005747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.37858559936285,269.28999240044504,269.3051299005747,269.3051299005747,269.3051299005747,269.3051299005747,269.58960370067507,j,0.2771279998123646,None,left,1,13,4,1,26,19,None,198.67831909935921,198.6787356995046,269.5901484005153,269.60496880020946,269.60496880020946,271.10531340073794,271.10531340073794,271.0896013006568,200.1782721001655,200.17831620015204,271.1000698003918,271.10531340073794,271.10531340073794,272.10516550019383,272.10516550019383,272.08996140025556,stimuli/box_coin_transparent.png,201.17861340008676,201.1786495996639,272.0900514004752,272.10516550019383,273.10569540038705,273.08919339999557,202.1778392996639,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
41,0,41,space,3.623589500784874,None,5,3.0632549999281764,None,202.17934559937567,j,0.4176097000017762,None,None,202.6291226996109,202.6295405002311,203.62886979989707,203.628908299841,204.62737779971212,204.62741309963167,207.6280395993963,,,,,,,0,0,0,0,41,0,41,0,273.10569540038705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.17934559937567,273.0907450001687,273.10569540038705,273.10569540038705,273.10569540038705,273.10569540038705,273.5404201000929,j,0.4176097000017762,None,left,1,13,5,1,27,20,None,202.6291226996109,202.6295405002311,273.540942100808,273.5562244001776,273.5562244001776,274.5557769006118,274.5557769006118,274.5402041003108,203.62886979989707,203.628908299841,274.55023240018636,274.5557769006118,274.5557769006118,275.55444070044905,275.55444070044905,275.53872670046985,stimuli/box_coin_transparent.png,204.62737779971212,204.62741309963167,275.53881449997425,275.55444070044905,278.55553890019655,278.5393942007795,207.6280395993963,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
