thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
31,0,31,space,1.6921098995953798,None,5,1.6312656998634338,None,154.78045590035617,j,1.3046198999509215,None,None,156.1133527001366,156.113747600466,159.1285276999697,159.12858039978892,160.12880070041865,160.1288385996595,162.6290140999481,,,,,,,0,0,0,0,31,0,31,0,161.02756409998983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.78045590035617,161.01255189999938,161.02756409998983,161.02756409998983,161.02756409998983,161.02756409998983,162.34534189943224,j,1.3046198999509215,None,left,0,12,10,1,28,21,None,156.1133527001366,156.113747600466,162.34584819991142,162.36912539973855,162.36912539973855,165.37723219953477,165.37723219953477,165.36055079940706,159.1285276999697,159.12858039978892,165.3688765000552,165.37723219953477,165.37723219953477,166.36083189956844,stimuli/box_empty_transparent.png,160.12880070041865,160.1288385996595,166.36093889921904,166.376778899692,168.877480099909,168.8610656997189,162.6290140999481,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
32,0,32,space,1.6921098995953798,None,5,1.6312656998634338,None,162.6305801998824,k,0.3938150992617011,None,None,163.046575400047,163.0469009000808,164.04578780010343,164.04582520015538,165.04449220001698,165.04452600050718,166.0443665003404,,,,,,,0,0,0,0,32,0,32,0,168.877480099909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.6305801998824,168.8626753995195,168.877480099909,168.877480099909,168.877480099909,168.877480099909,169.2785638999194,k,0.3938150992617011,None,left,0,12,10,1,28,21,None,163.046575400047,163.0469009000808,169.2790006995201,169.29354009963572,169.29354009963572,170.29303569998592,170.29303569998592,170.27782029937953,164.04578780010343,164.04582520015538,170.28637949936092,170.29303569998592,170.29303569998592,171.27653759997338,stimuli/box_empty_transparent.png,165.04449220001698,165.04452600050718,171.2766229994595,171.2922495994717,172.29290079977363,172.27641829941422,166.0443665003404,171.2922495994717,171.2922495994717,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
33,0,33,space,1.6921098995953798,None,5,1.6312656998634338,None,166.04586859978735,j,0.3620736999437213,None,None,166.42951590009034,166.42989020049572,168.42874410003424,168.4287815000862,169.42874010000378,169.42877439968288,170.92800670024008,,,,,,,0,0,0,0,33,0,33,0,172.29290079977363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.04586859978735,172.27796369977295,172.29290079977363,172.29290079977363,172.29290079977363,172.29290079977363,172.66151389945298,j,0.3620736999437213,None,left,1,12,11,1,29,22,None,166.42951590009034,166.42989020049572,172.66199019923806,172.67669319920242,172.67669319920242,174.6765342000872,174.6765342000872,174.6607729997486,168.42874410003424,168.4287815000862,174.67069739941508,174.6765342000872,174.6765342000872,175.66078440006822,stimuli/box_coin_transparent.png,169.42874010000378,169.42877439968288,175.66086949966848,175.6762651996687,177.17654459923506,177.16005449928343,170.92800670024008,175.6762651996687,175.6762651996687,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
34,0,34,space,1.6921098995953798,None,5,1.6312656998634338,None,170.92964380048215,j,0.5100659001618624,None,None,171.4620460998267,171.46243149973452,174.46203420031816,174.46207970008254,175.4616341004148,175.4616641001776,177.96104609966278,,,,,,,0,0,0,0,34,0,34,0,177.17654459923506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.92964380048215,177.16174019966274,177.17654459923506,177.17654459923506,177.17654459923506,177.17654459923506,177.69403859972954,j,0.5100659001618624,None,left,1,12,12,1,30,23,None,171.4620460998267,171.46243149973452,177.6945340000093,177.7096972996369,177.7096972996369,180.70979909971356,180.70979909971356,180.6940618995577,174.46203420031816,174.46207970008254,180.7043167995289,180.70979909971356,180.70979909971356,181.693682000041,stimuli/box_coin_transparent.png,175.4616341004148,175.4616641001776,181.69375739991665,181.709443599917,184.20967039931566,184.19309729989618,177.96104609966278,181.709443599917,181.709443599917,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
35,0,35,space,1.6921098995953798,None,5,1.6312656998634338,None,177.96249930001795,j,0.440081600099802,None,None,178.42950910050422,178.4299173997715,179.92889660038054,179.9289357997477,180.928132600151,180.92816280014813,181.92842040024698,,,,,,,0,0,0,0,35,0,35,0,184.20967039931566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.96249930001795,184.1945937993005,184.20967039931566,184.20967039931566,184.20967039931566,184.20967039931566,184.66150379925966,j,0.440081600099802,None,right,1,13,0,2,30,23,None,178.42950910050422,178.4299173997715,184.66201739944518,184.67657969985157,184.67657969985157,186.17632289975882,186.17632289975882,186.160926499404,179.92889660038054,179.9289357997477,186.16914539970458,186.17632289975882,186.17632289975882,187.16018079966307,stimuli/box_empty_transparent.png,180.928132600151,180.92816280014813,187.16025359928608,187.17637109942734,188.17629869934171,188.16047029942274,181.92842040024698,187.17637109942734,187.17637109942734,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
36,0,36,space,1.6921098995953798,None,5,1.6312656998634338,None,181.93022910039872,k,0.3657683003693819,None,None,182.31223610043526,182.3127226997167,183.81158600002527,183.81162509974092,184.81159359961748,184.8116295002401,188.32662599999458,,,,,,,0,0,0,0,36,0,36,0,188.17629869934171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.93022910039872,188.16232969984412,188.17629869934171,188.17629869934171,188.17629869934171,188.17629869934171,188.5442186994478,k,0.3657683003693819,None,right,1,13,1,2,31,24,None,182.31223610043526,182.3127226997167,188.54483369924128,188.55900359991938,188.55900359991938,190.059339299798,190.059339299798,190.04361469950527,183.81158600002527,183.81162509974092,190.05356579925865,190.059339299798,190.059339299798,191.04363759979606,stimuli/box_coin_transparent.png,184.81159359961748,184.8116295002401,191.04372629988939,191.05939499940723,194.57576330006123,194.55867019947618,188.32662599999458,191.05939499940723,191.05939499940723,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
37,0,37,space,1.6921098995953798,None,5,1.6312656998634338,None,188.3287685997784,k,0.29516390059143305,None,None,188.6445291005075,188.6449143998325,190.64473070017993,190.6447686003521,191.64365310035646,191.64369329996407,192.64430870022625,,,,,,,0,0,0,0,37,0,37,0,194.57576330006123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.3287685997784,194.56087139993906,194.57576330006123,194.57576330006123,194.57576330006123,194.57576330006123,194.87651009950787,k,0.29516390059143305,None,right,0,13,1,2,32,24,None,188.6445291005075,188.6449143998325,194.87703559920192,194.8921643998474,194.8921643998474,196.89246429968625,196.89246429968625,196.8767613992095,190.64473070017993,190.6447686003521,196.88588189985603,196.89246429968625,196.89246429968625,197.8756919996813,stimuli/box_empty_transparent.png,191.64365310035646,191.64369329996407,197.87579720001668,197.89159430004656,198.89298960007727,198.8763572992757,192.64430870022625,197.89159430004656,197.89159430004656,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
38,0,38,space,1.6921098995953798,None,5,1.6312656998634338,None,192.64581810031086,k,0.29786690045148134,None,None,192.96208180021495,192.96239400003105,193.9603709001094,193.96041420008987,194.96057990007102,194.9606124004349,196.4609094997868,,,,,,,0,0,0,0,38,0,38,0,198.89298960007727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.64581810031086,198.87791369948536,198.89298960007727,198.89298960007727,198.89298960007727,198.89298960007727,199.1940751997754,k,0.29786690045148134,None,right,1,13,2,2,33,25,None,192.96208180021495,192.96239400003105,199.19449329935014,199.20921240001917,199.20921240001917,200.20907269977033,200.20907269977033,200.19239799957722,193.9603709001094,193.96041420008987,200.202563399449,200.20907269977033,200.20907269977033,201.19261780008674,stimuli/box_coin_transparent.png,194.96057990007102,194.9606124004349,201.19270680006593,201.20833899918944,202.70915259979665,202.6929611992091,196.4609094997868,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
39,0,39,space,1.6921098995953798,None,5,1.6312656998634338,None,196.46238689962775,k,0.32612650003284216,None,None,196.8126111002639,196.81288790050894,197.81155879981816,197.8116182005033,198.8111477997154,198.81117819994688,199.82634759973735,,,,,,,0,0,0,0,39,0,39,0,202.70915259979665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.46238689962775,202.69448199961334,202.70915259979665,202.70915259979665,202.70915259979665,202.70915259979665,203.04461959935725,k,0.32612650003284216,None,right,1,13,3,2,34,26,None,196.8126111002639,196.81288790050894,203.04498129989952,203.05980299971998,203.05980299971998,204.05911009944975,204.05911009944975,204.04358029924333,197.81155879981816,197.8116182005033,204.05359719973058,204.05911009944975,204.05911009944975,205.04319559969008,stimuli/box_coin_transparent.png,198.8111477997154,198.81117819994688,205.04326919931918,205.05895329918712,206.07500489987433,206.05839290004224,199.82634759973735,205.05895329918712,205.05895329918712,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
40,0,40,space,1.6921098995953798,None,5,1.6312656998634338,None,199.8283732002601,k,0.34435389935970306,None,None,200.1942728003487,200.19464419968426,201.69415859971195,201.6942135002464,202.70976770017296,202.70981269981712,203.70980030018836,,,,,,,0,0,0,0,40,0,40,0,206.07500489987433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.8283732002601,206.06046899966896,206.07500489987433,206.07500489987433,206.07500489987433,206.07500489987433,206.42625120002776,k,0.34435389935970306,None,right,1,13,4,2,35,27,None,200.1942728003487,200.19464419968426,206.42675459943712,206.44173619989306,206.44173619989306,207.94377919938415,207.94377919938415,207.92617349978536,201.69415859971195,201.6942135002464,207.93840570002794,207.94377919938415,207.94377919938415,208.94179919920862,stimuli/box_coin_transparent.png,202.70976770017296,202.70981269981712,208.9419211000204,208.95784229971468,209.95840919949114,209.9418500000611,203.70980030018836,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
41,0,41,space,1.6921098995953798,None,5,1.6312656998634338,None,203.71123590040952,k,0.6918173003941774,None,None,204.42750350013375,204.42774080019444,205.42787500005215,205.42791859991848,206.44295539986342,206.44299010001123,209.44282419979572,,,,,,,0,0,0,0,41,0,41,0,209.95840919949114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.71123590040952,209.94333149958402,209.95840919949114,209.95840919949114,209.95840919949114,209.95840919949114,210.65951550006866,k,0.6918173003941774,None,right,0,13,4,2,36,27,None,204.42750350013375,204.42774080019444,210.6598340999335,210.67492779996246,210.67492779996246,211.67662519961596,211.67662519961596,211.65989829972386,205.42787500005215,205.42791859991848,211.66817869991064,211.67662519961596,211.67662519961596,212.67499829921871,stimuli/box_empty_transparent.png,206.44295539986342,206.44299010001123,212.67508829943836,212.69103579968214,215.6934646992013,215.67487300001085,209.44282419979572,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
42,0,42,space,1.6921098995953798,None,5,1.6312656998634338,None,209.44445620011538,k,0.40579569991678,None,None,209.87800540030003,209.87827220000327,211.87674309965223,211.87678579986095,212.87733160052449,212.8773630997166,216.377379800193,,,,,,,0,0,0,0,42,0,42,0,215.6934646992013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.44445620011538,215.67655800003558,215.6934646992013,215.6934646992013,215.6934646992013,215.6934646992013,216.11001539975405,k,0.40579569991678,None,right,0,13,4,2,37,27,None,209.87800540030003,209.87827220000327,216.11036559939384,216.1254680994898,216.1254680994898,218.12549339979887,218.12549339979887,218.1087695993483,211.87674309965223,211.87678579986095,218.11789239943027,218.12549339979887,218.12549339979887,219.10937849991024,stimuli/box_empty_transparent.png,212.87733160052449,212.8773630997166,219.1094573000446,219.125218199566,222.62525499984622,222.6094321999699,216.377379800193,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
43,0,43,space,1.6921098995953798,None,5,1.6312656998634338,None,216.37926470022649,k,0.26950549986213446,None,None,216.6781497001648,216.67848149966449,217.6932640997693,217.69331690017134,218.69467160012573,218.69470760039985,220.69376230053604,,,,,,,0,0,0,0,43,0,43,0,222.62525499984622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.37926470022649,222.61135999951512,222.62525499984622,222.62525499984622,222.62525499984622,222.62525499984622,222.91015029978007,k,0.26950549986213446,None,right,1,13,5,2,38,28,None,216.6781497001648,216.67848149966449,222.9105807999149,222.92557309940457,222.92557309940457,223.94394219946116,223.94394219946116,223.92527669947594,217.6932640997693,217.69331690017134,223.93817209918052,223.94394219946116,223.94394219946116,224.92671509925276,stimuli/box_coin_transparent.png,218.69467160012573,218.69470760039985,224.92681910004467,224.94167550001293,226.9416677998379,226.92581249959767,220.69376230053604,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
44,0,44,space,1.6921098995953798,None,5,1.6312656998634338,None,220.69522679969668,k,0.39151240047067404,None,None,221.11049580015242,221.11078410036862,223.6096900999546,223.6097339000553,224.60999310016632,224.61003350000829,226.60887040011585,,,,,,,0,0,0,0,44,0,44,0,226.9416677998379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.69522679969668,226.92732159979641,226.9416677998379,226.9416677998379,226.9416677998379,226.9416677998379,227.3425072999671,k,0.39151240047067404,None,right,1,13,6,2,39,29,None,221.11049580015242,221.11078410036862,227.3428791994229,227.35800979938358,227.35800979938358,229.8585705999285,229.8585705999285,229.84170809946954,223.6096900999546,223.6097339000553,229.85286109987646,229.8585705999285,229.8585705999285,230.84202819969505,stimuli/box_coin_transparent.png,224.60999310016632,224.61003350000829,230.84212799929082,230.8573554996401,232.85789379943162,232.84091999940574,226.60887040011585,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
45,0,45,space,1.6921098995953798,None,5,1.6312656998634338,None,226.61070919968188,k,0.42140519991517067,None,None,227.06005350034684,227.06029380019754,228.05965089984238,228.0596922999248,229.05926840007305,229.05929729994386,230.0586874000728,,,,,,,0,0,0,0,45,0,45,0,232.85789379943162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.61070919968188,232.84281039983034,232.85789379943162,232.85789379943162,232.85789379943162,232.85789379943162,233.29205179959536,k,0.42140519991517067,None,right,1,13,7,2,40,30,None,227.06005350034684,227.06029380019754,233.2923866994679,233.3077203994617,233.3077203994617,234.30807369947433,234.30807369947433,234.2916746996343,228.05965089984238,228.0596922999248,234.30159469973296,234.30807369947433,234.30807369947433,235.29131780005991,stimuli/box_coin_transparent.png,229.05926840007305,229.05929729994386,235.29138810001314,235.3072574995458,236.3075027000159,236.29073129966855,230.0586874000728,235.3072574995458,235.3072574995458,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
46,0,46,space,1.6921098995953798,None,5,1.6312656998634338,None,230.06095289997756,k,0.40582980029284954,None,None,230.49345790036023,230.49370179977268,232.49302079994231,232.49306329991668,233.49253410007805,233.49256240017712,234.49336150009185,,,,,,,0,0,0,0,46,0,46,0,236.3075027000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.06095289997756,236.29306139983237,236.3075027000159,236.3075027000159,236.3075027000159,236.3075027000159,236.72546839993447,k,0.40582980029284954,None,right,1,13,8,2,41,31,None,230.49345790036023,230.49370179977268,236.72579569928348,236.74108459986746,236.74108459986746,238.74137800000608,238.74137800000608,238.72504379972816,232.49302079994231,232.49306329991668,238.73529449943453,238.74137800000608,238.74137800000608,239.72458369936794,stimuli/box_coin_transparent.png,233.49253410007805,233.49256240017712,239.7246528994292,239.74044779967517,240.74138799961656,240.72540779970586,234.49336150009185,239.74044779967517,239.74044779967517,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
47,0,47,space,1.6921098995953798,None,5,1.6312656998634338,None,234.49483169987798,k,0.34030969999730587,None,None,234.86000940017402,234.86026600003242,237.8591740000993,237.85921099968255,238.8593821004033,238.85941660031676,240.35840519983321,,,,,,,0,0,0,0,47,0,47,0,240.74138799961656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.49483169987798,240.72693499922752,240.74138799961656,240.74138799961656,240.74138799961656,240.74138799961656,241.09202119987458,k,0.34030969999730587,None,right,1,13,9,2,42,32,None,234.86000940017402,234.86026600003242,241.0923605998978,241.10762179922312,241.10762179922312,244.1079070996493,244.1079070996493,244.0912047997117,237.8591740000993,237.85921099968255,244.1011500991881,244.1079070996493,244.1079070996493,245.09142629988492,stimuli/box_coin_transparent.png,238.8593821004033,238.85941660031676,245.09151589963585,245.10689469985664,246.60732439998537,246.59045649971813,240.35840519983321,245.10689469985664,245.10689469985664,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
48,0,48,space,1.6921098995953798,None,5,1.6312656998634338,None,240.3599274000153,k,0.3122605001553893,None,None,240.69290820043534,240.69320639967918,242.1926076002419,242.19264450017363,243.19254780001938,243.1925841998309,246.69270739983767,,,,,,,0,0,0,0,48,0,48,0,246.60732439998537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.3599274000153,246.59202349931002,246.60732439998537,246.60732439998537,246.60732439998537,246.60732439998537,246.9249204993248,k,0.3122605001553893,None,right,1,13,10,2,43,33,None,240.69290820043534,240.69320639967918,246.92530109919608,246.94058919977397,246.94058919977397,248.4412227999419,248.4412227999419,248.42464059963822,242.1926076002419,242.19264450017363,248.4353655995801,248.4412227999419,248.4412227999419,249.42459169961512,stimuli/box_coin_transparent.png,243.19254780001938,243.1925841998309,249.42468329984695,249.44006379973143,252.9407514994964,252.92475759983063,246.69270739983767,249.44006379973143,249.44006379973143,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
49,0,49,space,1.6921098995953798,None,5,1.6312656998634338,None,246.69450380001217,k,0.3424963001161814,None,None,247.05944489967078,247.05972430016845,248.55892200022936,248.55896500032395,249.55878620035946,249.55881489999592,249.55917060002685,,,,,,,0,0,0,0,49,0,49,0,252.9407514994964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.69450380001217,252.92660479992628,252.9407514994964,252.9407514994964,252.9407514994964,252.9407514994964,253.2914573000744,k,0.3424963001161814,None,right,1,13,11,2,44,34,None,247.05944489967078,247.05972430016845,253.29181939922273,253.3071825997904,253.3071825997904,254.80765589978546,254.80765589978546,254.79094389919192,248.55892200022936,248.55896500032395,254.80106680002064,254.80765589978546,254.80765589978546,255.790835599415,stimuli/box_coin_transparent.png,249.55878620035946,249.55881489999592,255.790905399248,255.821576599963,255.821576599963,255.79122849926353,249.55917060002685,255.821576599963,255.821576599963,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
0,0,0,space,1.6921098995953798,None,5,1.6312656998634338,None,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.81690009962767,255.821576599963,259.80679719988257,259.813256399706,259.82335279975086,309.67232279945165,309.656713899225,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
0,0,0,space,4.319508599117398,None,5,1.0790919996798038,None,0.0018095001578330994,None,,,None,1.5004712995141745,1.5005459003150463,2.4996956000104547,2.499732599593699,3.500080999918282,3.5001162998378277,5.500092599540949,,,,,,,1,0,1,0,0,0,0,0,315.1227936996147,,,,,,,,,,,,,,,,309.6569974999875,309.67232279945165,309.67232279945165,314.00708199944347,space,4.319508599117398,None,314.0071647996083,314.0223535997793,314.0223535997793,315.1065899999812,5,1.0790919996798038,None,0.0018095001578330994,315.10848429985344,315.1227936996147,315.1227936996147,315.1227936996147,315.1227936996147,316.6070684995502,None,,,right,1,8,0,3,44,0,None,1.5004712995141745,1.5005459003150463,316.6072137998417,316.62276509962976,316.62276509962976,317.6226715994999,317.6226715994999,317.60630399920046,2.4996956000104547,2.499732599593699,317.61463289987296,317.6226715994999,317.6226715994999,318.60670410003513,no selection made,3.500080999918282,3.5001162998378277,318.60678349994123,318.62211949937046,320.62293389998376,320.6067223995924,5.500092599540949,318.62211949937046,318.62211949937046,316.62276509962976,316.62276509962976,316.62276509962976,316.62276509962976,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
1,0,1,space,4.319508599117398,None,5,1.0790919996798038,None,5.501599899493158,k,0.2781854001805186,None,None,5.800781799480319,5.80105989985168,7.299980400130153,7.30002720002085,8.300050900317729,8.300082299858332,9.798853700049222,,,,,,,1,0,1,0,1,0,1,0,320.62293389998376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.501599899493158,320.6082743993029,320.62293389998376,320.62293389998376,320.62293389998376,320.62293389998376,320.90735299978405,k,0.2781854001805186,None,right,1,8,1,3,45,1,None,5.800781799480319,5.80105989985168,320.90773279964924,320.9228731999174,320.9228731999174,322.422792699188,322.422792699188,322.4065831992775,7.299980400130153,7.30002720002085,322.4168944992125,322.422792699188,322.422792699188,323.4066770998761,stimuli/box_coin_transparent.png,8.300050900317729,8.300082299858332,323.40675240010023,323.4223062992096,324.92211209982634,324.90548049937934,9.798853700049222,323.4223062992096,323.4223062992096,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
2,0,2,space,4.319508599117398,None,5,1.0790919996798038,None,9.800350899808109,k,0.2935648001730442,None,None,10.116582400165498,10.116875699721277,11.116901899687946,11.116939899511635,12.11643849965185,12.116473299451172,15.131772000342607,,,,,,,1,0,1,0,2,0,2,0,324.92211209982634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.800350899808109,324.9070256995037,324.92211209982634,324.92211209982634,324.92211209982634,324.92211209982634,325.2231509992853,k,0.2935648001730442,None,right,0,8,1,3,46,1,None,10.116582400165498,10.116875699721277,325.22355409990996,325.2386301998049,325.2386301998049,326.23997879959643,326.23997879959643,326.2235090993345,11.116901899687946,11.116939899511635,326.23160219937563,326.23997879959643,326.23997879959643,327.2230640994385,stimuli/box_empty_transparent.png,12.11643849965185,12.116473299451172,327.2231467999518,327.2389158997685,330.2549175992608,330.23840219993144,15.131772000342607,327.2389158997685,327.2389158997685,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
3,0,3,space,4.319508599117398,None,5,1.0790919996798038,None,15.133262200281024,k,0.27318650018423796,None,None,15.433030399493873,15.433308799751103,17.43341340031475,17.433453199453652,18.432717200368643,18.43275829963386,19.433212200179696,,,,,,,1,0,1,0,3,0,3,0,330.2549175992608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.133262200281024,330.23993719927967,330.2549175992608,330.2549175992608,330.2549175992608,330.2549175992608,330.53961399942636,k,0.27318650018423796,None,right,1,8,2,3,47,2,None,15.433030399493873,15.433308799751103,330.5399867994711,330.55521669983864,330.55521669983864,332.55561119969934,332.55561119969934,332.5400248998776,17.43341340031475,17.433453199453652,332.5503274993971,332.55561119969934,332.55561119969934,333.53934019990265,stimuli/box_coin_transparent.png,18.432717200368643,18.43275829963386,333.5394293991849,333.5550758000463,334.5560431992635,334.5398419992998,19.433212200179696,333.5550758000463,333.5550758000463,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
