thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
8,0,8,space,1.766652600839734,None,5,1.2996477000415325,None,40.18416369985789,k,0.31253809947520494,None,None,40.51625660061836,40.516501700505614,43.515680599957705,43.51572810020298,44.515908299945295,44.51593929994851,46.015078799799085,,,,,,,0,0,0,0,8,0,8,0,44.31892779935151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.18416369985789,44.304565999656916,44.31892779935151,44.31892779935151,44.31892779935151,44.31892779935151,44.63655579928309,k,0.31253809947520494,None,right,1,11,5,0,7,5,None,40.51625660061836,40.516501700505614,44.636890299618244,44.65237700007856,44.65237700007856,47.65275159943849,47.65275159943849,47.6359958993271,43.515680599957705,43.51572810020298,47.64508299995214,47.65275159943849,47.65275159943849,48.652171599678695,48.652171599678695,48.636251599527895,stimuli/box_coin_transparent.png,44.515908299945295,44.51593929994851,48.636325199157,48.652171599678695,50.15239879954606,50.13542110007256,46.015078799799085,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
9,0,9,space,1.766652600839734,None,5,1.2996477000415325,None,46.01659299992025,k,0.41275439970195293,None,None,46.44947629980743,46.44972589984536,47.949272899888456,47.94931980036199,48.94935130048543,48.94938740041107,50.94854780007154,,,,,,,0,0,0,0,9,0,9,0,50.15239879954606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.01659299992025,50.13699829950929,50.15239879954606,50.15239879954606,50.15239879954606,50.15239879954606,50.56978819984943,k,0.41275439970195293,None,right,1,11,6,0,8,6,None,46.44947629980743,46.44972589984536,50.57011129986495,50.585712099447846,50.585712099447846,52.08634759951383,52.08634759951383,52.06959099974483,47.949272899888456,47.94931980036199,52.08039139956236,52.08634759951383,52.08634759951383,53.08535049948841,53.08535049948841,53.06969049945474,stimuli/box_coin_transparent.png,48.94935130048543,48.94938740041107,53.06977909989655,53.08535049948841,55.08559389971197,55.06888270005584,50.94854780007154,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
10,0,10,space,1.766652600839734,None,5,1.2996477000415325,None,50.95049460045993,k,0.4738993998616934,None,None,51.44987780041993,51.450129699893296,52.94908030051738,52.949123499915004,53.96539860032499,53.96543100010604,54.964797200635076,,,,,,,0,0,0,0,10,0,10,0,55.08559389971197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.95049460045993,55.07089079916477,55.08559389971197,55.08559389971197,55.08559389971197,55.08559389971197,55.5701779993251,k,0.4738993998616934,None,right,1,11,7,0,9,7,None,51.44987780041993,51.450129699893296,55.570518099702895,55.5858434997499,55.5858434997499,57.08745069988072,57.08745069988072,57.069381499662995,52.94908030051738,52.949123499915004,57.08146069943905,57.08745069988072,57.08745069988072,,,58.08573879953474,stimuli/box_coin_transparent.png,53.96539860032499,53.96543100010604,58.08581899944693,58.10156899970025,59.101800199598074,59.08514009974897,54.964797200635076,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
11,0,11,space,1.766652600839734,None,5,1.2996477000415325,None,54.966468499973416,j,0.5140896001830697,None,None,55.49956000037491,55.499813600443304,57.49954690039158,57.499585600569844,58.49926630035043,58.499297900125384,60.014919199980795,,,,,,,0,0,0,0,11,0,11,0,59.101800199598074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.966468499973416,59.08685479965061,59.101800199598074,59.101800199598074,59.101800199598074,59.101800199598074,59.61987179983407,j,0.5140896001830697,None,right,1,11,7,0,9,7,None,55.49956000037491,55.499813600443304,59.620200499892235,59.635240599513054,59.635240599513054,61.636554199270904,61.636554199270904,61.61986989993602,57.49954690039158,57.499585600569844,61.62787469942123,61.636554199270904,61.636554199270904,62.63559019938111,62.63559019938111,62.619608299806714,stimuli/box_empty_transparent.png,58.49926630035043,58.499297900125384,62.61968379933387,62.63559019938111,64.15169879980385,64.13526319991797,60.014919199980795,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
12,0,12,space,1.766652600839734,None,5,1.2996477000415325,None,60.016494600102305,k,0.7581901997327805,None,None,60.79917920008302,60.79953119996935,61.79842959996313,61.79847430065274,62.79887029994279,62.79892189987004,65.79797310009599,,,,,,,0,0,0,0,12,0,12,0,64.15169879980385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.016494600102305,64.1368871992454,64.15169879980385,64.15169879980385,64.15169879980385,64.15169879980385,64.91943629924208,k,0.7581901997327805,None,right,1,11,8,0,10,8,None,60.79917920008302,60.79953119996935,64.9199231993407,64.93508119974285,64.93508119974285,65.93543649930507,65.93543649930507,65.91874829959124,61.79842959996313,61.79847430065274,65.9292838992551,65.93543649930507,65.93543649930507,,,66.9191976999864,stimuli/box_coin_transparent.png,62.79887029994279,62.79892189987004,66.9193276995793,66.93475409969687,69.9350169999525,69.91830999962986,65.79797310009599,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
13,0,13,space,1.766652600839734,None,5,1.2996477000415325,None,65.79979160055518,k,0.3738155998289585,None,None,66.19928709976375,66.1996378004551,66.69885020051152,66.69890180043876,67.71434990037233,67.71438090037555,69.71447509992868,,,,,,,0,0,0,0,13,0,13,0,69.9350169999525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.79979160055518,69.92019579932094,69.9350169999525,69.9350169999525,69.9350169999525,69.9350169999525,70.319560399279,k,0.3738155998289585,None,right,1,11,9,0,11,9,None,66.19928709976375,66.1996378004551,70.3200392993167,70.33514299988747,70.33514299988747,70.83601319976151,70.83601319976151,70.81915130000561,66.69885020051152,66.69890180043876,70.82913389988244,70.83601319976151,70.83601319976151,,,71.83469069935381,stimuli/box_coin_transparent.png,67.71434990037233,67.71438090037555,71.83476839959621,71.85090779978782,73.85135009977967,73.8348167994991,69.71447509992868,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
14,0,14,space,1.766652600839734,None,5,1.2996477000415325,None,69.71610140055418,k,0.3440717998892069,None,None,70.08240120019764,70.08267119992524,71.58250240050256,71.58255290053785,72.5978781003505,72.59791970066726,73.59759110026062,,,,,,,0,0,0,0,14,0,14,0,73.85135009977967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.71610140055418,73.83649939950556,73.85135009977967,73.85135009977967,73.85135009977967,73.85135009977967,74.20269399974495,k,0.3440717998892069,None,right,1,11,10,0,12,10,None,70.08240120019764,70.08267119992524,74.20306399930269,74.21835569944233,74.21835569944233,75.71915469970554,75.71915469970554,75.70281549915671,71.58250240050256,71.58255290053785,75.71349259931594,75.71915469970554,75.71915469970554,,,76.7182134995237,stimuli/box_coin_transparent.png,72.5978781003505,72.59791970066726,76.71831769961864,76.73432009946555,77.7346821995452,77.71792779956013,73.59759110026062,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
15,0,15,space,1.766652600839734,None,5,1.2996477000415325,None,73.59939299989492,k,0.6818250007927418,None,None,74.29909450002015,74.29941250011325,75.29847440030426,75.2985164001584,76.2985343998298,76.29857830051333,78.29811100009829,,,,,,,0,0,0,0,15,0,15,0,77.7346821995452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.59939299989492,77.71978519950062,77.7346821995452,77.7346821995452,77.7346821995452,77.7346821995452,78.41939619928598,k,0.6818250007927418,None,right,1,11,11,0,13,11,None,74.29909450002015,74.29941250011325,78.41980239935219,78.4353742999956,78.4353742999956,79.43541159946471,79.43541159946471,79.41878979932517,75.29847440030426,75.2985164001584,79.42907919920981,79.43541159946471,79.43541159946471,80.43415889982134,80.43415889982134,80.41886849980801,stimuli/box_coin_transparent.png,76.2985343998298,76.29857830051333,80.4189791996032,80.43415889982134,82.43467999994755,82.41844639927149,78.29811100009829,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
16,0,16,space,1.766652600839734,None,5,1.2996477000415325,None,78.30035630054772,k,0.5998877994716167,None,None,78.91601010039449,78.91631569992751,80.91511720046401,80.91515100002289,81.91596290003508,81.91600169986486,82.91456560045481,,,,,,,0,0,0,0,16,0,16,0,82.43467999994755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.30035630054772,82.42076339945197,82.43467999994755,82.43467999994755,82.43467999994755,82.43467999994755,83.03630979917943,k,0.5998877994716167,None,left,1,7,0,1,13,11,None,78.91601010039449,78.91631569992751,83.03672540001571,83.05154079943895,83.05154079943895,85.05237889941782,85.05237889941782,85.03544539958239,80.91511720046401,80.91515100002289,85.04186869971454,85.05237889941782,85.05237889941782,,,86.03629979956895,stimuli/box_empty_transparent.png,81.91596290003508,81.91600169986486,86.03639489971101,86.0518635995686,87.0510867992416,87.03490509930998,82.91456560045481,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
17,0,17,space,1.766652600839734,None,5,1.2996477000415325,None,82.9165388001129,j,0.4020619997754693,None,None,83.34900060016662,83.34945830050856,84.34809309989214,84.34815139975399,85.36427910067141,85.36431230045855,86.3639878006652,,,,,,,0,0,0,0,17,0,17,0,87.0510867992416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.9165388001129,87.03693019971251,87.0510867992416,87.0510867992416,87.0510867992416,87.0510867992416,87.46927140001208,j,0.4020619997754693,None,left,1,7,1,1,14,12,None,83.34900060016662,83.34945830050856,87.46986759919673,87.4844915997237,87.4844915997237,88.49066299945116,88.49066299945116,88.46839789953083,84.34809309989214,84.34815139975399,88.48466469999403,88.49066299945116,88.49066299945116,,,89.48462109919637,stimuli/box_coin_transparent.png,85.36427910067141,85.36431230045855,89.48470130003989,89.50060039944947,90.50095599982888,90.48432749975473,86.3639878006652,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
18,0,18,space,1.766652600839734,None,5,1.2996477000415325,None,86.36625299975276,j,0.6096699004992843,None,None,86.99887100048363,86.99917410034686,90.49786350037903,90.49790589977056,91.49837729986757,91.49840840045363,93.49712090007961,,,,,,,0,0,0,0,18,0,18,0,90.50095599982888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.36625299975276,90.48665689956397,90.50095599982888,90.50095599982888,90.50095599982888,90.50095599982888,91.11916229967028,j,0.6096699004992843,None,left,0,7,1,1,15,12,None,86.99887100048363,86.99917410034686,91.11956399958581,91.13459799997509,91.13459799997509,94.63481239974499,94.63481239974499,94.61818449944258,90.49786350037903,90.49790589977056,94.62600519973785,94.63481239974499,94.63481239974499,95.63436219934374,95.63436219934374,95.6187215000391,stimuli/box_empty_transparent.png,91.49837729986757,91.49840840045363,95.61879349965602,95.63436219934374,97.63424809928983,97.61746579967439,93.49712090007961,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
19,0,19,space,1.766652600839734,None,5,1.2996477000415325,None,93.49854960013181,k,0.3761414000764489,None,None,93.89833740051836,93.89862910006195,94.8975892001763,94.89762870036066,95.89761330001056,95.89764809980989,97.39701920002699,,,,,,,0,0,0,0,19,0,19,0,97.63424809928983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.49854960013181,97.61894179973751,97.63424809928983,97.63424809928983,97.63424809928983,97.63424809928983,98.01860409975052,k,0.3761414000764489,None,left,0,7,1,1,15,12,None,93.89833740051836,93.89862910006195,98.01902389992028,98.03417549934238,98.03417549934238,99.03471679985523,99.03471679985523,99.017896999605,94.8975892001763,94.89762870036066,99.02596719935536,99.03471679985523,99.03471679985523,100.0335946995765,100.0335946995765,100.01795389968902,stimuli/box_empty_transparent.png,95.89761330001056,95.89764809980989,100.0180377997458,100.0335946995765,101.53410879988223,101.51736109983176,97.39701920002699,,,,,,,,,,,,,,,,777777,right,no,None,2025-05-21_13h29.59.026,RL_out-of-scanner,2024.2.4,60.1920124963998,2025-05-21 13h30.13.052300 -0500,
