thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,space,4.948580800089985,None,5,0.9802911002188921,None,31.33331839973107,k,None,31.649228899739683,31.649506200104952,32.648792000021785,32.6488298997283,33.648661399725825,33.6486963997595,34.648519499693066,0.28813409991562366,None,,,,,1,0,1,0,6,0,6,0,406.98687170026824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.33331839973107,406.97189600020647,406.98687170026824,406.98687170026824,406.98687170026824,406.98687170026824,407.28770900005475,k,right,1,10,2,4,39,2,None,31.649228899739683,31.649506200104952,407.2880772999488,407.302842900157,407.302842900157,408.3031451003626,408.3031451003626,408.287295400165,32.648792000021785,32.6488298997283,408.29710060032085,408.3031451003626,408.3031451003626,409.2871821001172,stimuli/box_coin_transparent.png,33.648661399725825,33.6486963997595,409.2872672001831,409.3026315001771,410.3031492000446,410.2870422000997,34.648519499693066,0.28813409991562366,None,409.3026315001771,409.3026315001771,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
7,0,7,space,4.948580800089985,None,5,0.9802911002188921,None,34.650026499759406,k,None,35.049538699910045,35.04980259994045,37.04809179995209,37.04812779976055,38.047619599848986,38.04765750002116,40.06545179989189,0.37413450004532933,None,,,,,1,0,1,0,7,0,7,0,410.3031492000446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.650026499759406,410.2885990003124,410.3031492000446,410.3031492000446,410.3031492000446,410.3031492000446,410.6880124001764,k,right,0,10,2,4,40,2,None,35.049538699910045,35.04980259994045,410.6883727000095,410.70286520011723,410.70286520011723,412.7028543003835,412.7028543003835,412.68659930024296,37.04809179995209,37.04812779976055,412.6956358002499,412.7028543003835,412.7028543003835,413.68613800033927,stimuli/box_empty_transparent.png,38.047619599848986,38.04765750002116,413.6862308001146,413.7041156999767,415.7195876999758,415.7039744001813,40.06545179989189,0.37413450004532933,None,413.7041156999767,413.7041156999767,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
8,0,8,space,4.948580800089985,None,5,0.9802911002188921,None,40.067410599906,j,None,40.432949299924076,40.43332599988207,43.43081420008093,43.43085139989853,44.44716130010784,44.44719559978694,45.94730209978297,0.34133690036833286,None,,,,,1,0,1,0,8,0,8,0,415.7195876999758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.067410599906,415.70599019993097,415.7195876999758,415.7195876999758,415.7195876999758,415.7195876999758,416.0713792000897,j,right,0,10,2,4,40,2,None,40.432949299924076,40.43332599988207,416.0718976003118,416.08585460018367,416.08585460018367,419.0865763002075,419.0865763002075,419.0693210000172,43.43081420008093,43.43085139989853,419.0783869000152,419.0865763002075,419.0865763002075,420.0856810002588,stimuli/box_empty_transparent.png,44.44716130010784,44.44719559978694,420.08576490031555,420.10219580028206,421.60202300036326,421.5858275000937,45.94730209978297,0.34133690036833286,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
9,0,9,space,4.948580800089985,None,5,0.9802911002188921,None,45.94907569978386,k,None,46.24809589982033,46.24834179971367,47.74811160005629,47.748158500064164,48.76476110005751,48.76480229990557,50.76521089999005,0.2800339995883405,None,,,,,1,0,1,0,9,0,9,0,421.60202300036326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.94907569978386,421.5876552001573,421.60202300036326,421.60202300036326,421.60202300036326,421.60202300036326,421.8865758003667,k,right,0,10,2,4,41,2,None,46.24809589982033,46.24834179971367,421.886911700014,421.9023967999965,421.9023967999965,423.404746199958,423.404746199958,423.38661030028015,47.74811160005629,47.748158500064164,423.39736649999395,423.404746199958,423.404746199958,424.4032767000608,stimuli/box_empty_transparent.png,48.76476110005751,48.76480229990557,424.40339720016345,424.41911180038005,426.41955990018323,426.40373620018363,50.76521089999005,0.2800339995883405,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
10,0,10,space,4.948580800089985,None,5,0.9802911002188921,None,50.76676549995318,k,None,51.0158556997776,51.016117699909955,52.514939500018954,52.514983399771154,53.514478699769825,53.51452929992229,54.51428949972615,0.22966099996119738,None,,,,,1,0,1,0,10,0,10,0,426.41955990018323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.76676549995318,426.4053380000405,426.41955990018323,426.41955990018323,426.41955990018323,426.41955990018323,426.6543331001885,k,right,1,10,3,4,42,3,None,51.0158556997776,51.016117699909955,426.65468739997596,426.66971980035305,426.66971980035305,428.1691098003648,428.1691098003648,428.1534374002367,52.514939500018954,52.514983399771154,428.16361940000206,428.1691098003648,428.1691098003648,429.1529992003925,stimuli/box_coin_transparent.png,53.514478699769825,53.51452929992229,429.1531037003733,429.1681486000307,430.1694821002893,430.152815700043,54.51428949972615,0.22966099996119738,None,429.1681486000307,429.1681486000307,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
11,0,11,space,4.948580800089985,None,5,0.9802911002188921,None,54.51582509977743,k,None,54.88170569995418,54.88201839989051,56.88207949977368,56.88211999973282,57.882199299987406,57.882227200083435,59.396385099738836,0.3468984002247453,None,,,,,1,0,1,0,11,0,11,0,430.1694821002893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.51582509977743,430.15439740009606,430.1694821002893,430.1694821002893,430.1694821002893,430.1694821002893,430.5201691002585,k,right,1,10,4,4,43,4,None,54.88170569995418,54.88201839989051,430.52059450000525,430.53735510027036,430.53735510027036,432.5355732999742,432.5355732999742,432.5205852002837,56.88207949977368,56.88211999973282,432.5307202003896,432.5355732999742,432.5355732999742,433.5207231999375,stimuli/box_coin_transparent.png,57.882199299987406,57.882227200083435,433.52079400001094,433.535967099946,435.0523836002685,435.0349080003798,59.396385099738836,0.3468984002247453,None,433.535967099946,433.535967099946,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
12,0,12,space,4.948580800089985,None,5,0.9802911002188921,None,59.39813819993287,k,None,59.714114899747074,59.71435349993408,60.7151059997268,60.715144199784845,61.714579599909484,61.71461499994621,64.71421850007027,0.29081830009818077,None,,,,,1,0,1,0,12,0,12,0,435.0523836002685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.39813819993287,435.03671140037477,435.0523836002685,435.0523836002685,435.0523836002685,435.0523836002685,435.3525980003178,k,right,1,10,5,4,44,5,None,59.714114899747074,59.71435349993408,435.3529232000001,435.3684575003572,435.3684575003572,436.36881280038506,436.36881280038506,436.3536114003509,60.7151059997268,60.715144199784845,436.36373110022396,436.36881280038506,436.36881280038506,437.35310060018674,stimuli/box_coin_transparent.png,61.714579599909484,61.71461499994621,437.35318570025265,437.36846090015024,440.3693241002038,440.3527442002669,64.71421850007027,0.29081830009818077,None,437.36846090015024,437.36846090015024,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
13,0,13,space,4.948580800089985,None,5,0.9802911002188921,None,64.71576189994812,k,None,65.16426050011069,65.16450539976358,65.6635731998831,65.66361030004919,66.66389189986512,66.6639267001301,68.6641951999627,0.420429699588567,None,,,,,1,0,1,0,13,0,13,0,440.3693241002038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.71576189994812,440.35433340026066,440.3693241002038,440.3693241002038,440.3693241002038,440.3693241002038,440.80274310009554,k,right,1,10,6,4,45,6,None,65.16426050011069,65.16450539976358,440.80308310035616,440.8183745001443,440.8183745001443,441.3186277002096,441.3186277002096,441.302080700174,65.6635731998831,65.66361030004919,441.31218220014125,441.3186277002096,441.3186277002096,442.3024017000571,stimuli/box_coin_transparent.png,66.66389189986512,66.6639267001301,442.30249990010634,442.3188494001515,444.3189861001447,444.302721099928,68.6641951999627,0.420429699588567,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
14,0,14,space,4.948580800089985,None,5,0.9802911002188921,None,68.66571820015088,k,None,68.96523500001058,68.9654951998964,70.46474679978564,70.4647856997326,71.46490440005437,71.46494610002264,72.46359679987654,0.2745523997582495,None,,,,,1,0,1,0,14,0,14,0,444.3189861001447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.66571820015088,444.30429040035233,444.3189861001447,444.3189861001447,444.3189861001447,444.3189861001447,444.6037157000974,k,right,1,10,7,4,46,7,None,68.96523500001058,68.9654951998964,444.6040642000735,444.61844540014863,444.61844540014863,446.1185472002253,446.1185472002253,446.1032507000491,70.46474679978564,70.4647856997326,446.11331690009683,446.1185472002253,446.1185472002253,447.103411400225,stimuli/box_coin_transparent.png,71.46490440005437,71.46494610002264,447.1035267999396,447.1176106003113,448.1187339001335,448.10212119994685,72.46359679987654,0.2745523997582495,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
15,0,15,space,4.948580800089985,None,5,0.9802911002188921,None,72.46514170011505,k,None,72.84878969984129,72.84909929987043,73.84792409976944,73.8479629997164,74.84706169972196,74.8471027999185,76.8471992998384,0.35061460034921765,None,,,,,1,0,1,0,15,0,15,0,448.1187339001335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.46514170011505,448.1037134001963,448.1187339001335,448.1187339001335,448.1187339001335,448.1187339001335,448.48725190013647,k,right,1,10,8,4,47,8,None,72.84878969984129,72.84909929987043,448.4876963002607,448.5020775999874,448.5020775999874,449.50192219996825,449.50192219996825,449.48642740026116,73.84792409976944,73.8479629997164,449.4966210001148,449.50192219996825,449.50192219996825,450.4855798999779,stimuli/box_coin_transparent.png,74.84706169972196,74.8471027999185,450.48568300018087,450.50100480020046,452.50179830007255,452.48572160024196,76.8471992998384,0.35061460034921765,None,450.50100480020046,450.50100480020046,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
16,0,16,space,4.948580800089985,None,5,0.9802911002188921,None,76.84873359976336,k,None,77.23052750015631,77.23081259988248,79.2313544000499,79.23139249999076,80.23070299997926,80.23073410009965,81.23020489979535,0.35702949995175004,None,,,,,1,0,1,0,16,0,16,0,452.50179830007255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.84873359976336,452.48730550007895,452.50179830007255,452.50179830007255,452.50179830007255,452.50179830007255,452.86899260012433,k,right,0,10,8,4,48,8,None,77.23052750015631,77.23081259988248,452.8693886999972,452.88452020008117,452.88452020008117,454.8848685002886,454.8848685002886,454.86985900020227,79.2313544000499,79.23139249999076,454.8781612999737,454.8848685002886,454.8848685002886,455.8692270000465,stimuli/box_empty_transparent.png,80.23070299997926,80.23073410009965,455.86930010002106,455.8848022003658,456.8851184002124,456.8687304002233,81.23020489979535,0.35702949995175004,None,455.8848022003658,455.8848022003658,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
17,0,17,space,4.948580800089985,None,5,0.9802911002188921,None,81.23172609973699,j,None,81.4976920997724,81.4980493998155,82.49746799981222,82.49751139990985,83.49636929994449,83.49641200015321,84.49687629984692,0.2480080001987517,None,,,,,1,0,1,0,17,0,17,0,456.8851184002124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.23172609973699,456.8702976000495,456.8851184002124,456.8851184002124,456.8851184002124,456.8851184002124,457.13617460010573,j,right,0,10,8,4,48,8,None,81.4976920997724,81.4980493998155,457.13662080001086,457.1525910003111,457.1525910003111,458.1512962002307,458.1512962002307,458.135964800138,82.49746799981222,82.49751139990985,458.14437170000747,458.1512962002307,458.1512962002307,459.1348848999478,stimuli/box_empty_transparent.png,83.49636929994449,83.49641200015321,459.13499270007014,459.1504496000707,460.1519452002831,460.1354014002718,84.49687629984692,0.2480080001987517,None,459.1504496000707,459.1504496000707,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
18,0,18,space,4.948580800089985,None,5,0.9802911002188921,None,84.4983822000213,k,None,84.76512150000781,84.76538209989667,88.27967619989067,88.27971429983154,89.27949190000072,89.27953450009227,91.27991040004417,0.24955449998378754,None,,,,,1,0,1,0,18,0,18,0,460.1519452002831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4983822000213,460.13695440022275,460.1519452002831,460.1519452002831,460.1519452002831,460.1519452002831,460.4036000003107,k,right,1,10,9,4,49,9,None,84.76512150000781,84.76538209989667,460.4039513003081,460.4189373003319,460.4189373003319,463.9346870002337,463.9346870002337,463.9181805001572,88.27967619989067,88.27971429983154,463.9284900999628,463.9346870002337,463.9346870002337,464.9180058003403,stimuli/box_coin_transparent.png,89.27949190000072,89.27953450009227,464.9181152000092,464.9337405003607,466.9349680002779,466.91843210021034,91.27991040004417,0.24955449998378754,None,464.9337405003607,464.9337405003607,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
19,0,19,space,4.948580800089985,None,5,0.9802911002188921,None,91.28144360007718,k,None,91.76443650014699,91.76476519973949,92.76372879976407,92.76376769971102,93.76291160006076,93.76294719986618,95.26196479983628,0.457086400128901,None,,,,,1,0,1,0,19,0,19,0,466.9349680002779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.28144360007718,466.92001500027254,466.9349680002779,466.9349680002779,466.9349680002779,466.9349680002779,467.4028994003311,k,right,1,10,10,4,50,10,None,91.76443650014699,91.76476519973949,467.40334019996226,467.418122400064,467.418122400064,468.4179238001816,468.4179238001816,468.4022359000519,92.76372879976407,92.76376769971102,468.411879000254,468.4179238001816,468.4179238001816,469.4014318003319,stimuli/box_coin_transparent.png,93.76291160006076,93.76294719986618,469.4015188002959,469.4170961002819,470.9174398002215,470.90049140015617,95.26196479983628,0.457086400128901,None,469.4170961002819,469.4170961002819,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
20,0,20,space,4.948580800089985,None,5,0.9802911002188921,None,95.26353259989992,k,None,95.67982419999316,95.68017800012603,97.68025940004736,97.68029739987105,98.68011670000851,98.68014850001782,100.69534339988604,0.3836349002085626,None,,,,,1,0,1,0,20,0,20,0,470.9174398002215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.26353259989992,470.90210480010137,470.9174398002215,470.9174398002215,470.9174398002215,470.9174398002215,471.31826069997624,k,left,1,11,0,5,50,10,None,95.67982419999316,95.68017800012603,471.31876080017537,471.3341097999364,471.3341097999364,473.3353612003848,473.3353612003848,473.3187659000978,97.68025940004736,97.68029739987105,473.3270304002799,473.3353612003848,473.3353612003848,474.3186404001899,stimuli/box_empty_transparent.png,98.68011670000851,98.68014850001782,474.31871790019795,474.3348815999925,476.35056579997763,476.33386240014806,100.69534339988604,0.3836349002085626,None,474.3348815999925,474.3348815999925,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
21,0,21,space,4.948580800089985,None,5,0.9802911002188921,None,100.69756239978597,k,None,101.12960089975968,101.12984849978238,104.13053430011496,104.13057229993865,105.13026370014995,105.13029420003295,106.62839889992028,0.4088297998532653,None,,,,,1,0,1,0,21,0,21,0,476.35056579997763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.69756239978597,476.3361474000849,476.35056579997763,476.35056579997763,476.35056579997763,476.35056579997763,476.7680835002102,k,left,1,11,0,5,50,10,None,101.12960089975968,101.12984849978238,476.7684288001619,476.7838990003802,476.7838990003802,479.78419669996947,479.78419669996947,479.76903130020946,104.13053430011496,104.13057229993865,479.7773105003871,479.78419669996947,479.78419669996947,480.7687869002111,stimuli/box_empty_transparent.png,105.13026370014995,105.13029420003295,480.76886179996654,480.7841191003099,482.2836604001932,482.26692570000887,106.62839889992028,0.4088297998532653,None,480.7841191003099,480.7841191003099,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
22,0,22,space,4.948580800089985,None,5,0.9802911002188921,None,106.6300789997913,k,None,106.91305400012061,106.91331129986793,108.41381140006706,108.41385849984363,109.41320940013975,109.41324019990861,111.41349830012769,0.2636056002229452,None,,,,,1,0,1,0,22,0,22,0,482.2836604001932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6300789997913,482.26865180023015,482.2836604001932,482.2836604001932,482.2836604001932,482.2836604001932,482.5515348003246,k,left,1,11,0,5,50,10,None,106.91305400012061,106.91331129986793,482.551881399937,482.5671088001691,482.5671088001691,484.0673887003213,484.0673887003213,484.0523097999394,108.41381140006706,108.41385849984363,484.06095740012825,484.0673887003213,484.0673887003213,485.05173479998484,stimuli/box_empty_transparent.png,109.41320940013975,109.41324019990861,485.05180749995634,485.06745740026236,487.06763180019334,487.0520240003243,111.41349830012769,0.2636056002229452,None,485.06745740026236,485.06745740026236,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
23,0,23,space,4.948580800089985,None,5,0.9802911002188921,None,111.41498010000214,j,None,111.74672539997846,111.74706450011581,113.24556209985167,113.24560529971495,114.24613020010293,114.24616849981248,115.74614379974082,0.3130616000853479,None,,,,,1,0,1,0,23,0,23,0,487.06763180019334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.41498010000214,487.05355190020055,487.06763180019334,487.06763180019334,487.06763180019334,487.06763180019334,487.3852059999481,j,left,1,11,1,5,51,11,None,111.74672539997846,111.74706450011581,487.38563559995964,487.4007573002018,487.4007573002018,488.90073330001906,488.90073330001906,488.8840646999888,113.24556209985167,113.24560529971495,488.894558200147,488.90073330001906,488.90073330001906,489.88464760035276,stimuli/box_coin_transparent.png,114.24613020010293,114.24616849981248,489.88474260037765,489.9007232999429,491.4004473001696,491.38466880004853,115.74614379974082,0.3130616000853479,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
24,0,24,space,4.948580800089985,None,5,0.9802911002188921,None,115.747592699714,j,None,116.43046479998156,116.4308635997586,118.44528230000287,118.4453265001066,119.44586029974744,119.44589149998501,120.94608350005001,0.6536750998347998,None,,,,,1,0,1,0,24,0,24,0,491.4004473001696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.747592699714,491.38616400025785,491.4004473001696,491.4004473001696,491.4004473001696,491.4004473001696,492.0689282002859,j,left,0,11,1,5,52,11,None,116.43046479998156,116.4308635997586,492.06944019999355,492.08448960026726,492.08448960026726,494.10077690007165,494.10077690007165,494.0837843003683,118.44528230000287,118.4453265001066,494.09257040033117,494.10077690007165,494.10077690007165,495.08438430028036,stimuli/box_empty_transparent.png,119.44586029974744,119.44589149998501,495.0844584000297,495.0997117003426,496.6005569002591,496.58460920024663,120.94608350005001,0.6536750998347998,None,495.0997117003426,495.0997117003426,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
25,0,25,space,4.948580800089985,None,5,0.9802911002188921,None,120.9475775999017,j,None,121.34690049989149,121.34724289970472,122.34620600007474,122.34624370001256,123.34606579970568,123.34610230010003,126.84595749992877,0.368764900136739,None,,,,,1,0,1,0,25,0,25,0,496.6005569002591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.9475775999017,496.5861495002173,496.6005569002591,496.6005569002591,496.6005569002591,496.6005569002591,496.9853834002279,j,left,1,11,2,5,53,12,None,121.34690049989149,121.34724289970472,496.9858138002455,497.001026800368,497.001026800368,498.000587800052,498.000587800052,497.9847117001191,122.34620600007474,122.34624370001256,497.9949449002743,498.000587800052,498.000587800052,498.9845855999738,stimuli/box_coin_transparent.png,123.34606579970568,123.34610230010003,498.9846753003076,499.00105890026316,502.50102420011535,502.48448069998994,126.84595749992877,0.368764900136739,None,499.00105890026316,499.00105890026316,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
26,0,26,space,4.948580800089985,None,5,0.9802911002188921,None,126.84778239997104,k,None,127.16316299978644,127.1634701997973,127.66224960004911,127.66229450004175,128.66256539989263,128.66261509992182,132.16229939972982,0.2973953001201153,None,,,,,1,0,1,0,26,0,26,0,502.50102420011535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.84778239997104,502.4863599999808,502.50102420011535,502.50102420011535,502.50102420011535,502.50102420011535,502.80162800010294,k,left,1,11,2,5,53,12,None,127.16316299978644,127.1634701997973,502.8020455003716,502.81736530037597,502.81736530037597,503.3168342001736,503.3168342001736,503.30074620014057,127.66224960004911,127.66229450004175,503.3094541002065,503.3168342001736,503.3168342001736,504.30108070001006,stimuli/box_empty_transparent.png,128.66256539989263,128.66261509992182,504.30119570018724,504.3170946002938,507.8169529000297,507.80082410015166,132.16229939972982,0.2973953001201153,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
27,0,27,space,4.948580800089985,None,5,0.9802911002188921,None,132.16389770014212,j,None,132.4138815999031,132.41431919997558,133.91269969986752,133.91273720003664,134.91286859987304,134.9129043999128,135.91220519971102,0.22040340024977922,None,,,,,1,0,1,0,27,0,27,0,507.8169529000297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.16389770014212,507.8024698002264,507.8169529000297,507.8169529000297,507.8169529000297,507.8169529000297,508.05232550017536,j,left,1,11,3,5,54,13,None,132.4138815999031,132.41431919997558,508.0529034002684,508.06692950008437,508.06692950008437,509.56690710037947,509.56690710037947,509.55120520014316,133.91269969986752,133.91273720003664,509.5610739002004,509.56690710037947,509.56690710037947,510.5513880001381,stimuli/box_coin_transparent.png,134.91286859987304,134.9129043999128,510.55147660011426,510.56665900023654,511.56808550003916,511.55072780000046,135.91220519971102,0.22040340024977922,None,510.56665900023654,510.56665900023654,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
28,0,28,space,4.948580800089985,None,5,0.9802911002188921,None,135.91366409976035,j,None,136.44544919999316,136.44581859977916,137.44583769980818,137.445884199813,138.44570729974657,138.44574589980766,141.94512389972806,0.5076624001376331,None,,,,,1,0,1,0,28,0,28,0,511.56808550003916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.91366409976035,511.552236400079,511.56808550003916,511.56808550003916,511.56808550003916,511.56808550003916,512.0839141001925,j,left,1,11,4,5,55,14,None,136.44544919999316,136.44581859977916,512.0843959003687,512.0995142003521,512.0995142003521,513.0998098002747,513.0998098002747,513.0843348000199,137.44583769980818,137.445884199813,513.0944075002335,513.0998098002747,513.0998098002747,514.0842264001258,stimuli/box_coin_transparent.png,138.44570729974657,138.44574589980766,514.0843224003911,514.0999505999498,517.5993294999935,517.5836492003873,141.94512389972806,0.5076624001376331,None,514.0999505999498,514.0999505999498,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
29,0,29,space,4.948580800089985,None,5,0.9802911002188921,None,141.946652200073,j,None,142.42855329997838,142.42889160010964,144.43245419999585,144.43249989999458,145.42929060012102,145.4293227000162,146.42859339993447,0.45394490007311106,None,,,,,1,0,1,0,29,0,29,0,517.5993294999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.946652200073,517.585223800037,517.5993294999935,517.5993294999935,517.5993294999935,517.5993294999935,518.0670177000575,j,left,0,11,4,5,56,14,None,142.42855329997838,142.42889160010964,518.0674682003446,518.0826528002508,518.0826528002508,520.084507800173,520.084507800173,520.0709510003217,144.43245419999585,144.43249989999458,520.0794252003543,520.084507800173,520.084507800173,521.06781519996,stimuli/box_empty_transparent.png,145.42929060012102,145.4293227000162,521.0679037002847,521.0831462000497,522.0836375001818,522.0671160002239,146.42859339993447,0.45394490007311106,None,521.0831462000497,521.0831462000497,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
