thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,coins_won_text.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart
45,0,45,space,2.5132015999406576,None,5,1.2503874995745718,None,225.36027980037034,k,0.5449423999525607,None,None,225.92602979997173,225.92640400025994,226.92549300007522,226.9255443001166,227.92564900033176,227.92568490002304,228.92468030005693,,,,,,,0,0,0,0,45,0,45,0,240.16543309995905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.36027980037034,240.15113139990717,240.16543309995905,240.16543309995905,240.16543309995905,240.16543309995905,240.71675280015916,k,0.5449423999525607,None,right,1,14,6,2,36,27,None,225.92602979997173,225.92640400025994,240.71725340001285,240.73207070026547,240.73207070026547,241.73278860002756,241.73278860002756,241.7162549002096,226.92549300007522,226.9255443001166,241.72693740017712,241.73278860002756,241.73278860002756,242.7325311000459,242.7325311000459,242.71643700031564,stimuli/box_coin_transparent.png,227.92564900033176,227.92568490002304,242.71652160026133,242.7325311000459,243.73279460007325,243.7154697002843,228.92468030005693,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
46,0,46,space,2.5132015999406576,None,5,1.2503874995745718,None,228.9263353003189,k,0.5001478996127844,None,None,229.44441850017756,229.4446999002248,231.44238210003823,231.4424200002104,232.44314390001819,232.4431843003258,233.44270080002025,,,,,,,0,0,0,0,46,0,46,0,243.73279460007325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.9263353003189,243.7171729002148,243.73279460007325,243.73279460007325,243.73279460007325,243.73279460007325,244.2351691001095,k,0.5001478996127844,None,right,1,14,7,2,37,28,None,229.44441850017756,229.4446999002248,244.2355345999822,244.24987470032647,244.24987470032647,246.25025180028751,246.25025180028751,246.2331552999094,231.44238210003823,231.4424200002104,246.24444040004164,246.25025180028751,246.25025180028751,,,247.23391650011763,stimuli/box_coin_transparent.png,232.44314390001819,232.4431843003258,247.23402510024607,247.24960350012407,248.24989650025964,248.23348880000412,233.44270080002025,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
47,0,47,space,2.5132015999406576,None,5,1.2503874995745718,None,233.44458540016785,k,0.4680425003170967,None,None,233.94412260036916,233.9443863001652,236.95838740002364,236.95844070008025,237.97480790037662,237.97484889999032,239.47502490039915,,,,,,,0,0,0,0,47,0,47,0,248.24989650025964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.44458540016785,248.23542889999226,248.24989650025964,248.24989650025964,248.24989650025964,248.24989650025964,248.73487110016868,k,0.4680425003170967,None,right,1,14,8,2,38,29,None,233.94412260036916,233.9443863001652,248.7352209002711,248.74985150014982,248.74985150014982,251.76815870031714,251.76815870031714,251.74913940019906,236.95838740002364,236.95844070008025,251.76213770033792,251.76815870031714,251.76815870031714,,,252.76558919996023,stimuli/box_coin_transparent.png,237.97480790037662,237.97484889999032,252.76569270016626,252.78236010018736,254.28305630013347,254.2658184003085,239.47502490039915,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
48,0,48,space,2.5132015999406576,None,5,1.2503874995745718,None,239.4765445003286,k,0.7185702999122441,None,None,240.2257944000885,240.22616090020165,241.72516839997843,241.72520530037582,242.72517200000584,242.72521080030128,246.2241587000899,,,,,,,0,0,0,0,48,0,48,0,254.28305630013347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.4765445003286,254.26738180033863,254.28305630013347,254.28305630013347,254.28305630013347,254.28305630013347,255.0165132000111,k,0.7185702999122441,None,right,1,14,9,2,39,30,None,240.2257944000885,240.22616090020165,255.0170046002604,255.03194350004196,255.03194350004196,256.53225809987634,256.53225809987634,256.5159372999333,241.72516839997843,241.72520530037582,256.52592890011147,256.53225809987634,256.53225809987634,257.5313189001754,257.5313189001754,257.51595870032907,stimuli/box_coin_transparent.png,242.72517200000584,242.72521080030128,257.5160511001013,257.5313189001754,261.0326817003079,261.01495070010424,246.2241587000899,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
49,0,49,space,2.5132015999406576,None,5,1.2503874995745718,None,246.22558470023796,k,0.4087856998667121,None,None,246.6598184001632,246.66010770015419,248.1600142000243,248.16005730023608,249.1741392002441,249.17417660029605,249.1746388,,,,,,,0,0,0,0,49,0,49,0,261.0326817003079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.22558470023796,261.01642240025103,261.0326817003079,261.0326817003079,261.0326817003079,261.0326817003079,261.45054360013455,k,0.4087856998667121,None,right,0,14,9,2,40,30,None,246.6598184001632,246.66010770015419,261.4509443002753,261.46542350016534,261.46542350016534,262.96655480004847,262.96655480004847,262.95078109996393,248.1600142000243,248.16005730023608,262.9602441000752,262.96655480004847,262.96655480004847,,,263.96492390008643,stimuli/box_empty_transparent.png,249.1741392002441,249.17417660029605,263.9650175003335,263.9884913000278,263.9884913000278,263.9654343998991,249.1746388,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
0,0,0,space,2.5132015999406576,None,5,1.2503874995745718,None,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.9835097999312,263.9884913000278,267.9661416001618,267.9688981003128,267.9821796999313,318.44742069998756,318.43142840033397,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
0,0,0,space,6.886649499647319,None,5,2.0652808002196252,None,0.0017775,j,0.6716307997703552,None,None,0.7011398002505302,0.7014768999069929,1.7157775000669062,1.7158305998891592,2.716600799933076,2.7166391001082957,4.731943000108004,,,,,,,1,0,1,0,0,0,0,0,327.44777420023456,,,,,,,,,,,,,,,,318.43161249998957,318.44742069998756,318.44742069998756,325.3483645003289,space,6.886649499647319,None,325.34847250021994,325.3636614000425,325.3636614000425,327.43097510002553,5,2.0652808002196252,None,0.0017775,327.4328288002871,327.44777420023456,327.44777420023456,327.44777420023456,327.44777420023456,328.13209949992597,j,0.6716307997703552,None,right,0,8,0,3,40,0,None,0.7011398002505302,0.7014768999069929,328.1325262999162,328.14728190004826,328.14728190004826,329.1636812998913,329.1636812998913,329.1467470000498,1.7157775000669062,1.7158305998891592,329.1572545003146,329.1636812998913,329.1636812998913,,,330.14759849989787,stimuli/box_empty_transparent.png,2.716600799933076,2.7166391001082957,330.1476892000064,330.1641997001134,332.17942660022527,332.1629413003102,4.731943000108004,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
1,0,1,space,6.886649499647319,None,5,2.0652808002196252,None,4.734231399837881,k,0.37364349979907274,None,None,5.133127899840474,5.133373800199479,6.634080400224775,6.634118599817157,7.648365700151771,7.648404099978507,9.149813800118864,,,,,,,1,0,1,0,1,0,1,0,332.17942660022527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.734231399837881,332.16529599996284,332.17942660022527,332.17942660022527,332.17942660022527,332.17942660022527,332.5640873000957,k,0.37364349979907274,None,right,1,8,1,3,41,1,None,5.133127899840474,5.133373800199479,332.56442219996825,332.5794818000868,332.5794818000868,334.0811930000782,334.0811930000782,334.06506780022755,6.634080400224775,6.634118599817157,334.07554000010714,334.0811930000782,334.0811930000782,,,335.07936260011047,stimuli/box_coin_transparent.png,7.648365700151771,7.648404099978507,335.0794579000212,335.0954114999622,336.59736869996414,336.5808192002587,9.149813800118864,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
2,0,2,space,6.886649499647319,None,5,2.0652808002196252,None,9.1513178,k,0.34918890008702874,None,None,9.517478300258517,9.517761399969459,10.516832999885082,10.516871099825948,11.517336199991405,11.517368400003761,14.516021800227463,,,,,,,1,0,1,0,2,0,2,0,336.59736869996414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1513178,336.5823694001883,336.59736869996414,336.59736869996414,336.59736869996414,336.59736869996414,336.9484147001058,k,0.34918890008702874,None,right,0,8,1,3,42,1,None,9.517478300258517,9.517761399969459,336.9488098002039,336.9641010998748,336.9641010998748,337.9630490001291,337.9630490001291,337.9478163002059,10.516832999885082,10.516871099825948,337.95681390026584,337.9630490001291,337.9630490001291,338.9635777003132,338.9635777003132,338.94833700032905,stimuli/box_empty_transparent.png,11.517336199991405,11.517368400003761,338.9484145999886,338.9635777003132,341.9624196,341.9470267998986,14.516021800227463,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
3,0,3,space,6.886649499647319,None,5,2.0652808002196252,None,14.517473999876529,k,0.7494251998141408,None,None,15.284184699878097,15.284477000124753,17.28326669987291,17.283305699937046,18.283196200150996,18.2832282,19.298204900231212,,,,,,,1,0,1,0,3,0,3,0,341.9624196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.517473999876529,341.94852530024946,341.9624196,341.9624196,341.9624196,341.9624196,342.71508220024407,k,0.7494251998141408,None,right,1,8,2,3,43,2,None,15.284184699878097,15.284477000124753,342.7155256001279,342.7311201002449,342.7311201002449,344.7307525998913,344.7307525998913,344.71425050031394,17.28326669987291,17.283305699937046,344.72505269991234,344.7307525998913,344.7307525998913,345.7299373,345.7299373,345.71419940004125,stimuli/box_coin_transparent.png,18.283196200150996,18.2832282,345.7142751002684,345.7299373,346.74563630018383,346.7291975999251,19.298204900231212,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
4,0,4,space,6.886649499647319,None,5,2.0652808002196252,None,19.2999622,k,0.4653735002502799,None,None,19.782958200201392,19.783282299991697,20.782762200105935,20.782805900089443,21.783229399938136,21.783267800230533,24.282550500240177,,,,,,,1,0,1,0,4,0,4,0,346.74563630018383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2999622,346.7310152,346.74563630018383,346.74563630018383,346.74563630018383,346.74563630018383,347.2138853003271,k,0.4653735002502799,None,right,0,8,2,3,44,2,None,19.782958200201392,19.783282299991697,347.21433710027486,347.22938639996573,347.22938639996573,348.22968719992787,348.22968719992787,348.2137398002669,20.782762200105935,20.782805900089443,348.22306400025263,348.22968719992787,348.22968719992787,349.2286717998795,349.2286717998795,349.21422890014946,stimuli/box_empty_transparent.png,21.783229399938136,21.783267800230533,349.2143199001439,349.2286717998795,351.7302483,351.7135568000376,24.282550500240177,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
5,0,5,space,6.886649499647319,None,5,2.0652808002196252,None,24.284013799857348,k,0.38877590000629425,None,None,24.699020199943334,24.699384999927133,28.199947400018573,28.1999843,29.200538699980825,29.200571699999273,31.214322000276297,,,,,,,1,0,1,0,5,0,5,0,351.7302483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.284013799857348,351.71506540011615,351.7302483,351.7302483,351.7302483,351.7302483,352.12995380023494,k,0.38877590000629425,None,right,1,8,3,3,45,3,None,24.699020199943334,24.699384999927133,352.13044770015404,352.14574200008065,352.14574200008065,355.6462893001735,355.6462893001735,355.6309344000183,28.199947400018573,28.1999843,355.6407488002442,355.6462893001735,355.6462893001735,356.6466854000464,356.6466854000464,356.63154260022566,stimuli/box_coin_transparent.png,29.200538699980825,29.200571699999273,356.6316170003265,356.6466854000464,358.66196539998055,358.64532979996875,31.214322000276297,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
6,0,6,space,6.886649499647319,None,5,2.0652808002196252,None,31.21585420006886,k,0.3455388001166284,None,None,31.58262260025367,31.582901999820024,32.5838005,32.5838377,33.5826938,33.58273130003363,34.59766780026257,,,,,,,1,0,1,0,6,0,6,0,358.66196539998055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.21585420006886,358.6469065002166,358.66196539998055,358.66196539998055,358.66196539998055,358.66196539998055,359.01358269993216,k,0.3455388001166284,None,right,1,8,4,3,46,4,None,31.58262260025367,31.582901999820024,359.0139514999464,359.0288372999057,359.0288372999057,360.03060019994155,360.03060019994155,360.0147842,32.5838005,32.5838377,360.02471989998594,360.03060019994155,360.03060019994155,361.0292346999049,361.0292346999049,361.0136919999495,stimuli/box_coin_transparent.png,33.5826938,33.58273130003363,361.01378379995003,361.0292346999049,362.0453786002472,362.0286747002974,34.59766780026257,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
7,0,7,space,6.886649499647319,None,5,2.0652808002196252,None,34.59957200009376,k,0.49225369980558753,None,None,35.11659720027819,35.11700370023027,37.11460330011323,37.114654399920255,38.11521050008014,38.115257000084966,40.115543299820274,,,,,,,1,0,1,0,7,0,7,0,362.0453786002472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.59957200009376,362.0306392000057,362.0453786002472,362.0453786002472,362.0453786002472,362.0453786002472,362.5475297002122,k,0.49225369980558753,None,right,1,8,5,3,47,5,None,35.11659720027819,35.11700370023027,362.54806820023805,362.5621982002631,362.5621982002631,364.56391269993037,364.56391269993037,364.5455721002072,37.11460330011323,37.114654399920255,364.5581625001505,364.56391269993037,364.56391269993037,,,365.5461995000951,stimuli/box_coin_transparent.png,38.11521050008014,38.115257000084966,365.54631970031187,365.56195400003344,367.5621538,367.5465458999388,40.115543299820274,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
8,0,8,space,6.886649499647319,None,5,2.0652808002196252,None,40.117021600250155,k,0.3465831996873021,None,None,40.483469599857926,40.48373429989442,43.49843059992418,43.498476000037044,44.51424359995872,44.51427539996803,46.01574649987742,,,,,,,1,0,1,0,8,0,8,0,367.5621538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.117021600250155,367.54807260027155,367.5621538,367.5621538,367.5621538,367.5621538,367.9144323999062,k,0.3465831996873021,None,right,1,8,6,3,48,6,None,40.483469599857926,40.48373429989442,367.9147824,367.9302722001448,367.9302722001448,370.94700710009784,370.94700710009784,370.92940529994667,43.49843059992418,43.498476000037044,370.9407659000717,370.94700710009784,370.94700710009784,,,371.94524440029636,stimuli/box_coin_transparent.png,44.51424359995872,44.51427539996803,371.94532150030136,371.9632198000327,373.4625721001066,373.44675170024857,46.01574649987742,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
9,0,9,space,6.886649499647319,None,5,2.0652808002196252,None,46.01730389986187,k,0.31447149999439716,None,None,46.349751099944115,46.35001830011606,47.86423509987071,47.86430380027741,48.864166900049895,48.86420729989186,50.865465899929404,,,,,,,1,0,1,0,9,0,9,0,373.4625721001066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.01730389986187,373.44835480023175,373.4625721001066,373.4625721001066,373.4625721001066,373.4625721001066,373.7807103,k,0.31447149999439716,None,right,1,8,7,3,49,7,None,46.349751099944115,46.35001830011606,373.78106650011614,373.79641479998827,373.79641479998827,375.31224970007315,375.31224970007315,375.29522420000285,47.86423509987071,47.86430380027741,375.30578580033034,375.31224970007315,375.31224970007315,376.3110905,376.3110905,376.2951632998884,stimuli/box_coin_transparent.png,48.864166900049895,48.86420729989186,376.2952665002085,376.3110905,378.31251819990575,378.2964707002975,50.865465899929404,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
10,0,10,space,6.886649499647319,None,5,2.0652808002196252,None,50.866916300263256,k,0.7148120999336243,None,None,51.59977489989251,51.60011850018054,53.098010200075805,53.09805590007454,54.09747359994799,54.09751049987972,55.098009100183845,,,,,,,1,0,1,0,10,0,10,0,378.31251819990575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.866916300263256,378.2979677002877,378.31251819990575,378.31251819990575,378.31251819990575,378.31251819990575,379.0307122003287,k,0.7148120999336243,None,right,1,8,8,3,50,8,None,51.59977489989251,51.60011850018054,379.03116940008476,379.0459238002077,379.0459238002077,380.54535329993814,380.54535329993814,380.5289819003083,53.098010200075805,53.09805590007454,380.53953120019287,380.54535329993814,380.54535329993814,381.5445277001709,381.5445277001709,381.5284724002704,stimuli/box_coin_transparent.png,54.09747359994799,54.09751049987972,381.52856269991025,381.5445277001709,382.5451711001806,382.5290124001913,55.098009100183845,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
11,0,11,space,6.886649499647319,None,5,2.0652808002196252,None,55.09975619986653,k,0.4886379,None,None,55.61606749985367,55.61638340028003,57.61599150020629,57.61603130027652,58.61549049988389,58.61552709992975,60.11390689993277,,,,,,,1,0,1,0,11,0,11,0,382.5451711001806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09975619986653,382.5308154001832,382.5451711001806,382.5451711001806,382.5451711001806,382.5451711001806,383.0470137000084,k,0.4886379,None,left,1,15,0,4,50,8,None,55.61606749985367,55.61638340028003,383.0474384999834,383.06320830015466,383.06320830015466,385.0616504,385.0616504,385.0469742999412,57.61599150020629,57.61603130027652,385.0552576002665,385.0616504,385.0616504,386.0618543000892,386.0618543000892,386.0464896000922,stimuli/box_empty_transparent.png,58.61549049988389,58.61552709992975,386.04657860007137,386.0618543000892,387.56217680033296,387.54491050029173,60.11390689993277,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
12,0,12,space,6.886649499647319,None,5,2.0652808002196252,None,60.11588029982522,k,0.32457980001345277,None,None,60.46451380010694,60.46483610011637,61.46462500002235,61.46467899996787,62.48162480024621,62.481657499913126,65.49672409985214,,,,,,,1,0,1,0,12,0,12,0,387.56217680033296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.11588029982522,387.5469336002134,387.56217680033296,387.56217680033296,387.56217680033296,387.56217680033296,387.89546180004254,k,0.32457980001345277,None,left,1,15,0,4,50,8,None,60.46451380010694,60.46483610011637,387.8958912999369,387.9113169000484,387.9113169000484,388.9127462999895,388.9127462999895,388.8955939002335,61.46462500002235,61.46467899996787,388.9063828000799,388.9127462999895,388.9127462999895,,,389.91262520011514,stimuli/box_empty_transparent.png,62.48162480024621,62.481657499913126,389.9127066000365,389.9283479000442,392.944392,392.9277250999585,65.49672409985214,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
13,0,13,space,6.886649499647319,None,5,2.0652808002196252,None,65.49826889997348,j,0.5070174001157284,None,None,66.03152179997414,66.03186810016632,66.53044450003654,66.53049040026963,67.53125709993765,67.53130740020424,69.53020799998194,,,,,,,1,0,1,0,13,0,13,0,392.944392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.49826889997348,392.92932240013033,392.944392,392.944392,392.944392,392.944392,393.4624729999341,j,0.5070174001157284,None,left,1,15,1,4,51,9,None,66.03152179997414,66.03186810016632,393.462923,393.47810780024156,393.47810780024156,393.9789729001932,393.9789729001932,393.96142189996317,66.53044450003654,66.53049040026963,393.9727782001719,393.9789729001932,393.9789729001932,394.97761130006984,394.97761130006984,394.96225620014593,stimuli/box_coin_transparent.png,67.53125709993765,67.53130740020424,394.96235450031236,394.97761130006984,396.9775374000892,396.96121140010655,69.53020799998194,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
14,0,14,space,6.886649499647319,None,5,2.0652808002196252,None,69.53218800015748,j,0.4972834000363946,None,None,70.04881090018898,70.04915220011026,71.54671509983018,71.54675910016522,72.54641650011763,72.54644780000672,73.54613080015406,,,,,,,1,0,1,0,14,0,14,0,396.9775374000892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.53218800015748,396.96324599999934,396.9775374000892,396.9775374000892,396.9775374000892,396.9775374000892,397.47977339988574,j,0.4972834000363946,None,left,0,15,1,4,52,9,None,70.04881090018898,70.04915220011026,397.4802013998851,397.4946866002865,397.4946866002865,398.99407610017806,398.99407610017806,398.97769360011443,71.54671509983018,71.54675910016522,398.9861298003234,398.99407610017806,398.99407610017806,399.99310410022736,399.99310410022736,399.97741999989375,stimuli/box_empty_transparent.png,72.54641650011763,72.54644780000672,399.97749429987743,399.99310410022736,400.9935345,400.97713660029694,73.54613080015406,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
15,0,15,space,6.886649499647319,None,5,2.0652808002196252,None,73.54756559990346,j,0.7896056999452412,None,['j'],74.3637154,74.36419790005311,75.36336660012603,75.36340419994667,76.36321379989386,76.36325610009953,78.36273860000074,[0.4175991998054087],[0.09665550012141466],,,,,1,0,1,0,15,0,15,0,400.9935345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.54756559990346,400.97861730027944,400.9935345,400.9935345,400.9935345,400.9935345,401.7946023000404,j,0.7896056999452412,None,left,1,15,2,4,53,10,['j'],74.3637154,74.36419790005311,401.79525380022824,401.81028959993273,401.81028959993273,402.8105951999314,402.8105951999314,402.79431449994445,75.36336660012603,75.36340419994667,402.80402630008757,402.8105951999314,402.8105951999314,403.81006909999996,403.81006909999996,403.7942059999332,stimuli/box_coin_transparent.png,76.36321379989386,76.36325610009953,403.79429979994893,403.81006909999996,405.8116939002648,405.79373970022425,78.36273860000074,[0.4175991998054087],[0.09665550012141466],,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
16,0,16,space,6.886649499647319,None,5,2.0652808002196252,None,78.3645407,j,0.4359583002515137,None,None,78.83025579992682,78.83061189996079,80.82967540016398,80.8297131,81.82966510020196,81.82971960026771,82.8300526,,,,,,,1,0,1,0,16,0,16,0,405.8116939002648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3645407,405.7955990000628,405.8116939002648,405.8116939002648,405.8116939002648,405.8116939002648,406.26120200008154,j,0.4359583002515137,None,left,1,15,3,4,54,11,None,78.83025579992682,78.83061189996079,406.2616679999046,406.2767635001801,406.2767635001801,408.27707449998707,408.27707449998707,408.2606605999172,80.82967540016398,80.8297131,408.2705196002498,408.27707449998707,408.27707449998707,409.27682550018653,409.27682550018653,409.26066200016066,stimuli/box_coin_transparent.png,81.82966510020196,81.82971960026771,409.2607744000852,409.27682550018653,410.2783731003292,410.26105890003964,82.8300526,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
17,0,17,space,6.886649499647319,None,5,2.0652808002196252,None,82.83177650021389,j,0.4345030998811126,None,None,83.29688950022683,83.29727869993076,84.3126565,84.31269269995391,85.31307550007477,85.31311570014805,86.31332040019333,,,,,,,1,0,1,0,17,0,17,0,410.2783731003292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.83177650021389,410.2628334001638,410.2783731003292,410.2783731003292,410.2783731003292,410.2783731003292,410.7278220001608,j,0.4345030998811126,None,left,0,15,3,4,55,11,None,83.29688950022683,83.29727869993076,410.7283350001089,410.7445050003007,410.7445050003007,411.76053220033646,411.76053220033646,411.74364330014214,84.3126565,84.31269269995391,411.75242329994217,411.76053220033646,411.76053220033646,,,412.7440653000958,stimuli/box_empty_transparent.png,85.31307550007477,85.31311570014805,412.74416590016335,412.76015500025824,413.76011510007083,413.74431869992986,86.31332040019333,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
