thisN,thisTrialN,thisRepN,cue_resp_lp.keys,cue_resp_lp.rt,cue_resp_lp.duration,cue_resp_rp.keys,cue_resp_rp.rt,cue_resp_rp.duration,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,prac_left.started,left_box_lp.started,right_box_lp.started,cue_resp_lp.started,prac_left_text.started,prac_left.stopped,practice_loop.cue_resp_lp.keys,practice_loop.cue_resp_lp.rt,practice_loop.cue_resp_lp.duration,prac_left_response.started,left_box_lr.started,right_box_lr.started,prac_left_response.stopped,prac_right.started,left_box_rp.started,right_box_rp.started,cue_resp_rp.started,prac_right_text.started,prac_right.stopped,practice_loop.cue_resp_rp.keys,practice_loop.cue_resp_rp.rt,practice_loop.cue_resp_rp.duration,prac_right_response.started,left_box_rr.started,right_box_rr.started,prac_right_response.stopped,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
1,0,1,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.4784714999842,801.4837470999919,805.4601006999146,805.4601860999828,805.4764562998898,860.315953399986,860.3000926999375,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
0,0,0,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,0.001824400038458407,j,0.9872478999895975,None,None,1.0175376000115648,1.01800780009944,2.032134300097823,2.032189100049436,3.047239200095646,3.047286199987866,5.0625582000939175,,,,,,,2,0,2,0,0,0,0,0,865.8452582999598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.3003757999977,860.315953399986,860.315953399986,864.6143281999975,space,4.284126999904402,None,864.6144615999656,864.6294492000015,864.6294492000015,865.8293920999859,5,1.183463599998504,None,0.001824400038458407,865.8313087999122,865.8452582999598,865.8452582999598,865.8452582999598,865.8452582999598,866.8468470999505,j,0.9872478999895975,None,right,0,12,0,6,72,0,None,1.0175376000115648,1.01800780009944,866.8474980999017,866.8615400999552,866.8615400999552,867.8824506999226,867.8824506999226,867.8615068999352,2.032134300097823,2.032189100049436,867.875566200004,867.8824506999226,867.8824506999226,,,868.8766431999393,stimuli/box_empty_transparent.png,3.047239200095646,3.047286199987866,868.8767641999293,868.8927502000006,870.9079842999345,870.8919662999688,5.0625582000939175,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
1,0,1,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,5.065579500049353,j,0.2958562000421807,None,None,5.380729200085625,5.3812123000388965,6.895063300034963,6.895118999993429,7.909847000031732,7.909893700038083,9.425569200073369,,,,,,,2,0,2,0,1,0,1,0,870.9079842999345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.065579500049353,870.8950847999658,870.9079842999345,870.9079842999345,870.9079842999345,870.9079842999345,871.2100574999349,j,0.2958562000421807,None,right,0,12,0,6,72,0,None,5.380729200085625,5.3812123000388965,871.210704099969,871.2243670999305,871.2243670999305,872.7454699999653,872.7454699999653,872.7244344999781,6.895063300034963,6.895118999993429,872.7385259999428,872.7454699999653,872.7454699999653,,,873.7392494999804,stimuli/box_empty_transparent.png,7.909847000031732,7.909893700038083,873.7393755998928,873.7551623999607,875.2711785999127,875.2549805999734,9.425569200073369,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
2,0,2,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,9.428092800080776,k,0.27156749996356666,None,None,9.727300300030038,9.727697000023909,10.741948500042781,10.742005200008862,11.757028800086118,11.757082200027071,14.771122800069861,,,,,,,2,0,2,0,2,0,2,0,875.2711785999127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.428092800080776,875.2575974999927,875.2711785999127,875.2711785999127,875.2711785999127,875.2711785999127,875.5566286999965,k,0.27156749996356666,None,right,1,12,1,6,73,1,None,9.727300300030038,9.727697000023909,875.5572180999443,875.5712632999057,875.5712632999057,876.5951632999349,876.5951632999349,876.5713002999546,10.741948500042781,10.742005200008862,876.5884172999067,876.5951632999349,876.5951632999349,,,877.5864258999936,stimuli/box_coin_transparent.png,11.757028800086118,11.757082200027071,877.5865652998909,877.6023290999001,880.6167724999832,880.6005360999843,14.771122800069861,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
3,0,3,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,14.773629300063476,k,0.3182531000347808,None,None,15.12294540007133,15.12334060005378,17.137218500021845,17.137273600092158,18.1518121000845,18.15186340000946,19.15105039998889,,,,,,,2,0,2,0,3,0,3,0,880.6167724999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.773629300063476,880.603130399948,880.6167724999832,880.6167724999832,880.6167724999832,880.6167724999832,880.9522752999328,k,0.3182531000347808,None,right,1,12,2,6,74,2,None,15.12294540007133,15.12334060005378,880.9528288999572,880.9668212999823,880.9668212999823,882.9907341999933,882.9907341999933,882.9665870999452,17.137218500021845,17.137273600092158,882.9840024999576,882.9907341999933,882.9907341999933,,,883.9812163999304,stimuli/box_coin_transparent.png,18.1518121000845,18.15186340000946,883.9813444999745,883.997146599926,884.9968936999794,884.9804585999809,19.15105039998889,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
4,0,4,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,19.153729300014675,k,0.35828429996035993,None,None,19.536087000044063,19.536520500085317,20.53373670007568,20.533790400018916,21.548817200004123,21.548863200005144,24.06396820000373,,,,,,,2,0,2,0,4,0,4,0,884.9968936999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.153729300014675,884.9832341999281,884.9968936999794,884.9968936999794,884.9968936999794,884.9968936999794,885.3654159998987,k,0.35828429996035993,None,right,1,12,3,6,75,3,None,19.536087000044063,19.536520500085317,885.3660110998899,885.3798398999497,885.3798398999497,886.3874396999599,886.3874396999599,886.363113099942,20.53373670007568,20.533790400018916,886.3807265999494,886.3874396999599,886.3874396999599,,,887.378221699968,stimuli/box_coin_transparent.png,21.548817200004123,21.548863200005144,887.3783442999702,887.3943986999802,889.9096060999436,889.8933742999798,24.06396820000373,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
5,0,5,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,24.06633729999885,k,0.2779216000344604,None,None,24.365708200028166,24.36611850000918,27.878255699994043,27.87831110006664,28.893103800015524,28.8931494000135,30.90873140003532,,,,,,,2,0,2,0,5,0,5,0,889.9096060999436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.06633729999885,889.8958371999906,889.9096060999436,889.9096060999436,889.9096060999436,889.9096060999436,890.195001999964,k,0.2779216000344604,None,right,1,12,4,6,76,4,None,24.365708200028166,24.36611850000918,890.1956062999088,890.2093136999756,890.2093136999756,893.7320911999559,893.7320911999559,893.7076181999873,27.878255699994043,27.87831110006664,893.7249516999582,893.7320911999559,893.7320911999559,,,894.7225079999771,stimuli/box_coin_transparent.png,28.893103800015524,28.8931494000135,894.7226305999793,894.7386022999417,896.754755999893,896.7381370998919,30.90873140003532,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
6,0,6,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,30.91121120005846,k,0.33715360006317496,None,None,31.276834100019187,31.27723290002905,32.27458700002171,32.274641600088216,33.289730000076815,33.28977939998731,34.289332000073045,,,,,,,2,0,2,0,6,0,6,0,896.754755999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.91121120005846,896.7407159999711,896.754755999893,896.754755999893,896.754755999893,896.754755999893,897.1061464999802,k,0.33715360006317496,None,right,1,12,5,6,77,5,None,31.276834100019187,31.27723290002905,897.1067206999287,897.1206225999631,897.1206225999631,898.1289653999265,898.1289653999265,898.1039670999162,32.27458700002171,32.274641600088216,898.1221702999901,898.1289653999265,898.1289653999265,,,899.1191339999205,stimuli/box_coin_transparent.png,33.289730000076815,33.28977939998731,899.1192627999699,899.1350823999383,900.1349228000036,900.1187409999548,34.289332000073045,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
7,0,7,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,34.2917693000054,k,0.39948220003861934,None,None,34.707726099994034,34.70812269998714,36.7213515000185,36.72140570008196,37.73613650002517,37.73618280002847,39.75140230008401,,,,,,,2,0,2,0,7,0,7,0,900.1349228000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2917693000054,900.1212761999341,900.1349228000036,900.1349228000036,900.1349228000036,900.1349228000036,900.5370512999361,k,0.39948220003861934,None,right,1,12,6,6,78,6,None,34.707726099994034,34.70812269998714,900.5376104000024,900.5512400999432,900.5512400999432,902.5745879999595,902.5745879999595,902.5507225999609,36.7213515000185,36.72140570008196,902.5678381999023,902.5745879999595,902.5745879999595,,,903.5655401999829,stimuli/box_coin_transparent.png,37.73613650002517,37.73618280002847,903.5656643999973,903.5815201998921,905.5972539999057,905.5808103999589,39.75140230008401,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
8,0,8,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,39.75379009998869,k,0.37911540002096444,None,None,40.15296460001264,40.15337600000203,43.16575380007271,43.16580529999919,44.18117470003199,44.18122500006575,45.69691550009884,,,,,,,2,0,2,0,8,0,8,0,905.5972539999057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.75379009998869,905.5832938998938,905.5972539999057,905.5972539999057,905.5972539999057,905.5972539999057,905.9822537999135,k,0.37911540002096444,None,right,0,12,6,6,79,6,None,40.15296460001264,40.15337600000203,905.9828645999078,905.9968621999724,905.9968621999724,909.0169609999284,909.0169609999284,908.9951252999017,43.16575380007271,43.16580529999919,909.0103528999025,909.0169609999284,909.0169609999284,,,910.0105787999928,stimuli/box_empty_transparent.png,44.18117470003199,44.18122500006575,910.0107075999258,910.026680199895,911.5425272999564,911.5263231999706,45.69691550009884,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
9,0,9,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,45.69979750004131,k,0.3503451000433415,None,None,46.081528400070965,46.08197070006281,47.59574130002875,47.59579749999102,48.61105090007186,48.61109760007821,50.62609410006553,,,,,,,2,0,2,0,9,0,9,0,911.5425272999564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.69979750004131,911.5293069999898,911.5425272999564,911.5425272999564,911.5425272999564,911.5425272999564,911.9108577999286,k,0.3503451000433415,None,right,0,12,6,6,80,6,None,46.081528400070965,46.08197070006281,911.9114593999693,911.9254926999565,911.9254926999565,913.4459981999826,913.4459981999826,913.4251117999665,47.59574130002875,47.59579749999102,913.4390511999372,913.4459981999826,913.4459981999826,,,914.4404551999178,stimuli/box_empty_transparent.png,48.61105090007186,48.61109760007821,914.4405814999482,914.4563139999518,916.471798799932,916.4554979999084,50.62609410006553,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
10,0,10,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,50.628521600039676,j,0.6013221000321209,None,None,51.26070250000339,51.261187600088306,52.77494680008385,52.77500070002861,53.790085099986754,53.79013760003727,54.78940750006586,,,,,,,2,0,2,0,10,0,10,0,916.471798799932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.628521600039676,916.458030299982,916.471798799932,916.471798799932,916.471798799932,916.471798799932,917.0900344999973,j,0.6013221000321209,None,right,0,12,6,6,80,6,None,51.26070250000339,51.261187600088306,917.0906779998913,917.104815699975,917.104815699975,918.6249605999328,918.6249605999328,918.6043179999106,52.77494680008385,52.77500070002861,918.6181500999955,918.6249605999328,918.6249605999328,,,919.619488599943,stimuli/box_empty_transparent.png,53.790085099986754,53.79013760003727,919.6196193998912,919.6353660000023,920.6353176999837,920.6188152999384,54.78940750006586,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
11,0,11,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,54.791811100090854,k,0.4022144000045955,None,None,55.22435770009179,55.224793900037184,57.237989900051616,57.238068900071084,58.253424900001846,58.253472100012004,59.7683199000312,,,,,,,2,0,2,0,11,0,11,0,920.6353176999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.791811100090854,920.6213156000013,920.6353176999837,920.6353176999837,920.6353176999837,920.6353176999837,921.053687699954,k,0.4022144000045955,None,right,1,12,7,6,81,7,None,55.22435770009179,55.224793900037184,921.0542815999361,921.068068799912,921.068068799912,923.0924699999159,923.0924699999159,923.0673620000016,57.237989900051616,57.238068900071084,923.0855181999505,923.0924699999159,923.0924699999159,,,924.0828058999032,stimuli/box_coin_transparent.png,58.253424900001846,58.253472100012004,924.0829539999831,924.098527999944,925.6141402999638,925.5977164999349,59.7683199000312,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
12,0,12,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,59.769928300054744,j,0.3156400000443682,None,None,60.10397030005697,60.10442490002606,61.101789500098675,61.10184310004115,62.116450200090185,62.11648530000821,65.13128090009559,,,,,,,2,0,2,0,12,0,12,0,925.6141402999638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.769928300054744,925.5994133999338,925.6141402999638,925.6141402999638,925.6141402999638,925.6141402999638,925.9333013999276,j,0.3156400000443682,None,right,1,12,7,6,81,7,None,60.10397030005697,60.10442490002606,925.9339141999371,925.9475996999536,925.9475996999536,926.9520094000036,926.9520094000036,926.93116129993,61.101789500098675,61.10184310004115,926.9451707999688,926.9520094000036,926.9520094000036,,,927.945865699905,stimuli/box_empty_transparent.png,62.116450200090185,62.11648530000821,927.9459512999747,927.9618873998988,930.9768461999483,930.9606883999659,65.13128090009559,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
13,0,13,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,65.1336645000847,k,0.31703679997008294,None,None,65.48241450008936,65.4828087000642,65.98119830002543,65.98125190008432,66.99612620007247,66.99617470009252,69.01204000005964,,,,,,,2,0,2,0,13,0,13,0,930.9768461999483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1336645000847,930.9631661999738,930.9768461999483,930.9768461999483,930.9768461999483,930.9768461999483,931.3117430999409,k,0.31703679997008294,None,right,1,12,8,6,82,8,None,65.48241450008936,65.4828087000642,931.3122964999638,931.3264936999185,931.3264936999185,931.8349290000042,931.8349290000042,931.8105674999533,65.98119830002543,65.98125190008432,931.8276819000021,931.8349290000042,931.8349290000042,,,932.8255317999283,stimuli/box_coin_transparent.png,66.99612620007247,66.99617470009252,932.8256569999503,932.8414656999521,934.8572855999228,934.8414484999375,69.01204000005964,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
14,0,14,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,69.01457230001688,k,0.3437105999328196,None,None,69.37982680008281,69.38032060000114,70.8778843000764,70.87793840002269,71.89241610001773,71.89246320002712,72.89183590002358,,,,,,,2,0,2,0,14,0,14,0,934.8572855999228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.01457230001688,934.8440765999258,934.8572855999228,934.8572855999228,934.8572855999228,934.8572855999228,935.2091561999405,k,0.3437105999328196,None,right,1,12,9,6,83,9,None,69.37982680008281,69.38032060000114,935.2098112999229,935.2236164999194,935.2236164999194,936.7310473999241,936.7310473999241,936.707246099948,70.8778843000764,70.87793840002269,936.7243411999661,936.7310473999241,936.7310473999241,,,937.7218205999816,stimuli/box_coin_transparent.png,71.89241610001773,71.89246320002712,937.7219458000036,937.7378500999184,938.7374603999779,938.7212429998908,72.89183590002358,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
15,0,15,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,72.89422750007361,k,0.4291677000001073,None,None,73.34326430002693,73.3436597000109,74.35751510004047,74.3575911000371,75.37270579999313,75.37275199999567,77.3881984000327,,,,,,,2,0,2,0,15,0,15,0,938.7374603999779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.89422750007361,938.723731999984,938.7374603999779,938.7374603999779,938.7374603999779,938.7374603999779,939.1725933999987,k,0.4291677000001073,None,right,1,12,10,6,84,10,None,73.34326430002693,73.3436597000109,939.1731812999351,939.1871043998981,939.1871043998981,940.212128299987,940.212128299987,940.1868943999289,74.35751510004047,74.3575911000371,940.2048605999444,940.212128299987,940.212128299987,,,941.202108599944,stimuli/box_coin_transparent.png,75.37270579999313,75.37275199999567,941.2022324999562,941.2184225999517,943.2338244999992,943.2176053998992,77.3881984000327,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
16,0,16,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,77.39068489999045,k,0.42214609996881336,None,None,77.83956490003038,77.83996210002806,79.85328050004318,79.85333410010207,80.86836950003635,80.86841640004423,81.86811320006382,,,,,,,2,0,2,0,16,0,16,0,943.2338244999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.39068489999045,943.2201934999321,943.2338244999992,943.2338244999992,943.2338244999992,943.2338244999992,943.6688948998926,k,0.42214609996881336,None,right,1,12,11,6,85,11,None,77.83956490003038,77.83996210002806,943.6694494999247,943.6834533999208,943.6834533999208,945.707548599923,945.707548599923,945.6826599999331,79.85328050004318,79.85333410010207,945.7007593999151,945.707548599923,945.707548599923,,,946.6977743000025,stimuli/box_coin_transparent.png,80.86836950003635,80.86841640004423,946.6978980998974,946.7138586998917,947.7135016999673,947.6975216999417,81.86811320006382,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
17,0,17,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,81.87078400002792,k,0.3941517999628559,None,None,82.28538180002943,82.28580710000824,83.2839056000812,83.28396050003357,84.29929830005858,84.29934670007788,85.29858060006518,,,,,,,2,0,2,0,17,0,17,0,947.7135016999673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.87078400002792,947.7002915999619,947.7135016999673,947.7135016999673,947.7135016999673,947.7135016999673,948.1147163999267,k,0.3941517999628559,None,right,1,12,12,6,86,12,None,82.28538180002943,82.28580710000824,948.1152949999087,948.1297616999364,948.1297616999364,949.1371848999988,949.1371848999988,949.1132729999954,83.2839056000812,83.28396050003357,949.1304526999593,949.1371848999988,949.1371848999988,,,950.1286952999653,stimuli/box_coin_transparent.png,84.29929830005858,84.29934670007788,950.1288294999395,950.1444403999485,951.1443184999516,951.1279881999362,85.29858060006518,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
18,0,18,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,85.30097960005514,k,0.5260847000172362,None,None,85.84975920000579,85.85017140000127,89.36271910008509,89.3627757000504,90.37736570008565,90.37741100008134,92.39332550007384,,,,,,,2,0,2,0,18,0,18,0,951.1443184999516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.30097960005514,951.1304877999937,951.1443184999516,951.1443184999516,951.1443184999516,951.1443184999516,951.6790304000024,k,0.5260847000172362,None,left,1,15,0,7,86,12,None,85.84975920000579,85.85017140000127,951.6796625999268,951.693598599988,951.693598599988,955.2132131999824,955.2132131999824,955.1920909999171,89.36271910008509,89.3627757000504,955.2064369999571,955.2132131999824,955.2132131999824,,,956.206769399927,stimuli/box_empty_transparent.png,90.37736570008565,90.37741100008134,956.2068917999277,956.2228839999298,958.238631599932,958.2227330999449,92.39332550007384,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
19,0,19,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,92.39581790007651,j,0.27417260000947863,None,None,92.69465379999019,92.69510180002544,93.70880000002217,93.70885510009248,94.72364520002156,94.72372690006159,96.22309930005576,,,,,,,2,0,2,0,19,0,19,0,958.238631599932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.39581790007651,958.2253211999778,958.238631599932,958.238631599932,958.238631599932,958.238631599932,958.5239836999681,j,0.27417260000947863,None,left,1,15,1,7,87,13,None,92.69465379999019,92.69510180002544,958.5245917999418,958.5385842999676,958.5385842999676,959.5621799998917,959.5621799998917,959.5381721999729,93.70880000002217,93.70885510009248,959.5554747999413,959.5621799998917,959.5621799998917,,,960.5530450999504,stimuli/box_coin_transparent.png,94.72364520002156,94.72372690006159,960.5532251999248,960.5691427999409,962.0687293999363,962.0525083999382,96.22309930005576,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
20,0,20,,,,,,,space,4.284126999904402,None,5,1.183463599998504,None,96.2258598000044,j,0.34645209996961057,None,None,96.59146770008374,96.59193300001789,98.60530470008962,98.60536290006712,99.62007400009315,99.62012040009722,101.63537320005707,,,,,,,2,0,2,0,20,0,20,0,962.0687293999363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2258598000044,962.0554008999607,962.0687293999363,962.0687293999363,962.0687293999363,962.0687293999363,962.4207759998972,j,0.34645209996961057,None,left,0,15,1,7,88,13,None,96.59146770008374,96.59193300001789,962.4214259999571,962.4354330999777,962.4354330999777,964.456238099956,964.456238099956,964.4346703999909,98.60530470008962,98.60536290006712,964.4495134999743,964.456238099956,964.456238099956,,,965.4494777999353,stimuli/box_empty_transparent.png,99.62007400009315,99.62012040009722,965.4496012999443,965.4655910999281,967.480902899988,967.4647835999494,101.63537320005707,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
