thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
35,0,35,space,2.847566199954599,None,5,3.9443807997740805,None,181.596737800166,j,0.6668039001524448,None,None,182.2985912002623,182.29890320030972,183.7942464002408,183.79430020041764,184.79436890035868,184.79440390039235,185.79374730028212,,,,,,,0,0,0,0,35,0,35,0,245.8931816997938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.596737800166,245.8788970001042,245.8931816997938,245.8931816997938,245.8931816997938,245.8931816997938,246.58065989986062,j,0.6668039001524448,None,left,0,9,4,1,21,15,None,182.2985912002623,182.29890320030972,246.58105689985678,246.59279089979827,246.59279089979827,248.0933384001255,248.0933384001255,248.0763181000948,183.7942464002408,183.79430020041764,248.08679579989985,248.0933384001255,248.0933384001255,249.09251890005544,249.09251890005544,249.07647209987044,stimuli/box_empty_transparent.png,184.79436890035868,184.79440390039235,249.0765575999394,249.09251890005544,250.0928543000482,250.07585609983653,185.79374730028212,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
36,0,36,space,2.847566199954599,None,5,3.9443807997740805,None,185.79519650014117,k,0.5195977999828756,None,None,186.3447108003311,186.3449614001438,187.84410540014505,187.84414710011333,188.86052730027586,188.86055810004473,192.3611069000326,,,,,,,0,0,0,0,36,0,36,0,250.0928543000482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.79519650014117,250.07734970003366,250.0928543000482,250.0928543000482,250.0928543000482,250.0928543000482,250.62677290011197,k,0.5195977999828756,None,left,0,9,4,1,21,15,None,186.3447108003311,186.3449614001438,250.62711279978976,250.64262189995497,250.64262189995497,252.1436493000947,252.1436493000947,252.12619099998847,187.84410540014505,187.84414710011333,252.13468579994515,252.1436493000947,252.1436493000947,,,253.14263019990176,stimuli/box_empty_transparent.png,188.86052730027586,188.86055810004473,253.14270759979263,253.15878139995039,256.6592415999621,256.64321589982137,192.3611069000326,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
37,0,37,space,2.847566199954599,None,5,3.9443807997740805,None,192.3626920999959,j,0.7679264000616968,None,None,193.1615095003508,193.16188670042902,195.16065350035205,195.16069790022448,196.16104200016707,196.16107959998772,197.16038910020143,,,,,,,0,0,0,0,37,0,37,0,256.6592415999621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.3626920999959,256.6448451001197,256.6592415999621,256.6592415999621,256.6592415999621,256.6592415999621,257.4435600996949,j,0.7679264000616968,None,left,1,9,5,1,22,16,None,193.1615095003508,193.16188670042902,257.44404560001567,257.4591819001362,257.4591819001362,259.45981859974563,259.45981859974563,259.4427374997176,195.16065350035205,195.16069790022448,259.4538384997286,259.45981859974563,259.45981859974563,,,260.44314259989187,stimuli/box_coin_transparent.png,196.16104200016707,196.16107959998772,260.4432358001359,260.4583167997189,261.45895309979096,261.44249609997496,197.16038910020143,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
38,0,38,space,2.847566199954599,None,5,3.9443807997740805,None,197.16214970033616,j,1.3641393999569118,None,None,198.54447990003973,198.54481860017404,199.54390270030126,199.54393920022994,200.54366880003363,200.54370860010386,202.04428170016035,,,,,,,0,0,0,0,38,0,38,0,261.45895309979096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.16214970033616,261.44430899992585,261.45895309979096,261.45895309979096,261.45895309979096,261.45895309979096,262.8265101998113,j,1.3641393999569118,None,left,1,9,6,1,23,17,None,198.54447990003973,198.54481860017404,262.82697269972414,262.84238239983097,262.84238239983097,263.84261969989166,263.84261969989166,263.8259903998114,199.54390270030126,199.54393920022994,263.8359849001281,263.84261969989166,263.84261969989166,264.84164620004594,264.84164620004594,264.8257694998756,stimuli/box_coin_transparent.png,200.54366880003363,200.54370860010386,264.82586980005726,264.84164620004594,266.34233210003003,266.3263916997239,202.04428170016035,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
39,0,39,space,2.847566199954599,None,5,3.9443807997740805,None,202.0457241004333,j,0.6086059999652207,None,None,202.67787570040673,202.67819900019094,203.67724390001968,203.67728930013254,204.67752810008824,204.67756480025128,205.67805580003187,,,,,,,0,0,0,0,39,0,39,0,266.34233210003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0457241004333,266.3278768998571,266.34233210003003,266.34233210003003,266.34233210003003,266.34233210003003,266.95994520001113,j,0.6086059999652207,None,left,1,9,7,1,24,18,None,202.67787570040673,202.67819900019094,266.96036330005154,266.97561529977247,266.97561529977247,267.9758112998679,267.9758112998679,267.9593241000548,203.67724390001968,203.67728930013254,267.9696065997705,267.9758112998679,267.9758112998679,268.97484069969505,268.97484069969505,268.9596317997202,stimuli/box_coin_transparent.png,204.67752810008824,204.67756480025128,268.9597200998105,268.97484069969505,269.9752718997188,269.96015079971403,205.67805580003187,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
40,0,40,space,2.847566199954599,None,5,3.9443807997740805,None,205.67963290028274,j,0.7569865002296865,None,None,206.4609256000258,206.46133130043745,207.9609803003259,207.96101840026677,208.9608944002539,208.96092740027234,209.95975710032508,,,,,,,0,0,0,0,40,0,40,0,269.9752718997188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.67963290028274,269.9617864000611,269.9752718997188,269.9752718997188,269.9752718997188,269.9752718997188,270.7429518997669,j,0.7569865002296865,None,left,1,9,8,1,25,19,None,206.4609256000258,206.46133130043745,270.74349589971825,270.75897249998525,270.75897249998525,272.25895639974624,272.25895639974624,272.24306780006737,207.9609803003259,207.96101840026677,272.25313670001924,272.25895639974624,272.25895639974624,273.25861539971083,273.25861539971083,273.2429987001233,stimuli/box_coin_transparent.png,208.9608944002539,208.96092740027234,273.2430801000446,273.25861539971083,274.25876630004495,274.24186629988253,209.95975710032508,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
41,0,41,space,2.847566199954599,None,5,3.9443807997740805,None,209.96124110044912,k,1.0780769996345043,None,None,211.06104820035398,211.06129189999774,212.0600525001064,212.06009820010513,213.06079940032214,213.06083570001647,216.06079110037535,,,,,,,0,0,0,0,41,0,41,0,274.25876630004495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.96124110044912,274.2433945001103,274.25876630004495,274.25876630004495,274.25876630004495,274.25876630004495,275.3431182997301,k,1.0780769996345043,None,left,1,9,8,1,25,19,None,211.06104820035398,211.06129189999774,275.34344279998913,275.35875649983063,275.35875649983063,276.3589515998028,276.3589515998028,276.34213780006394,212.0600525001064,212.06009820010513,276.3510385998525,276.3589515998028,276.3589515998028,,,277.3429005998187,stimuli/box_empty_transparent.png,213.06079940032214,213.06083570001647,277.3429943998344,277.35856369975954,280.35929440008476,280.3428996000439,216.06079110037535,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
42,0,42,space,2.847566199954599,None,5,3.9443807997740805,None,216.06229770043865,j,0.4811300002038479,None,None,216.5622864002362,216.56268210010603,218.56081620045006,218.56085890019313,219.5610698000528,219.56110800011083,223.07589050009847,,,,,,,0,0,0,0,42,0,42,0,280.35929440008476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.06229770043865,280.34445110009983,280.35929440008476,280.35929440008476,280.35929440008476,280.35929440008476,280.84433689992875,j,0.4811300002038479,None,left,1,9,9,1,26,20,None,216.5622864002362,216.56268210010603,280.8448406001553,280.85927730007097,280.85927730007097,282.85865169996396,282.85865169996396,282.84289789991453,218.56081620045006,218.56085890019313,282.8529384001158,282.85865169996396,282.85865169996396,,,283.84316750010476,stimuli/box_coin_transparent.png,219.5610698000528,219.56110800011083,283.8432657998055,283.85881129978225,287.3748897998594,287.35799770010635,223.07589050009847,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
43,0,43,space,2.847566199954599,None,5,3.9443807997740805,None,223.07763600023463,j,0.3909868001937866,None,None,223.4940010001883,223.49434690037742,224.49472040031105,224.49476350005716,225.49494340037927,225.4949744003825,227.50931780040264,,,,,,,0,0,0,0,43,0,43,0,287.3748897998594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.07763600023463,287.3597969999537,287.3748897998594,287.3748897998594,287.3748897998594,287.3748897998594,287.77605509990826,j,0.3909868001937866,None,right,1,10,0,2,26,20,None,223.4940010001883,223.49434690037742,287.7765055000782,287.7915138998069,287.7915138998069,288.7924255998805,288.7924255998805,288.7768015000038,224.49472040031105,224.49476350005716,288.7850493998267,288.7924255998805,288.7924255998805,289.79237570008263,289.79237570008263,289.77704950002953,stimuli/box_empty_transparent.png,225.49494340037927,225.4949744003825,289.7771248999052,289.79237570008263,291.8082524999045,291.79142590006813,227.50931780040264,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
44,0,44,space,2.847566199954599,None,5,3.9443807997740805,None,227.51084280014038,k,0.3944726996123791,None,None,227.92758320039138,227.92788680037484,230.4276077002287,230.4276454001665,231.42740560043603,231.42744150012732,233.4272584002465,,,,,,,0,0,0,0,44,0,44,0,291.8082524999045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.51084280014038,291.79299610015005,291.8082524999045,291.8082524999045,291.8082524999045,291.8082524999045,292.2096490999684,k,0.3944726996123791,None,right,1,10,1,2,27,21,None,227.92758320039138,227.92788680037484,292.2100434997119,292.22459500003606,292.22459500003606,294.7249400001019,294.7249400001019,294.7096962998621,230.4276077002287,230.4276454001665,294.71944209979847,294.7249400001019,294.7249400001019,295.7252205000259,295.7252205000259,295.70951039996,stimuli/box_coin_transparent.png,231.42740560043603,231.42744150012732,295.70959579991177,295.7252205000259,297.7251880001277,297.70936460001394,233.4272584002465,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
45,0,45,space,2.847566199954599,None,5,3.9443807997740805,None,233.42900260025635,k,0.5246958001516759,None,None,233.97753940010443,233.97787680011243,234.9928257004358,234.9928694004193,235.99348460044712,235.99352270038798,236.99321810016409,,,,,,,0,0,0,0,45,0,45,0,297.7251880001277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.42900260025635,297.71116189984605,297.7251880001277,297.7251880001277,297.7251880001277,297.7251880001277,298.25959170004353,k,0.5246958001516759,None,right,0,10,1,2,28,21,None,233.97753940010443,233.97787680011243,298.26003410015255,298.27596639981493,298.27596639981493,299.2915582000278,299.2915582000278,299.27491049980745,234.9928257004358,234.9928694004193,299.28387290006503,299.2915582000278,299.2915582000278,,,300.2755823000334,stimuli/box_empty_transparent.png,235.99348460044712,235.99352270038798,300.27574359998107,300.2919316999614,301.29188690008596,301.27532779984176,236.99321810016409,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
46,0,46,space,2.847566199954599,None,5,3.9443807997740805,None,236.99465820007026,j,0.4230280998162925,None,None,237.44468630012125,237.44505190011114,239.44381950004026,239.44386330014095,240.44259730027989,240.44262670027092,241.44284140039235,,,,,,,0,0,0,0,46,0,46,0,301.29188690008596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.99465820007026,301.27681079972535,301.29188690008596,301.29188690008596,301.29188690008596,301.29188690008596,301.7267533997074,j,0.4230280998162925,None,right,0,10,1,2,28,21,None,237.44468630012125,237.44505190011114,301.72720499988645,301.7418154999614,301.7418154999614,303.74126529973,303.74126529973,303.7259010998532,239.44381950004026,239.44386330014095,303.73514720005915,303.74126529973,303.74126529973,304.7404302000068,304.7404302000068,304.72470419993624,stimuli/box_empty_transparent.png,240.44259730027989,240.44262670027092,304.7247747001238,304.7404302000068,305.74152009980753,305.72495030006394,241.44284140039235,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
47,0,47,space,2.847566199954599,None,5,3.9443807997740805,None,241.44428630033508,k,0.40852840011939406,None,None,241.87783560017124,241.87810300011188,244.87740010023117,244.87743740016595,245.8921611001715,245.89219720009714,247.3926009000279,,,,,,,0,0,0,0,47,0,47,0,305.74152009980753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.44428630033508,305.72643909975886,305.74152009980753,305.74152009980753,305.74152009980753,305.74152009980753,306.15990359988064,k,0.40852840011939406,None,right,1,10,2,2,29,22,None,241.87783560017124,241.87810300011188,306.16025359975174,306.1749229999259,306.1749229999259,309.1752856001258,309.1752856001258,309.1594857000746,244.87740010023117,244.87743740016595,309.1700356998481,309.1752856001258,309.1752856001258,,,310.1742607001215,stimuli/box_coin_transparent.png,245.8921611001715,245.89219720009714,310.1743529997766,310.1908215000294,311.6914591998793,311.6747089996934,247.3926009000279,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
48,0,48,space,2.847566199954599,None,5,3.9443807997740805,None,247.3940799003467,j,1.164696200285107,None,None,248.57763050030917,248.5779595002532,250.07715260004625,250.07719100033864,251.07687020022422,251.07690120022744,254.5762540004216,,,,,,,0,0,0,0,48,0,48,0,311.6914591998793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.3940799003467,311.67623290000483,311.6914591998793,311.6914591998793,311.6914591998793,311.6914591998793,312.8596990001388,j,1.164696200285107,None,right,1,10,2,2,29,22,None,248.57763050030917,248.5779595002532,312.8601114000194,312.87501590000466,312.87501590000466,314.37520519969985,314.37520519969985,314.3592429999262,250.07715260004625,250.07719100033864,314.3674678998068,314.37520519969985,314.37520519969985,315.3741866000928,315.3741866000928,315.3589759999886,stimuli/box_empty_transparent.png,251.07687020022422,251.07690120022744,315.3590500000864,315.3741866000928,318.8747041998431,318.8583605000749,254.5762540004216,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
49,0,49,space,2.847566199954599,None,5,3.9443807997740805,None,254.5777706000954,j,0.48815250024199486,None,None,255.0940761002712,255.09445150010288,256.59340550005436,256.5934512000531,257.5921674002893,257.59220820013434,257.59265060024336,,,,,,,0,0,0,0,49,0,49,0,318.8747041998431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.5777706000954,318.8599243001081,318.8747041998431,318.8747041998431,318.8747041998431,318.8747041998431,319.3761269999668,j,0.48815250024199486,None,right,1,10,2,2,29,22,None,255.0940761002712,255.09445150010288,319.3766045998782,319.39158699987456,319.39158699987456,320.8910054997541,320.8910054997541,320.8754849000834,256.59340550005436,256.5934512000531,320.88422319991514,320.8910054997541,320.8910054997541,321.9050473999232,321.9050473999232,321.87426709989086,stimuli/box_empty_transparent.png,257.5921674002893,257.59220820013434,321.8743684999645,321.9050473999232,321.9050473999232,321.87475949991494,257.59265060024336,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
0,0,0,space,2.847566199954599,None,5,3.9443807997740805,None,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.90026649972424,321.9050473999232,325.89090250013396,325.89373430004343,325.9084942997433,367.83919719979167,367.8235601000488,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
0,0,0,space,5.564160800073296,None,5,2.6049838000908494,None,0.002188399899750948,None,,,None,1.497980599757284,1.4980593998916447,2.5137439998798072,2.5137771000154316,3.5137108000926673,3.513742699753493,5.513842300046235,,,,,,,1,0,1,0,0,0,0,0,376.05702179996297,,,,,,,,,,,,,,,,367.82380879996344,367.83919719979167,367.83919719979167,373.40636220015585,space,5.564160800073296,None,373.40648399991915,373.4221561998129,373.4221561998129,376.0425919997506,5,2.6049838000908494,None,0.002188399899750948,376.04486769996583,376.05702179996297,376.05702179996297,376.05702179996297,376.05702179996297,377.54058159980923,None,,,right,1,14,0,3,29,0,None,1.497980599757284,1.4980593998916447,377.54073259979486,377.5572990998626,377.5572990998626,378.573181099724,378.573181099724,378.55635989969596,2.5137439998798072,2.5137771000154316,378.5649580997415,378.573181099724,378.573181099724,379.57194799976423,379.57194799976423,379.5563437999226,no selection made,3.5137108000926673,3.513742699753493,379.5564133999869,379.57194799976423,381.57352760015056,381.55647249985486,5.513842300046235,,,,,,,,,,377.5572990998626,377.5572990998626,377.5572990998626,377.5572990998626,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
1,0,1,space,5.564160800073296,None,5,2.6049838000908494,None,5.515368700027466,j,0.39629429997876287,None,None,5.930944799911231,5.931334899738431,7.430551299825311,7.43058850010857,8.430178599897772,8.430221099872142,9.930053799878806,,,,,,,1,0,1,0,1,0,1,0,381.57352760015056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.515368700027466,381.55804669996724,381.57352760015056,381.57352760015056,381.57352760015056,381.57352760015056,381.97353699989617,j,0.39629429997876287,None,right,1,14,0,3,29,0,None,5.930944799911231,5.931334899738431,381.9740281999111,381.98901329981163,381.98901329981163,383.4895696998574,383.4895696998574,383.47315829992294,7.430551299825311,7.43058850010857,383.48157180007547,383.4895696998574,383.4895696998574,384.4885530997999,384.4885530997999,384.4728041999042,stimuli/box_empty_transparent.png,8.430178599897772,8.430221099872142,384.4728974997997,384.4885530997999,385.98894840013236,385.9726819000207,9.930053799878806,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
2,0,2,space,5.564160800073296,None,5,2.6049838000908494,None,9.93152409978211,k,0.3188749998807907,None,None,10.280843699816614,10.28108249977231,11.280228099785745,11.280269999988377,12.280381000135094,12.280415500048548,15.279567399993539,,,,,,,1,0,1,0,2,0,2,0,385.98894840013236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93152409978211,385.9742025998421,385.98894840013236,385.98894840013236,385.98894840013236,385.98894840013236,386.3234318997711,k,0.3188749998807907,None,right,1,14,1,3,30,1,None,10.280843699816614,10.28108249977231,386.32375829992816,386.33960950002074,386.33960950002074,387.3394327000715,387.3394327000715,387.32283079996705,11.280228099785745,11.280269999988377,387.3328062999062,387.3394327000715,387.3394327000715,388.3384523000568,388.3384523000568,388.3230082001537,stimuli/box_coin_transparent.png,12.280381000135094,12.280415500048548,388.32309329975396,388.3384523000568,391.33905699988827,391.3221987998113,15.279567399993539,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
3,0,3,space,5.564160800073296,None,5,2.6049838000908494,None,15.281128900125623,j,0.4490980003029108,None,None,15.747587000019848,15.747876899782568,17.746798699721694,17.746840099804103,18.74716809997335,18.747199699748307,19.74595530005172,,,,,,,1,0,1,0,3,0,3,0,391.33905699988827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.281128900125623,391.3238085000776,391.33905699988827,391.33905699988827,391.33905699988827,391.33905699988827,391.7901745000854,j,0.4490980003029108,None,right,1,14,1,3,30,1,None,15.747587000019848,15.747876899782568,391.7905588997528,391.8053993997164,391.8053993997164,393.80588399991393,393.80588399991393,393.7894087997265,17.746798699721694,17.746840099804103,393.7976743001491,393.80588399991393,393.80588399991393,394.8053282001056,394.8053282001056,394.78979900013655,stimuli/box_empty_transparent.png,18.74716809997335,18.747199699748307,394.7898741001263,394.8053282001056,395.8053334001452,395.7885829000734,19.74595530005172,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
4,0,4,space,5.564160800073296,None,5,2.6049838000908494,None,19.748159300070256,k,0.5325416000559926,None,None,20.297262500040233,20.29755079979077,21.296476900111884,21.29651839984581,22.297030999790877,22.29706249991432,24.795980900060385,,,,,,,1,0,1,0,4,0,4,0,395.8053334001452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.748159300070256,395.79085189988837,395.8053334001452,395.8053334001452,395.8053334001452,395.8053334001452,396.3398544001393,k,0.5325416000559926,None,right,1,14,2,3,31,2,None,20.297262500040233,20.29755079979077,396.34022849984467,396.3555431999266,396.3555431999266,397.3557866998017,397.3557866998017,397.33908309973776,21.296476900111884,21.29651839984581,397.35001479974017,397.3557866998017,397.3557866998017,398.3548848000355,398.3548848000355,398.33966149995103,stimuli/box_coin_transparent.png,22.297030999790877,22.29706249991432,398.3397368998267,398.3548848000355,400.85550089972094,400.8386142998934,24.795980900060385,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
5,0,5,space,5.564160800073296,None,5,2.6049838000908494,None,24.79758290015161,k,0.39348149998113513,None,None,25.21388790011406,25.214190899860114,28.713721700012684,28.71375840017572,29.71373560000211,29.713771800044924,31.71284110005945,,,,,,,1,0,1,0,5,0,5,0,400.85550089972094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.79758290015161,400.8402629997581,400.85550089972094,400.85550089972094,400.85550089972094,400.85550089972094,401.25646229973063,k,0.39348149998113513,None,right,1,14,3,3,32,3,None,25.21388790011406,25.214190899860114,401.2568795001134,401.2719204998575,401.2719204998575,404.77233769977465,404.77233769977465,404.75633449992165,28.713721700012684,28.71375840017572,404.7669003996998,404.77233769977465,404.77233769977465,405.7712902999483,405.7712902999483,405.7563636000268,stimuli/box_coin_transparent.png,29.71373560000211,29.713771800044924,405.75645239977166,405.7712902999483,407.77177250012755,407.75547089986503,31.71284110005945,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
6,0,6,space,5.564160800073296,None,5,2.6049838000908494,None,31.714652699884027,k,0.47460229974240065,None,None,32.21451759990305,32.21478059981018,33.21278929989785,33.212826299946755,34.21305469982326,34.2130861999467,35.212179800029844,,,,,,,1,0,1,0,6,0,6,0,407.77177250012755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.714652699884027,407.75733469985425,407.77177250012755,407.77177250012755,407.77177250012755,407.77177250012755,408.2571081998758,k,0.47460229974240065,None,right,1,14,4,3,33,4,None,32.21451759990305,32.21478059981018,408.2574567999691,408.27164069982246,408.27164069982246,409.27198820002377,409.27198820002377,409.25540539994836,33.21278929989785,33.212826299946755,409.2656435999088,409.27198820002377,409.27198820002377,410.27154059987515,410.27154059987515,410.25568490009755,stimuli/box_coin_transparent.png,34.21305469982326,34.2130861999467,410.255761699751,410.27154059987515,411.2717484999448,411.2548072999343,35.212179800029844,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
7,0,7,space,5.564160800073296,None,5,2.6049838000908494,None,35.213775400072336,k,1.1428765999153256,None,None,36.38019840000197,36.380483199842274,38.38044229988009,38.38048049993813,39.37967599974945,39.37970639998093,41.37866730010137,,,,,,,1,0,1,0,7,0,7,0,411.2717484999448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.213775400072336,411.2564542000182,411.2717484999448,411.2717484999448,411.2717484999448,411.2717484999448,412.42277320008725,k,1.1428765999153256,None,right,1,14,5,3,34,5,None,36.38019840000197,36.380483199842274,412.4231656999327,412.43827969999984,412.43827969999984,414.4386959001422,414.4386959001422,414.4230545000173,38.38044229988009,38.38048049993813,414.43291389988735,414.4386959001422,414.4386959001422,415.43764729984105,415.43764729984105,415.4223078000359,stimuli/box_coin_transparent.png,39.37967599974945,39.37970639998093,415.42237860010937,415.43764729984105,417.4381368998438,417.4212982999161,41.37866730010137,,,,,,,,,,,,,,,,66666,right,no,None,2025-05-15_13h07.20.047,RL_out-of-scanner,2024.2.4,60.413323679206016,2025-05-15 13h07.32.407231 -0500,
