thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
21,0,21,space,3.9725135997869074,None,5,5.251451900228858,None,103.49922270001844,j,0.3245091000571847,None,None,103.84867840027437,103.8491052002646,106.84748390037566,106.84751970041543,107.84689330030233,107.84693170012906,109.34758569998667,,,,,,,2,0,2,0,21,0,21,0,733.3491386999376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.49922270001844,733.3340210001916,733.3491386999376,733.3491386999376,733.3491386999376,733.3491386999376,733.683389400132,j,0.3245091000571847,None,left,1,7,1,7,85,11,None,103.84867840027437,103.8491052002646,733.683910400141,733.6980090001598,733.6980090001598,736.6984207001515,736.6984207001515,736.6822208999656,106.84748390037566,106.84751970041543,736.6925977002829,736.6984207001515,736.6984207001515,737.6976104001515,737.6976104001515,737.6816412000917,stimuli/box_coin_transparent.png,107.84689330030233,107.84693170012906,737.6817320999689,737.6976104001515,739.1981399999931,739.1823392999358,109.34758569998667,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
22,0,22,space,3.9725135997869074,None,5,5.251451900228858,None,109.34901760006323,j,0.36803360003978014,None,None,109.74764980003238,109.74807200022042,111.24763450026512,111.24767070030794,112.24699700018391,112.2470423001796,114.24622000008821,,,,,,,2,0,2,0,22,0,22,0,739.1981399999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.34901760006323,739.183815299999,739.1981399999931,739.1981399999931,739.1981399999931,739.1981399999931,739.5823623999022,j,0.36803360003978014,None,left,1,7,2,7,86,12,None,109.74764980003238,109.74807200022042,739.5828869999386,739.5978144002147,739.5978144002147,741.098724800162,741.098724800162,741.0823699999601,111.24763450026512,111.24767070030794,741.093025200069,741.098724800162,741.098724800162,742.0974077000283,742.0974077000283,742.081740600057,stimuli/box_coin_transparent.png,112.24699700018391,112.2470423001796,742.0818495000713,742.0974077000283,744.0977206998505,744.0809744000435,114.24622000008821,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
23,0,23,space,3.9725135997869074,None,5,5.251451900228858,None,114.24782550008968,j,0.38566859997808933,None,None,114.66535590030253,114.66571960039437,116.16420780029148,116.16425330005586,117.16418880037963,117.16422580042854,118.66357990028337,,,,,,,2,0,2,0,23,0,23,0,744.0977206998505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.24782550008968,744.0826238999143,744.0977206998505,744.0977206998505,744.0977206998505,744.0977206998505,744.5000681001693,j,0.38566859997808933,None,left,1,7,3,7,87,13,None,114.66535590030253,114.66571960039437,744.5005165999755,744.515191399958,744.515191399958,746.0147247998975,746.0147247998975,745.9989346000366,116.16420780029148,116.16425330005586,746.0092485998757,746.0147247998975,746.0147247998975,747.015130000189,747.015130000189,746.9989137002267,stimuli/box_coin_transparent.png,117.16418880037963,117.16422580042854,746.999026699923,747.015130000189,748.5150365000591,748.4983350001276,118.66357990028337,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
24,0,24,space,3.9725135997869074,None,5,5.251451900228858,None,118.6650336002931,j,0.5175978001207113,None,None,119.2146179000847,119.21498630009592,121.21528890030459,121.21535570034757,122.21413330035284,122.2141647003591,123.71425250032917,,,,,,,2,0,2,0,24,0,24,0,748.5150365000591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.6650336002931,748.4998308001086,748.5150365000591,748.5150365000591,748.5150365000591,748.5150365000591,749.0492286998779,j,0.5175978001207113,None,left,1,7,4,7,88,14,None,119.2146179000847,119.21498630009592,749.0497920000926,749.0642673000693,749.0642673000693,751.0652684001252,751.0652684001252,751.0500246002339,121.21528890030459,121.21535570034757,751.0599716999568,751.0652684001252,751.0652684001252,752.0643076999113,752.0643076999113,752.0488841002807,stimuli/box_coin_transparent.png,122.21413330035284,122.2141647003591,752.0489584999159,752.0643076999113,753.5648473002948,753.5490025002509,123.71425250032917,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
25,0,25,space,3.9725135997869074,None,5,5.251451900228858,None,123.71572370035574,j,0.5971212000586092,None,None,124.33141210023314,124.3317565000616,125.32971970038489,125.32975630043074,126.32981530018151,126.32985850004479,129.83044950012118,,,,,,,2,0,2,0,25,0,25,0,753.5648473002948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.71572370035574,753.550520400051,753.5648473002948,753.5648473002948,753.5648473002948,753.5648473002948,754.1661229999736,j,0.5971212000586092,None,left,0,7,4,7,89,14,None,124.33141210023314,124.3317565000616,754.1665520998649,754.1815348998643,754.1815348998643,755.181306200102,755.181306200102,755.1644498002715,125.32971970038489,125.32975630043074,755.1727483998984,755.181306200102,755.181306200102,756.180187500082,756.180187500082,756.1645575002767,stimuli/box_empty_transparent.png,126.32981530018151,126.32985850004479,756.164666400291,756.180187500082,759.6812617001124,759.6651993002743,129.83044950012118,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
26,0,26,space,3.9725135997869074,None,5,5.251451900228858,None,129.83221620041877,k,0.39451179979369044,None,None,130.24725170014426,130.24750850023702,130.76291580032557,130.762960200198,131.7630697004497,131.76310530025512,135.26306870020926,,,,,,,2,0,2,0,26,0,26,0,759.6812617001124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.83221620041877,759.6670212000608,759.6812617001124,759.6812617001124,759.6812617001124,759.6812617001124,760.0819653002545,k,0.39451179979369044,None,left,0,7,4,7,89,14,None,130.24725170014426,130.24750850023702,760.0823041000403,760.0987124000676,760.0987124000676,760.6141412002034,760.6141412002034,760.5976470001042,130.76291580032557,130.762960200198,760.607232300099,760.6141412002034,760.6141412002034,761.6142710000277,761.6142710000277,761.5978159001097,stimuli/box_empty_transparent.png,131.7630697004497,131.76310530025512,761.5979011999443,761.6142710000277,765.1151284999214,765.0978230000474,135.26306870020926,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
27,0,27,space,3.9725135997869074,None,5,5.251451900228858,None,135.26461310032755,j,0.46049199998378754,None,None,135.747226100415,135.74760930007324,137.26386210042983,137.2639002003707,138.2642546002753,138.26428630016744,139.26316670002416,,,,,,,2,0,2,0,27,0,27,0,765.1151284999214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.26461310032755,765.0994108002633,765.1151284999214,765.1151284999214,765.1151284999214,765.1151284999214,765.5819219001569,j,0.46049199998378754,None,left,0,7,4,7,90,14,None,135.747226100415,135.74760930007324,765.5824123001657,765.599036899861,765.599036899861,767.1142291999422,767.1142291999422,767.0985940000974,137.26386210042983,137.2639002003707,767.1076791002415,767.1142291999422,767.1142291999422,768.1139090000652,768.1139090000652,768.0990047003143,stimuli/box_empty_transparent.png,138.2642546002753,138.26428630016744,768.0990818999708,768.1139090000652,769.1142446999438,769.0979166999459,139.26316670002416,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
28,0,28,space,3.9725135997869074,None,5,5.251451900228858,None,139.26469630002975,k,0.4190086000598967,None,None,139.71428350033239,139.71461840020493,140.71380560006946,140.7138505000621,141.72892350004986,141.72896710038185,145.2301234002225,,,,,,,2,0,2,0,28,0,28,0,769.1142446999438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.26469630002975,769.0994938001968,769.1142446999438,769.1142446999438,769.1142446999438,769.1142446999438,769.5489810002036,k,0.4190086000598967,None,left,0,7,4,7,90,14,None,139.71428350033239,139.71461840020493,769.549420400057,769.5645499001257,769.5645499001257,770.5666105002165,770.5666105002165,770.5485352999531,140.71380560006946,140.7138505000621,770.5571996001527,770.5666105002165,770.5666105002165,,,771.5636625001207,stimuli/box_empty_transparent.png,141.72892350004986,141.72896710038185,771.5637767002918,771.579774199985,775.0811016000807,775.0648771999404,145.2301234002225,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
29,0,29,space,3.9725135997869074,None,5,5.251451900228858,None,145.23160520009696,k,0.3554287999868393,None,None,145.61418980034068,145.61445510014892,147.62907430017367,147.62911940040067,148.62962810043246,148.62966740038246,149.62935900036246,,,,,,,2,0,2,0,29,0,29,0,775.0811016000807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.23160520009696,775.0664027999155,775.0811016000807,775.0811016000807,775.0811016000807,775.0811016000807,775.448902499862,k,0.3554287999868393,None,left,0,7,4,7,90,14,None,145.61418980034068,145.61445510014892,775.4492509001866,775.4653504001908,775.4653504001908,777.4805378001183,777.4805378001183,777.4638008000329,147.62907430017367,147.62911940040067,777.4733056002297,777.4805378001183,777.4805378001183,,,778.4643713003024,stimuli/box_empty_transparent.png,148.62962810043246,148.62966740038246,778.4644742999226,778.4809162002057,779.480981499888,779.4641121001914,149.62935900036246,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
30,0,30,space,3.9725135997869074,None,5,5.251451900228858,None,149.6308052004315,k,0.6955997999757528,None,None,150.34735730011016,150.3476193002425,151.3466163002886,151.34665370034054,152.3466525003314,152.34668720001355,153.36164250038564,,,,,,,2,0,2,0,30,0,30,0,779.480981499888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.6308052004315,779.4656023001298,779.480981499888,779.480981499888,779.480981499888,779.480981499888,780.1820693002082,k,0.6955997999757528,None,left,0,7,4,7,90,14,None,150.34735730011016,150.3476193002425,780.1824151002802,780.1976308999583,780.1976308999583,781.1969171999954,781.1969171999954,781.1813485003076,151.3466163002886,151.34665370034054,781.1900702002458,781.1969171999954,781.1969171999954,782.1970492000692,782.1970492000692,782.1814005002379,stimuli/box_empty_transparent.png,152.3466525003314,152.34668720001355,782.1814850000665,782.1970492000692,783.2132815001532,783.19639489986,153.36164250038564,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
31,0,31,space,3.9725135997869074,None,5,5.251451900228858,None,153.36378920031711,j,0.43303530011326075,None,None,153.8135639000684,153.8139567002654,156.81354880006984,156.81359070027247,157.81295490032062,157.81298660021275,160.31260470021516,,,,,,,2,0,2,0,31,0,31,0,783.2132815001532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.36378920031711,783.1985951000825,783.2132815001532,783.2132815001532,783.2132815001532,783.2132815001532,783.6482772999443,j,0.43303530011326075,None,left,1,7,5,7,91,15,None,153.8135639000684,153.8139567002654,783.648756199982,783.6634168000892,783.6634168000892,786.6635071001947,786.6635071001947,786.6482779001817,156.81354880006984,156.81359070027247,786.658228599932,786.6635071001947,786.6635071001947,787.6639132001437,787.6639132001437,787.647706199903,stimuli/box_coin_transparent.png,157.81295490032062,157.81298660021275,787.6477795001119,787.6639132001437,790.1640981999226,790.1473576999269,160.31260470021516,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
32,0,32,space,3.9725135997869074,None,5,5.251451900228858,None,160.31403620028868,j,0.7357006999664009,None,None,161.08099770033732,161.0813471004367,162.080034899991,162.08007380040362,163.07930040033534,163.07933670002967,164.07960060006008,,,,,,,2,0,2,0,32,0,32,0,790.1640981999226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.31403620028868,790.148833299987,790.1640981999226,790.1640981999226,790.1640981999226,790.1640981999226,790.915700300131,j,0.7357006999664009,None,left,1,7,6,7,92,16,None,161.08099770033732,161.0813471004367,790.9161437000148,790.9304378000088,790.9304378000088,791.9298526998609,791.9298526998609,791.9147705999203,162.080034899991,162.08007380040362,791.924739100039,791.9298526998609,791.9298526998609,792.9299749000929,792.9299749000929,792.9140469999984,stimuli/box_coin_transparent.png,163.07930040033534,163.07933670002967,792.9141343003139,792.9299749000929,793.930416600313,793.9143519001082,164.07960060006008,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
33,0,33,space,3.9725135997869074,None,5,5.251451900228858,None,164.08123490028083,j,0.5431709997355938,None,None,164.64592620031908,164.6463628001511,166.64689030032605,166.6469367002137,167.66168200038373,167.66171900043264,169.16198050044477,,,,,,,2,0,2,0,33,0,33,0,793.930416600313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.08123490028083,793.9160323999822,793.930416600313,793.930416600313,793.930416600313,793.930416600313,794.4806122002192,j,0.5431709997355938,None,left,1,7,7,7,93,17,None,164.64592620031908,164.6463628001511,794.4811761998571,794.4961592000909,794.4961592000909,796.4975205999799,796.4975205999799,796.4816153002903,166.64689030032605,166.6469367002137,796.492329900153,796.4975205999799,796.4975205999799,,,797.4964259001426,stimuli/box_coin_transparent.png,167.66168200038373,167.66171900043264,797.4965265002102,797.51250169985,799.0128792999312,798.9967292998917,169.16198050044477,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
34,0,34,space,3.9725135997869074,None,5,5.251451900228858,None,169.16397940041497,j,0.3258833000436425,None,None,169.51331050042063,169.5136357001029,172.51269380003214,172.51273670000955,173.5125212999992,173.51255800016224,176.0276592001319,,,,,,,2,0,2,0,34,0,34,0,799.0128792999312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.16397940041497,798.9987846002914,799.0128792999312,799.0128792999312,799.0128792999312,799.0128792999312,799.348022500053,j,0.3258833000436425,None,right,1,11,0,8,93,17,None,169.51331050042063,169.5136357001029,799.3484316999093,799.3635916002095,799.3635916002095,802.3630277998745,802.3630277998745,802.3474217001349,172.51269380003214,172.51273670000955,802.3560239998624,802.3630277998745,802.3630277998745,803.3631783002056,803.3631783002056,803.3472676998936,stimuli/box_empty_transparent.png,173.5125212999992,173.51255800016224,803.3473559999838,803.3631783002056,805.8795190001838,805.8624137998559,176.0276592001319,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
35,0,35,space,3.9725135997869074,None,5,5.251451900228858,None,176.02926010033116,k,0.32681169966235757,None,None,176.37898490019143,176.37922990042716,177.87980350013822,177.87984260031953,178.87948390003294,178.87951480038464,179.87855900032446,,,,,,,2,0,2,0,35,0,35,0,805.8795190001838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.02926010033116,805.8640608000569,805.8795190001838,805.8795190001838,805.8795190001838,805.8795190001838,806.2136911000125,k,0.32681169966235757,None,right,1,11,1,8,94,18,None,176.37898490019143,176.37922990042716,806.214025599882,806.2291120002046,806.2291120002046,807.7294777999632,807.7294777999632,807.7145302998833,177.87980350013822,177.87984260031953,807.724416800309,807.7294777999632,807.7294777999632,808.7295739999972,808.7295739999972,808.7142357998528,stimuli/box_coin_transparent.png,178.87948390003294,178.87951480038464,808.7143081002869,808.7295739999972,809.7301624002866,809.713309600018,179.87855900032446,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
36,0,36,space,3.9725135997869074,None,5,5.251451900228858,None,179.88016150007024,k,0.4071332002058625,None,None,180.31332580000162,180.31362950010225,181.8115063002333,181.81154310004786,182.8127075000666,182.81274310033768,186.31192590016872,,,,,,,2,0,2,0,36,0,36,0,809.7301624002866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.88016150007024,809.7149594998918,809.7301624002866,809.7301624002866,809.7301624002866,809.7301624002866,810.1480256002396,k,0.4071332002058625,None,right,0,11,1,8,95,18,None,180.31332580000162,180.31362950010225,810.1484306999482,810.163080399856,810.163080399856,811.6629723003134,811.6629723003134,811.6462417999282,181.8115063002333,181.81154310004786,811.6552495001815,811.6629723003134,811.6629723003134,,,812.6474526003003,stimuli/box_empty_transparent.png,182.8127075000666,182.81274310033768,812.6475442000665,812.6633143001236,816.1635607001372,816.1466768002138,186.31192590016872,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
37,0,37,space,3.9725135997869074,None,5,5.251451900228858,None,186.31372730014846,k,0.6367862997576594,None,None,186.97987540019676,186.9801434003748,188.97876120032743,188.97880040016025,189.97830610023811,189.9783424003981,190.97831300040707,,,,,,,2,0,2,0,37,0,37,0,816.1635607001372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.31372730014846,816.1485317000188,816.1635607001372,816.1635607001372,816.1635607001372,816.1635607001372,816.8145878002979,k,0.6367862997576594,None,right,1,11,2,8,96,19,None,186.97987540019676,186.9801434003748,816.8149391999468,816.8296102001332,816.8296102001332,818.8290754002519,818.8290754002519,818.8134941002354,188.97876120032743,188.97880040016025,818.823313199915,818.8290754002519,818.8290754002519,819.8284105001949,819.8284105001949,819.8130537001416,stimuli/box_coin_transparent.png,189.97830610023811,189.9783424003981,819.8131424002349,819.8284105001949,820.8295150999911,820.8130685002543,190.97831300040707,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
38,0,38,space,3.9725135997869074,None,5,5.251451900228858,None,190.97982140025124,k,0.4630281999707222,None,None,191.46367740025744,191.4639403000474,192.461973100435,192.46201230026782,193.47745170025155,193.477495000232,194.97836690023541,,,,,,,2,0,2,0,38,0,38,0,820.8295150999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.97982140025124,820.8146184002981,820.8295150999911,820.8295150999911,820.8295150999911,820.8295150999911,821.2983899000101,k,0.4630281999707222,None,right,0,11,2,8,97,19,None,191.46367740025744,191.4639403000474,821.2987358998507,821.312786300201,821.312786300201,822.3131987000816,822.3131987000816,822.2967063998803,192.461973100435,192.46201230026782,822.3048338000663,822.3131987000816,822.3131987000816,,,823.3121917000972,stimuli/box_empty_transparent.png,193.47745170025155,193.477495000232,823.3123023998924,823.328221200034,824.8292844002135,824.8131170999259,194.97836690023541,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
39,0,39,space,3.9725135997869074,None,5,5.251451900228858,None,194.9798959000036,k,0.46451810002326965,None,None,195.4628481999971,195.46314870007336,196.4775090003386,196.47755240043625,197.47767040040344,197.4777129003778,198.47831600019708,,,,,,,2,0,2,0,39,0,39,0,824.8292844002135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.9798959000036,824.8146935999393,824.8292844002135,824.8292844002135,824.8292844002135,824.8292844002135,825.2975504002534,k,0.46451810002326965,None,right,1,11,3,8,98,20,None,195.4628481999971,195.46314870007336,825.2979490999132,825.3128609000705,825.3128609000705,826.3291805000044,826.3291805000044,826.3122371998616,196.4775090003386,196.47755240043625,826.3237318000756,826.3291805000044,826.3291805000044,827.3281115000136,827.3281115000136,827.3124127001502,stimuli/box_coin_transparent.png,197.47767040040344,197.4777129003778,827.3125224001706,827.3281115000136,828.3298253002577,828.313069100026,198.47831600019708,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
40,0,40,space,3.9725135997869074,None,5,5.251451900228858,None,198.47975780023262,j,0.6039726999588311,None,None,199.1115634003654,199.11189540009946,200.61189820012078,200.61194130033255,201.61195520032197,201.61198630044237,202.61149570019916,,,,,,,2,0,2,0,40,0,40,0,828.3298253002577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.47975780023262,828.3145558000542,828.3298253002577,828.3298253002577,828.3298253002577,828.3298253002577,828.9462776002474,j,0.6039726999588311,None,right,1,11,3,8,98,20,None,199.1115634003654,199.11189540009946,828.9466945999302,828.9618599000387,828.9618599000387,830.4623743998818,830.4623743998818,830.4466240000911,200.61189820012078,200.61194130033255,830.4548072000034,830.4623743998818,830.4623743998818,831.4620316000655,831.4620316000655,831.4467056002468,stimuli/box_empty_transparent.png,201.61195520032197,201.61198630044237,831.446779999882,831.4620316000655,832.4627884002402,832.4462486002594,202.61149570019916,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
41,0,41,space,3.9725135997869074,None,5,5.251451900228858,None,202.61310700001195,k,0.47587470011785626,None,None,203.1128086000681,203.11313010007143,204.11183630023152,204.11187320016325,205.11071650031954,205.11075090011582,208.11140900012106,,,,,,,2,0,2,0,41,0,41,0,832.4627884002402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.61310700001195,832.447904500179,832.4627884002402,832.4627884002402,832.4627884002402,832.4627884002402,832.9474766002968,k,0.47587470011785626,None,right,1,11,4,8,99,21,None,203.1128086000681,203.11313010007143,832.9479327001609,832.9626476000994,832.9626476000994,833.9621506002732,833.9621506002732,833.9465709999204,204.11183630023152,204.11187320016325,833.9564495999366,833.9621506002732,833.9621506002732,834.9614504999481,834.9614504999481,834.9454633998685,stimuli/box_coin_transparent.png,205.11071650031954,205.11075090011582,834.9455498000607,834.9614504999481,837.9621085003018,837.9461626000702,208.11140900012106,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
42,0,42,space,3.9725135997869074,None,5,5.251451900228858,None,208.1128840004094,k,0.3193843001499772,None,None,208.46269620023668,208.46295890025795,210.46056480007246,210.46060860017315,211.46131420042366,211.46135370014235,214.9608100000769,,,,,,,2,0,2,0,42,0,42,0,837.9621085003018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.1128840004094,837.9476815001108,837.9621085003018,837.9621085003018,837.9621085003018,837.9621085003018,838.2974069002084,k,0.3193843001499772,None,right,0,11,4,8,100,21,None,208.46269620023668,208.46295890025795,838.2977546001785,838.3123321002349,838.3123321002349,840.3118270002306,840.3118270002306,840.2952944003046,210.46056480007246,210.46060860017315,840.3048808001913,840.3118270002306,840.3118270002306,,,841.2960570002906,stimuli/box_empty_transparent.png,211.46131420042366,211.46135370014235,841.2961654001847,841.3120190002955,844.812181300018,844.7955622002482,214.9608100000769,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
43,0,43,space,3.9725135997869074,None,5,5.251451900228858,None,214.96227180026472,j,0.42149149999022484,None,None,215.411707600113,215.41207420034334,216.4270516000688,216.42709490004927,217.42725579999387,217.42728920001537,219.42799660004675,,,,,,,2,0,2,0,43,0,43,0,844.812181300018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.96227180026472,844.797069599852,844.812181300018,844.812181300018,844.812181300018,844.812181300018,845.2464165999554,j,0.42149149999022484,None,right,0,11,4,8,100,21,None,215.411707600113,215.41207420034334,845.2468725000508,845.2626066002995,845.2626066002995,846.2783240000717,846.2783240000717,846.2617814000696,216.4270516000688,216.42709490004927,846.2710875999182,846.2783240000717,846.2783240000717,,,847.2620041999035,stimuli/box_empty_transparent.png,217.42725579999387,217.42728920001537,847.2621007999405,847.2783303000033,849.278864200227,849.2627472002059,219.42799660004675,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
44,0,44,space,3.9725135997869074,None,5,5.251451900228858,None,219.42950010020286,k,0.4159637000411749,None,None,219.86216150037944,219.86247590044513,222.36059990013018,222.36064250022173,223.36104930005968,223.36108510009944,225.36079370044172,,,,,,,2,0,2,0,44,0,44,0,849.278864200227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.42950010020286,849.2642979999073,849.278864200227,849.278864200227,849.278864200227,849.278864200227,849.696874700021,k,0.4159637000411749,None,right,1,11,5,8,101,22,None,219.86216150037944,219.86247590044513,849.6972725000232,849.7117816000246,849.7117816000246,852.2121353000402,852.2121353000402,852.1953358002938,222.36059990013018,222.36064250022173,852.2066033999436,852.2121353000402,852.2121353000402,,,853.1957852002233,stimuli/box_coin_transparent.png,223.36104930005968,223.36108510009944,853.195882299915,853.2122340998612,855.2117159999907,855.1955428998917,225.36079370044172,,,,,,,,,,,,,,,,666666,right,no,None,2025-05-15_13h24.35.722,RL_out-of-scanner,2024.2.4,59.30051485029988,2025-05-15 13h24.49.402690 -0500,
