thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
45,0,45,space,21.196120899985544,None,5,0.7696290999883786,None,221.30792510008905,k,0.2919551000231877,None,None,221.62451450002845,221.6247012000531,222.62302170007024,222.62307030009106,223.63820340007078,223.63825650000945,224.63750650000293,,,,,,,0,0,0,0,45,0,45,0,340.7666010000976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.30792510008905,340.75139470002614,340.7666010000976,340.7666010000976,340.7666010000976,340.7666010000976,341.0679165000329,k,0.2919551000231877,None,right,1,14,10,2,32,25,None,221.62451450002845,221.6247012000531,341.06816440005787,341.0831806000788,341.0831806000788,342.082732400042,342.082732400042,342.06640950008295,222.62302170007024,222.62307030009106,342.0731861999957,342.082732400042,342.082732400042,343.08161120000295,stimuli/box_coin_transparent.png,223.63820340007078,223.63825650000945,343.08175220002886,343.0978651000187,344.097308000084,344.0809402000159,224.63750650000293,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
46,0,46,space,21.196120899985544,None,5,0.7696290999883786,None,224.6385455999989,k,0.332735100062564,None,None,224.98865220008884,224.98887990007643,227.00260090001393,227.0026481000241,228.00217750004958,228.00221200007945,229.00076600001194,,,,,,,0,0,0,0,46,0,46,0,344.097308000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.6385455999989,344.08201380004175,344.097308000084,344.097308000084,344.097308000084,344.097308000084,344.4320293000201,k,0.332735100062564,None,right,0,14,10,2,33,25,None,224.98865220008884,224.98887990007643,344.4323532000417,344.44707610004116,344.44707610004116,346.4625476000365,346.4625476000365,346.44599360006396,227.00260090001393,227.0026481000241,346.45197360008024,346.4625476000365,346.4625476000365,347.4455977000762,stimuli/box_empty_transparent.png,228.00217750004958,228.00221200007945,347.44569010008126,347.4609321000753,348.4608175000176,348.44419860001653,229.00076600001194,347.4609321000753,347.4609321000753,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
47,0,47,space,21.196120899985544,None,5,0.7696290999883786,None,229.0019640000537,j,0.3045367000158876,None,None,229.33553790010046,229.33587330009323,232.34821389999706,232.34824130008928,233.3636779000517,233.36371270008385,234.8793601000216,,,,,,,0,0,0,0,47,0,47,0,348.4608175000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0019640000537,348.44543419999536,348.4608175000176,348.4608175000176,348.4608175000176,348.4608175000176,348.77891019999515,j,0.3045367000158876,None,right,0,14,10,2,33,25,None,229.33553790010046,229.33587330009323,348.7793548000045,348.7934844000265,348.7934844000265,351.8082985000219,351.8082985000219,351.79163130000234,232.34821389999706,232.34824130008928,351.79724050010554,351.8082985000219,351.8082985000219,352.8070981000783,stimuli/box_empty_transparent.png,233.3636779000517,233.36371270008385,352.8071905000834,352.8233253000071,354.3390124000143,354.32279320003,234.8793601000216,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
48,0,48,space,21.196120899985544,None,5,0.7696290999883786,None,234.88083520007785,k,0.4279270999832079,None,None,235.3297453999985,235.32993640005589,236.84487840009388,236.84490720008034,237.84422720002476,237.84424930007663,241.35754540003836,,,,,,,0,0,0,0,48,0,48,0,354.3390124000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.88083520007785,354.3243220000295,354.3390124000143,354.3390124000143,354.3390124000143,354.3390124000143,354.7731397000607,k,0.4279270999832079,None,right,1,14,11,2,34,26,None,235.3297453999985,235.32993640005589,354.7734026000835,354.7888300000923,354.7888300000923,356.3045661000069,356.3045661000069,356.2882892000489,236.84487840009388,236.84490720008034,356.29498390003573,356.3045661000069,356.3045661000069,357.28765780001413,stimuli/box_coin_transparent.png,237.84422720002476,237.84424930007663,357.28771310008597,357.3030863000313,360.8173674000427,360.8009696000954,241.35754540003836,357.3030863000313,357.3030863000313,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
49,0,49,space,21.196120899985544,None,5,0.7696290999883786,None,241.35867790004704,k,0.3219897000817582,None,None,241.70830870000646,241.70849220000673,243.22317610005848,243.22322350007016,244.2382611000212,244.23828430008143,244.2390422000317,,,,,,,0,0,0,0,49,0,49,0,360.8173674000427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.35867790004704,360.802146900096,360.8173674000427,360.8173674000427,360.8173674000427,360.8173674000427,361.15170590009075,k,0.3219897000817582,None,right,1,14,12,2,35,27,None,241.70830870000646,241.70849220000673,361.15195530001074,361.16761780006345,361.16761780006345,362.6830911000725,362.6830911000725,362.6665642000735,243.22317610005848,243.22322350007016,362.6733314000303,362.6830911000725,362.6830911000725,363.6816900999984,stimuli/box_coin_transparent.png,244.2382611000212,244.23828430008143,363.68175020010676,363.698366500088,363.698366500088,363.68246939999517,244.2390422000317,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
0,0,0,space,21.196120899985544,None,5,0.7696290999883786,None,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.69405240006745,363.698366500088,367.6952077000169,367.69755690009333,367.71150730003137,424.31649440003093,424.3007318000309,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
0,0,0,space,19.229613000061363,None,5,1.110086499946192,None,0.001215200056321919,k,0.7146765999495983,None,None,0.7334316000342369,0.7336267000064254,1.7317990000592545,1.7318263000342995,2.748109900043346,2.748139400035143,4.762461800011806,,,,,,,1,0,1,0,0,0,0,0,444.70053170004394,,,,,,,,,,,,,,,,424.3009086000966,424.31649440003093,424.31649440003093,443.55184319999535,space,19.229613000061363,None,443.551915600081,443.56764650007244,443.56764650007244,444.6844766000286,5,1.110086499946192,None,0.001215200056321919,444.68574179999996,444.70053170004394,444.70053170004394,444.70053170004394,444.70053170004394,445.41788770002313,k,0.7146765999495983,None,right,1,13,1,3,36,1,None,0.7334316000342369,0.7336267000064254,445.418151400052,445.43329920002725,445.43329920002725,446.433255800046,446.433255800046,446.41627680009697,1.7317990000592545,1.7318263000342995,446.4230202001054,446.433255800046,446.433255800046,447.43259440001566,stimuli/box_coin_transparent.png,2.748109900043346,2.748139400035143,447.43267080001533,447.44824010005686,449.46351040003356,449.4469425000716,4.762461800011806,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
1,0,1,space,19.229613000061363,None,5,1.110086499946192,None,4.763602799968794,k,0.24816750001627952,None,None,5.029769200016744,5.029960900079459,6.528410300030373,6.528438900015317,7.543500000028871,7.543537000077777,9.042419900069945,,,,,,,1,0,1,0,1,0,1,0,449.46351040003356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.763602799968794,449.44813170004636,449.46351040003356,449.46351040003356,449.46351040003356,449.46351040003356,449.71422220009845,k,0.24816750001627952,None,right,1,13,2,3,37,2,None,5.029769200016744,5.029960900079459,449.714486700017,449.7299798000604,449.7299798000604,451.22921620006673,451.22921620006673,451.21288790006656,6.528410300030373,6.528438900015317,451.21951930003706,451.22921620006673,451.22921620006673,452.22798000008333,stimuli/box_coin_transparent.png,7.543500000028871,7.543537000077777,452.2280752999941,452.24365260009654,453.74324250000063,453.72691349999513,9.042419900069945,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
2,0,2,space,19.229613000061363,None,5,1.110086499946192,None,9.04341809998732,k,0.2562847000081092,None,None,9.326285400078632,9.326474600005895,10.34175000002142,10.341775299981236,11.35679530003108,11.356834899983369,14.371465699980035,,,,,,,1,0,1,0,2,0,2,0,453.74324250000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04341809998732,453.7279470000649,453.74324250000063,453.74324250000063,453.74324250000063,453.74324250000063,454.01073960005306,k,0.2562847000081092,None,right,0,13,2,3,38,2,None,9.326285400078632,9.326474600005895,454.0109998000553,454.0264974000165,454.0264974000165,455.04337820003275,455.04337820003275,455.02623090008274,10.34175000002142,10.341775299981236,455.0317832001019,455.04337820003275,455.04337820003275,456.0412757000886,stimuli/box_empty_transparent.png,11.35679530003108,11.356834899983369,456.0413719000062,456.05730280000716,459.0723714000778,459.0559573000064,14.371465699980035,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
3,0,3,space,19.229613000061363,None,5,1.110086499946192,None,14.372547200066037,j,0.28490319999400526,None,None,14.688773500034586,14.688983500003815,16.703312700032257,16.70333990000654,17.718568500014953,17.718603800050914,18.71797300002072,,,,,,,1,0,1,0,3,0,3,0,459.0723714000778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.372547200066037,459.0570756000234,459.0723714000778,459.0723714000778,459.0723714000778,459.0723714000778,459.3732335000532,j,0.28490319999400526,None,right,0,13,2,3,38,2,None,14.688773500034586,14.688983500003815,459.3735082000494,459.3892182999989,459.3892182999989,461.40433590009343,461.40433590009343,461.3877907000715,16.703312700032257,16.70333990000654,461.39328720001504,461.40433590009343,461.40433590009343,462.4030498000793,stimuli/box_empty_transparent.png,17.718568500014953,17.718603800050914,462.40313970006537,462.41920770006254,463.41883590002544,463.4024662000593,18.71797300002072,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
4,0,4,space,19.229613000061363,None,5,1.110086499946192,None,18.718927000067197,k,0.2761451000114903,None,None,19.018783100065775,19.01897660002578,20.017699300078675,20.01772590004839,21.032881200080737,21.032919300021604,23.547359300078824,,,,,,,1,0,1,0,4,0,4,0,463.41883590002544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.718927000067197,463.4034540000139,463.41883590002544,463.41883590002544,463.41883590002544,463.41883590002544,463.7032350000227,k,0.2761451000114903,None,right,1,13,3,3,39,3,None,19.018783100065775,19.01897660002578,463.703502300079,463.71878460003063,463.71878460003063,464.71833669999614,464.71833669999614,464.7021786000114,20.017699300078675,20.01772590004839,464.7087402000325,464.71833669999614,464.71833669999614,465.71736080001574,stimuli/box_coin_transparent.png,21.032881200080737,21.032919300021604,465.7174605000764,465.7337275000755,468.2483419000637,468.23185280000325,23.547359300078824,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
5,0,5,space,19.229613000061363,None,5,1.110086499946192,None,23.54838849999942,k,0.3105935000348836,None,None,23.88175900001079,23.88195060007274,27.394760300056078,27.394791300059296,28.410032300045714,28.41005700000096,30.425411200034432,,,,,,,1,0,1,0,5,0,5,0,468.2483419000637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.54838849999942,468.23291670007166,468.2483419000637,468.2483419000637,468.2483419000637,468.2483419000637,468.5662141001085,k,0.3105935000348836,None,right,0,13,3,3,40,3,None,23.88175900001079,23.88195060007274,468.56647620000876,468.5815793001093,468.5815793001093,472.0960335000418,472.0960335000418,472.07921590004116,27.394760300056078,27.394791300059296,472.0847859000787,472.0960335000418,472.0960335000418,473.09452170005534,stimuli/box_empty_transparent.png,28.410032300045714,28.41005700000096,473.09458170004655,473.1105600000592,475.12627000000793,475.10989390010945,30.425411200034432,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
6,0,6,space,19.229613000061363,None,5,1.110086499946192,None,30.4266943000257,j,0.2634131000377238,None,None,30.709583000047132,30.709793300018646,31.708210300072096,31.708236000034958,32.72335830004886,32.72339539998211,33.72321079997346,,,,,,,1,0,1,0,6,0,6,0,475.12627000000793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4266943000257,475.1112267000135,475.12627000000793,475.12627000000793,475.12627000000793,475.12627000000793,475.3940470000962,j,0.2634131000377238,None,right,0,13,3,3,40,3,None,30.709583000047132,30.709793300018646,475.3943173000589,475.4093838999979,475.4093838999979,476.4088802000042,476.4088802000042,476.39269000000786,31.708210300072096,31.708236000034958,476.3982015000656,476.4088802000042,476.4088802000042,477.4078391001094,stimuli/box_empty_transparent.png,32.72335830004886,32.72339539998211,477.4079325000057,477.42403810005635,478.42371780006215,478.40770500001963,33.72321079997346,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
7,0,7,space,19.229613000061363,None,5,1.110086499946192,None,33.72421600006055,k,0.29174180002883077,None,None,34.04038660007063,34.040579200023785,36.05457729997579,36.0546064999653,37.06987270002719,37.069910400081426,39.085095299989916,,,,,,,1,0,1,0,7,0,7,0,478.42371780006215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.72421600006055,478.408743100008,478.42371780006215,478.42371780006215,478.42371780006215,478.42371780006215,478.72484260005876,k,0.29174180002883077,None,right,1,13,4,3,41,4,None,34.04038660007063,34.040579200023785,478.7251046000747,478.739657200058,478.739657200058,480.7558671000879,480.7558671000879,480.73905190010555,36.05457729997579,36.0546064999653,480.7456459000241,480.7558671000879,480.7558671000879,481.75435220007785,stimuli/box_coin_transparent.png,37.06987270002719,37.069910400081426,481.7544509000145,481.7703010000987,483.7860590000637,483.7695778000634,39.085095299989916,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
8,0,8,space,19.229613000061363,None,5,1.110086499946192,None,39.086270299972966,k,0.2575339999748394,None,None,39.36935489997268,39.36954169999808,42.382999500026926,42.383026399998926,43.398736700066365,43.398798900074326,44.89716060005594,,,,,,,1,0,1,0,8,0,8,0,483.7860590000637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.086270299972966,483.7707995000528,483.7860590000637,483.7860590000637,483.7860590000637,483.7860590000637,484.05381340009626,k,0.2575339999748394,None,right,0,13,4,3,42,4,None,39.36935489997268,39.36954169999808,484.0540655000368,484.0691420000512,484.0691420000512,487.08431030006614,487.08431030006614,487.0674776000669,42.382999500026926,42.383026399998926,487.0737957000965,487.08431030006614,487.08431030006614,488.08319930010475,stimuli/box_empty_transparent.png,43.398736700066365,43.398798900074326,488.08336160006,488.09864260000177,489.59799330006354,489.58165420009755,44.89716060005594,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
9,0,9,space,19.229613000061363,None,5,1.110086499946192,None,44.89815789996646,j,0.28957320004701614,None,None,45.21523870003875,45.2155660999706,46.72963209997397,46.72965850005858,47.74492500000633,47.74496290006209,49.75999330007471,,,,,,,1,0,1,0,9,0,9,0,489.59799330006354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.89815789996646,489.58268680004403,489.59799330006354,489.59799330006354,489.59799330006354,489.59799330006354,489.8996944000246,j,0.28957320004701614,None,right,0,13,4,3,42,4,None,45.21523870003875,45.2155660999706,489.90010640001856,489.91441860003397,489.91441860003397,491.43059920007363,491.43059920007363,491.41410920000635,46.72963209997397,46.72965850005858,491.41959910001606,491.43059920007363,491.43059920007363,492.4294047000585,stimuli/box_empty_transparent.png,47.74492500000633,47.74496290006209,492.42950319999363,492.4455138000194,494.4608721000841,494.4444773000432,49.75999330007471,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
10,0,10,space,19.229613000061363,None,5,1.110086499946192,None,49.76114910002798,k,0.7801296000834554,None,['k'],50.56012380006723,50.560324499965645,52.05876140005421,52.05878690001555,53.05798759998288,53.058011000044644,54.056659499998204,[0.24957680003717542],[0.10382219997700304],,,,,1,0,1,0,10,0,10,0,494.4608721000841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.76114910002798,494.4456787999952,494.4608721000841,494.4608721000841,494.4608721000841,494.4608721000841,495.24454590003006,k,0.7801296000834554,None,right,1,13,5,3,43,5,['k'],50.56012380006723,50.560324499965645,495.2448516000295,495.2601835000096,495.2601835000096,496.75929020007607,496.75929020007607,496.7432397000957,52.05876140005421,52.05878690001555,496.74989900004584,496.75929020007607,496.75929020007607,497.74247610010207,stimuli/box_coin_transparent.png,53.05798759998288,53.058011000044644,497.7425324000651,497.7579199000029,498.7578788000392,498.7411523000337,54.056659499998204,497.7579199000029,497.7579199000029,[0.24957680003717542],[0.10382219997700304],,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
11,0,11,space,19.229613000061363,None,5,1.110086499946192,None,54.057757499977015,k,0.2747881000395864,None,None,54.35731820005458,54.35750889999326,56.37155110004824,56.371594200027175,57.38679100002628,57.38681529997848,58.886193400016055,,,,,,,1,0,1,0,11,0,11,0,498.7578788000392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.057757499977015,498.7422846000409,498.7578788000392,498.7578788000392,498.7578788000392,498.7578788000392,499.0417737000389,k,0.2747881000395864,None,right,1,13,6,3,44,6,None,54.35731820005458,54.35750889999326,499.04203440004494,499.05709820007905,499.05709820007905,501.072857900057,501.072857900057,501.0560078000417,56.37155110004824,56.371594200027175,501.06284580007195,501.072857900057,501.072857900057,502.0712801000336,stimuli/box_coin_transparent.png,57.38679100002628,57.38681529997848,502.07134210004006,502.0877090001013,503.58709470008034,503.57068680005614,58.886193400016055,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
12,0,12,space,19.229613000061363,None,5,1.110086499946192,None,58.88724289997481,k,0.28129910002462566,None,None,59.18687089998275,59.187062600045465,60.20185169996694,60.20189340005163,61.2016856999835,61.201708400039934,64.21491580002476,,,,,,,1,0,1,0,12,0,12,0,503.58709470008034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.88724289997481,503.5717717000516,503.58709470008034,503.58709470008034,503.58709470008034,503.58709470008034,503.8713279000949,k,0.28129910002462566,None,right,1,13,7,3,45,7,None,59.18687089998275,59.187062600045465,503.87158700008877,503.8867615000345,503.8867615000345,504.90270100010093,504.90270100010093,504.8863115001004,60.20185169996694,60.20189340005163,504.893222700106,504.90270100010093,504.90270100010093,505.88617690000683,stimuli/box_coin_transparent.png,61.2016856999835,61.201708400039934,505.886230800068,505.90134229999967,508.9161135000177,508.8993990001036,64.21491580002476,505.90134229999967,505.90134229999967,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
13,0,13,space,19.229613000061363,None,5,1.110086499946192,None,64.21616160008125,k,0.2967168999603018,None,None,64.53217949997634,64.53236960002687,65.03102610004134,65.0310557000339,66.04706900008023,66.04712030000519,68.06237890000921,,,,,,,1,0,1,0,13,0,13,0,508.9161135000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.21616160008125,508.90069270005915,508.9161135000177,508.9161135000177,508.9161135000177,508.9161135000177,509.21663380006794,k,0.2967168999603018,None,right,1,13,8,3,46,8,None,64.53217949997634,64.53236960002687,509.2168947000755,509.232606900041,509.232606900041,509.73264990001917,509.73264990001917,509.71550030005164,65.03102610004134,65.0310557000339,509.72264630009886,509.73264990001917,509.73264990001917,510.7315381000517,stimuli/box_coin_transparent.png,66.04706900008023,66.04712030000519,510.73167920007836,510.7474599000998,512.7630608000327,512.7468632000964,68.06237890000921,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
14,0,14,space,19.229613000061363,None,5,1.110086499946192,None,68.06356809998397,k,0.22697630000766367,None,None,68.31288350000978,68.31307370006107,69.8277307000244,69.82776030001696,70.84302020003088,70.84305070003029,71.84248850005679,,,,,,,1,0,1,0,14,0,14,0,512.7630608000327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06356809998397,512.7480972000631,512.7630608000327,512.7630608000327,512.7630608000327,512.7630608000327,512.9973376000999,k,0.22697630000766367,None,right,1,13,9,3,47,9,None,68.31288350000978,68.31307370006107,512.9975987999933,513.0127061000094,513.0127061000094,514.5286857000319,514.5286857000319,514.5121979000978,69.8277307000244,69.82776030001696,514.5193076001015,514.5286857000319,514.5286857000319,515.5275044000009,stimuli/box_coin_transparent.png,70.84302020003088,70.84305070003029,515.5275806999998,515.5436468000989,516.5434109000489,516.5269825001014,71.84248850005679,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
15,0,15,space,19.229613000061363,None,5,1.110086499946192,None,71.84347800002433,k,0.26979610009584576,None,None,72.1432793000713,72.14346370007843,73.14176280004904,73.14178830001038,74.15741490002256,74.15746340004262,76.17233349999879,,,,,,,1,0,1,0,15,0,15,0,516.5434109000489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.84347800002433,516.5280062000966,516.5434109000489,516.5434109000489,516.5434109000489,516.5434109000489,516.8277375000762,k,0.26979610009584576,None,right,1,13,10,3,48,10,None,72.1432793000713,72.14346370007843,516.8279875000007,516.8429141000379,516.8429141000379,517.8428462001029,517.8428462001029,517.8262433001073,73.14176280004904,73.14178830001038,517.8327972000698,517.8428462001029,517.8428462001029,518.8418866000138,stimuli/box_coin_transparent.png,74.15741490002256,74.15746340004262,518.8420129000442,518.8574950000038,520.8732103001093,520.8568104000296,76.17233349999879,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
16,0,16,space,19.229613000061363,None,5,1.110086499946192,None,76.17344470007811,k,0.3079289000015706,None,None,76.50660760002211,76.50679850007873,78.52086400007829,78.52091029996518,79.53598619997501,79.53600910003297,80.5355547000654,,,,,,,1,0,1,0,16,0,16,0,520.8732103001093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.17344470007811,520.8579725000309,520.8732103001093,520.8732103001093,520.8732103001093,520.8732103001093,521.1910601001,k,0.3079289000015706,None,right,0,13,10,3,49,10,None,76.50660760002211,76.50679850007873,521.1913229000056,521.206241200096,521.206241200096,523.2224152000854,523.2224152000854,523.20531390002,78.52086400007829,78.52091029996518,523.2110060000559,523.2224152000854,523.2224152000854,524.2204759001033,stimuli/box_empty_transparent.png,79.53598619997501,79.53600910003297,524.2205346000846,524.236628600047,525.2362176000606,525.2200481001055,80.5355547000654,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
17,0,17,space,19.229613000061363,None,5,1.110086499946192,None,80.53659450006671,j,0.284374599927105,None,None,80.85273809998762,80.85295179998502,81.8681188999908,81.86815110000316,82.88344170001801,82.88348590000533,83.88308250007685,,,,,,,1,0,1,0,17,0,17,0,525.2362176000606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.53659450006671,525.2211269000545,525.2362176000606,525.2362176000606,525.2362176000606,525.2362176000606,525.5372005000245,j,0.284374599927105,None,right,0,13,10,3,49,10,None,80.85273809998762,80.85295179998502,525.5374774000375,525.5532677000156,525.5532677000156,526.5692136000143,526.5692136000143,526.5525879000779,81.8681188999908,81.86815110000316,526.5582274000626,526.5692136000143,526.5692136000143,527.5679157000268,stimuli/box_empty_transparent.png,82.88344170001801,82.88348590000533,527.5680310000898,527.5839942001039,528.5836094000842,528.5675588001031,83.88308250007685,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
