trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
11.0,2,1.0,1.0,1.0,0.0,0.6224686000496149
12.0,2,1.0,1.0,1.0,1.0,0.2443545999703928
13.0,2,1.0,1.0,1.0,1.0,0.4353961000451818
14.0,2,1.0,1.0,1.0,1.0,0.2987625999376178
15.0,2,1.0,1.0,1.0,1.0,0.3808105000061914
16.0,2,1.0,1.0,1.0,1.0,1.0765458999667317
17.0,2,1.0,1.0,1.0,1.0,0.4156940999673679
18.0,2,1.0,0.0,0.0,0.0,0.342524699983187
19.0,2,0.0,0.0,1.0,1.0,0.2787544999737292
20.0,2,0.0,0.0,1.0,1.0,0.3991664999630302
21.0,2,0.0,0.0,1.0,0.0,1.3764092000201344
22.0,2,1.0,0.0,0.0,0.0,0.2485011999960988
23.0,2,1.0,0.0,0.0,0.0,0.274972700048238
24.0,2,,0.0,,,
25.0,2,0.0,0.0,1.0,1.0,0.3087309999391436
26.0,2,0.0,0.0,1.0,1.0,0.2474923999980092
27.0,2,0.0,0.0,1.0,1.0,0.3546276000561192
28.0,2,,0.0,,,
29.0,2,0.0,0.0,1.0,1.0,0.2972600000211969
30.0,2,0.0,0.0,1.0,1.0,0.5739098000340164
31.0,2,0.0,0.0,1.0,0.0,1.4665950000053272
32.0,2,1.0,0.0,0.0,0.0,0.2741620000451803
33.0,2,0.0,0.0,1.0,1.0,0.8158028000034392
34.0,2,0.0,0.0,1.0,0.0,0.3285556000191718
35.0,2,1.0,0.0,0.0,0.0,0.3088182000210508
36.0,2,0.0,0.0,1.0,1.0,0.3773999999975785
37.0,2,0.0,0.0,1.0,1.0,0.3487150999717414
38.0,2,0.0,0.0,1.0,1.0,0.3931952000129968
39.0,2,0.0,0.0,1.0,1.0,0.3624493000097573
40.0,2,0.0,0.0,1.0,1.0,0.3396320000756532
41.0,2,0.0,1.0,0.0,0.0,0.4137703001033515
42.0,2,1.0,1.0,1.0,1.0,0.4559573999140411
43.0,2,1.0,1.0,1.0,0.0,0.2787883999990299
44.0,2,1.0,1.0,1.0,1.0,0.3332905999850482
45.0,2,1.0,1.0,1.0,0.0,0.3439437999622896
46.0,2,0.0,1.0,0.0,0.0,0.3559121999423951
47.0,2,1.0,1.0,1.0,1.0,0.3730631000362336
48.0,2,1.0,1.0,1.0,1.0,0.3009461000328883
49.0,2,1.0,1.0,1.0,1.0,0.4515578999416902
0.0,3,0.0,1.0,0.0,0.0,0.5201462999684736
1.0,3,1.0,1.0,1.0,1.0,0.261248099966906
2.0,3,1.0,1.0,1.0,0.0,0.3725630000699311
3.0,3,1.0,1.0,1.0,0.0,0.2321410999866202
4.0,3,1.0,1.0,1.0,1.0,0.2076565999304875
5.0,3,1.0,1.0,1.0,1.0,0.238305400009267
6.0,3,1.0,1.0,1.0,1.0,0.4119545998983085
7.0,3,1.0,1.0,1.0,0.0,0.3534347000531852
8.0,3,0.0,1.0,0.0,0.0,0.3722643000073731
9.0,3,1.0,1.0,1.0,1.0,0.2332953000441193
10.0,3,1.0,1.0,1.0,1.0,0.3695796999381855
11.0,3,1.0,1.0,1.0,1.0,0.3472164000850171
12.0,3,,1.0,,,
13.0,3,1.0,1.0,1.0,1.0,0.362254099920392
14.0,3,1.0,1.0,1.0,0.0,0.3672405999386683
15.0,3,1.0,1.0,1.0,1.0,0.8224414000287652
16.0,3,1.0,1.0,1.0,1.0,0.4513753999490291
17.0,3,1.0,1.0,1.0,1.0,0.2994788000360131
18.0,3,1.0,1.0,1.0,1.0,0.5035583000862971
19.0,3,1.0,1.0,1.0,0.0,1.0602976999944076
20.0,3,0.0,1.0,0.0,0.0,0.4549362000543624
21.0,3,1.0,1.0,1.0,1.0,0.2963506000814959
22.0,3,1.0,1.0,1.0,1.0,0.3621020999271422
23.0,3,1.0,0.0,0.0,0.0,0.4177115999627858
24.0,3,1.0,0.0,0.0,0.0,0.4017207000870257
25.0,3,0.0,0.0,1.0,1.0,0.3557835998944938
26.0,3,1.0,0.0,0.0,0.0,0.4392271999968216
27.0,3,0.0,0.0,1.0,1.0,0.9199547000462188
28.0,3,0.0,0.0,1.0,1.0,0.3683772999793291
29.0,3,0.0,0.0,1.0,1.0,0.3572799999965355
30.0,3,0.0,0.0,1.0,0.0,0.5037475000135601
31.0,3,1.0,0.0,0.0,0.0,0.3411546999122947
32.0,3,1.0,0.0,0.0,0.0,0.395509900059551
33.0,3,0.0,0.0,1.0,1.0,0.3561739000724628
34.0,3,0.0,0.0,1.0,0.0,0.7620504000224173
35.0,3,1.0,0.0,0.0,0.0,0.2954346999758854
36.0,3,0.0,0.0,1.0,0.0,0.3467103999573737
37.0,3,1.0,0.0,0.0,0.0,0.2693358999677002
38.0,3,0.0,0.0,1.0,1.0,0.3598404000513255
39.0,3,0.0,0.0,1.0,1.0,1.062086799996905
40.0,3,0.0,1.0,0.0,0.0,0.6076482000062242
41.0,3,1.0,1.0,1.0,1.0,0.3631053999997675
42.0,3,1.0,1.0,1.0,1.0,0.3369217999279499
43.0,3,1.0,1.0,1.0,1.0,0.296074099955149
44.0,3,0.0,1.0,0.0,0.0,0.3847102000145241
45.0,3,1.0,1.0,1.0,1.0,0.3137319999514147
46.0,3,1.0,1.0,1.0,1.0,1.1912664999254048
47.0,3,1.0,1.0,1.0,0.0,0.806080500013195
48.0,3,0.0,1.0,0.0,0.0,0.4282670000102371
49.0,3,1.0,1.0,1.0,0.0,0.316385900019668
