trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
1.0,3,1.0,1.0,1.0,1.0,0.4048868995159864
2.0,3,1.0,1.0,1.0,1.0,0.552547000348568
3.0,3,1.0,1.0,1.0,1.0,0.3743416992947459
4.0,3,1.0,1.0,1.0,1.0,0.4455271996557712
5.0,3,1.0,1.0,1.0,0.0,0.3375210994854569
6.0,3,0.0,1.0,0.0,0.0,0.3220359999686479
7.0,3,1.0,1.0,1.0,0.0,0.5451477002352476
8.0,3,1.0,1.0,1.0,1.0,0.3360673999413848
9.0,3,1.0,1.0,1.0,1.0,0.6508724000304937
10.0,3,1.0,1.0,1.0,1.0,0.4569813003763556
11.0,3,1.0,1.0,1.0,0.0,0.5779503006488085
12.0,3,0.0,1.0,0.0,0.0,0.4741516998037696
13.0,3,1.0,1.0,1.0,1.0,0.3252793001011014
14.0,3,1.0,0.0,0.0,0.0,0.4984745001420378
15.0,3,1.0,0.0,0.0,0.0,0.6911565000191331
16.0,3,1.0,0.0,0.0,0.0,0.3490116996690631
17.0,3,0.0,0.0,1.0,1.0,0.4380526002496481
18.0,3,0.0,0.0,1.0,1.0,0.3044635998085141
19.0,3,0.0,0.0,1.0,1.0,0.2688170000910759
20.0,3,0.0,0.0,1.0,1.0,0.3814081996679306
21.0,3,0.0,0.0,1.0,0.0,0.4439733996987343
22.0,3,1.0,0.0,0.0,0.0,0.3971114000305533
23.0,3,0.0,0.0,1.0,1.0,0.4500601999461651
24.0,3,0.0,0.0,1.0,1.0,0.4711599005386233
25.0,3,0.0,0.0,1.0,1.0,0.4829348996281624
26.0,3,0.0,1.0,0.0,0.0,0.316749700345099
27.0,3,1.0,1.0,1.0,1.0,0.3176016006618738
28.0,3,1.0,1.0,1.0,1.0,0.766278300434351
29.0,3,1.0,1.0,1.0,1.0,0.3284657001495361
30.0,3,1.0,1.0,1.0,1.0,0.5057433005422354
31.0,3,1.0,1.0,1.0,1.0,0.4368096003308892
32.0,3,1.0,1.0,1.0,0.0,0.3016661992296576
33.0,3,0.0,1.0,0.0,0.0,0.7497846996411681
34.0,3,1.0,1.0,1.0,1.0,0.3712045000866055
35.0,3,1.0,1.0,1.0,0.0,0.3807734008878469
36.0,3,1.0,1.0,1.0,0.0,0.69705839920789
37.0,3,1.0,1.0,1.0,1.0,0.4515931997448206
38.0,3,1.0,1.0,1.0,1.0,0.478091299533844
39.0,3,1.0,1.0,1.0,1.0,0.4037001002579927
40.0,3,1.0,1.0,1.0,1.0,0.519497599452734
41.0,3,1.0,1.0,1.0,1.0,0.4321500994265079
42.0,3,1.0,0.0,0.0,0.0,0.4748480999842286
43.0,3,0.0,0.0,1.0,1.0,0.3537820996716618
44.0,3,0.0,0.0,1.0,0.0,0.5292445998638868
